time,p_tank,p_inj,p_comb
4154.02,-854.3719173333219,-1633.583253000009,158.9408383333357
4154.0225,-854.403497666656,-1632.4226666666723,158.8397806666675
4154.025,-854.2192776666566,-1631.3357683333259,158.77661966666736
4154.0275,-854.2982289999878,-1631.3120829999912,158.6881939999992
4154.03,-854.3324413333244,-1633.1332296666535,158.5913466666631
4154.0325,-854.4534999999917,-1634.8017369999861,158.53660699999503
4154.035,-854.5640319999928,-1636.0675919999835,158.4208116666608
4154.0375,-854.6771956666605,-1636.3360269999753,158.3660719999927
4154.04,-854.7824643333287,-1635.9202159999716,158.3197536666606
4154.0425,-854.7798326666622,-1636.0675919999835,158.2418549999944
4154.045,-854.9166816666644,-1636.725520999978,158.15132399999226
4154.0475,-855.1535359999941,-1638.8887909999737,158.05658233332602
4154.05,-855.2140653333316,-1640.5572983333066,157.97236733332588
4154.0525,-855.3430193333265,-1641.8652606666399,157.87762566665964
4154.055,-855.4114439999918,-1641.3494443332931,157.81867533332357
4154.0575,-855.4351296666622,-1640.3967636666262,157.7576193333254
4154.06,-855.3140710000026,-1639.8072593332888,157.69656366665924
4154.0625,-855.1956436666737,-1640.60466899996,157.6102433333251
4154.065,-855.3298610000095,-1642.8758389999625,157.49234233332487
4154.0675,-855.4640783333452,-1644.72856633331,157.32180733332643
4154.07,-855.4272343333422,-1645.9944213333074,157.2060119999922
4154.0725,-855.2666996666774,-1644.8575203333205,157.079689666656
4154.075,-855.1509043333431,-1643.9101029999865,156.87757399999148
4154.0775,-855.1824850000131,-1643.3416523333174,156.73230333332515
4154.08,-855.0482673333493,-1644.6390879999847,156.56597899999082
4154.0825,-855.1535360000174,-1646.5260276666531,156.3659686666564
4154.085,-855.0903750000211,-1647.8497803333216,156.193327999992
4154.0875,-855.1114290000172,-1647.9524169999795,156.03121433332564
4154.09,-854.9272090000178,-1646.4891833333143,155.81646633332517
4154.0925,-854.7219353333504,-1645.4075486666522,155.62066699999463
4154.095,-854.6192983333488,-1644.8733106666555,155.38907599999413
4154.0975,-854.5982446666807,-1646.5602399999896,155.15959033332766
4154.1,-854.7824646666801,-1648.20769366667,154.95747466665927
4154.1025,-854.8350990000181,-1648.9814180000064,154.70061933332667
4154.105,-854.8772063333541,-1648.0550543333404,154.45218566666202
4154.1075,-854.7824646666879,-1647.626084666668,154.23954299999556
4154.11,-854.6114033333569,-1647.6550333333357,154.0479543333291
4154.1125,-854.5798226666869,-1648.3708596666654,153.7974149999985
4154.115,-854.4798173333518,-1649.1103713333296,153.542664999996
4154.1175,-854.506134666681,-1649.102475999994,153.27528266666147
4154.12,-854.3377050000088,-1648.612977,152.99316266666477
4154.1225,-854.037689333347,-1646.802357000004,152.7573610000002
4154.125,-853.9324206666788,-1645.4996583333393,152.46260899999956
4154.1275,-853.7797810000135,-1644.5075020000183,152.176278333331
4154.13,-853.6771440000118,-1645.2812263333549,151.88363166666434
4154.1325,-853.6955660000133,-1646.5733983333532,151.5404559999976
4154.135,-853.8561003333423,-1647.4944986666862,151.24780933333096
4154.1375,-853.9666326666717,-1647.044475333346,150.9320036666623
4154.14,-853.8034663333402,-1645.0996380000065,150.56987999999353
4154.1425,-853.6324050000093,-1643.5995603333383,150.27091699999292
4154.145,-853.5824023333456,-1642.6626696666704,149.9466896666602
4154.1475,-853.6955663333414,-1644.194327666657,149.61404099999538
4154.15,-853.745568666677,-1645.536501999991,149.31297266666078
4154.1525,-853.6692490000122,-1646.515499999995,148.99295633332804
4154.155,-853.7876763333411,-1645.6496656666666,148.69399366665942
4154.1575,-853.7113566666764,-1644.1732733333329,148.40134699999277
4154.16,-853.7692543333396,-1643.2942803333358,148.06869833332408
4154.1625,-853.7350420000109,-1643.6153496666811,147.7634193333254
4154.165,-853.8955766666836,-1645.5549236666723,147.49393166666076
4154.1675,-854.111377333353,-1647.1418476666634,147.19917933332422
4154.17,-854.1903290000201,-1648.218219000008,146.93811333332366
4154.1725,-854.2377000000173,-1647.078686666675,146.649677333325
4154.175,-854.100851000015,-1645.9417856666726,146.2959746666602
4154.1775,-854.064007000012,-1645.2943836666643,145.9864849999935
4154.18,-853.985055666673,-1646.5681339999971,145.6875219999929
4154.1825,-854.0297950000037,-1647.9997869999925,145.25802599999588
4154.185,-854.1324316666694,-1648.623503666666,144.89169099999515
4154.1875,-854.0876926666747,-1648.328751666673,144.51903999999243
4154.19,-854.1798026666744,-1648.0050510000126,144.1105979999954
4154.1925,-854.1429586666792,-1648.2840130000066,143.73794733332858
4154.195,-854.3140200000179,-1648.9419416666808,143.34213733332774
4154.1975,-854.5298206666795,-1650.9657303333438,142.90000933332678
4154.2,-854.6745650000095,-1652.4894933333464,142.54209599999402
4154.2025,-854.7271993333474,-1653.6079720000116,142.11470566666296
4154.205,-854.6693016666842,-1653.042153333345,141.6704719999999
4154.2075,-854.6640380000152,-1652.2342166666717,141.28518899999713
4154.21,-854.5929816666835,-1651.768403000012,140.8367446666622
4154.2125,-854.4561323333531,-1652.5368640000156,140.37566799999524
4154.215,-854.5666646666825,-1654.8159290000176,140.0051223333304
4154.2175,-854.6166673333462,-1656.5449660000081,139.56509966666346
4154.22,-854.7377263333493,-1657.80292566667,139.13981466666252
4154.2225,-854.7193043333556,-1656.634444333349,138.78400666666371
4154.225,-854.6666703333535,-1655.626497666693,138.36293233333078
4154.2275,-854.771939000014,-1654.9896226667022,137.93975266666385
4154.23,-854.6824606666808,-1656.2212653333631,137.5397319999989
4154.2325,-854.8035193333402,-1658.1318903333508,137.07865566666393
4154.235,-854.75088500001,-1659.4424843333506,136.6260006666649
4154.2375,-854.756148333343,-1659.600387333349,136.18808333333195
4154.24,-854.5929820000039,-1658.1371536666838,135.6933209999969
4154.2425,-854.3429690000058,-1657.0449920000199,135.2048749999997
4154.245,-854.2113830000085,-1656.8502450000185,134.73958800000062
4154.2475,-854.1640120000113,-1658.2766343333603,134.23850966666748
4154.25,-854.1561166666759,-1659.3740596666933,133.75637966666835
4154.2525,-853.9245256666793,-1660.0767276666904,133.32477866666935
4154.255,-853.8324156666796,-1659.0977296666863,132.80685733333618
4154.2575,-853.7876763333489,-1657.6160740000196,132.3984153333353
4154.26,-853.6034563333494,-1656.8607716666845,131.9394443333343
4154.2625,-853.5455583333426,-1657.339743666677,131.45099833333708
4154.265,-853.4771336666774,-1658.5924400000056,131.01939700000221
4154.2675,-853.3797600000088,-1659.326688333337,130.57516366667113
4154.27,-853.0797446666751,-1659.6424939999977,130.1225090000041
4154.2725,-852.8007830000095,-1658.3845343333203,129.71406666667124
4154.275,-852.5402433333453,-1657.5213316666427,129.2382526666702
4154.2775,-852.4586603333397,-1656.871298333304,128.7898083333353
4154.28,-852.3349696666701,-1657.7502909999807,128.36873399999845
4154.2825,-852.1507496666707,-1658.834557666645,127.93502733333347
4154.285,-852.0691666666729,-1659.5319623333091,127.47184566666837
4154.2875,-852.1060106666681,-1659.0714119999825,127.06761433333547
4154.29,-851.9244223333352,-1657.7923986666526,126.63811866666656
4154.2925,-851.8454706666681,-1657.0107793333163,126.1917800000015
4154.295,-851.5980893333287,-1656.4423289999831,125.76649500000445
4154.2975,-851.432290999995,-1658.026621333308,125.30962933333745
4154.3,-851.3559709999943,-1659.3740593332952,124.8632906666724
4154.3025,-851.1085896666627,-1660.2767376666268,124.42747866667341
4154.305,-851.016479666663,-1659.3266886666263,123.99587733333853
4154.3075,-850.8059426666703,-1657.7160793333003,123.56217066667354
4154.31,-850.5901420000009,-1656.5897053333,123.15162300000665
4154.3125,-850.4743466666666,-1656.6686566666235,122.6821250000076
4154.315,-850.5822470000014,-1658.3503226666246,122.2526290000067
4154.3175,-850.6401446666646,-1659.6767069999594,121.84208133333983
4154.32,-850.6322496666651,-1660.1793646666222,121.38100466667287
4154.3225,-850.5585616666668,-1659.0661493332902,120.93677100000592
4154.325,-850.5796153333348,-1658.429274333284,120.55990933333912
4154.3275,-850.6717253333346,-1658.102941666621,120.07988433333813
4154.33,-850.7427813333381,-1659.5582799999509,119.70933900000527
4154.3325,-850.9454233333313,-1661.6268079999525,119.2987913333384
4154.335,-851.0664823333267,-1663.161097999957,118.85245266667334
4154.3375,-851.0585873333272,-1663.447954999966,118.46927466667258
4154.34,-851.0454289999946,-1662.2294706666376,118.05451633333772
4154.3425,-851.016480333327,-1661.3794266666441,117.61028266667078
4154.345,-851.2112273333283,-1661.0583576666502,117.22499933333602
4154.3475,-851.527032999997,-1662.9716143333198,116.83761100000314
4154.35,-851.7323066666645,-1664.784865999998,116.42706333333626
4154.3525,-851.8691556666668,-1666.3217873333333,116.04599100000536
4154.355,-852.0296903333394,-1666.0244036666584,115.63544333333849
4154.3575,-852.2060153333392,-1665.1033033333254,115.22700133333758
4154.36,-852.3218106666658,-1664.6980189999877,114.82908600000276
4154.3625,-852.5086623333317,-1665.4875336666437,114.41853866667176
4154.365,-852.6481430000005,-1667.0876163333035,113.99746433333881
4154.3675,-852.6797236666704,-1668.1824096666494,113.63534033333805
4154.37,-852.8586803333368,-1669.0535073333265,113.25216233333728
4154.3725,-852.942895333337,-1667.77186233333,112.85003633333447
4154.375,-853.0165833333352,-1666.721808000002,112.51107133333183
4154.3775,-853.3034403333363,-1666.142830666667,112.14052566666311
4154.38,-853.390287000003,-1667.3902633333423,111.72997799999624
4154.3825,-853.5797703333354,-1669.3772080000024,111.39311833333146
4154.385,-853.9166300000002,-1671.035188666669,111.03941599999865
4154.3875,-854.014003333333,-1671.3667846666804,110.67729199999788
4154.39,-853.9482103333343,-1670.1456690000216,110.32148433333107
4154.3925,-854.1561160000041,-1669.269308000027,109.9319906666642
4154.395,-854.1508526666711,-1668.7219113333617,109.5761829999974
4154.3975,-854.279806666666,-1670.3588380000244,109.26458799999673
4154.4,-854.4219193333372,-1671.393102000033,108.88351566666194
4154.4025,-854.6640373333357,-1672.003659666702,108.55718299999522
4154.405,-854.6903546666649,-1670.7220143333698,108.19926966666245
4154.4075,-854.3350733333344,-1668.7166476667082,107.80767066666158
4154.41,-854.2692803333358,-1667.3428923333684,107.47291633332692
4154.4125,-854.358758666669,-1667.2902580000305,107.14237299999222
4154.415,-854.3377046666651,-1668.3139953333573,106.75708999999333
4154.4175,-854.4824489999951,-1668.7113843333598,106.44549499999266
4154.42,-854.4166559999886,-1668.6350643333512,106.10231966666178
4154.4225,-854.2087506666546,-1666.8928690000282,105.75282799999307
4154.425,-854.0982186666535,-1665.6243823333489,105.45386533332834
4154.4275,-854.0613746666505,-1664.7427580000212,105.11068966666159
4154.43,-853.9718963333173,-1665.4901650000209,104.7717249999987
4154.4325,-853.877154666651,-1666.7007540000293,104.44749766666597
4154.435,-853.6929346666516,-1667.2876266667,104.13590266666918
4154.4375,-853.5429269999887,-1666.5691683333678,103.80746466666848
4154.44,-853.3744973333243,-1664.197993000038,103.51060700000185
4154.4425,-853.3139679999866,-1662.2899996667013,103.16532600000113
