,time,ref_thrust
0,0.0,800.25185
1,0.002500000000011937,798.60966
2,0.005000000000009663,799.17811
3,0.00750000000000739,799.62023
4,0.010000000000005116,797.85172
5,0.012500000000002842,798.16753
6,0.015000000000000568,797.66224
7,0.017500000000012506,798.5465
8,0.020000000000010232,799.6834
9,0.022500000000007958,800.50449
10,0.025000000000005684,798.23069
11,0.02750000000000341,799.49391
12,0.030000000000001137,799.36759
13,0.032500000000013074,800.37817
14,0.0350000000000108,799.36759
15,0.037500000000008527,799.05178
16,0.04000000000000625,799.36759
17,0.04250000000000398,799.30443
18,0.045000000000001705,799.80972
19,0.04750000000001364,798.23069
20,0.05000000000001137,798.29385
21,0.052500000000009095,797.28327
22,0.05500000000000682,799.17811
23,0.05750000000000455,798.67282
24,0.060000000000002274,798.73598
25,0.0625,799.49391
26,0.06500000000001194,798.60966
27,0.06750000000000966,799.87288
28,0.07000000000000739,798.23069
29,0.07250000000000512,799.80972
30,0.07500000000000284,799.30443
31,0.07750000000000057,799.43075
32,0.0800000000000125,800.31501
33,0.08250000000001023,798.8623
34,0.08500000000000796,799.36759
35,0.08750000000000568,798.29385
36,0.09000000000000341,798.29385
37,0.09250000000000114,790.84083
38,0.09500000000001307,798.79914
39,0.0975000000000108,799.9992
40,0.10000000000000853,798.16753
41,0.10250000000000625,797.91488
42,0.10500000000000398,797.7254
43,0.1075000000000017,797.66224
44,0.11000000000001364,798.48333
45,0.11250000000001137,799.30443
46,0.1150000000000091,797.59908
47,0.11750000000000682,797.78856
48,0.12000000000000455,799.55707
49,0.12250000000000227,796.71482
50,0.125,798.35701
51,0.12750000000001194,797.53592
52,0.13000000000000966,797.28327
53,0.1325000000000074,798.60966
54,0.13500000000000512,798.23069
55,0.13750000000000284,795.83057
56,0.14000000000000057,797.15695
57,0.1425000000000125,797.97804
58,0.14500000000001023,797.22011
59,0.14750000000000796,796.33585
60,0.15000000000000568,795.64108
61,0.1525000000000034,797.78856
62,0.15500000000000114,796.84114
63,0.15750000000001307,792.3567
64,0.1600000000000108,796.14637
65,0.16250000000000853,795.83057
66,0.16500000000000625,795.13579
67,0.16750000000000398,795.70424
68,0.1700000000000017,794.69366
69,0.17250000000001364,795.83057
70,0.17500000000001137,794.25154
71,0.1775000000000091,793.99889
72,0.18000000000000682,794.18838
73,0.18250000000000455,793.24096
74,0.18500000000000227,794.94631
75,0.1875,795.83057
76,0.19000000000001194,793.55676
77,0.19250000000000966,794.12521
78,0.1950000000000074,792.16722
79,0.19750000000000512,791.53561
80,0.20000000000000284,792.41986
81,0.20250000000000057,790.71451
82,0.2050000000000125,789.51445
83,0.20750000000001023,792.0409
84,0.21000000000000796,790.96716
85,0.21250000000000568,790.39871
86,0.2150000000000034,790.27238
87,0.21750000000000114,790.27238
88,0.22000000000001307,789.89342
89,0.2225000000000108,788.25123
90,0.22500000000000853,788.81968
91,0.22750000000000625,788.88284
92,0.23000000000000398,788.63019
93,0.2325000000000017,787.68278
94,0.23500000000001364,787.8091
95,0.23750000000001137,787.68278
96,0.2400000000000091,787.24065
97,0.24250000000000682,786.35639
98,0.24500000000000455,786.86168
99,0.24750000000000227,786.48271
100,0.25,784.33524
101,0.25250000000001194,785.59846
102,0.25500000000000966,783.32466
103,0.2575000000000074,783.64046
104,0.2600000000000051,784.65104
105,0.26250000000000284,783.2615
106,0.26500000000000057,784.20891
107,0.2675000000000125,781.42982
108,0.27000000000001023,783.64046
109,0.27250000000000796,781.61931
110,0.2750000000000057,781.99827
111,0.2775000000000034,781.61931
112,0.28000000000000114,780.54557
113,0.2825000000000131,781.61931
114,0.2850000000000108,779.09286
115,0.2875000000000085,780.98769
116,0.29000000000000625,778.08228
117,0.292500000000004,780.67189
118,0.2950000000000017,777.57699
119,0.29750000000001364,777.19802
120,0.30000000000001137,778.08228
121,0.3025000000000091,777.38751
122,0.3050000000000068,778.33493
123,0.30750000000000455,775.74532
124,0.3100000000000023,775.49267
125,0.3125,775.55583
126,0.31500000000001194,775.30319
127,0.31750000000000966,774.10313
128,0.3200000000000074,773.47152
129,0.3225000000000051,772.20829
130,0.32500000000000284,775.11371
131,0.32750000000000057,772.39778
132,0.3300000000000125,771.76617
133,0.33250000000001023,771.13455
134,0.33500000000000796,772.01881
135,0.3375000000000057,769.36604
136,0.3400000000000034,771.89249
137,0.34250000000000114,770.31346
138,0.3450000000000131,769.30288
139,0.3475000000000108,768.22914
140,0.3500000000000085,758.88129
141,0.35250000000000625,767.21856
142,0.355000000000004,767.66069
143,0.3575000000000017,766.46063
144,0.36000000000001364,766.08166
145,0.36250000000001137,764.37631
146,0.3650000000000091,763.87102
147,0.3675000000000068,764.24999
148,0.37000000000000455,763.87102
149,0.3725000000000023,762.10251
150,0.375,762.16567
151,0.37750000000001194,761.40774
152,0.38000000000000966,759.07077
153,0.3825000000000074,758.12336
154,0.3850000000000051,758.94445
155,0.38750000000000284,757.42858
156,0.39000000000000057,756.67065
157,0.3925000000000125,755.34426
158,0.39500000000001023,755.02846
159,0.39750000000000796,755.21794
160,0.4000000000000057,755.97588
161,0.4025000000000034,745.49112
162,0.40500000000000114,752.50201
163,0.4075000000000131,751.93356
164,0.4100000000000108,752.43885
165,0.4125000000000085,749.97557
166,0.41500000000000625,750.79666
167,0.417500000000004,750.29137
168,0.4200000000000017,748.39654
169,0.42250000000001364,748.14389
170,0.42500000000001137,746.5017
171,0.4275000000000091,745.61745
172,0.4300000000000068,744.98584
173,0.43250000000000455,744.79635
174,0.4350000000000023,743.84893
175,0.4375,743.53313
176,0.44000000000001194,741.19617
177,0.44250000000000966,742.26991
178,0.4450000000000074,739.74346
179,0.4475000000000051,739.6803
180,0.45000000000000284,738.92236
181,0.45250000000000057,738.48024
182,0.4550000000000125,736.20643
183,0.45750000000001023,734.88005
184,0.46000000000000796,734.37476
185,0.4625000000000057,734.05896
186,0.4650000000000034,734.81689
187,0.46750000000000114,731.72199
188,0.4700000000000131,733.74315
189,0.4725000000000108,731.97464
190,0.4750000000000085,730.14296
191,0.47750000000000625,729.06922
192,0.480000000000004,730.58509
193,0.4825000000000017,728.6271
194,0.48500000000001364,727.49019
195,0.48750000000001137,726.41646
196,0.4900000000000091,726.10065
197,0.4925000000000068,724.20581
198,0.49500000000000455,724.01633
199,0.4975000000000023,723.63736
200,0.5,724.7111
201,0.5025000000000119,721.74253
202,0.5050000000000097,720.92143
203,0.5075000000000074,720.66879
204,0.5100000000000051,718.33183
205,0.5125000000000028,717.44757
206,0.5150000000000006,716.18435
207,0.5175000000000125,715.48958
208,0.5200000000000102,714.35267
209,0.522500000000008,714.60532
210,0.5250000000000057,714.60532
211,0.5275000000000034,715.42641
212,0.5300000000000011,710.563
213,0.5325000000000131,710.75249
214,0.5350000000000108,709.93139
215,0.5375000000000085,708.22604
216,0.5400000000000063,707.9734
217,0.542500000000004,708.85765
218,0.5450000000000017,705.95224
219,0.5475000000000136,706.89966
220,0.5500000000000114,703.99424
221,0.5525000000000091,705.13115
222,0.5550000000000068,703.23631
223,0.5575000000000045,701.21515
224,0.5600000000000023,702.35205
225,0.5625,701.40464
226,0.5650000000000119,700.01509
227,0.5675000000000097,697.86761
228,0.5700000000000074,697.29916
229,0.5725000000000051,697.99393
230,0.5750000000000028,695.15168
231,0.5775000000000006,693.38317
232,0.5800000000000125,692.37259
233,0.5825000000000102,691.67782
234,0.585000000000008,692.05679
235,0.5875000000000057,689.08821
236,0.5900000000000034,689.2777
237,0.5925000000000011,689.53034
238,0.5950000000000131,687.69867
239,0.5975000000000108,688.01447
240,0.6000000000000085,687.57234
241,0.6025000000000063,686.30912
242,0.605000000000004,686.56177
243,0.6075000000000017,684.98274
244,0.6100000000000136,678.72978
245,0.6125000000000114,682.96158
246,0.6150000000000091,684.2248
247,0.6175000000000068,681.19307
248,0.6200000000000045,682.45629
249,0.6225000000000023,681.44571
250,0.625,682.70894
251,0.6275000000000119,680.24565
252,0.6300000000000097,678.91927
253,0.6325000000000074,681.76152
254,0.6350000000000051,679.55088
255,0.6375000000000028,679.92984
256,0.6400000000000006,679.80352
257,0.6425000000000125,678.03501
258,0.6450000000000102,677.15075
259,0.647500000000008,677.46656
260,0.6500000000000057,678.16133
261,0.6525000000000034,676.96127
262,0.6550000000000011,676.64546
263,0.6575000000000131,676.39282
264,0.6600000000000108,676.96127
265,0.6625000000000085,677.15075
266,0.6650000000000063,676.96127
267,0.667500000000004,672.85579
268,0.6700000000000017,675.95069
269,0.6725000000000136,673.1716
270,0.6750000000000114,675.38224
271,0.6775000000000091,674.37166
272,0.6800000000000068,674.81379
273,0.6825000000000045,674.37166
274,0.6850000000000023,673.61373
275,0.6875,672.66631
276,0.6900000000000119,672.09786
277,0.6925000000000097,672.66631
278,0.6950000000000074,671.90838
279,0.6975000000000051,672.60315
280,0.7000000000000028,670.58199
281,0.7025000000000006,670.77148
282,0.7050000000000125,669.25561
283,0.7075000000000102,669.19245
284,0.710000000000008,668.11871
285,0.7125000000000057,669.57141
286,0.7150000000000034,669.06613
287,0.7175000000000011,667.04497
288,0.7200000000000131,667.17129
289,0.7225000000000108,666.53968
290,0.7250000000000085,667.04497
291,0.7275000000000063,668.37135
292,0.730000000000004,668.624
293,0.7325000000000017,667.99239
294,0.7350000000000136,668.624
295,0.7375000000000114,666.16071
296,0.7400000000000091,667.67658
297,0.7425000000000068,667.55026
298,0.7450000000000045,666.666
299,0.7475000000000023,667.86606
300,0.75,665.65542
301,0.7525000000000119,667.29761
302,0.7550000000000097,666.09755
303,0.7575000000000074,664.13956
304,0.7600000000000051,666.666
305,0.7625000000000028,664.13956
306,0.7650000000000006,664.64484
307,0.7675000000000125,662.56053
308,0.7700000000000102,662.81317
309,0.772500000000008,664.26588
310,0.7750000000000057,663.00265
311,0.7775000000000034,664.3922
312,0.7800000000000011,663.12898
313,0.7825000000000131,663.00265
314,0.7850000000000108,661.10782
315,0.7875000000000085,660.72885
316,0.7900000000000063,661.61311
317,0.792500000000004,660.53937
318,0.7950000000000017,660.9815
319,0.7975000000000136,661.42363
320,0.8000000000000114,661.54995
321,0.8025000000000091,659.0235
322,0.8050000000000068,659.8446
323,0.8075000000000045,659.21299
324,0.8100000000000023,660.03408
325,0.8125,656.7497
326,0.8150000000000119,659.46563
327,0.8175000000000097,658.26557
328,0.8200000000000074,658.89718
329,0.8225000000000051,655.23383
330,0.8250000000000028,654.66538
331,0.8275000000000006,657.38131
332,0.8300000000000125,655.99177
333,0.8325000000000102,656.18125
334,0.835000000000008,655.29699
335,0.8375000000000057,654.98119
336,0.8400000000000034,653.27584
337,0.8425000000000011,655.86544
338,0.8450000000000131,652.5179
339,0.8475000000000108,653.40216
340,0.8500000000000085,653.6548
341,0.8525000000000063,654.03377
342,0.855000000000004,652.01261
343,0.8575000000000017,652.83371
344,0.8600000000000136,651.63365
345,0.8625000000000114,651.44416
346,0.8650000000000091,651.63365
347,0.8675000000000068,651.75997
348,0.8700000000000045,651.94945
349,0.8725000000000023,650.30726
350,0.875,649.86513
351,0.8775000000000119,651.69681
352,0.8800000000000097,651.63365
353,0.8825000000000074,648.47559
354,0.8850000000000051,650.18094
355,0.8875000000000028,650.68623
356,0.8900000000000006,647.84398
357,0.8925000000000125,648.41243
358,0.8950000000000102,649.67565
359,0.897500000000008,648.41243
360,0.9000000000000057,648.79139
361,0.9025000000000034,649.17036
362,0.9050000000000011,647.71765
363,0.9075000000000131,646.95972
364,0.9100000000000108,648.47559
365,0.9125000000000085,648.22294
366,0.9150000000000063,648.28611
367,0.917500000000004,646.58075
368,0.9200000000000017,646.07546
369,0.9225000000000136,647.08604
370,0.9250000000000114,646.89656
371,0.9275000000000091,646.51759
372,0.9300000000000068,645.94914
373,0.9325000000000045,646.26495
374,0.9350000000000023,644.18063
375,0.9375,645.06489
376,0.9400000000000119,644.30695
377,0.9425000000000097,642.22263
378,0.9450000000000074,644.24379
379,0.9475000000000051,643.23321
380,0.9500000000000028,645.38069
381,0.9525000000000006,644.05431
382,0.9550000000000125,642.91741
383,0.9575000000000102,642.15947
384,0.960000000000008,642.66476
385,0.9625000000000057,642.15947
386,0.9650000000000034,641.52786
387,0.9675000000000011,642.72792
388,0.9700000000000131,641.08573
389,0.9725000000000108,640.58044
390,0.9750000000000085,640.64361
391,0.9775000000000063,642.53844
392,0.980000000000004,640.13832
393,0.9825000000000017,641.33838
394,0.9850000000000136,640.26464
395,0.9875000000000114,640.51728
396,0.9900000000000091,639.5067
397,0.9925000000000068,641.08573
398,0.9950000000000045,639.63303
399,0.9975000000000023,640.07515
400,1.0,639.5067
401,1.002500000000012,640.20148
402,1.0050000000000097,639.1909
403,1.0075000000000074,637.61187
404,1.0100000000000051,638.49613
405,1.0125000000000028,637.54871
406,1.0150000000000006,638.3698
407,1.0175000000000125,640.51728
408,1.0200000000000102,638.55929
409,1.022500000000008,637.73819
410,1.0250000000000057,637.99084
411,1.0275000000000034,638.87509
412,1.0300000000000011,637.54871
413,1.032500000000013,636.72761
414,1.0350000000000108,636.60129
415,1.0375000000000085,637.80135
416,1.0400000000000063,636.79077
417,1.042500000000004,637.61187
418,1.0450000000000017,636.34865
419,1.0475000000000136,635.7802
420,1.0500000000000114,636.72761
421,1.052500000000009,636.79077
422,1.0550000000000068,635.08542
423,1.0575000000000045,635.96968
424,1.0600000000000023,635.08542
425,1.0625,635.14858
426,1.065000000000012,636.28549
427,1.0675000000000097,636.34865
428,1.0700000000000074,634.9591
429,1.0725000000000051,635.02226
430,1.0750000000000028,634.89594
431,1.0775000000000006,634.45381
432,1.0800000000000125,635.46439
433,1.0825000000000102,635.46439
434,1.085000000000008,633.38007
435,1.0875000000000057,634.6433
436,1.0900000000000034,635.71704
437,1.0925000000000011,633.00111
438,1.095000000000013,634.26433
439,1.0975000000000108,635.08542
440,1.1000000000000085,632.36949
441,1.1025000000000063,635.27491
442,1.105000000000004,632.62214
443,1.1075000000000017,633.12743
444,1.1100000000000136,634.39065
445,1.1125000000000114,632.93794
446,1.115000000000009,634.07485
447,1.1175000000000068,632.81162
448,1.1200000000000045,632.30633
449,1.1225000000000023,633.88536
450,1.125,633.75904
451,1.127500000000012,633.19059
452,1.1300000000000097,633.44323
453,1.1325000000000074,633.06427
454,1.1350000000000051,632.74846
455,1.1375000000000028,633.44323
456,1.1400000000000006,632.05369
457,1.1425000000000125,632.30633
458,1.1450000000000102,633.25375
459,1.147500000000008,631.42208
460,1.1500000000000057,632.6853
461,1.1525000000000034,632.30633
462,1.1550000000000011,630.66414
463,1.157500000000013,631.48524
464,1.1600000000000108,632.49582
465,1.1625000000000085,629.90621
466,1.1650000000000063,631.48524
467,1.167500000000004,630.66414
468,1.1700000000000017,631.61156
469,1.1725000000000136,630.4115
470,1.1750000000000114,630.22201
471,1.177500000000009,631.80104
472,1.1800000000000068,630.09569
473,1.1825000000000045,630.97995
474,1.1850000000000023,629.90621
475,1.1875,630.60098
476,1.190000000000012,629.90621
477,1.1925000000000097,630.34834
478,1.1950000000000074,629.90621
479,1.1975000000000051,629.14827
480,1.2000000000000028,630.91679
481,1.2025000000000006,630.03253
482,1.2050000000000125,630.03253
483,1.2075000000000102,628.01137
484,1.210000000000008,630.79046
485,1.2125000000000057,629.21144
486,1.2150000000000034,629.33776
487,1.2175000000000011,628.89563
488,1.220000000000013,628.70615
489,1.2225000000000108,629.33776
490,1.2250000000000085,630.91679
491,1.2275000000000063,628.26402
492,1.230000000000004,627.44292
493,1.2325000000000017,628.07454
494,1.2350000000000136,628.57982
495,1.2375000000000114,628.07454
496,1.240000000000009,627.75873
497,1.2425000000000068,629.90621
498,1.2450000000000045,629.84305
499,1.2475000000000023,629.14827
500,1.25,629.02195
501,1.252500000000012,628.26402
502,1.2550000000000097,628.39034
503,1.2575000000000074,627.44292
504,1.2600000000000051,627.0008
505,1.2625000000000028,629.2746
506,1.2650000000000006,629.40092
507,1.2675000000000125,629.02195
508,1.2700000000000102,628.39034
509,1.272500000000008,627.37976
510,1.2750000000000057,627.56925
511,1.2775000000000034,628.64299
512,1.2800000000000011,628.83247
513,1.282500000000013,627.37976
514,1.2850000000000108,626.11654
515,1.2875000000000085,626.1797
516,1.2900000000000063,628.4535
517,1.292500000000004,627.82189
518,1.2950000000000017,626.68499
519,1.2975000000000136,627.25344
520,1.3000000000000114,627.88505
521,1.302500000000009,628.32718
522,1.3050000000000068,628.20086
523,1.3075000000000045,628.20086
524,1.3100000000000023,627.63241
525,1.3125,626.62183
526,1.315000000000012,627.19028
527,1.3175000000000097,627.50608
528,1.3200000000000074,626.11654
529,1.3225000000000051,628.26402
530,1.3250000000000028,627.06396
531,1.3275000000000006,625.86389
532,1.3300000000000125,627.44292
533,1.3325000000000102,626.1797
534,1.335000000000008,625.86389
535,1.3375000000000057,627.06396
536,1.3400000000000034,625.35861
537,1.3425000000000011,627.06396
538,1.345000000000013,625.92706
539,1.3475000000000108,625.48493
540,1.3500000000000085,625.67441
541,1.3525000000000063,625.16912
542,1.355000000000004,626.36918
543,1.3575000000000017,627.88505
544,1.3600000000000136,626.36918
545,1.3625000000000114,627.37976
546,1.365000000000009,626.62183
547,1.3675000000000068,626.87447
548,1.3700000000000045,625.92706
549,1.3725000000000023,627.44292
550,1.375,627.06396
551,1.377500000000012,626.81131
552,1.3800000000000097,625.67441
553,1.3825000000000074,627.3166
554,1.3850000000000051,625.16912
555,1.3875000000000028,624.47435
556,1.3900000000000006,624.85332
557,1.3925000000000125,626.81131
558,1.3950000000000102,626.55867
559,1.397500000000008,624.66383
560,1.4000000000000057,624.41119
561,1.4025000000000034,626.36918
562,1.4050000000000011,624.79016
563,1.407500000000013,625.92706
564,1.4100000000000108,624.91648
565,1.4125000000000085,625.16912
566,1.4150000000000063,623.77958
567,1.417500000000004,628.70615
568,1.4200000000000017,626.87447
569,1.4225000000000136,623.65325
570,1.4250000000000114,624.85332
571,1.427500000000009,623.71642
572,1.4300000000000068,624.79016
573,1.4325000000000045,625.42177
574,1.4350000000000023,625.0428
575,1.4375,624.34803
576,1.440000000000012,624.85332
577,1.4425000000000097,623.52693
578,1.4450000000000074,623.71642
579,1.4475000000000051,624.34803
580,1.4500000000000028,624.03222
581,1.4525000000000006,624.47435
582,1.4550000000000125,623.84274
583,1.4575000000000102,625.10596
584,1.460000000000008,624.15854
585,1.4625000000000057,624.34803
586,1.4650000000000034,623.71642
587,1.4675000000000011,625.61125
588,1.470000000000013,623.84274
589,1.4725000000000108,624.34803
590,1.4750000000000085,626.11654
591,1.4775000000000063,623.14797
592,1.480000000000004,624.34803
593,1.4825000000000017,625.0428
594,1.4850000000000136,624.15854
595,1.4875000000000114,624.66383
596,1.490000000000009,623.40061
597,1.4925000000000068,624.66383
598,1.4950000000000045,626.1797
599,1.4975000000000023,623.0848
600,1.5,625.35861
601,1.502500000000012,625.35861
602,1.5050000000000097,624.79016
603,1.5075000000000074,624.41119
604,1.5100000000000051,624.15854
605,1.5125000000000028,625.54809
606,1.5150000000000006,625.16912
607,1.5175000000000125,623.59009
608,1.5200000000000102,623.59009
609,1.522500000000008,623.84274
610,1.5250000000000057,624.97964
611,1.5275000000000034,624.97964
612,1.5300000000000011,625.0428
613,1.532500000000013,624.66383
614,1.5350000000000108,623.0848
615,1.5375000000000085,624.79016
616,1.5400000000000063,623.77958
617,1.542500000000004,624.47435
618,1.5450000000000017,625.10596
619,1.5475000000000136,624.66383
620,1.5500000000000114,625.99022
621,1.552500000000009,623.02164
622,1.5550000000000068,623.84274
623,1.5575000000000045,623.14797
624,1.5600000000000023,623.77958
625,1.5625,624.72699
626,1.565000000000012,625.73757
627,1.5675000000000097,624.79016
628,1.5700000000000074,625.54809
629,1.5725000000000051,623.65325
630,1.5750000000000028,625.48493
631,1.5775000000000006,624.60067
632,1.5800000000000125,623.02164
633,1.5825000000000102,625.67441
634,1.585000000000008,622.70584
635,1.5875000000000057,623.84274
636,1.5900000000000034,623.84274
637,1.5925000000000011,625.16912
638,1.595000000000013,623.33745
639,1.5975000000000108,624.15854
640,1.6000000000000085,624.66383
641,1.6025000000000063,624.91648
642,1.605000000000004,623.33745
643,1.6075000000000017,625.16912
644,1.6100000000000136,625.29544
645,1.6125000000000114,625.42177
646,1.615000000000009,624.85332
647,1.6175000000000068,623.9059
648,1.6200000000000045,624.85332
649,1.6225000000000023,623.21113
650,1.625,624.34803
651,1.627500000000012,622.89532
652,1.6300000000000097,625.54809
653,1.6325000000000074,624.91648
654,1.6350000000000051,624.28487
655,1.6375000000000028,623.52693
656,1.6400000000000006,624.53751
657,1.6425000000000125,623.14797
658,1.6450000000000102,623.84274
659,1.647500000000008,623.65325
660,1.6500000000000057,624.34803
661,1.6525000000000034,623.96906
662,1.6550000000000011,625.10596
663,1.657500000000013,623.52693
664,1.6600000000000108,624.60067
665,1.6625000000000085,626.05338
666,1.6650000000000063,623.33745
667,1.667500000000004,625.73757
668,1.6700000000000017,625.16912
669,1.6725000000000136,623.96906
670,1.6750000000000114,623.9059
671,1.677500000000009,623.52693
672,1.6800000000000068,623.52693
673,1.6825000000000045,623.59009
674,1.6850000000000023,624.09538
675,1.6875,624.72699
676,1.690000000000012,625.54809
677,1.6925000000000097,623.52693
678,1.6950000000000074,625.23228
679,1.6975000000000051,624.34803
680,1.7000000000000028,625.42177
681,1.7025000000000006,624.47435
682,1.7050000000000125,625.73757
683,1.7075000000000102,624.47435
684,1.710000000000008,624.15854
685,1.7125000000000057,624.03222
686,1.7150000000000034,625.61125
687,1.7175000000000011,624.72699
688,1.720000000000013,623.84274
689,1.7225000000000108,625.61125
690,1.7250000000000085,623.02164
691,1.7275000000000063,624.47435
692,1.730000000000004,623.33745
693,1.7325000000000017,624.60067
694,1.7350000000000136,625.92706
695,1.7375000000000114,624.41119
696,1.740000000000009,623.71642
697,1.7425000000000068,624.97964
698,1.7450000000000045,625.67441
699,1.7475000000000023,625.67441
700,1.75,626.24286
701,1.752500000000012,625.61125
702,1.7550000000000097,625.86389
703,1.7575000000000074,623.71642
704,1.7600000000000051,624.09538
705,1.7625000000000028,625.0428
706,1.7650000000000006,626.62183
707,1.7675000000000125,624.97964
708,1.7700000000000102,624.79016
709,1.772500000000008,624.15854
710,1.7750000000000057,625.48493
711,1.7775000000000034,626.11654
712,1.7800000000000011,626.1797
713,1.782500000000013,624.72699
714,1.7850000000000108,626.11654
715,1.7875000000000085,623.9059
716,1.7900000000000063,625.92706
717,1.792500000000004,624.79016
718,1.7950000000000017,624.72699
719,1.7975000000000136,625.92706
720,1.8000000000000114,624.66383
721,1.802500000000009,625.16912
722,1.8050000000000068,625.99022
723,1.8075000000000045,625.48493
724,1.8100000000000023,623.84274
725,1.8125,625.54809
726,1.815000000000012,625.80073
727,1.8175000000000097,625.61125
728,1.8200000000000074,624.97964
729,1.8225000000000051,625.23228
730,1.8250000000000028,626.11654
731,1.8275000000000006,624.53751
732,1.8300000000000125,626.68499
733,1.8325000000000102,626.1797
734,1.835000000000008,625.23228
735,1.8375000000000057,624.34803
736,1.8400000000000034,625.16912
737,1.8425000000000011,625.23228
738,1.845000000000013,625.48493
739,1.8475000000000108,626.11654
740,1.8500000000000085,624.97964
741,1.8525000000000063,626.81131
742,1.855000000000004,624.53751
743,1.8575000000000017,626.30602
744,1.8600000000000136,625.10596
745,1.8625000000000114,625.92706
746,1.865000000000009,626.81131
747,1.8675000000000068,626.36918
748,1.8700000000000045,627.06396
749,1.8725000000000023,626.24286
750,1.875,625.67441
751,1.877500000000012,627.50608
752,1.8800000000000097,624.66383
753,1.8825000000000074,624.85332
754,1.8850000000000051,626.81131
755,1.8875000000000028,625.42177
756,1.8900000000000006,626.81131
757,1.8925000000000125,624.91648
758,1.8950000000000102,625.80073
759,1.897500000000008,627.44292
760,1.9000000000000057,623.59009
761,1.9025000000000034,626.87447
762,1.9050000000000011,627.12712
763,1.907500000000013,625.67441
764,1.9100000000000108,626.05338
765,1.9125000000000085,625.80073
766,1.9150000000000063,627.06396
767,1.917500000000004,630.03253
768,1.9200000000000017,625.92706
769,1.9225000000000136,625.16912
770,1.9250000000000114,628.20086
771,1.927500000000009,625.42177
772,1.9300000000000068,625.86389
773,1.9325000000000045,627.06396
774,1.9350000000000023,626.05338
775,1.9375,625.61125
776,1.940000000000012,627.44292
777,1.9425000000000097,626.05338
778,1.9450000000000074,627.63241
779,1.9475000000000051,625.48493
780,1.9500000000000028,626.49551
781,1.9525000000000006,627.19028
782,1.9550000000000125,625.48493
783,1.9575000000000102,628.39034
784,1.960000000000008,626.55867
785,1.9625000000000057,626.49551
786,1.9650000000000034,626.68499
787,1.9675000000000011,626.81131
788,1.970000000000013,627.63241
789,1.9725000000000108,627.75873
790,1.9750000000000085,626.74815
791,1.9775000000000063,626.68499
792,1.980000000000004,628.64299
793,1.9825000000000017,627.50608
794,1.9850000000000136,626.49551
795,1.9875000000000114,627.69557
796,1.990000000000009,628.4535
797,1.9925000000000068,627.50608
798,1.9950000000000045,628.70615
799,1.9975000000000023,628.51666
800,2.0,627.82189
801,2.002500000000012,627.19028
802,2.0050000000000097,628.32718
803,2.0075000000000074,628.57982
804,2.010000000000005,628.51666
805,2.012500000000003,630.4115
806,2.0150000000000006,628.20086
807,2.0175000000000125,628.26402
808,2.0200000000000102,628.20086
809,2.022500000000008,628.1377
810,2.0250000000000057,626.55867
811,2.0275000000000034,627.69557
812,2.030000000000001,628.4535
813,2.032500000000013,628.26402
814,2.035000000000011,626.36918
815,2.0375000000000085,628.01137
816,2.0400000000000063,627.82189
817,2.042500000000004,627.12712
818,2.0450000000000017,628.51666
819,2.0475000000000136,628.20086
820,2.0500000000000114,627.63241
821,2.052500000000009,627.44292
822,2.055000000000007,627.94821
823,2.0575000000000045,628.70615
824,2.0600000000000023,627.3166
825,2.0625,628.51666
826,2.065000000000012,628.51666
827,2.0675000000000097,627.06396
828,2.0700000000000074,628.32718
829,2.072500000000005,627.56925
830,2.075000000000003,629.77989
831,2.0775000000000006,627.88505
832,2.0800000000000125,627.75873
833,2.0825000000000102,628.39034
834,2.085000000000008,626.68499
835,2.0875000000000057,627.50608
836,2.0900000000000034,626.93763
837,2.092500000000001,628.70615
838,2.095000000000013,629.2746
839,2.097500000000011,628.20086
840,2.1000000000000085,627.06396
841,2.1025000000000063,627.88505
842,2.105000000000004,629.77989
843,2.1075000000000017,627.50608
844,2.1100000000000136,629.5904
845,2.1125000000000114,628.89563
846,2.115000000000009,628.07454
847,2.117500000000007,627.94821
848,2.1200000000000045,629.71673
849,2.1225000000000023,628.57982
850,2.125,629.08511
851,2.127500000000012,628.39034
852,2.1300000000000097,628.95879
853,2.1325000000000074,627.06396
854,2.135000000000005,629.77989
855,2.137500000000003,629.21144
856,2.1400000000000006,628.07454
857,2.1425000000000125,628.57982
858,2.1450000000000102,628.32718
859,2.147500000000008,627.69557
860,2.1500000000000057,628.01137
861,2.1525000000000034,627.75873
862,2.155000000000001,629.08511
863,2.157500000000013,628.20086
864,2.160000000000011,628.95879
865,2.1625000000000085,629.14827
866,2.1650000000000063,627.75873
867,2.167500000000004,628.20086
868,2.1700000000000017,629.02195
869,2.1725000000000136,628.07454
870,2.1750000000000114,629.71673
871,2.177500000000009,629.65356
872,2.180000000000007,629.46408
