,"Time      (s) at_1,000e-03","P comb (psia) at_1,000e-03","P crit (psia) at_1,000e-03"
78,0.078,477.6446346151188,482.5137093999349
79,0.079,477.6338712992021,482.49291189622295
80,0.08,477.6231077151336,482.4721157895052
81,0.081,477.612343863076,482.4513210794028
82,0.082,477.60157974319696,482.4305277655376
83,0.083,477.5908153556536,482.4097358475315
84,0.084,477.58005070060216,482.388945325006
85,0.085,477.5692857781988,482.3681561975839
86,0.086,477.5585205886018,482.347368464886
87,0.087,477.5477551319664,482.3265821265362
88,0.088,477.536989408455,482.3057971821561
89,0.089,477.5262234182179,482.2850136313688
90,0.09,477.5154571614128,482.264231473797
91,0.091,477.504690638189,482.2434507090644
92,0.092,477.4939238487128,482.2226713367925
93,0.093,477.4831567931309,482.2018933566064
94,0.094,477.4723894716,482.1811167681281
95,0.095,477.4616218842812,482.1603415709833
96,0.096,477.4508540313201,482.1395677647939
97,0.097,477.4400859128841,482.1187953491856
98,0.098,477.4293175291148,482.0980243237823
99,0.099,477.4185488801724,482.0772546882062
100,0.1,477.4077799662118,482.05648644208406
101,0.101,477.3970107873864,482.03571958504057
102,0.102,477.386241343852,482.0149541166992
103,0.103,477.3754716357578,481.9941900366871
104,0.104,477.36470166326114,481.9734273446255
105,0.105,477.3539314265209,481.9526660401447
106,0.106,477.34316092568525,481.9319061228665
107,0.107,477.3323901609057,481.9111475924197
108,0.108,477.3216191323392,481.890390448427
109,0.109,477.3108478401399,481.86963469051545
110,0.11,477.3000762844621,481.8488803183123
111,0.111,477.2893044654609,481.8281273314426
112,0.112,477.27853238328703,481.8073757295344
113,0.113,477.2677600380944,481.7866255122116
114,0.114,477.2569874300369,481.7658766791043
115,0.115,477.2462145592641,481.7451292298372
116,0.116,477.2354414259352,481.7243831640384
117,0.117,477.2246680302033,481.7036384813353
118,0.118,477.2138943722151,481.68289518135407
119,0.119,477.203120452129,481.662153263724
120,0.12,477.1923462700928,481.6414127280717
121,0.1210000000000001,477.1815718262703,481.62067357402645
122,0.1220000000000001,477.1707971208012,481.5999358012147
123,0.1230000000000001,477.1600221538424,481.5791994092667
124,0.1240000000000001,477.14924692554297,481.5584643978085
125,0.125,477.1384714360614,481.5377307664705
126,0.126,477.12769568555257,481.5169985148803
127,0.127,477.1169196741566,481.4962676426688
128,0.128,477.1061434020404,481.47553814946224
129,0.1290000000000001,477.0953668693473,481.4548100348929
130,0.1300000000000001,477.08459007623344,481.4340832985875
131,0.1310000000000001,477.07381302285006,481.41335794017766
132,0.1320000000000001,477.06303570934887,481.392633959292
133,0.1330000000000001,477.0522581358719,481.3719113555597
134,0.1340000000000001,477.041480302586,481.35119012861264
135,0.1350000000000001,477.03070220963286,481.3304702780804
136,0.1360000000000001,477.0199238571708,481.3097518035926
137,0.1370000000000001,477.0091452453473,481.2890347047811
138,0.1380000000000001,476.99836637431486,481.26831898127455
139,0.1390000000000001,476.9875872442228,481.24760463270616
140,0.1400000000000001,476.97680785522,481.2268916587056
141,0.1410000000000001,476.96602820746665,481.20618005890464
142,0.1420000000000001,476.9552483011084,481.1854698329337
143,0.1430000000000001,476.9444681362983,481.16476098042506
144,0.1440000000000001,476.93368771318296,481.1440535010103
145,0.1450000000000001,476.92290703191645,481.1233473943207
146,0.1460000000000001,476.912126092651,481.1026426599893
147,0.1470000000000001,476.9013448955341,481.0819392976471
148,0.1480000000000001,476.890563440722,481.061237306928
149,0.1490000000000001,476.8797817283636,481.0405366874622
150,0.1500000000000001,476.8689997586042,481.0198374388842
151,0.1510000000000001,476.8582175315916,480.9991395608247
152,0.1520000000000001,476.8474350474901,480.9784430529197
153,0.1530000000000001,476.83665230644215,480.95774791479954
154,0.1540000000000001,476.825869308594,480.9370541460982
155,0.1550000000000001,476.815086054099,480.91636174645066
156,0.1560000000000001,476.80430254310704,480.8956707154885
157,0.1570000000000001,476.7935187757714,480.8749810528463
158,0.1580000000000001,476.7827347522344,480.854292758159
159,0.1590000000000001,476.7719504726534,480.8336058310576
160,0.1600000000000001,476.7611659371729,480.8129202711787
161,0.1610000000000001,476.7503811459433,480.7922360781572
162,0.1620000000000001,476.7395960991183,480.7715532516259
163,0.1630000000000001,476.7288107968472,480.75087179122
164,0.1640000000000001,476.71802523926976,480.7301916965747
165,0.1650000000000001,476.7072394265499,480.7095129673244
166,0.1660000000000001,476.6964533588323,480.6888356031053
167,0.1670000000000001,476.6856670362614,480.6681596035512
168,0.1680000000000001,476.674880458988,480.6474849682991
169,0.1690000000000001,476.6640936271634,480.626811696983
170,0.1700000000000001,476.6533065409354,480.60613978924
171,0.1710000000000001,476.6425192004492,480.5854692447067
172,0.1720000000000001,476.6317316058512,480.5648000630175
173,0.1730000000000001,476.6209437573055,480.5441322438083
174,0.1740000000000001,476.61015565495046,480.5234657867175
175,0.1750000000000001,476.59936729893184,480.5028006913801
176,0.1760000000000001,476.58857868939793,480.4821369574338
177,0.1770000000000001,476.5777898265018,480.46147458451446
178,0.1780000000000001,476.5670007103929,480.4408135722604
179,0.1790000000000001,476.5562113412184,480.42015392030834
180,0.1800000000000001,476.54542171912937,480.3994956282946
181,0.1810000000000001,476.534631844268,480.3788386958571
182,0.1820000000000001,476.5238417167749,480.3581831226343
183,0.1830000000000001,476.5130513368155,480.3375289082644
184,0.1840000000000001,476.5022607045262,480.31687605238295
185,0.1850000000000001,476.4914698200668,480.29622455463135
186,0.1860000000000001,476.4806786835727,480.2755744146446
187,0.1870000000000001,476.469887295193,480.2549256320632
188,0.1880000000000001,476.4590956550789,480.2342782065251
189,0.1890000000000001,476.4483037633799,480.2136321376699
190,0.1900000000000001,476.43751162023614,480.1929874251357
191,0.1910000000000001,476.42671922580166,480.17234406856
192,0.1920000000000001,476.4159265802207,480.151702067586
193,0.1930000000000001,476.4051336836408,480.13106142184944
194,0.1940000000000001,476.3943405362099,480.11042213099176
195,0.1950000000000001,476.383547138076,480.0897841946501
196,0.1960000000000001,476.372753489386,480.0691476124682
197,0.1970000000000001,476.3619595902858,480.04851238408287
198,0.1980000000000001,476.3511654409205,480.0278785091355
199,0.1990000000000001,476.3403710414379,480.0072459872664
200,0.2000000000000001,476.3295763919862,479.9866148181167
201,0.2010000000000001,476.3187814927082,479.9659850013241
202,0.2020000000000001,476.30798634375657,479.9453565365325
203,0.2030000000000001,476.2971909452728,479.9247294233817
204,0.2040000000000001,476.28639529740536,479.9041036615124
205,0.2050000000000001,476.2755994003027,479.8834792505672
206,0.2060000000000001,476.2648032541058,479.8628561901852
207,0.2070000000000001,476.2540068589656,479.8422344800101
208,0.2080000000000001,476.2432102150269,479.8216141196816
209,0.2090000000000001,476.2324133224361,479.8009951088428
210,0.2100000000000001,476.2216161813345,479.7803774471358
211,0.2110000000000001,476.21081879187466,479.7597611342028
212,0.2120000000000001,476.20002115419874,479.73914616968494
213,0.2130000000000001,476.18922326844944,479.7185325532252
214,0.2140000000000001,476.1784251347824,479.6979202844661
215,0.2150000000000001,476.1676267533305,479.6773093630509
216,0.2160000000000001,476.1568281242504,479.6566997886221
217,0.2170000000000001,476.1460292476804,479.6360915608229
218,0.2180000000000001,476.1352301237724,479.6154846792959
219,0.2190000000000001,476.1244307526633,479.5948791436846
220,0.2200000000000001,476.1136311345036,479.5742749536341
221,0.2210000000000001,476.1028312694317,479.55367210878575
222,0.2220000000000001,476.09203115760033,479.5330706087845
223,0.2230000000000001,476.0812307991569,479.5124704532744
224,0.2240000000000001,476.0704301942388,479.491871641899
225,0.2250000000000001,476.0596293429954,479.4712741743037
226,0.2260000000000001,476.04882824557126,479.4506780501324
227,0.2270000000000001,476.0380269021093,479.4300832690279
228,0.2280000000000001,476.0272253127554,479.4094898306362
229,0.2290000000000001,476.0164234776501,479.38889773460335
230,0.2300000000000001,476.005621396945,479.3683069805738
231,0.2310000000000001,475.9948190707767,479.3477175681904
232,0.2320000000000001,475.9840164992937,479.3271294971024
233,0.2330000000000001,475.9732136826423,479.3065427669524
234,0.2340000000000001,475.9624106209608,479.2859573773858
235,0.2350000000000001,475.9516073143969,479.2653733280507
236,0.2360000000000001,475.9408037630951,479.2447906185914
237,0.2370000000000001,475.92999996720215,479.22420924865327
238,0.2380000000000001,475.9191959268525,479.2036292178842
239,0.2390000000000001,475.90839164219744,479.1830505259296
240,0.2400000000000001,475.8975871133799,479.1624731724368
241,0.2410000000000002,475.8867823405442,479.1418971570513
242,0.2420000000000002,475.87597732383057,479.1213224794204
243,0.2430000000000002,475.86517206338806,479.1007491391914
244,0.2440000000000002,475.854366559352,479.0801771360115
245,0.2450000000000002,475.84356081187696,479.0596064695271
246,0.2460000000000002,475.8327548210938,479.0390371393861
247,0.2470000000000002,475.821948587162,479.01846914523617
248,0.2480000000000002,475.8111421101992,478.997902486725
249,0.2490000000000002,475.8003353903748,478.97733716350007
250,0.2500000000000001,475.78952842781456,478.95677317521
251,0.2510000000000001,475.7787212226698,478.9362105215026
252,0.2520000000000001,475.76791377508033,478.9156492020272
253,0.2530000000000001,475.75710608518455,478.89508921642965
254,0.2540000000000001,475.7462981531353,478.874530564361
255,0.2550000000000001,475.73548997907005,478.85397324546926
256,0.2560000000000001,475.72468156312925,478.8334172594037
257,0.2570000000000002,475.7138729054572,478.8128626058124
258,0.2580000000000002,475.7030640061967,478.79230928434544
259,0.2590000000000002,475.6922548654929,478.7717572946512
260,0.2600000000000002,475.6814454834836,478.7512066363797
261,0.2610000000000002,475.67063586031406,478.7306573091818
262,0.2620000000000002,475.65982599612687,478.7101093127048
263,0.2630000000000002,475.6490158910569,478.6895626466006
264,0.2640000000000002,475.63820554525137,478.6690173105184
265,0.2650000000000002,475.62739495885,478.6484733041086
266,0.2660000000000002,475.616584131998,478.627930627022
267,0.2670000000000002,475.60577306483486,478.6073892789085
268,0.2680000000000002,475.5949617575064,478.58684925941947
269,0.2690000000000002,475.5841502101504,478.5663105682052
270,0.2700000000000002,475.5733384229096,478.5457732049167
271,0.2710000000000002,475.5625263959206,478.525237169205
272,0.2720000000000002,475.5517141293307,478.50470246072143
273,0.2730000000000002,475.54090162327606,478.484169079118
274,0.2740000000000002,475.5300888779056,478.46363702404506
275,0.2750000000000002,475.5192758933544,478.4431062951553
276,0.2760000000000002,475.5084626697666,478.4225768921012
277,0.2770000000000002,475.4976492072792,478.4020488145328
278,0.2780000000000002,475.486835506039,478.3815220621024
279,0.2790000000000002,475.4760215661832,478.3609966344646
280,0.2800000000000002,475.4652073878508,478.3404725312692
281,0.2810000000000002,475.4543929711906,478.3199497521708
282,0.2820000000000002,475.44357831633454,478.2994282968208
283,0.2830000000000002,475.432763423428,478.2789081648728
284,0.2840000000000002,475.42194829260745,478.2583893559791
285,0.2850000000000002,475.4111329240203,478.23787186979416
286,0.2860000000000002,475.4003173177958,478.2173557059688
287,0.2870000000000002,475.3895014740851,478.19684086415936
288,0.2880000000000002,475.37868539302616,478.1763273440167
289,0.2890000000000002,475.36786907475295,478.1558151451984
290,0.2900000000000002,475.3570525194123,478.1353042673539
291,0.2910000000000002,475.3462357271397,478.1147947101407
292,0.2920000000000002,475.33541869807823,478.09428647321056
293,0.2930000000000002,475.3246014323624,478.0737795562196
294,0.2940000000000002,475.31378393013546,478.0532739588204
295,0.2950000000000002,475.3029661915467,478.0327696806693
296,0.2960000000000002,475.2921482167223,478.0122667214199
297,0.2970000000000002,475.2813300058063,477.9917650807278
298,0.2980000000000002,475.27051155894014,477.9712647582488
299,0.2990000000000002,475.2596928762607,477.9507657536349
300,0.3000000000000002,475.248873957908,477.93026806654507
301,0.3010000000000002,475.2380548040237,477.9097716966336
302,0.3020000000000002,475.2272354147456,477.8892766435559
303,0.3030000000000002,475.2164157902086,477.8687829069671
304,0.3040000000000002,475.2055959305516,477.8482904865236
305,0.3050000000000002,475.19477583592186,477.827799381882
306,0.3060000000000002,475.1839555064529,477.8073095926962
307,0.3070000000000002,475.1731349422831,477.78682111862616
308,0.3080000000000002,475.1623141435579,477.7663339593265
309,0.3090000000000002,475.1514931104031,477.7458481144536
310,0.3100000000000002,475.14067184297295,477.7253635836644
311,0.3110000000000002,475.12985034139257,477.7048803666158
312,0.3120000000000002,475.1190286058084,477.68439846296513
313,0.3130000000000002,475.1082066363549,477.6639178723696
314,0.3140000000000002,475.097384433177,477.6434385944856
315,0.3150000000000002,475.0865619964038,477.6229606289728
316,0.3160000000000002,475.0757393261772,477.6024839754865
317,0.3170000000000002,475.0649164226343,477.5820086336848
318,0.3180000000000002,475.0540932859168,477.56153460322633
319,0.3190000000000002,475.0432699161616,477.54106188376886
320,0.3200000000000002,475.0324463135106,477.520590474972
321,0.3210000000000002,475.02162247809633,477.5001203764919
322,0.3220000000000002,475.0107984100548,477.479651587988
323,0.3230000000000002,474.99997410952767,477.4591841091186
324,0.3240000000000002,474.9891495766501,477.438717939542
325,0.3250000000000002,474.9783248115589,477.4182530789189
326,0.3260000000000002,474.96749981439655,477.3977895269065
327,0.3270000000000002,474.9566745852959,477.3773272831648
328,0.3280000000000002,474.94584912439774,477.356866347354
329,0.3290000000000002,474.9350234318365,477.3364067191316
330,0.3300000000000002,474.9241975077568,477.3159483981578
331,0.3310000000000002,474.9133713522775,477.295491384094
332,0.3320000000000002,474.9025449655528,477.2750356765976
333,0.3330000000000002,474.8917183477109,477.2545812753309
334,0.3340000000000002,474.8808914988968,477.2341281799529
335,0.3350000000000002,474.8700644192389,477.2136763901229
336,0.3360000000000002,474.8592371088861,477.1932259055031
337,0.3370000000000002,474.8484095679621,477.1727767257536
338,0.3380000000000002,474.8375817966068,477.1523288505346
339,0.3390000000000002,474.8267537949607,477.13188227950775
340,0.3400000000000002,474.81592556315945,477.11143701233385
341,0.3410000000000002,474.8050971013412,477.0909930486741
342,0.3420000000000002,474.7942684096299,477.07055038818834
343,0.3430000000000002,474.7834394881803,477.05010903054057
344,0.3440000000000002,474.7726103371187,477.02966897539056
345,0.3450000000000002,474.7617809565775,477.0092302224008
346,0.3460000000000002,474.75095134670215,476.98879277123257
347,0.3470000000000002,474.7401215076253,476.9683566215486
348,0.3480000000000002,474.7292914394804,476.94792177300985
349,0.3490000000000002,474.7184611424097,476.92748822527926
350,0.3500000000000002,474.7076306165398,476.90705597802
351,0.3510000000000002,474.6967998620162,476.8866250308937
352,0.3520000000000002,474.68596887896297,476.86619538356325
353,0.3530000000000002,474.6751376675287,476.8457670356916
354,0.3540000000000002,474.6643062278399,476.82533998694106
355,0.3550000000000002,474.65347456002894,476.804914236976
356,0.3560000000000002,474.6426426642421,476.7844897854587
357,0.3570000000000002,474.631810540608,476.7640666320524
358,0.3580000000000002,474.620978189264,476.7436447764218
359,0.3590000000000002,474.610145610347,476.72322421822975
360,0.3600000000000002,474.5993128039914,476.702804957139
361,0.3610000000000002,474.5884797703292,476.6823869928161
362,0.3620000000000002,474.5776465094992,476.661970324922
363,0.3630000000000002,474.5668130216296,476.641554953124
364,0.3640000000000002,474.5559793068616,476.6211408770846
365,0.3650000000000002,474.5451453653376,476.600728096468
366,0.3660000000000002,474.5343111971782,476.5803166109399
367,0.3670000000000002,474.52347680252007,476.5599064201651
368,0.3680000000000002,474.5126421815045,476.5394975238078
369,0.3690000000000002,474.5018073342558,476.5190899215325
370,0.3700000000000003,474.49097226091817,476.4986836130069
371,0.3710000000000003,474.4801369616208,476.4782785978936
372,0.3720000000000003,474.46930143650826,476.45787487585886
373,0.3730000000000003,474.4584656857079,476.43747244656936
374,0.3740000000000003,474.447629709347,476.4170713096891
375,0.3750000000000003,474.43679350756827,476.39667146488586
376,0.3760000000000003,474.4259570805,476.3762729118239
377,0.3770000000000003,474.4151204282747,476.3558756501702
378,0.3780000000000003,474.4042835510383,476.3354796795906
379,0.3790000000000003,474.393446448918,476.3150849997513
380,0.3800000000000003,474.3826091220431,476.2946916103208
381,0.3810000000000003,474.3717715705459,476.27429951096354
382,0.3820000000000003,474.3609337945673,476.2539087013478
383,0.3830000000000003,474.3500957942389,476.2335191811389
384,0.3840000000000003,474.3392575696946,476.2131309500067
385,0.3850000000000003,474.3284191210672,476.1927440076152
386,0.3860000000000003,474.3175804484955,476.1723583536342
387,0.3870000000000003,474.3067415521024,476.151973987729
388,0.3880000000000003,474.2959024320221,476.1315909095695
389,0.3890000000000003,474.28506308839286,476.1112091188221
390,0.3900000000000003,474.274223521349,476.0908286151561
391,0.3910000000000003,474.2633837310165,476.0704493982375
392,0.3920000000000003,474.25254371753954,476.0500714677352
393,0.3930000000000003,474.2417034810389,476.02969482331946
394,0.3940000000000003,474.2308630216591,476.00931946465647
395,0.3950000000000003,474.2200223395263,475.9889453914146
396,0.3960000000000003,474.2091814347707,475.96857260326505
397,0.3970000000000003,474.1983403075279,475.9482010998741
398,0.3980000000000003,474.18749895792905,475.9278308809114
399,0.3990000000000003,474.1766573861093,475.907461946048
400,0.4000000000000003,474.1658155922004,475.8870942949504
401,0.4010000000000003,474.1549735763347,475.86672792729
402,0.4020000000000003,474.144131338644,475.8463628427347
403,0.4030000000000003,474.1332888792601,475.8259990409563
404,0.4040000000000003,474.1224461983186,475.8056365216223
405,0.4050000000000003,474.1116032959433,475.785275284404
406,0.4060000000000003,474.1007601722696,475.7649153289714
407,0.4070000000000003,474.08991682742914,475.74455665499374
408,0.4080000000000003,474.0790732615585,475.7241992621442
409,0.4090000000000003,474.0682294747859,475.7038431500889
410,0.4100000000000003,474.0573854672485,475.6834883185018
411,0.4110000000000003,474.0465412390716,475.6631347670522
412,0.4120000000000003,474.0356967903875,475.64278249541167
413,0.4130000000000003,474.02485212133007,475.622431503251
414,0.4140000000000003,474.0140072320278,475.60208179024033
415,0.4150000000000003,474.00316212261697,475.5817333560536
416,0.4160000000000003,473.99231679322367,475.5613862003599
417,0.4170000000000003,473.9814712439819,475.54104032283067
418,0.4180000000000003,473.9706254750236,475.5206957231389
419,0.4190000000000003,473.9597794864776,475.5003524009557
420,0.4200000000000003,473.94893327847706,475.4800103559529
421,0.4210000000000003,473.9380868511501,475.45966958780326
422,0.4220000000000003,473.9272402046241,475.43933009617854
423,0.4230000000000003,473.9163933390402,475.4189918807514
424,0.4240000000000003,473.9055462545266,475.3986549411941
425,0.4250000000000003,473.8946989512109,475.3783192771792
426,0.4260000000000003,473.88385142922,475.3579848883787
427,0.4270000000000003,473.8730036886906,475.3376517744666
428,0.4280000000000003,473.8621557297523,475.3173199351156
429,0.4290000000000003,473.8513075525368,475.2969893699996
430,0.4300000000000003,473.8404591571701,475.2766600787909
431,0.4310000000000003,473.829610543784,475.2563320611625
432,0.4320000000000003,473.8187617125132,475.2360053167884
433,0.4330000000000003,473.8079126634841,475.2156798453428
434,0.4340000000000003,473.7970633968241,475.19535564649954
435,0.4350000000000003,473.7862139126674,475.1750327199316
436,0.4360000000000003,473.77536421114826,475.15471106531385
437,0.4370000000000003,473.7645142923898,475.13439068231975
438,0.4380000000000003,473.7536641565195,475.1140715706249
439,0.4390000000000003,473.7428138036738,475.0937537299036
440,0.4400000000000003,473.73196323397735,475.0734371598288
441,0.4410000000000003,473.72111244756815,475.053121860076
442,0.4420000000000003,473.7102614445688,475.03280783032153
443,0.4430000000000003,473.6994102251067,475.01249507023823
444,0.4440000000000003,473.6885587893151,474.9921835795024
445,0.4450000000000003,473.67770713732045,474.9718733577902
446,0.4460000000000003,473.6668552692573,474.9515644047744
447,0.4470000000000003,473.656003185252,474.93125672013247
448,0.4480000000000003,473.6451508854372,474.9109503035405
449,0.4490000000000003,473.63429836993305,474.8906451546725
450,0.4500000000000003,473.6234456388751,474.8703412732064
451,0.4510000000000003,473.6125926923963,474.8500386588161
452,0.4520000000000003,473.6017395306155,474.8297373111792
453,0.4530000000000003,473.5908861536654,474.80943722997154
454,0.4540000000000003,473.5800325616782,474.7891384148693
455,0.4550000000000003,473.5691787547813,474.7688408655504
456,0.4560000000000003,473.5583247331017,474.7485445816889
457,0.4570000000000003,473.5474704967672,474.728249562964
458,0.4580000000000003,473.53661604591287,474.70795580905263
459,0.4590000000000003,473.5257613806601,474.6876633196308
460,0.4600000000000003,473.5149065011437,474.6673720943756
461,0.4610000000000003,473.5040514074872,474.6470821329643
462,0.4620000000000003,473.4931960998189,474.6267934350757
463,0.4630000000000003,473.4823405782613,474.6065060003865
464,0.4640000000000003,473.4714848429563,474.5862198285744
465,0.4650000000000003,473.4606288940219,474.56593491931744
466,0.4660000000000003,473.4497727315843,474.5456512722935
467,0.4670000000000003,473.43891635577785,474.5253688871811
468,0.4680000000000003,473.4280597667344,474.5050877636573
469,0.4690000000000003,473.4172029645713,474.4848079014028
470,0.4700000000000003,473.4063459494224,474.4645293000936
471,0.4710000000000003,473.3954887214144,474.4442519594095
472,0.4720000000000003,473.3846312806753,474.4239758790297
473,0.4730000000000003,473.3737736273313,474.4037010586322
474,0.4740000000000003,473.3629157615117,474.3834274978958
475,0.4750000000000003,473.3520576833397,474.3631551965005
476,0.4760000000000003,473.3411993929501,474.3428841541267
477,0.4770000000000003,473.3303408904629,474.3226143704511
478,0.4780000000000003,473.31948217601024,474.30234584515534
479,0.4790000000000003,473.3086232497192,474.2820785779171
480,0.4800000000000003,473.2977641117115,474.2618125684187
481,0.4810000000000003,473.2869047621188,474.2415478163376
482,0.4820000000000004,473.2760452010666,474.2212843213559
483,0.4830000000000004,473.2651854286834,474.20102208315217
484,0.4840000000000004,473.2543254450936,474.1807611014075
485,0.4850000000000004,473.2434652504239,474.1605013758029
486,0.4860000000000004,473.2326048448063,474.14024290601793
487,0.4870000000000004,473.22174422835633,474.1199856917341
488,0.4880000000000004,473.2108834012119,474.0997297326307
489,0.4890000000000004,473.2000223634929,474.0794750283911
490,0.4900000000000004,473.189161115327,474.0592215786936
491,0.4910000000000004,473.1782996568446,474.038969383222
492,0.4920000000000004,473.16743798816935,474.0187184416556
493,0.4930000000000004,473.1565761094287,473.9984687536778
494,0.4940000000000004,473.1457140207441,473.9782203189675
495,0.4950000000000004,473.134851722251,473.9579731372089
496,0.4960000000000004,473.1239892140639,473.937727208083
497,0.4970000000000004,473.1131264963169,473.9174825312717
498,0.4980000000000004,473.1022635691334,473.89723910645694
499,0.4990000000000004,473.0914004326332,473.8769969333208
500,0.5000000000000003,473.080537086953,473.8567560115469
501,0.5010000000000003,473.0696735322121,473.8365163408162
502,0.5020000000000003,473.0588097685351,473.8162779208115
503,0.5030000000000003,473.0479457960572,473.7960407512168
504,0.5040000000000003,473.0370816148904,473.7758048317124
505,0.5050000000000003,473.026217225172,473.7555701619843
506,0.5060000000000003,473.015352627025,473.735336741713
507,0.5070000000000003,473.0044878205742,473.71510457058406
508,0.5080000000000003,472.99362280593857,473.69487364827904
509,0.5090000000000003,472.98275758324223,473.6746439744818
510,0.5100000000000003,472.9718921526178,473.6544155488766
511,0.5110000000000003,472.9610265141868,473.6341883711471
512,0.5120000000000003,472.9501606680822,473.6139624409765
513,0.5130000000000003,472.939294614418,473.593737758049
514,0.5140000000000003,472.92842835332107,473.5735143220487
515,0.5150000000000003,472.9175618849242,473.55329213266
516,0.5160000000000003,472.906695209346,473.53307118956695
517,0.5170000000000003,472.8958283267074,473.5128514924559
518,0.5180000000000003,472.8849612371374,473.4926330410088
519,0.5190000000000003,472.87409394076366,473.47241583491086
520,0.5200000000000004,472.8632264377059,473.4521998738487
521,0.5210000000000004,472.85235872809136,473.4319851575047
522,0.5220000000000004,472.8414908120423,473.4117716855668
523,0.5230000000000004,472.8306226896846,473.391559457718
524,0.5240000000000004,472.8197543611439,473.3713484736448
525,0.5250000000000004,472.8088858265415,473.3511387330327
526,0.5260000000000004,472.79801708600365,473.33093023556654
527,0.5270000000000004,472.7871481396548,473.3107229809329
528,0.5280000000000004,472.7762789876135,473.29051696881646
529,0.5290000000000004,472.76540963001287,473.2703121989045
530,0.5300000000000004,472.7545400669676,473.2501086708831
531,0.5310000000000004,472.7436702986065,473.2299063844368
532,0.5320000000000004,472.73280032505033,473.209705339255
533,0.5330000000000004,472.7219301464279,473.189505535021
534,0.5340000000000004,472.7110597628598,473.1693069714225
535,0.5350000000000004,472.7001891744696,473.149109648148
536,0.5360000000000004,472.6893183813818,473.1289135648819
537,0.5370000000000004,472.67844738371497,473.1087187213111
538,0.5380000000000004,472.66757618160216,473.0885251171252
539,0.5390000000000004,472.65670477515926,473.0683327520093
540,0.5400000000000004,472.6458331645044,473.0481416256518
