,"Time      (s) at_1,300e-03","Thrust    (N) at_1,300e-03","P comb (psia) at_1,300e-03","P crit (psia) at_1,300e-03"
345,0.3450000000000002,4636.6439919815975,365.2226220112847,477.00923038058704
346,0.3460000000000002,4636.529381782335,365.2143038614964,476.9887929294081
347,0.3470000000000002,4636.414769128933,365.2059855333129,476.9683567797138
348,0.3480000000000002,4636.300154022837,365.197667026844,476.9479219311661
349,0.3490000000000002,4636.185536465473,365.1893483421927,476.9274883834256
350,0.3500000000000002,4636.0709164582695,365.1810294794596,476.90705613615546
351,0.3510000000000002,4635.95629400267,365.1727104387516,476.88662518901896
352,0.3520000000000002,4635.841669100115,365.1643912201766,476.866195541679
353,0.3530000000000002,4635.727041752023,365.1560718238368,476.8457671937972
354,0.3540000000000002,4635.612411959835,365.1477522498354,476.82534014503744
355,0.3550000000000002,4635.497779724963,365.1394324982719,476.8049143950614
356,0.3560000000000002,4635.38314504887,365.1311125692577,476.7844899435341
357,0.3570000000000002,4635.268507932951,365.1227924628936,476.7640667901184
358,0.3580000000000002,4635.153868378656,365.1144721792817,476.7436449344768
359,0.3590000000000002,4635.039226387402,365.10615171852606,476.7232243762744
360,0.3600000000000002,4634.924581960623,365.09783108072986,476.70280511517416
361,0.3610000000000002,4634.809935099754,365.0895102660023,476.6823871508413
362,0.3620000000000002,4634.695285806212,365.0811892744464,476.6619704829382
363,0.3630000000000002,4634.580634081407,365.0728681061592,476.6415551111286
364,0.3640000000000002,4634.465979926787,365.0645467612484,476.6211410350799
365,0.3650000000000002,4634.35132334375,365.0562252398123,476.600728254453
366,0.3660000000000002,4634.236664333744,365.0479035419581,476.5803167689152
367,0.3670000000000002,4634.122002898181,365.0395816677951,476.5599065781293
368,0.3680000000000002,4634.007339038489,365.03125961741904,476.5394976817629
369,0.3690000000000002,4633.892672756071,365.0229373909344,476.5190900794779
370,0.3700000000000003,4633.778004052367,365.0146149884449,476.4986837709416
371,0.3710000000000003,4633.663332928772,365.0062924100508,476.4782787558184
372,0.3720000000000003,4633.54865938672,364.9979696558563,476.4578750337732
373,0.3730000000000003,4633.433983427637,364.98964672596975,476.4374726044734
374,0.3740000000000003,4633.319305052927,364.9813236204889,476.4170714675835
375,0.3750000000000003,4633.204624264018,364.9730003395195,476.3966716227701
376,0.3760000000000003,4633.089941062312,364.9646768831639,476.3762730696981
377,0.3770000000000003,4632.975255449228,364.9563532515226,476.3558758080336
378,0.3780000000000003,4632.860567426178,364.94802944470007,476.3354798374448
379,0.3790000000000003,4632.745876994598,364.93970546280224,476.31508515759685
380,0.3800000000000003,4632.631184155854,364.9313813059209,476.2946917681545
381,0.3810000000000003,4632.516488911407,364.9230569741701,476.27429966878873
382,0.3820000000000003,4632.401791262631,364.91473246764747,476.25390885916175
383,0.3830000000000003,4632.287091210972,364.9064077864581,476.2335193389445
384,0.3840000000000003,4632.172388757796,364.8980829306996,476.2131311078005
385,0.3850000000000003,4632.057683904549,364.8897579004792,476.1927441653994
386,0.3860000000000003,4631.942976652627,364.881432695898,476.1723585114077
387,0.3870000000000003,4631.82826700344,364.8731073170595,476.1519741454933
388,0.3880000000000003,4631.713554958392,364.8647817640642,476.1315910673245
389,0.3890000000000003,4631.59884051888,364.8564560370125,476.11120927656685
390,0.3900000000000003,4631.484123686326,364.8481301360077,476.09082877289046
391,0.3910000000000003,4631.369404462123,364.83980406115336,476.0704495559619
392,0.3920000000000003,4631.254682847688,364.8314778125518,476.0500716254509
393,0.3930000000000003,4631.1399588444,364.8231513902988,476.029694981024
394,0.3940000000000003,4631.025232453683,364.8148247945026,476.0093196223506
395,0.3950000000000003,4630.910503676938,364.8064980252675,475.98894554909975
396,0.3960000000000003,4630.795772515561,364.7981710826896,475.9685727609398
397,0.3970000000000003,4630.6810389709535,364.78984396687474,475.9482012575393
398,0.3980000000000003,4630.566303044514,364.7815166779237,475.92783103856704
399,0.3990000000000003,4630.451564737628,364.7731892159302,475.90746210369247
400,0.4000000000000003,4630.336824051721,364.7648615810048,475.88709445258576
401,0.4010000000000003,4630.2220809881655,364.7565337732447,475.8667280849144
402,0.4020000000000003,4630.107335548378,364.7482057927584,475.8463630003495
403,0.4030000000000003,4629.992587733747,364.7398776396407,475.8259991985606
404,0.4040000000000003,4629.87783754567,364.7315493139975,475.8056366792165
405,0.4050000000000003,4629.763084985532,364.7232208159254,475.7852754419879
406,0.4060000000000003,4629.648330054735,364.7148921455244,475.7649154865454
407,0.4070000000000003,4629.533572754678,364.7065633029006,475.7445568125588
408,0.4080000000000003,4629.418813086748,364.698234288157,475.72419941969775
409,0.4090000000000003,4629.304051052331,364.6899051013869,475.7038433076341
410,0.4100000000000003,4629.189286652819,364.6815757426981,475.6834884760361
411,0.4110000000000003,4629.074519889618,364.67324621219166,475.6631349245776
412,0.4120000000000003,4628.9597507640965,364.6649165099639,475.6427826529271
413,0.4130000000000003,4628.844979277663,364.6565866361198,475.62243166075706
414,0.4140000000000003,4628.730205431689,364.6482565907588,475.6020819477368
