,"Time      (s) at_1,900e-03","P comb (psia) at_1,900e-03","P crit (psia) at_1,900e-03"
171,0.1710000000000001,250.81422648389733,480.58546940468494
172,0.1720000000000001,250.8085579109516,480.5648002229849
173,0.1730000000000001,250.8028892021644,480.5441324037658
174,0.1740000000000001,250.7972203576129,480.5234659466643
175,0.1750000000000001,250.79155137737467,480.5028008513167
176,0.1760000000000001,250.78588226152888,480.4821371173596
177,0.1770000000000001,250.78021301015409,480.4614747444302
178,0.1780000000000001,250.77454362332523,480.4408137321651
179,0.1790000000000001,250.7688741011239,480.42015408020274
180,0.1800000000000001,250.763204443625,480.399495788178
181,0.1810000000000001,250.75753465090585,480.3788388557305
182,0.1820000000000001,250.75186472304765,480.3581832824975
183,0.1830000000000001,250.7461946601243,480.3375290681157
184,0.1840000000000001,250.74052446221648,480.3168762122249
185,0.1850000000000001,250.7348541294002,480.2962247144616
186,0.1860000000000001,250.72918366175384,480.2755745744653
187,0.1870000000000001,250.72351305935297,480.2549257918735
188,0.1880000000000001,250.71784232227384,480.2342783663247
189,0.1890000000000001,250.7121714505988,480.2136322974593
190,0.1900000000000001,250.70650044440265,480.1929875849131
191,0.1910000000000001,250.70082930376145,480.1723442283288
192,0.1920000000000001,250.69515802875583,480.1517022273432
193,0.1930000000000001,250.68948661946143,480.1310615815957
194,0.1940000000000001,250.68381507595169,480.110422290728
195,0.1950000000000001,250.67814339831037,480.0897843543761
196,0.1960000000000001,250.67247158661056,480.069147772183
197,0.1970000000000001,250.66679964092984,480.0485125437872
198,0.1980000000000001,250.6611275613452,480.02787866882994
199,0.1990000000000001,250.6554553479342,480.0072461469502
200,0.2000000000000001,250.64978300077536,479.9866149777896
201,0.2010000000000001,250.64411051994423,479.9659851609871
202,0.2020000000000001,250.63843790551604,479.9453566961856
203,0.2030000000000001,250.6327651575682,479.924729583024
204,0.2040000000000001,250.62709227618024,479.9041038211443
205,0.2050000000000001,250.6214192614272,479.8834794101887
206,0.2060000000000001,250.6157461133865,479.86285634979566
207,0.2070000000000001,250.61007283213115,479.84223463961047
208,0.2080000000000001,250.6043994177436,479.8216142792718
209,0.2090000000000001,250.5987258702971,479.8009952684228
210,0.2100000000000001,250.59305218986705,479.78037760670566
211,0.2110000000000001,250.58737837653257,479.7597612937615
212,0.2120000000000001,250.58170443037207,479.7391463292328
213,0.2130000000000001,250.57603035145917,479.7185327127629
214,0.2140000000000001,250.5703561398664,479.6979204439932
215,0.2150000000000001,250.564681795678,479.677309522568
216,0.2160000000000001,250.55900731896685,479.65669994812856
217,0.2170000000000001,250.5533327098099,479.6360917203184
218,0.2180000000000001,250.5476579682798,479.6154848387813
219,0.2190000000000001,250.5419830944566,479.5948793031613
220,0.2200000000000001,250.536308088414,479.5742751130977
221,0.2210000000000001,250.53063295023037,479.55367226824086
222,0.2220000000000001,250.5249576799827,479.5330707682286
223,0.2230000000000001,250.51928227774465,479.5124706127087
224,0.2240000000000001,250.51360674359236,479.4918718013224
225,0.2250000000000001,250.50793107760316,479.4712743337165
226,0.2260000000000001,250.50225527985245,479.4506782095338
227,0.2270000000000001,250.4965793504167,479.43008342842
228,0.2280000000000001,250.49090328937228,479.40948999001824
229,0.2290000000000001,250.4852270967913,479.388897893975
230,0.2300000000000001,250.47955077275407,479.3683071399344
231,0.2310000000000001,250.4738743173346,479.3477177275415
232,0.2320000000000001,250.46819773060983,479.3271296564426
233,0.2330000000000001,250.4625210126538,479.3065429262817
234,0.2340000000000001,250.45684416354104,479.2859575367061
235,0.2350000000000001,250.45116718334995,479.26537348735945
236,0.2360000000000001,250.4454900721543,479.2447907778891
237,0.2370000000000001,250.4398128300318,479.2242094079412
238,0.2380000000000001,250.4341354570548,479.2036293771623
239,0.2390000000000001,250.42845795330277,479.1830506851969
240,0.2400000000000001,250.42278031884663,479.1624733316936
241,0.2410000000000002,250.41710255376668,479.141897316298
242,0.2420000000000002,250.4114246581343,479.12132263865686
243,0.2430000000000002,250.40574663202372,479.1007492984171
244,0.2440000000000002,250.4000684755121,479.08017729522624
245,0.2450000000000002,250.3943901886795,479.059606628732
246,0.2460000000000002,250.38871177159496,479.0390372985808
247,0.2470000000000002,250.38303322433663,479.0184693044204
248,0.2480000000000002,250.3773545469737,478.9979026458989
249,0.2490000000000002,250.37167573958988,478.9773373226645
250,0.2500000000000001,250.36599680225703,478.9567733343633
251,0.2510000000000001,250.36031773504672,478.9362106806464
252,0.2520000000000001,250.35463853803597,478.9156493611597
253,0.2530000000000001,250.3489592113035,478.8950893755524
254,0.2540000000000001,250.343279754919,478.8745307234732
255,0.2550000000000001,250.337600168962,478.8539734045714
256,0.2560000000000001,250.3319204535023,478.8334174184951
257,0.2570000000000002,250.326240608618,478.81286276489374
258,0.2580000000000002,250.32056063438543,478.7923094434161
259,0.2590000000000002,250.31488053087455,478.771757453712
260,0.2600000000000002,250.3092002981631,478.7512067954303
261,0.2610000000000002,250.3035199363244,478.7306574682216
262,0.2620000000000002,250.29783944543405,478.7101094717348
263,0.2630000000000002,250.29215882556443,478.6895628056202
264,0.2640000000000002,250.28647807679224,478.6690174695276
265,0.2650000000000002,250.2807971991947,478.64847346310825
266,0.2660000000000002,250.2751161928415,478.6279307860111
267,0.2670000000000002,250.26943505780716,478.60738943788687
268,0.2680000000000002,250.2637537941678,478.5868494183882
269,0.2690000000000002,250.25807240199933,478.5663107271626
270,0.2700000000000002,250.252390881373,478.5457733638646
271,0.2710000000000002,250.2467092323625,478.52523732814194
272,0.2720000000000002,250.24102745504285,478.5047026196492
273,0.2730000000000002,250.23534554949265,478.48416923803495
274,0.2740000000000002,250.2296635157807,478.4636371829512
275,0.2750000000000002,250.2239813539836,478.4431064540512
276,0.2760000000000002,250.2182990641753,478.4225770509868
277,0.2770000000000002,250.21261664642685,478.40204897340783
278,0.2780000000000002,250.20693410081444,478.3815222209681
279,0.2790000000000002,250.20125142741395,478.3609967933194
280,0.2800000000000002,250.19556862629855,478.3404726901141
281,0.2810000000000002,250.18988569753785,478.3199499110056
282,0.2820000000000002,250.1842026412095,478.2994284556452
283,0.2830000000000002,250.17851945738636,478.27890832368666
284,0.2840000000000002,250.1728361461448,478.25838951478335
285,0.2850000000000002,250.1671527075543,478.2378720285876
286,0.2860000000000002,250.1614691416903,478.21735586475216
287,0.2870000000000002,250.1557854486272,478.1968410229322
288,0.2880000000000002,250.15010162843723,478.1763275027806
289,0.2890000000000002,250.1444176811966,478.15581530395184
290,0.2900000000000002,250.13873360697457,478.1353044260969
291,0.2910000000000002,250.13304940584877,478.114794868873
292,0.2920000000000002,250.12736507789015,478.0942866319325
293,0.2930000000000002,250.1216806231749,478.0737797149308
294,0.2940000000000002,250.11599604177428,478.0532741175227
295,0.2950000000000002,250.110311333761,478.0327698393605
296,0.2960000000000002,250.1046264992082,478.0122668801015
297,0.2970000000000002,250.09894153819155,477.99176523939934
298,0.2980000000000002,250.0932564507833,477.9712649169092
299,0.2990000000000002,250.0875712370552,477.95076591228576
300,0.3000000000000002,250.08188589707876,477.9302682251856
301,0.3010000000000002,250.0762004309336,477.9097718552644
302,0.3020000000000002,250.07051483868585,477.88927680217546
303,0.3030000000000002,250.0648291204133,477.8687830655768
304,0.3040000000000002,250.0591432761872,477.84829064512337
305,0.3050000000000002,250.053457306082,477.8277995404712
306,0.3060000000000002,250.04777121016667,477.8073097512768
307,0.3070000000000002,250.04208498851432,477.786821277196
308,0.3080000000000002,250.0363986412034,477.7663341178859
309,0.3090000000000002,250.03071216830284,477.7458482730018
310,0.3100000000000002,250.02502556988765,477.7253637422032
311,0.3110000000000002,250.01933884602624,477.7048805251449
312,0.3120000000000002,250.0136519967942,477.6843986214839
313,0.3130000000000002,250.0079650222676,477.66391803087816
314,0.3140000000000002,250.00227792251488,477.6434387529838
315,0.3150000000000002,249.9965906976088,477.6229607874609
316,0.3160000000000002,249.9909033476249,477.602484133964
317,0.3170000000000002,249.9852158726288,477.5820087921529
318,0.3180000000000002,249.97952827269697,477.56153476168487
319,0.3190000000000002,249.97384054790365,477.54106204221824
320,0.3200000000000002,249.96815269832032,477.52059063340937
321,0.3210000000000002,249.9624647240205,477.50012053491946
322,0.3220000000000002,249.9567766250752,477.4796517464051
323,0.3230000000000002,249.9510884015532,477.45918426752615
324,0.3240000000000002,249.9454000535298,477.43871809793984
325,0.3250000000000002,249.9397115810789,477.4182532373061
326,0.3260000000000002,249.93402298427284,477.3977896852846
327,0.3270000000000002,249.9283342631834,477.3773274415328
328,0.3280000000000002,249.9226454178784,477.3568665057111
329,0.3290000000000002,249.9169564484353,477.33640687747817
330,0.3300000000000002,249.9112673549252,477.31594855649575
331,0.3310000000000002,249.90557813741603,477.2954915424201
332,0.3320000000000002,249.8998887959797,477.2750358349143
333,0.3330000000000002,249.8941993306941,477.2545814336369
334,0.3340000000000002,249.8885097416262,477.2341283382492
335,0.3350000000000002,249.88282002885032,477.2136765484099
336,0.3360000000000002,249.87713019244035,477.1932260637799
337,0.3370000000000002,249.87144023246609,477.1727768840206
338,0.3380000000000002,249.8657501489954,477.1523290087919
339,0.3390000000000002,249.86005994210493,477.1318824377547
340,0.3400000000000002,249.85436961186247,477.1114371705702
341,0.3410000000000002,249.84867915834408,477.0909932069007
342,0.3420000000000002,249.84298858161648,477.0705505464056
343,0.3430000000000002,249.8372978817572,477.0501091887469
344,0.3440000000000002,249.8316070588329,477.0296691335867
345,0.3450000000000002,249.82591611291613,477.00923038058704
346,0.3460000000000002,249.82022504408005,476.9887929294081
347,0.3470000000000002,249.8145338523937,476.9683567797138
348,0.3480000000000002,249.8088425379296,476.9479219311661
349,0.3490000000000002,249.80315110076089,476.9274883834256
350,0.3500000000000002,249.7974595409543,476.90705613615546
351,0.3510000000000002,249.7917678585837,476.88662518901896
352,0.3520000000000002,249.78607605372227,476.866195541679
353,0.3530000000000002,249.78038412644133,476.8457671937972
354,0.3540000000000002,249.7746920768093,476.82534014503744
355,0.3550000000000002,249.76899990489468,476.8049143950614
356,0.3560000000000002,249.76330761077588,476.7844899435341
357,0.3570000000000002,249.7576151945189,476.7640667901184
358,0.3580000000000002,249.75192265619617,476.7436449344768
359,0.3590000000000002,249.746229995878,476.7232243762744
360,0.3600000000000002,249.7405372136344,476.70280511517416
361,0.3610000000000002,249.73484430954127,476.6823871508413
362,0.3620000000000002,249.72915128366844,476.6619704829382
363,0.3630000000000002,249.72345813608112,476.6415551111286
364,0.3640000000000002,249.71776486685349,476.6211410350799
365,0.3650000000000002,249.71207147605395,476.600728254453
366,0.3660000000000002,249.70637796375624,476.5803167689152
367,0.3670000000000002,249.70068433003303,476.5599065781293
368,0.3680000000000002,249.69499057495128,476.5394976817629
369,0.3690000000000002,249.6892966985816,476.5190900794779
370,0.3700000000000003,249.6836027009965,476.4986837709416
371,0.3710000000000003,249.67790858226385,476.4782787558184
372,0.3720000000000003,249.6722143424541,476.4578750337732
373,0.3730000000000003,249.66651998164232,476.4374726044734
374,0.3740000000000003,249.6608254998955,476.4170714675835
375,0.3750000000000003,249.6551308972857,476.3966716227701
376,0.3760000000000003,249.6494361738826,476.3762730696981
377,0.3770000000000003,249.64374132975493,476.3558758080336
378,0.3780000000000003,249.6380463649743,476.3354798374448
379,0.3790000000000003,249.63235127961423,476.31508515759685
380,0.3800000000000003,249.6266560737377,476.2946917681545
381,0.3810000000000003,249.6209607474192,476.27429966878873
382,0.3820000000000003,249.61526530072743,476.25390885916175
383,0.3830000000000003,249.6095697337363,476.2335193389445
384,0.3840000000000003,249.60387404651,476.2131311078005
385,0.3850000000000003,249.59817823912505,476.1927441653994
386,0.3860000000000003,249.592482311648,476.1723585114077
387,0.3870000000000003,249.58678626415065,476.1519741454933
388,0.3880000000000003,249.58109009670085,476.1315910673245
389,0.3890000000000003,249.57539380936728,476.11120927656685
390,0.3900000000000003,249.56969740222107,476.09082877289046
391,0.3910000000000003,249.56400087533328,476.0704495559619
392,0.3920000000000003,249.5583042287741,476.0500716254509
393,0.3930000000000003,249.5526074626095,476.029694981024
394,0.3940000000000003,249.54691057691417,476.0093196223506
395,0.3950000000000003,249.54121357175504,475.98894554909975
396,0.3960000000000003,249.5355164472034,475.9685727609398
397,0.3970000000000003,249.5298192033281,475.9482012575393
398,0.3980000000000003,249.52412184020025,475.92783103856704
399,0.3990000000000003,249.51842435788052,475.90746210369247
400,0.4000000000000003,249.5127267564496,475.88709445258576
401,0.4010000000000003,249.5070290359721,475.8667280849144
402,0.4020000000000003,249.50133119651952,475.8463630003495
403,0.4030000000000003,249.4956332381597,475.8259991985606
404,0.4040000000000003,249.4899351609629,475.8056366792165
405,0.4050000000000003,249.48423696499663,475.7852754419879
406,0.4060000000000003,249.4785386503292,475.7649154865454
407,0.4070000000000003,249.47284021703453,475.7445568125588
408,0.4080000000000003,249.4671416651813,475.72419941969775
409,0.4090000000000003,249.46144299483396,475.7038433076341
410,0.4100000000000003,249.45574420606536,475.6834884760361
411,0.4110000000000003,249.45004529894464,475.6631349245776
412,0.4120000000000003,249.4443462735388,475.6427826529271
413,0.4130000000000003,249.43864712991936,475.62243166075706
414,0.4140000000000003,249.43294786815517,475.6020819477368
415,0.4150000000000003,249.42724848831125,475.5817335135389
416,0.4160000000000003,249.4215489904616,475.5613863578352
417,0.4170000000000003,249.41584937467192,475.5410404802966
418,0.4180000000000003,249.41014964101169,475.5206958805952
419,0.4190000000000003,249.40444978955225,475.5003525584029
420,0.4200000000000003,249.39874982035587,475.48001051338906
421,0.4210000000000003,249.39304973350067,475.4596697452309
422,0.4220000000000003,249.3873495290499,475.4393302535958
423,0.4230000000000003,249.381649207073,475.4189920381589
424,0.4240000000000003,249.37594876763663,475.398655098591
425,0.4250000000000003,249.37024821081417,475.37831943456615
426,0.4260000000000003,249.36454753666928,475.3579850457561
427,0.4270000000000003,249.3588467452712,475.3376519318348
428,0.4280000000000003,249.3531458366957,475.3173200924738
429,0.4290000000000003,249.34744481100165,475.29698952734776
430,0.4300000000000003,249.34174366826167,475.2766602361282
431,0.4310000000000003,249.3360424085458,475.2563322184904
432,0.4320000000000003,249.3303410319188,475.2360054741072
433,0.4330000000000003,249.32463953844956,475.2156800026514
434,0.4340000000000003,249.3189379282084,475.195355803798
435,0.4350000000000003,249.31323620126017,475.1750328772208
436,0.4360000000000003,249.3075343576815,475.1547112225927
437,0.4370000000000003,249.30183239753225,475.1343908395895
438,0.4380000000000003,249.29613032088312,475.1140717278848
439,0.4390000000000003,249.2904281278028,475.0937538871533
440,0.4400000000000003,249.28472581835933,475.0734373170681
441,0.4410000000000003,249.27902339262107,475.05312201730726
442,0.4420000000000003,249.27332085065407,475.03280798754287
443,0.4430000000000003,249.2676181925262,475.0124952274491
444,0.4440000000000003,249.26191541831,474.9921837367045
445,0.4450000000000003,249.25621252806968,474.9718735149816
446,0.4460000000000003,249.25050952187613,474.9515645619566
447,0.4470000000000003,249.24480639979092,474.931256877305
448,0.4480000000000003,249.23910316188767,474.9109504607032
449,0.4490000000000003,249.2333998082328,474.8906453118248
450,0.4500000000000003,249.2276963388926,474.87034143034856
451,0.4510000000000003,249.22199275393547,474.8500388159485
452,0.4520000000000003,249.216289053431,474.8297374683021
453,0.4530000000000003,249.21058523744364,474.8094373870844
454,0.4540000000000003,249.20488130604312,474.789138571972
455,0.4550000000000003,249.1991772592961,474.7688410226429
456,0.4560000000000003,249.1934730972733,474.7485447387723
457,0.4570000000000003,249.18776882003985,474.72824972003775
458,0.4580000000000003,249.18206442766083,474.7079559661156
459,0.4590000000000003,249.17635992020632,474.6876634766839
460,0.4600000000000003,249.17065529774547,474.6673722514203
461,0.4610000000000003,249.16495056033912,474.64708228999865
462,0.4620000000000003,249.15924570806163,474.6267935921008
463,0.4630000000000003,249.1535407409773,474.6065061574009
464,0.4640000000000003,249.147835659156,474.5862199855799
465,0.4650000000000003,249.14213046265968,474.5659350763128
466,0.4660000000000003,249.1364251515612,474.54565142927953
467,0.4670000000000003,249.13071972592596,474.5253690441571
468,0.4680000000000003,249.1250141858184,474.5050879206241
469,0.4690000000000003,249.11930853130636,474.4848080583592
470,0.4700000000000003,249.11360276246,474.4645294570413
471,0.4710000000000003,249.10789687934448,474.44425211634655
472,0.4720000000000003,249.1021908820243,474.423976035957
473,0.4730000000000003,249.0964847705704,474.4037012155499
474,0.4740000000000003,249.09077854505125,474.3834276548036
475,0.4750000000000003,249.08507220552755,474.3631553533992
476,0.4760000000000003,249.07936575207023,474.3428843110148
477,0.4770000000000003,249.07365918474576,474.3226145273296
478,0.4780000000000003,249.06795250362237,474.302346002024
479,0.4790000000000003,249.0622457087632,474.282078734777
480,0.4800000000000003,249.05653880023397,474.26181272526713
481,0.4810000000000003,249.05083177810835,474.24154797317766
482,0.4820000000000004,249.04512464244883,474.2212844781852
483,0.4830000000000004,249.03941739332276,474.2010222399721
484,0.4840000000000004,249.03371003079417,474.1807612582187
485,0.4850000000000004,249.0280025549311,474.1605015326029
486,0.4860000000000004,249.0222949658024,474.140243062809
487,0.4870000000000004,249.01658726346912,474.11998584851415
488,0.4880000000000004,249.0108794480056,474.0997298894024
489,0.4890000000000004,249.00517151947105,474.0794751851522
490,0.4900000000000004,248.999463477936,474.0592217354455
491,0.4910000000000004,248.9937553234648,474.038969539964
492,0.4920000000000004,248.98804705612477,474.01871859838735
493,0.4930000000000004,248.98233867598364,473.9984689104003
494,0.4940000000000004,248.97663018310425,473.9782204756799
495,0.4950000000000004,248.97092157755455,473.9579732939124
496,0.4960000000000004,248.96521285940116,473.9377273647764
497,0.4970000000000004,248.9595040287093,473.917482687955
498,0.4980000000000004,248.95379508554748,473.8972392631303
499,0.4990000000000004,248.94808602997807,473.8769970899848
500,0.5000000000000003,248.9423768620712,473.8567561682014
501,0.5010000000000003,248.93666758189084,473.8365164974597
502,0.5020000000000003,248.93095818950152,473.8162780774458
503,0.5030000000000003,248.92524868496847,473.7960409078408
504,0.5040000000000003,248.91953906836065,473.7758049883278
505,0.5050000000000003,248.91382933974583,473.755570318589
506,0.5060000000000003,248.90811949918472,473.7353368983086
507,0.5070000000000003,248.90240954674692,473.7151047271697
508,0.5080000000000003,248.89669948249605,473.6948738048545
509,0.5090000000000003,248.89098930649837,473.6746441310476
510,0.5100000000000003,248.8852790188221,473.6544157054332
511,0.5110000000000003,248.8795686195268,473.63418852769365
512,0.5120000000000003,248.8738581086831,473.6139625975138
513,0.5130000000000003,248.8681474863573,473.5937379145757
514,0.5140000000000003,248.86243675260877,473.5735144785664
515,0.5150000000000003,248.85672590751292,473.5532922891679
516,0.5160000000000003,248.85101495112613,473.5330713460663
517,0.5170000000000003,248.84530388352047,473.51285164894455
518,0.5180000000000003,248.8395927047561,473.49263319748695
519,0.5190000000000003,248.8338814149029,473.47241599138073
520,0.5200000000000004,248.8281700140241,473.4522000303086
521,0.5210000000000004,248.82245850218263,473.4319853139547
522,0.5220000000000004,248.8167468794481,473.4117718420074
523,0.5230000000000004,248.8110351458828,473.39155961414775
524,0.5240000000000004,248.80532330155503,473.3713486300663
525,0.5250000000000004,248.79961134652623,473.3511388894434
526,0.5260000000000004,248.7938992808656,473.3309303919679
527,0.5270000000000004,248.7881871046365,473.3107231373239
528,0.5280000000000004,248.78247481790265,473.2905171251997
529,0.5290000000000004,248.77676242073136,473.2703123552773
530,0.5300000000000004,248.77104991318444,473.2501088272457
531,0.5310000000000004,248.76533729533364,473.2299065407906
532,0.5320000000000004,248.7596245672365,473.2097054955971
533,0.5330000000000004,248.75391172896357,473.1895056913555
534,0.5340000000000004,248.74819878057437,473.1693071277468
535,0.5350000000000004,248.74248572213443,473.1491098044621
536,0.5360000000000004,248.73677255371223,473.1289137211865
537,0.5370000000000004,248.73105927537264,473.1087188776077
538,0.5380000000000004,248.72534588717704,473.0885252734112
539,0.5390000000000004,248.71963238919264,473.0683329082861
