,"Time      (s) efficiency_9,500e-01","Thrust    (N) efficiency_9,500e-01"
392,0.3920000000000003,3603.767440296522
393,0.3930000000000003,3603.6822551362393
394,0.3940000000000003,3603.597069126286
395,0.3950000000000003,3603.51188226688
396,0.3960000000000003,3603.426694558243
397,0.3970000000000003,3603.341506000616
398,0.3980000000000003,3603.2563165942247
399,0.3990000000000003,3603.171126339305
400,0.4000000000000003,3603.085935236065
401,0.4010000000000003,3603.000743284752
402,0.4020000000000003,3602.915550485581
403,0.4030000000000003,3602.830356838787
404,0.4040000000000003,3602.7451623445986
405,0.4050000000000003,3602.659967003235
406,0.4060000000000003,3602.5747708149443
407,0.4070000000000003,3602.489573779933
408,0.4080000000000003,3602.4043758984326
409,0.4090000000000003,3602.319177170679
410,0.4100000000000003,3602.233977596885
411,0.4110000000000003,3602.148777177292
412,0.4120000000000003,3602.063575912117
413,0.4130000000000003,3601.978373801581
414,0.4140000000000003,3601.893170845928
415,0.4150000000000003,3601.8079670453712
416,0.4160000000000003,3601.722762400148
417,0.4170000000000003,3601.637556910472
418,0.4180000000000003,3601.552350576581
419,0.4190000000000003,3601.467143398685
420,0.4200000000000003,3601.381935377024
421,0.4210000000000003,3601.296726511823
422,0.4220000000000003,3601.211516803303
423,0.4230000000000003,3601.126306251688
424,0.4240000000000003,3601.041094857206
425,0.4250000000000003,3600.95588262008
426,0.4260000000000003,3600.870669540536
427,0.4270000000000003,3600.7854556188017
428,0.4280000000000003,3600.7002408551016
429,0.4290000000000003,3600.6150252496545
430,0.4300000000000003,3600.529808802686
431,0.4310000000000003,3600.444591514424
432,0.4320000000000003,3600.359373385088
433,0.4330000000000003,3600.274154414916
434,0.4340000000000003,3600.188934604116
435,0.4350000000000003,3600.1037139529244
436,0.4360000000000003,3600.01849246155
437,0.4370000000000003,3599.933270130223
438,0.4380000000000003,3599.848046959179
439,0.4390000000000003,3599.76282294862
440,0.4400000000000003,3599.6775980987863
441,0.4410000000000003,3599.5923724098857
442,0.4420000000000003,3599.50714588216
443,0.4430000000000003,3599.421918515819
444,0.4440000000000003,3599.336690311088
445,0.4450000000000003,3599.251461268189
446,0.4460000000000003,3599.1662313873558
447,0.4470000000000003,3599.0810006687884
448,0.4480000000000003,3598.995769112723
449,0.4490000000000003,3598.910536719377
450,0.4500000000000003,3598.825303488982
451,0.4510000000000003,3598.7400694217463
452,0.4520000000000003,3598.6548345179017
453,0.4530000000000003,3598.5695987776703
454,0.4540000000000003,3598.4843622012663
455,0.4550000000000003,3598.3991247889194
456,0.4560000000000003,3598.313886540836
457,0.4570000000000003,3598.228647457257
458,0.4580000000000003,3598.1434075383854
459,0.4590000000000003,3598.0581667844567
460,0.4600000000000003,3597.9729251956765
461,0.4610000000000003,3597.887682772277
462,0.4620000000000003,3597.802439514472
463,0.4630000000000003,3597.7171954224955
464,0.4640000000000003,3597.6319504965536
465,0.4650000000000003,3597.5467047368675
466,0.4660000000000003,3597.4614581436717
467,0.4670000000000003,3597.37621071716
468,0.4680000000000003,3597.290962457568
469,0.4690000000000003,3597.2057133651165
470,0.4700000000000003,3597.120463440021
471,0.4710000000000003,3597.0352126825096
472,0.4720000000000003,3596.949961092785
473,0.4730000000000003,3596.864708671074
474,0.4740000000000003,3596.7794554176107
475,0.4750000000000003,3596.6942013325884
476,0.4760000000000003,3596.6089464162383
477,0.4770000000000003,3596.52369066878
478,0.4780000000000003,3596.438434090439
479,0.4790000000000003,3596.353176681411
480,0.4800000000000003,3596.267918441928
481,0.4810000000000003,3596.1826593722108
482,0.4820000000000004,3596.0973994724827
483,0.4830000000000004,3596.0121387429454
484,0.4840000000000004,3595.92687718382
485,0.4850000000000004,3595.8416147953403
486,0.4860000000000004,3595.7563515777115
487,0.4870000000000004,3595.6710875311387
488,0.4880000000000004,3595.5858226558576
489,0.4890000000000004,3595.500556952081
490,0.4900000000000004,3595.415290420028
491,0.4910000000000004,3595.3300230599098
492,0.4920000000000004,3595.244754871948
493,0.4930000000000004,3595.1594858563526
494,0.4940000000000004,3595.074216013348
495,0.4950000000000004,3594.988945343142
496,0.4960000000000004,3594.903673845953
497,0.4970000000000004,3594.8184015220054
498,0.4980000000000004,3594.733128371511
499,0.4990000000000004,3594.647854394679
500,0.5000000000000003,3594.562579591735
501,0.5010000000000003,3594.4773039628826
502,0.5020000000000003,3594.392027508341
503,0.5030000000000003,3594.306750228342
504,0.5040000000000003,3594.221472123079
505,0.5050000000000003,3594.136193192779
506,0.5060000000000003,3594.050913437656
507,0.5070000000000003,3593.965632857915
508,0.5080000000000003,3593.8803514537863
509,0.5090000000000003,3593.795069225474
510,0.5100000000000003,3593.7097861731904
511,0.5110000000000003,3593.624502297165
512,0.5120000000000003,3593.539217597596
513,0.5130000000000003,3593.453932074713
514,0.5140000000000003,3593.3686457286985
515,0.5150000000000003,3593.283358559805
516,0.5160000000000003,3593.198070568221
517,0.5170000000000003,3593.1127817541724
518,0.5180000000000003,3593.0274921178616
519,0.5190000000000003,3592.942201659522
520,0.5200000000000004,3592.8569103793416
521,0.5210000000000004,3592.771618277555
522,0.5220000000000004,3592.686325354361
523,0.5230000000000004,3592.601031609978
524,0.5240000000000004,3592.5157370446177
525,0.5250000000000004,3592.430441658498
526,0.5260000000000004,3592.345145451816
527,0.5270000000000004,3592.259848424808
528,0.5280000000000004,3592.17455057767
529,0.5290000000000004,3592.0892519106096
530,0.5300000000000004,3592.00395242386
531,0.5310000000000004,3591.91865211761
532,0.5320000000000004,3591.833350992076
533,0.5330000000000004,3591.748049047482
534,0.5340000000000004,3591.6627462840315
535,0.5350000000000004,3591.5774427019373
536,0.5360000000000004,3591.492138301415
537,0.5370000000000004,3591.406833082652
538,0.5380000000000004,3591.3215270458945
539,0.5390000000000004,3591.236220191332
540,0.5400000000000004,3591.1509125191783
541,0.5410000000000004,3591.065604029647
542,0.5420000000000004,3590.9802947229514
543,0.5430000000000004,3590.894984599289
544,0.5440000000000004,3590.8096736588936
545,0.5450000000000004,3590.724361901949
546,0.5460000000000004,3590.6390493286794
547,0.5470000000000004,3590.5537359392915
548,0.5480000000000004,3590.468421733999
549,0.5490000000000004,3590.3831067130136
550,0.5500000000000004,3590.2977908765324
551,0.5510000000000004,3590.212474224772
552,0.5520000000000004,3590.127156757946
553,0.5530000000000004,3590.041838476259
554,0.5540000000000004,3589.9565193799194
555,0.5550000000000004,3589.8711994691444
556,0.5560000000000004,3589.7858787441246
557,0.5570000000000004,3589.7005572050894
558,0.5580000000000004,3589.615234852228
559,0.5590000000000004,3589.529911685767
560,0.5600000000000004,3589.4445877059
561,0.5610000000000004,3589.359262912851
562,0.5620000000000004,3589.273937306812
563,0.5630000000000004,3589.188610887996
564,0.5640000000000004,3589.1032836566083
565,0.5650000000000004,3589.0179556128805
566,0.5660000000000004,3588.932626756984
567,0.5670000000000004,3588.847297089148
568,0.5680000000000004,3588.7619666095707
569,0.5690000000000004,3588.676635318468
570,0.5700000000000004,3588.591303216037
571,0.5710000000000004,3588.505970302502
572,0.5720000000000004,3588.4206365780483
573,0.5730000000000004,3588.335302042897
574,0.5740000000000004,3588.24996669724
575,0.5750000000000004,3588.1646305413105
576,0.5760000000000004,3588.0792935752884
577,0.5770000000000004,3587.993955799389
578,0.5780000000000004,3587.9086172138173
579,0.5790000000000004,3587.823277818789
580,0.5800000000000004,3587.737937614499
581,0.5810000000000004,3587.652596601145
582,0.5820000000000004,3587.567254778963
583,0.5830000000000004,3587.481912148125
584,0.5840000000000004,3587.39656870886
585,0.5850000000000004,3587.311224461357
586,0.5860000000000004,3587.225879405836
587,0.5870000000000004,3587.1405335424847
588,0.5880000000000004,3587.055186871524
589,0.5890000000000004,3586.969839393153
590,0.5900000000000004,3586.8844911075685
591,0.5910000000000004,3586.799142014994
592,0.5920000000000004,3586.713792115612
593,0.5930000000000004,3586.6284414096426
594,0.5940000000000004,3586.5430898972822
595,0.5950000000000004,3586.457737578734
596,0.5960000000000004,3586.3723844542137
597,0.5970000000000004,3586.2870305239053
598,0.5980000000000004,3586.2016757880283
599,0.5990000000000004,3586.11632024678
600,0.6000000000000004,3586.030963900369
601,0.6010000000000004,3585.9456067489978
602,0.6020000000000004,3585.860248792864
603,0.6030000000000004,3585.774890032169
604,0.6040000000000004,3585.6895304671216
605,0.6050000000000004,3585.6041700979245
606,0.6060000000000004,3585.5188089247795
607,0.6070000000000004,3585.4334469478918
608,0.6080000000000004,3585.348084167465
609,0.6090000000000004,3585.2627205836866
610,0.6100000000000004,3585.1773561967784
611,0.6110000000000004,3585.0919910069256
612,0.6120000000000004,3585.006625014344
613,0.6130000000000004,3584.921258219229
614,0.6140000000000004,3584.835890621784
615,0.6150000000000004,3584.7505222222053
616,0.6160000000000004,3584.6651530207064
617,0.6170000000000004,3584.579783017485
618,0.6180000000000004,3584.4944122127195
619,0.6190000000000004,3584.409040606655
620,0.6200000000000004,3584.323668199452
621,0.6210000000000004,3584.238294991329
622,0.6220000000000004,3584.152920982493
623,0.6230000000000004,3584.067546173132
624,0.6240000000000004,3583.9821705634454
625,0.6250000000000004,3583.896794153641
626,0.6260000000000004,3583.8114169439223
627,0.6270000000000004,3583.726038934491
628,0.6280000000000004,3583.640660125536
629,0.6290000000000004,3583.555280517264
630,0.6300000000000004,3583.46990010986
631,0.6310000000000004,3583.3845189035483
632,0.6320000000000005,3583.2991368985195
633,0.6330000000000005,3583.2137540949634
634,0.6340000000000005,3583.128370493086
635,0.6350000000000005,3583.042986093093
636,0.6360000000000005,3582.957600895172
637,0.6370000000000005,3582.872214899534
638,0.6380000000000005,3582.786828106364
639,0.6390000000000005,3582.701440515879
640,0.6400000000000005,3582.61605212825
641,0.6410000000000005,3582.5306629437086
642,0.6420000000000005,3582.4452729624318
643,0.6430000000000005,3582.3598821846144
644,0.6440000000000005,3582.274490610473
645,0.6450000000000005,3582.1890982401947
646,0.6460000000000005,3582.103705073974
647,0.6470000000000005,3582.018311112015
648,0.6480000000000005,3581.932916354516
649,0.6490000000000005,3581.847520801675
650,0.6500000000000005,3581.762124453681
651,0.6510000000000005,3581.676727310739
652,0.6520000000000005,3581.591329373035
653,0.6530000000000005,3581.505930640777
654,0.6540000000000005,3581.42053111417
655,0.6550000000000005,3581.3351307934054
656,0.6560000000000005,3581.249729678656
657,0.6570000000000005,3581.1643277701514
658,0.6580000000000005,3581.078925068077
659,0.6590000000000005,3580.9935215726146
660,0.6600000000000005,3580.908117283981
661,0.6610000000000005,3580.8227122023623
662,0.6620000000000005,3580.7373063279497
663,0.6630000000000005,3580.6518996609416
664,0.6640000000000005,3580.566492201549
665,0.6650000000000005,3580.4810839499505
666,0.6660000000000005,3580.395674906348
667,0.6670000000000005,3580.310265070927
668,0.6680000000000005,3580.2248544439067
669,0.6690000000000005,3580.1394430254586
670,0.6700000000000005,3580.054030815787
671,0.6710000000000005,3579.9686178150973
672,0.6720000000000005,3579.8832040235534
673,0.6730000000000005,3579.79778944139
674,0.6740000000000005,3579.7123740687684
675,0.6750000000000005,3579.626957905896
676,0.6760000000000005,3579.541540952965
677,0.6770000000000005,3579.4561232101787
678,0.6780000000000005,3579.370704677728
679,0.6790000000000005,3579.2852853557865
680,0.6800000000000005,3579.1998652445805
681,0.6810000000000005,3579.114444344286
682,0.6820000000000005,3579.0290226550915
683,0.6830000000000005,3578.9436001772
684,0.6840000000000005,3578.858176910801
685,0.6850000000000005,3578.772752856086
686,0.6860000000000005,3578.6873280132504
687,0.6870000000000005,3578.6019023824933
688,0.6880000000000005,3578.5164759640043
689,0.6890000000000005,3578.4310487579646
690,0.6900000000000005,3578.345620764584
691,0.6910000000000005,3578.26019198405
692,0.6920000000000005,3578.1747624165514
693,0.6930000000000005,3578.0893320622727
694,0.6940000000000005,3578.003900921414
695,0.6950000000000005,3577.918468994173
696,0.6960000000000005,3577.833036280738
697,0.6970000000000005,3577.747602781301
698,0.6980000000000005,3577.662168496056
699,0.6990000000000005,3577.57673342518
700,0.7000000000000005,3577.491297568881
701,0.7010000000000005,3577.4058609273407
702,0.7020000000000005,3577.3204235007643
703,0.7030000000000005,3577.234985289325
704,0.7040000000000005,3577.149546293216
705,0.7050000000000005,3577.064106512639
706,0.7060000000000005,3576.9786659477763
707,0.7070000000000005,3576.893224598832
708,0.7080000000000005,3576.807782465973
709,0.7090000000000005,3576.722339549417
710,0.7100000000000005,3576.636895849328
711,0.7110000000000005,3576.551451365923
712,0.7120000000000005,3576.466006099363
713,0.7130000000000005,3576.3805600498595
714,0.7140000000000005,3576.295113217589
715,0.7150000000000005,3576.209665602756
716,0.7160000000000005,3576.124217205532
717,0.7170000000000005,3576.0387680261174
718,0.7180000000000005,3575.953318064713
719,0.7190000000000005,3575.8678673214813
720,0.7200000000000005,3575.782415796637
721,0.7210000000000005,3575.696963490345
722,0.7220000000000005,3575.611510402808
723,0.7230000000000005,3575.5260565342123
724,0.7240000000000005,3575.440601884753
725,0.7250000000000005,3575.355146454615
726,0.7260000000000005,3575.2696902439807
727,0.7270000000000005,3575.184233253035
728,0.7280000000000005,3575.0987754819826
729,0.7290000000000005,3575.013316930996
730,0.7300000000000005,3574.927857600285
731,0.7310000000000005,3574.8423974900084
732,0.7320000000000005,3574.7569366003618
733,0.7330000000000005,3574.6714749315397
734,0.7340000000000005,3574.5860124837395
735,0.7350000000000005,3574.5005492571267
736,0.7360000000000005,3574.415085251897
737,0.7370000000000005,3574.329620468244
738,0.7380000000000005,3574.2441549063537
739,0.7390000000000005,3574.1586885664096
740,0.7400000000000005,3574.073221448596
741,0.7410000000000005,3573.987753553104
742,0.7420000000000005,3573.9022848801133
743,0.7430000000000005,3573.8168154298146
744,0.7440000000000005,3573.731345202392
745,0.7450000000000006,3573.6458741980364
746,0.7460000000000006,3573.5604024169343
747,0.7470000000000006,3573.474929859263
748,0.7480000000000006,3573.389456525215
749,0.7490000000000006,3573.303982414978
750,0.7500000000000006,3573.21850752873
751,0.7510000000000006,3573.1330318666605
752,0.7520000000000006,3573.0475554289574
