,"Time      (s) dt_6,000e-03","Thrust    (N) dt_6,000e-03","Impulse  (Ns) dt_6,000e-03","P tank (psia) dt_6,000e-03","P inj. (psia) dt_6,000e-03","P comb (psia) dt_6,000e-03","P crit (psia) dt_6,000e-03","O/F       (-) dt_6,000e-03","m. ox. (kg/s) dt_6,000e-03"
63,0.3780000000000002,4602.508581348096,1775.6652986484285,783.954625895792,635.4909271794347,338.88569814847153,476.3344208163252,4.476474886501677,1.868672717029061
64,0.3840000000000002,4601.820242226354,1803.2762201017863,783.7728781457259,635.3297870496485,338.8393064428301,476.2120338088022,4.476163755669064,1.868412967333896
65,0.3900000000000002,4601.131816489458,1830.8830110007232,783.5911853288454,635.1687044475086,338.7929088872498,476.0896932336006,4.475852565385394,1.868153186064934
66,0.3960000000000002,4600.4433044414745,1858.485670827372,783.409547364619,635.0076792831546,338.7465055022283,475.96739901886855,4.475541315775856,1.8678933733370249
67,0.4020000000000002,4599.75470638551,1886.084199065685,783.2279641727043,634.8467114669331,338.70009630823824,475.8451510929188,4.475230006965212,1.8676335292646344
68,0.4080000000000002,4599.066022623798,1913.678595201428,783.0464356729503,634.685800909422,338.6536813256784,475.7229493842509,4.474918639077872,1.8673736539619048
69,0.4140000000000002,4598.37725345759,1941.2688587221733,782.864961785396,634.5249475214094,338.60726057487784,475.6007938215319,4.474607212237828,1.867113747542604
70,0.4200000000000002,4597.68839918727,1968.8549891172968,782.6835424302642,634.3641512139055,338.5608340761256,475.47868433360696,4.474295726568702,1.866853810120165
71,0.4260000000000002,4596.999460112265,1996.4369858779703,782.5021775279721,634.2034118981303,338.51440184963434,475.3566208494897,4.473984182193717,1.86659384180766
72,0.4320000000000003,4596.31043653108,2024.014848497157,782.3208669991195,634.0427294855278,338.4679639155346,475.2346032983734,4.473672579235722,1.8663338427178249
73,0.4380000000000003,4595.621328741337,2051.588576469605,782.1396107644953,633.8821038877478,338.4215202939491,475.1126316096156,4.473360917817163,1.8660738129630297
74,0.4440000000000003,4594.932137039718,2079.1581692918435,781.9584087450738,633.7215350166612,338.3750710048844,474.9907057127519,4.473049198060132,1.8658137526553196
75,0.4500000000000003,4594.242861722034,2106.723626462176,781.7772608620085,633.561022784352,338.3286160683146,474.8688255374881,4.472737420086322,1.8655536619063893
76,0.4560000000000003,4593.553503083103,2134.2849474806744,781.5961670366452,633.4005671031072,338.28215550413336,474.7469910136933,4.472425584017027,1.86529354082757
77,0.4620000000000003,4592.864061416971,2161.8421318491764,781.4151271905084,633.2401678854374,338.2356893322052,474.6252020714156,4.472113689973205,1.8650333895298823
78,0.4680000000000003,4592.174537016673,2189.3951790712763,781.2341412453065,633.0798250440572,338.18921757229805,474.50345864086665,4.471801738075402,1.864773208123982
79,0.4740000000000003,4591.484930174379,2216.9440886523225,781.0532091229304,632.9195384918884,338.1427402441458,474.3817606524236,4.471489728443785,1.8645129967201812
80,0.4800000000000003,4590.795241181395,2244.488860099411,780.8723307454508,632.7593081420702,338.09625736740594,474.2601080366391,4.471177661198172,1.864252755428474
81,0.4860000000000003,4590.105470328074,2272.029492921379,780.6915060351203,632.5991339079402,338.04976896168387,474.13850072422406,4.470865536457967,1.8639924843584856
82,0.4920000000000003,4589.4156179039865,2299.565986628804,780.5107349143696,632.439015703057,338.00327504652483,474.01693864606665,4.470553354342261,1.8637321836195504
83,0.4980000000000003,4588.725684197676,2327.098340733989,780.3300173058095,632.2789534411686,337.9567756414109,473.8954217332072,4.470241114969696,1.863471853320606
84,0.5040000000000003,4588.035669496888,2354.6265547509706,780.1493531322303,632.1189470362419,337.9102707657556,473.7739499168612,4.469928818458596,1.8632114935702984
85,0.5100000000000003,4587.345574088424,2382.150628195501,779.9687423165998,631.9589964024395,337.8637604389229,473.6525231284011,4.469616464926876,1.8629511044769056
86,0.5160000000000003,4586.6553982583055,2409.670560585051,779.7881847820596,631.7991014541382,337.81724468022867,473.5311412993713,4.469304054492123,1.8626906861484085
87,0.5220000000000004,4585.965142291622,2437.186351438801,779.6076804519321,631.6392621059138,337.77072350891035,473.409804361476,4.46899158727154,1.8624302386924383
88,0.5280000000000004,4585.274806472568,2464.6980002776363,779.4272292497117,631.4794782725419,337.7241969441632,473.2885122465791,4.46867906338194,1.8621697622162832
89,0.5340000000000004,4584.584391084472,2492.2055066241437,779.246831099069,631.3197498690037,337.6776650050916,473.1672648867093,4.468366482939799,1.8619092568269149
90,0.5400000000000004,4583.893896409814,2519.708870002602,779.0664859238514,631.1600768104769,337.6311277107897,473.0460622140537,4.468053846061195,1.8616487226309597
91,0.5460000000000004,4583.2033227302445,2547.2080899389834,778.8861936480747,631.0004590123484,337.5845850802724,472.9249041609661,4.467741152861886,1.8613881597347404
92,0.5520000000000004,4582.5126703264295,2574.703165960942,778.7059541959323,630.8408963901946,337.5380371324596,472.8037906599531,4.467428403457224,1.8611275682442243
93,0.5580000000000004,4581.821939478316,2602.194097597812,778.5257674917873,630.6813888597997,337.4914838862713,472.6827216436874,4.467115597962228,1.8608669482650744
94,0.5640000000000004,4581.131130464891,2629.680884380601,778.3456334601756,630.5219363371388,337.44492536053457,472.56169704499536,4.466802736491536,1.8606062999026096
95,0.5700000000000004,4580.440243564336,2657.163525841987,778.1655520258018,630.3625387383913,337.3983615740252,472.4407167968666,4.466489819159443,1.8603456232618392
96,0.5760000000000004,4579.749279053975,2684.6420215163107,777.9855231135434,630.2031959799277,337.35179254547046,472.3197808324446,4.466176846079875,1.86008491844744
97,0.5820000000000004,4579.05823721022,2712.116370939572,777.8055466484454,630.0439079783133,337.3052182935262,472.1988890850285,4.465863817366384,1.859824185563752
98,0.5880000000000004,4578.367118308732,2739.5865736494243,777.6256225557244,629.8846746503166,337.25863883679665,472.0780414880808,4.465550733132207,1.8595634247148272
99,0.5940000000000004,4577.675922624242,2767.0526291851697,777.4457507607618,629.7254959128919,337.2120541938304,471.9572379752128,4.465237593490179,1.8593026360043607
100,0.6000000000000004,4576.984650430705,2794.514537087754,777.2659311891092,629.5663716831915,337.1654643831382,471.83647848019496,4.464924398552805,1.859041819535748
101,0.6060000000000004,4576.293302001189,2821.972296899761,777.0861637664824,629.4073018785646,337.11886942312634,471.71576293695534,4.464611148432246,1.8587809754120683
102,0.6120000000000004,4575.601877607924,2849.4259081654086,776.9064484187682,629.2482864165422,337.0722693321865,471.59509127956807,4.464297843240277,1.858520103736065
103,0.6180000000000004,4574.910377522333,2876.8753704305427,776.7267850720133,629.0893252148545,337.02566412865343,471.47446344226665,4.463984483088341,1.85825920461017
104,0.6240000000000004,4574.218802014987,2904.3206832426326,776.5471736524355,628.930418191424,336.9790538307708,471.35387935943953,4.463671068087542,1.857998278136515
105,0.6300000000000004,4573.527151355627,2931.7618461507664,776.3676140864083,628.7715652643594,336.9324384567567,471.2333389656239,4.463357598348615,1.857737324416897
106,0.6360000000000005,4572.835425813123,2959.1988587056453,776.1881063004798,628.6127663519529,336.88581802476733,471.1128421955045,4.463044073981929,1.857476343552788
107,0.6420000000000005,4572.143625655628,2986.631720459579,776.0086502213522,628.4540213727025,336.8391925528998,470.9923889839313,4.46273049509756,1.8572153356453889
108,0.6480000000000005,4571.451751150335,3014.060430966481,775.8292457758961,628.295330245274,336.7925620591919,470.8719792658883,4.462416861805175,1.8569543007955347
109,0.6540000000000005,4570.759802563744,3041.4849897818635,775.6498928911416,628.1366928885404,336.74592656163344,470.7516129765265,4.462103174214152,1.8566932391037996
110,0.6600000000000005,4570.067780161436,3068.905396462832,775.4705914942784,627.9781092215466,336.69928607815416,470.6312900511341,4.461789432433476,1.8564321506704076
111,0.6660000000000005,4569.375684208218,3096.321650568081,775.2913415126602,627.819579163527,336.65264062662925,470.5110104251518,4.461475636571813,1.856171035595287
112,0.6720000000000005,4568.68351496808,3123.7337516578896,775.1121428737978,627.6611026339052,336.6059902248822,470.3907740341723,4.461161786737482,1.855909893978059
113,0.6780000000000005,4567.991272704196,3151.141699294115,774.9329955053629,627.502679552285,336.55933489068093,470.27058081393216,4.460847883038454,1.855648725918032
114,0.6840000000000005,4567.298957678908,3178.5454930401884,774.7538993351873,627.344309838455,336.5126746417252,470.150430700317,4.460533925582363,1.855387531514205
115,0.6900000000000005,4566.606570153816,3205.945132461112,774.5748542912567,627.1859934123903,336.46600949569586,470.0303236293613,4.460219914476505,1.8551263108652796
116,0.6960000000000005,4565.914110389623,3233.340617123449,774.3958603017189,627.0277301942434,336.4193394701684,469.9102595372427,4.45990584982783,1.8548650640696405
117,0.7020000000000005,4565.221578646316,3260.731946595327,774.2169172948782,626.8695201043537,336.37266458270733,469.7902383602884,4.459591731742964,1.8546037912253808
118,0.7080000000000005,4564.528975183021,3288.119120446425,774.0380251991921,626.7113630632389,336.3259848508051,469.67026003496863,4.459277560328174,1.8543424924302745
119,0.7140000000000005,4563.836300258105,3315.5021382479736,773.8591839432763,626.5532589915977,336.2793002919055,469.5503244978991,4.458963335689414,1.8540811677818057
120,0.7200000000000005,4563.143554129086,3342.880999572748,773.6803934559011,626.3952078103055,336.23261092339123,469.43043168583694,4.458649057932273,1.8538198173771372
121,0.7260000000000005,4562.450737052757,3370.2557039950643,773.5016536659928,626.2372094404251,336.1859167625935,469.3105815356904,4.458334727162039,1.8535584413131605
122,0.7320000000000005,4561.757849285057,3397.6262510907745,773.3229645026297,626.07926380319,336.13921782679165,469.1907739845038,4.458020343483643,1.8532970396864377
123,0.7380000000000005,4561.064891081157,3424.9926404372613,773.1443258950437,625.9213708200132,336.0925141332159,469.07100896946616,4.4577059070016825,1.8530356125932397
124,0.7440000000000005,4560.371862695487,3452.354871613434,772.9657377726214,625.7635304124891,336.0458056990436,468.951286427912,4.457391417820449,1.8527741601295549
125,0.7500000000000006,4559.6787643816215,3479.712944199724,772.7872000649,625.605742502386,335.99909254138373,468.8316062973154,4.457076876043877,1.8525126823910545
126,0.7560000000000006,4558.985596392347,3507.066857778078,772.6087127015697,625.4480070116426,335.95237467730146,468.7119685152871,4.456762281775562,1.8522511794731065
127,0.7620000000000006,4558.29235897979,3534.4166119319566,772.4302756124711,625.2903238623842,335.9056521238408,468.59237301958746,4.456447635118814,1.851989651470813
128,0.7680000000000006,4557.599052395144,3561.7622062463274,772.2518887275951,625.1326929769026,335.8589248979307,468.47281974811096,4.4561329361765765,1.8517280984789528
129,0.7740000000000006,4556.905676888941,3589.103640307661,772.0735519770834,624.9751142776665,335.8121930165051,468.3533086388935,4.45581818505148,1.8514665205920249
130,0.7800000000000006,4556.212232710858,3616.440913703926,771.8952652912265,624.8175876873166,335.7654564964071,468.2338396301098,4.455503381845823,1.851204917904224
131,0.7860000000000006,4555.518720109853,3643.774026024585,771.7170286004637,624.6601131286674,335.7187153544476,468.1144126600733,4.455188526661584,1.85094329050946
132,0.7920000000000006,4554.825139334078,3671.1029768605895,771.5388418353838,624.5026905247028,335.6719696073793,467.9950276672339,4.454873619600407,1.85068163850134
133,0.7980000000000006,4554.131490630953,3698.427765804375,771.3607049267212,624.345319798583,335.6252192719066,467.8756845901831,4.454558660763625,1.8504199619731931
134,0.8040000000000006,4553.437774247126,3725.748392449858,771.1826178053605,624.1880008736387,335.57846436467577,467.7563833676489,4.454243650252252,1.8501582610180607
135,0.8100000000000006,4552.743990428438,3753.064856392428,771.0045804023308,624.0307336733649,335.5317049022827,467.6371239384914,4.453928588166956,1.849896535728671
136,0.8160000000000006,4552.050139420062,3780.377157228949,770.8265926488083,623.8735181214341,335.4849409012937,467.5179062417135,4.4536134746081135,1.8496347861974936
137,0.8220000000000006,4551.35622146631,3807.6852945577466,770.6486544761133,623.7163541416842,335.4381723781788,467.3987302164504,4.453298309675764,1.8493730125166905
138,0.8280000000000006,4550.662236810786,3834.989267978611,770.4707658157137,623.5592416581153,335.3913993494114,467.2795958019675,4.452983093469617,1.8491112147781288
139,0.8340000000000006,4549.968185696343,3862.289077092789,770.2929265992191,623.4021805949086,335.34462183136134,467.16050293767626,4.452667826089091,1.8488493930734176
140,0.8400000000000006,4549.274068365068,3889.58472150298,770.1151367583866,623.2451708764016,335.29783984038033,467.0414515631129,4.45235250763327,1.8485875474938576
141,0.8460000000000006,4548.579885058305,3916.87620081333,769.9373962251135,623.0882124271027,335.2510533927732,466.9224416179515,4.452037138200914,1.8483256781304664
142,0.8520000000000006,4547.885636016661,3944.1635146294298,769.7597049314392,622.9313051716896,335.2042625047651,466.8034730420015,4.451721717890497,1.8480637850739976
143,0.8580000000000007,4547.191321479965,3971.4466625583095,769.5820628095498,622.7744490349952,335.1574671925637,466.68454577519753,4.451406246800139,1.84780186841489
144,0.8640000000000007,4546.496941687315,3998.7256442084336,769.4044697917702,622.6176439420277,335.11066747229273,466.5656597576144,4.451090725027672,1.8475399282433227
145,0.8700000000000007,4545.802496877111,4026.000459189696,769.2269258105674,622.460889817959,335.0638633600522,466.4468149294588,4.450775152670623,1.8472779646492
146,0.8760000000000007,4545.107987286947,4053.271107113418,769.0494307985481,622.3041865881149,335.0170548719013,466.32801123106105,4.450459529826168,1.847015977722113
147,0.8820000000000007,4544.413413153699,4080.537587592341,768.8719846884611,622.1475341779908,334.9702420238205,466.2092486028872,4.450143856591199,1.846753967551393
148,0.8880000000000007,4543.7187747135085,4107.799900240621,768.6945874131941,621.9909325132484,334.9234248317324,466.0905269855374,4.4498281330623,1.8464919342261
149,0.8940000000000007,4543.02407220183,4135.058044673832,768.5172389057736,621.834381519707,334.8766033115513,465.97184631973806,4.4495123593357455,1.8462298778350108
150,0.9000000000000007,4542.329305853309,4162.312020508952,768.339939099366,621.677881123346,334.82977747911343,465.85320654634427,4.44919653550748,1.8459677984666092
151,0.9060000000000008,4541.634475901921,4189.561827364363,768.162687927274,621.5214312503094,334.78294735021484,465.7346076063433,4.448880661673165,1.8457056962091232
152,0.9120000000000008,4540.939582580871,4216.807464859849,767.9854853229401,621.3650318268941,334.7361129406107,465.6160494408453,4.448564737928127,1.84544357115048
153,0.9180000000000008,4540.244626122706,4244.048932616584,767.8083312199432,621.20868277957,334.6892742659887,465.49753199109927,4.448248764367427,1.8451814233783692
154,0.9240000000000008,4539.549606759133,4271.286230257139,767.6312255519978,621.0523840349509,334.6424313419876,465.3790551984697,4.44793274108577,1.84491925298016
155,0.9300000000000008,4538.854524721247,4298.5193574054665,767.454168252956,620.8961355198174,334.59558418422125,465.2606190044553,4.447616668177591,1.8446570600429777
156,0.9360000000000008,4538.159380239388,4325.748313686903,767.2771592568057,620.739937161109,334.54873280823625,465.1422233506823,4.447300545737018,1.8443948446536729
157,0.9420000000000008,4537.464173543162,4352.973098728162,767.1001984976696,620.58378888592,334.50187722952575,465.0238681789013,4.446984373857866,1.844132606898816
158,0.9480000000000008,4536.768904861473,4380.193712157331,766.9232859098033,620.4276906215001,334.45501746355626,464.9055534309879,4.446668152633645,1.8438703468647029
159,0.9540000000000008,4536.073574422491,4407.410153603866,766.7464214276015,620.2716422952582,334.408153525711,464.78727904894527,4.446351882157574,1.843608064637367
160,0.9600000000000009,4535.378182453739,4434.622422698589,766.5696049855862,620.1156438347593,334.3612854313785,464.6690449749021,4.44603556252257,1.8433457603025725
161,0.9660000000000007,4534.682729181924,4461.83051907368,766.3928365184178,619.9596951677164,334.3144131958455,464.550851151106,4.44571919382123,1.8430834339457955
162,0.9720000000000008,4533.987214833113,4489.034442362678,766.2161159608866,619.8037962220045,334.2675368343797,464.4326975199348,4.445402776145867,1.842821085652259
163,0.9780000000000008,4533.291639632716,4516.234192200474,766.0394432479169,619.6479469256573,334.22065636219526,464.3145840238939,4.445086309588525,1.84255871550694
164,0.9840000000000008,4532.596003805321,4543.429768223306,765.8628183145626,619.4921472068487,334.1737717944598,464.1965106056009,4.444769794240893,1.8422963235945
165,0.9900000000000008,4531.900307574891,4570.621170068755,765.6862410960132,619.3363969939147,334.1268831462837,464.0784772078043,4.4444532301944,1.8420339099993688
166,0.9960000000000008,4531.204551164693,4597.808397375744,765.5097115275837,619.1806962153412,334.0799904327681,463.9604837733727,4.444136617540169,1.8417714748056968
167,1.002000000000001,4530.508734797217,4624.991449784528,765.3332295447228,619.0250447997653,334.03309366889613,463.8425302452958,4.443819956369018,1.8415090180973697
168,1.008000000000001,4529.812858694385,4652.1703269366935,765.1567950830067,618.8694426759805,333.9861928696749,463.7246165666898,4.443503246771506,1.8412465399580276
169,1.014000000000001,4529.116923077309,4679.345028475157,764.9804080781448,618.7138897729244,333.9392880500176,463.60674268078617,4.443186488837856,1.84098404047102
170,1.020000000000001,4528.420928166486,4706.515554044156,764.8040684659735,618.5583860196883,333.8923792248333,463.4889085309398,4.442869682658022,1.8407215197194489
171,1.0260000000000007,4527.724874181642,4733.681903289245,764.6277761824548,618.4029313455123,333.8454664089312,463.3711140606255,4.442552828321643,1.840458977786143
172,1.0320000000000007,4527.02876134189,4760.844075857297,764.451531163682,618.2475256797854,333.7985496171174,463.2533592134375,4.442235925918099,1.840196414753684
173,1.0380000000000007,4526.332589865636,4788.0020713964905,764.2753333458762,618.09216895205,333.7516288641297,463.13564393309343,4.441918975536463,1.8399338307043915
174,1.0440000000000007,4525.6363599705655,4815.155889556314,764.099182665385,617.9368610919888,333.7047041646706,463.0179681634236,4.441601977265504,1.8396712257203072
175,1.0500000000000007,4524.940071873712,4842.305529987556,763.9230790586803,617.781602029438,333.6577755333946,462.9003318483816,4.441284931193718,1.839408599883227
176,1.0560000000000007,4524.243725791457,4869.450992342305,763.7470224623646,617.626391694382,333.61084298490425,462.7827349320405,4.4409678374093255,1.8391459532747023
177,1.0620000000000007,4523.547321939399,4896.592276273941,763.5710128131611,617.4712300169432,333.5639065337562,462.6651773585837,4.440650696000214,1.838883285975985
178,1.0680000000000007,4522.850860532599,4923.729381437137,763.3950500479235,617.3161169274042,333.51696619447233,462.54765907232417,4.440333507054045,1.8386205980681232
179,1.0740000000000007,4522.154341785343,4950.862307487849,763.219134103625,617.1610523561812,333.4700219815235,462.43018001768127,4.440016270658144,1.838357889631867
180,1.0800000000000007,4521.457765911248,4977.991054083316,763.043264917368,617.0060362338376,333.42307390932683,462.3127401391933,4.439698986899563,1.8380951607477207
181,1.0860000000000007,4520.761133123305,5005.115620882056,762.8674424263758,616.8510684910877,333.37612199226385,462.19533938152,4.439381655865087,1.837832411495945
