,"Time      (s) at_1,700e-03","P comb (psia) at_1,700e-03","P crit (psia) at_1,700e-03"
74,0.074,280.97841298165184,482.5969135533188
75,0.075,280.97209267616506,482.57611045782863
76,0.076,280.96577221029696,482.5553087608503
77,0.077,280.95945158413974,482.53450846200224
78,0.078,280.95313079778003,482.5137095609054
79,0.079,280.9468098513124,482.4929120571831
80,0.08,280.9404887448273,482.4721159504539
81,0.081,280.93416747841627,482.4513212403409
82,0.082,280.9278460521778,482.4305279264658
83,0.083,280.92152446619457,482.409736008448
84,0.084,280.91520272055675,482.3889454859123
85,0.085,280.90888081536247,482.3681563584788
86,0.086,280.902558750698,482.34736862577074
87,0.087,280.8962365266582,482.3265822874104
88,0.088,280.8899141433294,482.3057973430189
89,0.089,280.88359160080773,482.2850137922212
90,0.09,280.877268899181,482.26423163463807
91,0.091,280.87094603854314,482.24345086989536
92,0.092,280.86462301898,482.222671497612
93,0.093,280.8582998405857,482.2018935174148
94,0.094,280.85197650345066,482.1811169289272
95,0.095,280.8456530076673,482.1603417317712
96,0.096,280.8393293533239,482.139567925572
97,0.097,280.83300554051425,482.118795509952
98,0.098,280.8266815693248,482.0980244845371
99,0.099,280.8203574398463,482.0772548489514
100,0.1,280.81403315217426,482.0564866028189
101,0.101,280.8077087063925,482.0357197457636
102,0.102,280.8013841025993,482.0149542774124
103,0.103,280.79505934088223,481.99419019738895
104,0.104,280.78873442132806,481.9734275053172
105,0.105,280.78240934402874,481.95266620082447
106,0.106,280.7760841090767,481.9319062835371
107,0.107,280.76975871656043,481.9111477530779
108,0.108,280.7634331665716,481.8903906090747
109,0.109,280.75710745919906,481.8696348511534
110,0.11,280.75078159452966,481.8488804789391
111,0.111,280.7444555726598,481.82812749205925
112,0.112,280.7381293936774,481.80737589013927
113,0.113,280.73180305767,481.7866256728072
114,0.114,280.7254765647281,481.7658768396886
115,0.115,280.7191499149424,481.7451293904102
116,0.116,280.71282310840144,481.7243833246013
117,0.117,280.70649614519846,481.7036386418868
118,0.118,280.7001690254204,481.682895341895
119,0.119,280.69384174916104,481.6621534242543
120,0.12,280.68751431650344,481.6414128885917
121,0.1210000000000001,280.68118672754184,481.620673734536
122,0.1220000000000001,280.6748589823637,481.5999359617135
123,0.1230000000000001,280.66853108105687,481.5791995697538
124,0.1240000000000001,280.6622030237155,481.5584645582855
125,0.125,280.65587481042525,481.537730926936
126,0.126,280.64954644127846,481.5169986753368
127,0.127,280.6432179163643,481.496267803114
128,0.128,280.6368892357681,481.4755383098972
129,0.1290000000000001,280.63056039958155,481.4548101953167
130,0.1300000000000001,280.62423140789207,481.4340834590012
131,0.1310000000000001,280.6179022607931,481.4133581005801
132,0.1320000000000001,280.6115729583711,481.392634119684
133,0.1330000000000001,280.60524350071483,481.3719115159421
134,0.1340000000000001,280.5989138879132,481.3511902889837
135,0.1350000000000001,280.5925841200545,481.3304704384408
136,0.1360000000000001,280.58625419723023,481.3097519639424
137,0.1370000000000001,280.57992411952773,481.28903486512047
138,0.1380000000000001,280.573593887036,481.2683191416032
139,0.1390000000000001,280.5672634998443,481.2476047930241
140,0.1400000000000001,280.56093295803834,481.22689181901256
141,0.1410000000000001,280.55460226170953,481.20618021920046
142,0.1420000000000001,280.5482714109456,481.1854699932195
143,0.1430000000000001,280.5419404058359,481.1647611407002
144,0.1440000000000001,280.5356092464697,481.1440536612743
145,0.1450000000000001,280.5292779329332,481.1233475545745
146,0.1460000000000001,280.5229464653165,481.1026428202327
147,0.1470000000000001,280.5166148437088,481.08193945788025
148,0.1480000000000001,280.51028306819694,481.0612374671492
149,0.1490000000000001,280.50395113886884,481.0405368476732
150,0.1500000000000001,280.4976190558163,481.019837599084
151,0.1510000000000001,280.49128681912094,480.9991397210151
152,0.1520000000000001,280.48495442887884,480.9784432130992
153,0.1530000000000001,280.4786218851699,480.9577480749679
154,0.1540000000000001,280.4722891880876,480.9370543062578
155,0.1550000000000001,280.46595633772205,480.91636190659807
156,0.1560000000000001,280.45962333415395,480.89567087562574
157,0.1570000000000001,280.45329017747554,480.874981212973
158,0.1580000000000001,280.446956867775,480.8542929182744
159,0.1590000000000001,280.44062340514034,480.8336059911635
160,0.1600000000000001,280.43428978965915,480.8129204312744
161,0.1610000000000001,280.4279560214184,480.7922362382412
162,0.1620000000000001,280.421622100506,480.7715534116996
163,0.1630000000000001,280.4152880270093,480.7508719512824
164,0.1640000000000001,280.4089538010162,480.73019185662736
165,0.1650000000000001,280.4026194226148,480.7095131273664
166,0.1660000000000001,280.3962848918947,480.6888357631368
167,0.1670000000000001,280.3899502089407,480.6681597635717
168,0.1680000000000001,280.38361537384105,480.6474851283094
169,0.1690000000000001,280.37728038667973,480.6268118569833
170,0.1700000000000001,280.3709452475475,480.60613994922994
171,0.1710000000000001,280.36460995653323,480.58546940468494
172,0.1720000000000001,280.35827451372114,480.5648002229849
173,0.1730000000000001,280.3519389191995,480.5441324037658
174,0.1740000000000001,280.345603173056,480.5234659466643
175,0.1750000000000001,280.3392672753767,480.5028008513167
176,0.1760000000000001,280.3329312262501,480.4821371173596
177,0.1770000000000001,280.32659502576354,480.4614747444302
178,0.1780000000000001,280.32025867400154,480.4408137321651
179,0.1790000000000001,280.31392217105474,480.42015408020274
180,0.1800000000000001,280.3075855170083,480.399495788178
181,0.1810000000000001,280.30124871194755,480.3788388557305
182,0.1820000000000001,280.2949117559601,480.3581832824975
183,0.1830000000000001,280.2885746491334,480.3375290681157
184,0.1840000000000001,280.28223739155374,480.3168762122249
185,0.1850000000000001,280.27589998331,480.2962247144616
186,0.1860000000000001,280.2695624244862,480.2755745744653
187,0.1870000000000001,280.2632247151683,480.2549257918735
188,0.1880000000000001,280.2568868554437,480.2342783663247
189,0.1890000000000001,280.25054884540054,480.2136322974593
190,0.1900000000000001,280.24421068512385,480.1929875849131
191,0.1910000000000001,280.2378723747006,480.1723442283288
192,0.1920000000000001,280.2315339142192,480.1517022273432
193,0.1930000000000001,280.22519530376485,480.1310615815957
194,0.1940000000000001,280.2188565434189,480.110422290728
195,0.1950000000000001,280.21251763327257,480.0897843543761
196,0.1960000000000001,280.20617857341296,480.069147772183
197,0.1970000000000001,280.1998393639235,480.0485125437872
198,0.1980000000000001,280.1935000048886,480.02787866882994
199,0.1990000000000001,280.1871604963994,480.0072461469502
200,0.2000000000000001,280.1808208385395,479.9866149777896
201,0.2010000000000001,280.1744810313969,479.9659851609871
202,0.2020000000000001,280.16814107505223,479.9453566961856
203,0.2030000000000001,280.1618009695953,479.924729583024
204,0.2040000000000001,280.15546071511125,479.9041038211443
205,0.2050000000000001,280.1491203116873,479.8834794101887
206,0.2060000000000001,280.1427797594082,479.86285634979566
207,0.2070000000000001,280.136439058357,479.84223463961047
208,0.2080000000000001,280.1300982086244,479.8216142792718
209,0.2090000000000001,280.1237572102907,479.8009952684228
210,0.2100000000000001,280.1174160634441,479.78037760670566
211,0.2110000000000001,280.11107476817153,479.7597612937615
212,0.2120000000000001,280.1047333245583,479.7391463292328
213,0.2130000000000001,280.09839173269154,479.7185327127629
214,0.2140000000000001,280.0920499926471,479.6979204439932
215,0.2150000000000001,280.0857081045231,479.677309522568
216,0.2160000000000001,280.0793660683979,479.65669994812856
217,0.2170000000000001,280.07302388435954,479.6360917203184
218,0.2180000000000001,280.06668155248946,479.6154848387813
219,0.2190000000000001,280.06033907287684,479.5948793031613
220,0.2200000000000001,280.0539964456013,479.5742751130977
221,0.2210000000000001,280.047653670753,479.55367226824086
222,0.2220000000000001,280.04131074841735,479.5330707682286
223,0.2230000000000001,280.0349676786782,479.5124706127087
224,0.2240000000000001,280.02862446161737,479.4918718013224
225,0.2250000000000001,280.0222810973248,479.4712743337165
226,0.2260000000000001,280.0159375858823,479.4506782095338
227,0.2270000000000001,280.0095939273767,479.43008342842
228,0.2280000000000001,280.00325012189336,479.40948999001824
229,0.2290000000000001,279.9969061695141,479.388897893975
230,0.2300000000000001,279.99056207032527,479.3683071399344
231,0.2310000000000001,279.98421782441113,479.3477177275415
232,0.2320000000000001,279.97787343185746,479.3271296564426
233,0.2330000000000001,279.9715288927477,479.3065429262817
234,0.2340000000000001,279.96518420716603,479.2859575367061
235,0.2350000000000001,279.9588393751972,479.26537348735945
236,0.2360000000000001,279.95249439692634,479.2447907778891
237,0.2370000000000001,279.9461492724391,479.2242094079412
238,0.2380000000000001,279.9398040018158,479.2036293771623
239,0.2390000000000001,279.93345858514687,479.1830506851969
240,0.2400000000000001,279.92711302251,479.1624733316936
241,0.2410000000000002,279.9207673139959,479.141897316298
242,0.2420000000000002,279.9144214596862,479.12132263865686
243,0.2430000000000002,279.9080754596605,479.1007492984171
244,0.2440000000000002,279.9017293140056,479.08017729522624
245,0.2450000000000002,279.8953830228109,479.059606628732
246,0.2460000000000002,279.8890365861547,479.0390372985808
247,0.2470000000000002,279.8826900041237,479.0184693044204
248,0.2480000000000002,279.8763432767961,478.9979026458989
249,0.2490000000000002,279.8699964042657,478.9773373226645
250,0.2500000000000001,279.86364938661075,478.9567733343633
251,0.2510000000000001,279.85730222391214,478.9362106806464
252,0.2520000000000001,279.8509549162569,478.9156493611597
253,0.2530000000000001,279.8446074637313,478.8950893755524
254,0.2540000000000001,279.8382598664153,478.8745307234732
255,0.2550000000000001,279.83191212439584,478.8539734045714
256,0.2560000000000001,279.82556423775225,478.8334174184951
257,0.2570000000000002,279.81921620657243,478.81286276489374
258,0.2580000000000002,279.8128680309394,478.7923094434161
259,0.2590000000000002,279.8065197109345,478.771757453712
260,0.2600000000000002,279.8001712466418,478.7512067954303
261,0.2610000000000002,279.79382263814546,478.7306574682216
262,0.2620000000000002,279.7874738855265,478.7101094717348
263,0.2630000000000002,279.78112498886804,478.6895628056202
264,0.2640000000000002,279.77477594825666,478.6690174695276
265,0.2650000000000002,279.7684267637777,478.64847346310825
266,0.2660000000000002,279.7620774355084,478.6279307860111
267,0.2670000000000002,279.75572796353265,478.60738943788687
268,0.2680000000000002,279.74937834793656,478.5868494183882
269,0.2690000000000002,279.7430285888033,478.5663107271626
270,0.2700000000000002,279.7366786862127,478.5457733638646
271,0.2710000000000002,279.7303286402473,478.52523732814194
272,0.2720000000000002,279.7239784509923,478.5047026196492
273,0.2730000000000002,279.71762811853426,478.48416923803495
274,0.2740000000000002,279.7112776429488,478.4636371829512
275,0.2750000000000002,279.7049270243253,478.4431064540512
276,0.2760000000000002,279.6985762627432,478.4225770509868
277,0.2770000000000002,279.6922253582833,478.40204897340783
278,0.2780000000000002,279.6858743110309,478.3815222209681
279,0.2790000000000002,279.6795231210696,478.3609967933194
280,0.2800000000000002,279.6731717884822,478.3404726901141
281,0.2810000000000002,279.66682031334585,478.3199499110056
282,0.2820000000000002,279.66046869574745,478.2994284556452
283,0.2830000000000002,279.65411693576755,478.27890832368666
284,0.2840000000000002,279.6477650334945,478.25838951478335
285,0.2850000000000002,279.64141298900256,478.2378720285876
286,0.2860000000000002,279.63506080237784,478.21735586475216
287,0.2870000000000002,279.6287084737048,478.1968410229322
288,0.2880000000000002,279.6223560030592,478.1763275027806
289,0.2890000000000002,279.6160033905303,478.15581530395184
290,0.2900000000000002,279.60965063619574,478.1353044260969
291,0.2910000000000002,279.6032977401402,478.114794868873
292,0.2920000000000002,279.59694470244415,478.0942866319325
293,0.2930000000000002,279.5905915231929,478.0737797149308
294,0.2940000000000002,279.58423820246605,478.0532741175227
295,0.2950000000000002,279.5778847403449,478.0327698393605
296,0.2960000000000002,279.5715311369102,478.0122668801015
297,0.2970000000000002,279.5651773922465,477.99176523939934
298,0.2980000000000002,279.5588235064352,477.9712649169092
299,0.2990000000000002,279.55246947955726,477.95076591228576
300,0.3000000000000002,279.54611531169263,477.9302682251856
301,0.3010000000000002,279.53976100292806,477.9097718552644
302,0.3020000000000002,279.5334065533382,477.88927680217546
303,0.3030000000000002,279.52705196301207,477.8687830655768
304,0.3040000000000002,279.5206972320291,477.84829064512337
305,0.3050000000000002,279.5143423604701,477.8277995404712
306,0.3060000000000002,279.5079873484133,477.8073097512768
307,0.3070000000000002,279.5016321959416,477.786821277196
308,0.3080000000000002,279.495276903141,477.7663341178859
309,0.3090000000000002,279.48892147008706,477.7458482730018
310,0.3100000000000002,279.4825658968682,477.7253637422032
311,0.3110000000000002,279.4762101835571,477.7048805251449
312,0.3120000000000002,279.4698543302396,477.6843986214839
313,0.3130000000000002,279.4634983370001,477.66391803087816
314,0.3140000000000002,279.4571422039161,477.6434387529838
315,0.3150000000000002,279.4507859310683,477.6229607874609
316,0.3160000000000002,279.4444295185403,477.602484133964
317,0.3170000000000002,279.43807296640847,477.5820087921529
318,0.3180000000000002,279.4317162747545,477.56153476168487
319,0.3190000000000002,279.425359443663,477.54106204221824
320,0.3200000000000002,279.4190024732145,477.52059063340937
321,0.3210000000000002,279.41264536349115,477.50012053491946
322,0.3220000000000002,279.4062881145713,477.4796517464051
323,0.3230000000000002,279.3999307265314,477.45918426752615
324,0.3240000000000002,279.3935731994577,477.43871809793984
325,0.3250000000000002,279.38721553343,477.4182532373061
326,0.3260000000000002,279.3808577285303,477.3977896852846
327,0.3270000000000002,279.37449978483846,477.3773274415328
328,0.3280000000000002,279.368141702432,477.3568665057111
329,0.3290000000000002,279.36178348139657,477.33640687747817
330,0.3300000000000002,279.35542512181206,477.31594855649575
331,0.3310000000000002,279.3490666237542,477.2954915424201
332,0.3320000000000002,279.34270798730194,477.2750358349143
333,0.3330000000000002,279.33634921254446,477.2545814336369
334,0.3340000000000002,279.3299902995544,477.2341283382492
335,0.3350000000000002,279.3236312484181,477.2136765484099
336,0.3360000000000002,279.3172720592148,477.1932260637799
337,0.3370000000000002,279.3109127320236,477.1727768840206
338,0.3380000000000002,279.30455326691924,477.1523290087919
339,0.3390000000000002,279.29819366398937,477.1318824377547
340,0.3400000000000002,279.2918339233083,477.1114371705702
341,0.3410000000000002,279.2854740449611,477.0909932069007
342,0.3420000000000002,279.2791140290247,477.0705505464056
343,0.3430000000000002,279.27275387558285,477.0501091887469
344,0.3440000000000002,279.266393584711,477.0296691335867
345,0.3450000000000002,279.26003315649155,477.00923038058704
346,0.3460000000000002,279.2536725910056,476.9887929294081
347,0.3470000000000002,279.2473118883285,476.9683567797138
348,0.3480000000000002,279.2409510485454,476.9479219311661
349,0.3490000000000002,279.2345900717318,476.9274883834256
350,0.3500000000000002,279.22822895796656,476.90705613615546
351,0.3510000000000002,279.221867707332,476.88662518901896
352,0.3520000000000002,279.2155063199099,476.866195541679
353,0.3530000000000002,279.2091447957769,476.8457671937972
354,0.3540000000000002,279.2027831350138,476.82534014503744
355,0.3550000000000002,279.1964213376963,476.8049143950614
356,0.3560000000000002,279.1900594039093,476.7844899435341
357,0.3570000000000002,279.1836973337297,476.7640667901184
358,0.3580000000000002,279.17733512723584,476.7436449344768
359,0.3590000000000002,279.1709727845066,476.7232243762744
360,0.3600000000000002,279.16461030562203,476.70280511517416
361,0.3610000000000002,279.15824769066586,476.6823871508413
362,0.3620000000000002,279.1518849397162,476.6619704829382
363,0.3630000000000002,279.14552205284645,476.6415551111286
364,0.3640000000000002,279.13915903014026,476.6211410350799
365,0.3650000000000002,279.1327958716724,476.600728254453
366,0.3660000000000002,279.1264325775265,476.5803167689152
367,0.3670000000000002,279.1200691477816,476.5599065781293
368,0.3680000000000002,279.1137055825142,476.5394976817629
369,0.3690000000000002,279.1073418818043,476.5190900794779
370,0.3700000000000003,279.1009780457305,476.4986837709416
371,0.3710000000000003,279.0946140743703,476.4782787558184
372,0.3720000000000003,279.0882499678019,476.4578750337732
373,0.3730000000000003,279.08188572610834,476.4374726044734
374,0.3740000000000003,279.0755213493656,476.4170714675835
375,0.3750000000000003,279.0691568376548,476.3966716227701
376,0.3760000000000003,279.0627921910522,476.3762730696981
377,0.3770000000000003,279.05642740963606,476.3558758080336
378,0.3780000000000003,279.0500624934855,476.3354798374448
379,0.3790000000000003,279.0436974426826,476.31508515759685
380,0.3800000000000003,279.0373322572969,476.2946917681545
381,0.3810000000000003,279.03096693741475,476.27429966878873
382,0.3820000000000003,279.02460148311167,476.25390885916175
383,0.3830000000000003,279.01823589446855,476.2335193389445
384,0.3840000000000003,279.0118701715584,476.2131311078005
385,0.3850000000000003,279.0055043144657,476.1927441653994
386,0.3860000000000003,278.9991383232655,476.1723585114077
387,0.3870000000000003,278.99277219803884,476.1519741454933
388,0.3880000000000003,278.98640593886114,476.1315910673245
389,0.3890000000000003,278.98003954580923,476.11120927656685
390,0.3900000000000003,278.97367301896185,476.09082877289046
391,0.3910000000000003,278.9673063583989,476.0704495559619
392,0.3920000000000003,278.9609395642001,476.0500716254509
393,0.3930000000000003,278.9545726364361,476.029694981024
394,0.3940000000000003,278.94820557519193,476.0093196223506
395,0.3950000000000003,278.94183838054386,475.98894554909975
396,0.3960000000000003,278.93547105257,475.9685727609398
397,0.3970000000000003,278.9291035913472,475.9482012575393
398,0.3980000000000003,278.92273599695454,475.92783103856704
399,0.3990000000000003,278.91636826946245,475.90746210369247
400,0.4000000000000003,278.9100004089568,475.88709445258576
401,0.4010000000000003,278.9036324155125,475.8667280849144
402,0.4020000000000003,278.89726428921114,475.8463630003495
403,0.4030000000000003,278.89089603012604,475.8259991985606
404,0.4040000000000003,278.88452763833544,475.8056366792165
405,0.4050000000000003,278.8781591139169,475.7852754419879
406,0.4060000000000003,278.8717904569459,475.7649154865454
407,0.4070000000000003,278.86542166750354,475.7445568125588
408,0.4080000000000003,278.8590527456678,475.72419941969775
409,0.4090000000000003,278.8526836915097,475.7038433076341
410,0.4100000000000003,278.84631450511245,475.6834884760361
411,0.4110000000000003,278.8399451865518,475.6631349245776
412,0.4120000000000003,278.83357573590354,475.6427826529271
413,0.4130000000000003,278.8272061532472,475.62243166075706
414,0.4140000000000003,278.8208364386594,475.6020819477368
415,0.4150000000000003,278.81446659221496,475.5817335135389
416,0.4160000000000003,278.808096613994,475.5613863578352
417,0.4170000000000003,278.80172650407087,475.5410404802966
418,0.4180000000000003,278.7953562625243,475.5206958805952
419,0.4190000000000003,278.7889858894319,475.5003525584029
420,0.4200000000000003,278.782615384865,475.48001051338906
421,0.4210000000000003,278.77624474890763,475.4596697452309
422,0.4220000000000003,278.7698739816332,475.4393302535958
423,0.4230000000000003,278.7635030831205,475.4189920381589
424,0.4240000000000003,278.75713205344226,475.398655098591
425,0.4250000000000003,278.75076089268055,475.37831943456615
426,0.4260000000000003,278.7443896009064,475.3579850457561
427,0.4270000000000003,278.73801817819844,475.3376519318348
428,0.4280000000000003,278.7316466246403,475.3173200924738
429,0.4290000000000003,278.725274940298,475.29698952734776
430,0.4300000000000003,278.7189031252525,475.2766602361282
431,0.4310000000000003,278.71253117958355,475.2563322184904
432,0.4320000000000003,278.7061591033616,475.2360054741072
433,0.4330000000000003,278.699786896664,475.2156800026514
434,0.4340000000000003,278.6934145595691,475.195355803798
435,0.4350000000000003,278.68704209214974,475.1750328772208
436,0.4360000000000003,278.68066949449286,475.1547112225927
437,0.4370000000000003,278.6742967666635,475.1343908395895
438,0.4380000000000003,278.667923908741,475.1140717278848
439,0.4390000000000003,278.6615509208033,475.0937538871533
440,0.4400000000000003,278.65517780292447,475.0734373170681
441,0.4410000000000003,278.64880455518494,475.05312201730726
442,0.4420000000000003,278.64243117765386,475.03280798754287
443,0.4430000000000003,278.6360576704074,475.0124952274491
444,0.4440000000000003,278.62968403352914,474.9921837367045
445,0.4450000000000003,278.6233102670907,474.9718735149816
446,0.4460000000000003,278.6169363711683,474.9515645619566
447,0.4470000000000003,278.6105623458336,474.931256877305
448,0.4480000000000003,278.604188191168,474.9109504607032
449,0.4490000000000003,278.59781390724635,474.8906453118248
450,0.4500000000000003,278.5914394941424,474.87034143034856
451,0.4510000000000003,278.58506495193234,474.8500388159485
452,0.4520000000000003,278.5786902806936,474.8297374683021
453,0.4530000000000003,278.572315480498,474.8094373870844
454,0.4540000000000003,278.5659405514256,474.789138571972
455,0.4550000000000003,278.5595654935495,474.7688410226429
456,0.4560000000000003,278.55319030694784,474.7485447387723
457,0.4570000000000003,278.546814991695,474.72824972003775
458,0.4580000000000003,278.54043954786187,474.7079559661156
459,0.4590000000000003,278.53406397552857,474.6876634766839
460,0.4600000000000003,278.52768827477087,474.6673722514203
461,0.4610000000000003,278.521312445658,474.64708228999865
462,0.4620000000000003,278.51493648827363,474.6267935921008
463,0.4630000000000003,278.50856040268724,474.6065061574009
464,0.4640000000000003,278.50218418897794,474.5862199855799
465,0.4650000000000003,278.4958078472157,474.5659350763128
466,0.4660000000000003,278.4894313774818,474.54565142927953
467,0.4670000000000003,278.4830547798486,474.5253690441571
468,0.4680000000000003,278.4766780543882,474.5050879206241
469,0.4690000000000003,278.47030120117785,474.4848080583592
470,0.4700000000000003,278.4639242202941,474.4645294570413
471,0.4710000000000003,278.4575471118098,474.44425211634655
472,0.4720000000000003,278.4511698758003,474.423976035957
473,0.4730000000000003,278.4447925123411,474.4037012155499
474,0.4740000000000003,278.43841502151,474.3834276548036
475,0.4750000000000003,278.4320374033759,474.3631553533992
476,0.4760000000000003,278.4256596580155,474.3428843110148
477,0.4770000000000003,278.41928178550427,474.3226145273296
478,0.4780000000000003,278.4129037859191,474.302346002024
479,0.4790000000000003,278.4065256593295,474.282078734777
480,0.4800000000000003,278.4001474058111,474.26181272526713
481,0.4810000000000003,278.39376902544467,474.24154797317766
482,0.4820000000000004,278.38739051829964,474.2212844781852
483,0.4830000000000004,278.3810118844507,474.2010222399721
484,0.4840000000000004,278.37463312397074,474.1807612582187
485,0.4850000000000004,278.3682542369367,474.1605015326029
486,0.4860000000000004,278.3618752234229,474.140243062809
487,0.4870000000000004,278.35549608350044,474.11998584851415
488,0.4880000000000004,278.3491168172495,474.0997298894024
489,0.4890000000000004,278.3427374247394,474.0794751851522
490,0.4900000000000004,278.3363579060462,474.0592217354455
491,0.4910000000000004,278.3299782612433,474.038969539964
492,0.4920000000000004,278.32359849040535,474.01871859838735
493,0.4930000000000004,278.3172185936088,473.9984689104003
494,0.4940000000000004,278.31083857092284,473.9782204756799
495,0.4950000000000004,278.30445842242307,473.9579732939124
496,0.4960000000000004,278.2980781481862,473.9377273647764
497,0.4970000000000004,278.29169774828296,473.917482687955
498,0.4980000000000004,278.2853172227905,473.8972392631303
499,0.4990000000000004,278.2789365717798,473.8769970899848
500,0.5000000000000003,278.272555795327,473.8567561682014
501,0.5010000000000003,278.2661748935051,473.8365164974597
502,0.5020000000000003,278.25979386638613,473.8162780774458
503,0.5030000000000003,278.2534127140424,473.7960409078408
504,0.5040000000000003,278.2470314365513,473.7758049883278
505,0.5050000000000003,278.2406500339888,473.755570318589
506,0.5060000000000003,278.23426850642124,473.7353368983086
507,0.5070000000000003,278.227886853926,473.7151047271697
508,0.5080000000000003,278.2215050765776,473.6948738048545
509,0.5090000000000003,278.21512317444933,473.6746441310476
510,0.5100000000000003,278.2087411476144,473.6544157054332
511,0.5110000000000003,278.20235899614386,473.63418852769365
512,0.5120000000000003,278.1959767201124,473.6139625975138
513,0.5130000000000003,278.189594319595,473.5937379145757
514,0.5140000000000003,278.1832117946614,473.5735144785664
515,0.5150000000000003,278.1768291453912,473.5532922891679
516,0.5160000000000003,278.17044637185,473.5330713460663
517,0.5170000000000003,278.1640634741189,473.51285164894455
518,0.5180000000000003,278.1576804522638,473.49263319748695
519,0.5190000000000003,278.1512973063621,473.47241599138073
520,0.5200000000000004,278.1449140364859,473.4522000303086
521,0.5210000000000004,278.1385306427053,473.4319853139547
522,0.5220000000000004,278.1321471250978,473.4117718420074
523,0.5230000000000004,278.1257634837319,473.39155961414775
524,0.5240000000000004,278.1193797186846,473.3713486300663
525,0.5250000000000004,278.1129958300262,473.3511388894434
526,0.5260000000000004,278.10661181783337,473.3309303919679
527,0.5270000000000004,278.1002276821771,473.3107231373239
528,0.5280000000000004,278.09384342312825,473.2905171251997
529,0.5290000000000004,278.0874590407596,473.2703123552773
530,0.5300000000000004,278.081074535144,473.2501088272457
531,0.5310000000000004,278.0746899063585,473.2299065407906
532,0.5320000000000004,278.0683051544705,473.2097054955971
533,0.5330000000000004,278.0619202795561,473.1895056913555
534,0.5340000000000004,278.05553528168394,473.1693071277468
535,0.5350000000000004,278.0491501609267,473.1491098044621
536,0.5360000000000004,278.04276491735976,473.1289137211865
537,0.5370000000000004,278.0363795510556,473.1087188776077
538,0.5380000000000004,278.0299940620848,473.0885252734112
539,0.5390000000000004,278.0236084505208,473.0683329082861
