,"Time      (s) dt_1,100e-02","Thrust    (N) dt_1,100e-02","Impulse  (Ns) dt_1,100e-02","P tank (psia) dt_1,100e-02","P inj. (psia) dt_1,100e-02","P comb (psia) dt_1,100e-02","P crit (psia) dt_1,100e-02","O/F       (-) dt_1,100e-02","m. ox. (kg/s) dt_1,100e-02"
35,0.3850000000000002,4601.692246923665,1830.9932984509865,783.5872654582919,635.3004764896474,338.8259969326742,476.1898388572395,4.4761088047214415,1.8683670930368423
36,0.3960000000000002,4600.429620904305,1881.5980242809335,783.2541984406288,635.0051251818427,338.74089965461286,475.9655255269416,4.475538036717062,1.8678906362692531
37,0.4070000000000002,4599.166705754726,1932.188858044236,782.9213154512,634.7099667799913,338.6557828599649,475.7413678996448,4.474967069658042,1.867414074128679
38,0.4180000000000002,4597.903503336594,1982.7657965809385,782.5886159970034,634.4150007330041,338.5706466743646,475.51736553470624,4.474395904310692,1.8669374073181928
39,0.4290000000000002,4596.640015501133,2033.3288367514508,782.2560995871602,634.1202264922576,338.4854912227257,475.293517993459,4.473824541436934,1.8664606365369072
40,0.4400000000000002,4595.376244089164,2083.877975436432,781.9237657329045,633.8256435115645,338.400316629274,475.06982483918864,4.473252981794325,1.865983762479983
41,0.4510000000000002,4594.1121909312,2134.413209536675,781.5916139475718,633.531251247163,338.3151230175301,474.8462856371255,4.472681226136084,1.8655067858386685
42,0.4620000000000002,4592.847857847449,2184.934535972997,781.259643746575,633.2370491577021,338.2299105103097,474.622899954432,4.472109275211111,1.865029707300306
43,0.4730000000000002,4591.58324664797,2235.4419516861244,780.9278546473947,632.9430367042178,338.1446792297837,474.3996673601846,4.471537129764015,1.8645525275483616
44,0.4840000000000002,4590.318359132588,2285.9354536365827,780.5962461695661,632.6492133501193,338.0594292973818,474.1765874253618,4.470964790535138,1.8640752472624444
45,0.4950000000000003,4589.053197091055,2336.415038804584,780.2648178346586,632.3555785611771,337.97416083387185,473.95365972283565,4.470392258260568,1.863597867118328
46,0.5060000000000002,4587.787762303106,2386.880704189918,779.9335691662666,632.0621318054992,337.8888739593692,473.7308838273523,4.46981953367218,1.863120387787972
47,0.5170000000000002,4586.522056538465,2437.332446811841,779.6024996899896,631.7688725535178,337.8035687932975,473.5082593155212,4.469246617497634,1.86264280993954
48,0.5280000000000002,4585.256081556883,2487.770263708967,779.2716089334214,631.4758002779746,337.7182454543887,473.28578576580406,4.468673510460426,1.8621651342374264
49,0.5390000000000003,4583.989839108274,2538.194151939158,778.9408964261372,631.182914453901,337.63290406073804,473.0634627584984,4.468100213279885,1.8616873613422689
50,0.5500000000000003,4582.723330932705,2588.6041085794177,778.6103616996747,630.8902145586076,337.5475447297664,472.8412898757293,4.46752672667121,1.8612094919109736
51,0.5610000000000003,4581.456558760472,2639.000130725783,778.2800042875216,630.5977000716636,337.4621675782364,472.6192667014333,4.466953051345489,1.8607315265967403
52,0.5720000000000003,4580.1895243121135,2689.3822154932163,777.9498237251075,630.3053704748808,337.3767727222464,472.39739282134593,4.4663791880097055,1.8602534660490635
53,0.5830000000000003,4578.922229298551,2739.7503600155005,777.6198195497809,630.0132252523057,337.29136027725446,472.1756678229943,4.4658051373667975,1.859775310913782
54,0.5940000000000003,4577.654675421057,2790.1045614451323,777.2899913008007,629.7212638901937,337.20593035807315,471.95409129567736,4.465230900115641,1.859297061833072
55,0.6050000000000003,4576.386864371335,2840.444816953217,776.9603385193251,629.4294858770011,337.1204830788509,471.7326628304597,4.464656476951085,1.8588187194454813
56,0.6160000000000003,4575.118797831564,2890.7711237293643,776.6308607483893,629.137890703368,337.0350185530957,471.5113820201572,4.464081868563978,1.8583402843859445
57,0.6270000000000003,4573.850477474463,2941.0834789815835,776.3015575329032,628.8464778621004,336.94953689369413,471.2902484593238,4.463507075641175,1.8578617572857952
58,0.6380000000000003,4572.5819049633865,2991.3818799361807,775.9724284196304,628.5552468481626,336.8640382129054,471.06926174424393,4.462932098865592,1.8573831387728088
59,0.6490000000000004,4571.313081952231,3041.666323837655,775.6434729571797,628.2641971586539,336.7785226223148,470.8484214729157,4.462356938916168,1.856904429471187
60,0.6600000000000004,4570.044010085653,3091.936807948597,775.3146906959863,627.9733282928016,336.69299023291785,470.62772724504384,4.461781596467947,1.856425630001609
61,0.6710000000000004,4568.774690999006,3142.193329549586,774.9860811883065,627.68263975194,336.6074411550678,470.4071786620239,4.4612060721920574,1.8559467409812305
62,0.6820000000000004,4567.505126318432,3192.4358859390886,774.6576439882002,627.3921310395001,336.5218754985063,470.1867753269336,4.460630366755745,1.855467763023701
63,0.6930000000000004,4566.235317660928,3242.664474433359,774.3293786515179,627.1018016609971,336.4362933723428,469.9665168445232,4.46005448082241,1.8549886967392084
64,0.7040000000000004,4564.965266634341,3292.879092366337,774.0012847358922,626.8116511240096,336.3506948850852,469.7464028211982,4.459478415051588,1.854509542734461
65,0.7150000000000004,4563.694974837449,3343.079737089549,773.6733618007235,626.521678938172,336.2650801446197,469.52643286501456,4.458902170099004,1.8540303016127264
66,0.7260000000000004,4562.424443860035,3393.266405972009,773.3456094071628,626.2318846151607,336.17944925823224,469.3066065856663,4.458325746616584,1.853550973973855
67,0.7370000000000004,4561.15367528288,3443.439096400121,773.0180271181076,625.9422676686737,336.0938023325938,469.0869235944701,4.457749145252465,1.8530715604142824
68,0.7480000000000004,4559.882670677826,3493.597805777577,772.690614498186,625.6528276144244,336.00813947377486,468.8673835043602,4.457172366651018,1.8525920615270528
69,0.7590000000000005,4558.611431607849,3543.742531525263,772.3633711137442,625.363563970125,335.92246078724656,468.6479859298752,4.456595411452875,1.8521124779018427
70,0.7700000000000005,4557.339959627098,3593.873271081161,772.0362965328337,625.0744762554731,335.8367663778942,468.4287304871469,4.456018280294942,1.851632810124974
71,0.7810000000000005,4556.06825628092,3643.990021900251,771.7093903252047,624.7855639921373,335.7510563500043,468.20961679388967,4.455440973810414,1.851153058779428
72,0.7920000000000005,4554.796323105923,3694.092781454416,771.3826520622887,624.496826703749,335.66533080727515,467.9906444693929,4.454863492628804,1.850673224444872
73,0.8030000000000005,4553.524161629975,3744.181547232346,771.0560813171888,624.2082639158826,335.5795898527961,467.77181313450666,4.454285837375944,1.8501933076976609
74,0.8140000000000005,4552.2517733723225,3794.2563167394414,770.7296776646702,623.9198751560473,335.49383358909205,467.5531224116335,4.453708008674025,1.849713309110872
75,0.8250000000000005,4550.979159843637,3844.317087497721,770.403440681146,623.6316599536732,335.4080621181245,467.3345719247183,4.453130007141607,1.849233229254315
76,0.8360000000000005,4549.706322545945,3894.363857045727,770.0773699446688,623.3436178400965,335.3222755412405,467.1161612992366,4.452551833393625,1.8487530686945408
77,0.8470000000000005,4548.433262972811,3944.396622938428,769.7514650349158,623.0557483485519,335.2364739592325,466.89789016218776,4.451973488041426,1.848272827994872
78,0.8580000000000005,4547.159982609315,3994.41538274713,769.4257255331811,622.768051014154,335.1506574723355,466.6797581420815,4.451394971692776,1.8477925077154125
79,0.8690000000000005,4545.886482932053,4044.420134059383,769.1001510223651,622.4805253738878,335.064826180177,466.4617648689286,4.450816284951872,1.8473121084130537
80,0.8800000000000006,4544.612765409295,4094.410874478885,768.7747410869599,622.1931709666004,334.9789801818499,466.24390997423546,4.450237428419388,1.8468316306415211
81,0.8910000000000006,4543.338831500916,4144.387601625395,768.4494953130426,621.9059873329817,334.893119575867,466.0261930909883,4.449658402692451,1.8463510749513552
82,0.9020000000000006,4542.0646826585125,4194.350313134639,768.1244132882587,621.618974015556,334.8072444601977,465.808613853647,4.449079208364692,1.8458704418899492
83,0.9130000000000006,4540.790320325382,4244.299006658218,767.7994946018209,621.3321305586672,334.72135493223726,465.5911718981325,4.448499846026241,1.845389732001554
84,0.9240000000000006,4539.515745936608,4294.233679863521,767.4747388444914,621.0454565084757,334.6354510888143,465.3738668618246,4.447920316263764,1.844908945827308
85,0.9350000000000006,4538.240960919138,4344.154330433631,767.1501456085705,620.7589514129348,334.5495330262492,465.1566983835433,4.447340619660467,1.8444280839052405
86,0.9460000000000006,4536.96596669173,4394.06095606724,766.8257144878927,620.4726148217861,334.4636008402782,464.9396661035454,4.446760756796114,1.84394714677029
87,0.9570000000000006,4535.690764665063,4443.953554478556,766.5014450778103,620.1864462865474,334.3776546261023,464.7227696635141,4.446180728247048,1.8434661349543224
88,0.9680000000000006,4534.415356241739,4493.832123397215,766.1773369751876,619.9004453604978,334.29169447837097,464.5060087065477,4.445600534586201,1.842985048986142
89,0.9790000000000006,4533.139742816353,4543.696660568195,765.8533897783892,619.6146115986708,334.2057204911939,464.2893828771543,4.445020176383119,1.842503889391514
90,0.9900000000000008,4531.86392577555,4593.547163751726,765.529603087266,619.3289445578414,334.1197327581667,464.0728918212404,4.444439654203975,1.8420226566931757
91,1.0010000000000006,4530.587906497975,4643.383630723203,765.2059765031543,619.0434437965105,334.033731372308,463.8565351861,4.443858968611579,1.841541351410845
92,1.0120000000000005,4529.311686354436,4693.206059273102,764.882509628858,618.7581088749029,333.94771642614074,463.6403126204117,4.443278120165406,1.841059974061251
93,1.0230000000000004,4528.035266707843,4743.014447206889,764.5592020686411,618.4729393549478,333.8616880116276,463.4242237742237,4.442697109421606,1.8405785251581377
94,1.0340000000000005,4526.758648913314,4792.808792344935,764.2360534282195,618.1879348002716,333.77564622023215,463.2082682989484,4.442115936933017,1.840097005212279
95,1.0450000000000002,4525.481834318155,4842.589092522435,763.9130633147504,617.9030947761862,333.6895911428798,462.9924458473527,4.441534603249176,1.8396154147314905
96,1.056,4524.204824261947,4892.355345589316,763.5902313368227,617.6184188496802,333.603522869963,462.7767560735503,4.440953108916357,1.839133754220661
97,1.067,4522.927620076561,4942.107549410158,763.2675571044474,617.333906589405,333.5174414913703,462.56119863299193,4.440371454477559,1.8386520241817448
98,1.0779999999999998,4521.650223086207,4991.845701864107,762.9450402290503,617.0495575656669,333.4313470964634,462.3457731824584,4.43978964047255,1.838170225113796
99,1.0889999999999995,4520.372634607441,5041.569800844788,762.6226803234566,616.7653713504163,333.345239774081,462.130479380052,4.439207667437847,1.837688357512964
100,1.0999999999999996,4519.094855949286,5091.27984426023,762.3004770018907,616.4813475172333,333.25911961259203,461.91531688518455,4.438625535906768,1.837206421872524
101,1.1109999999999995,4517.816888413152,5140.975830032775,761.9784298799607,616.1974856413248,333.17298669980426,461.7002853585764,4.438043246409419,1.8367244186828824
102,1.1219999999999994,4516.538733292942,5190.657756098997,761.6565385746507,615.913785299507,333.0868411230447,461.48538446224063,4.437460799472722,1.8362423484315888
103,1.1329999999999991,4515.26039187509,5240.325620409623,761.3348027043124,615.6302460702005,333.0006829691181,461.2706138594813,4.436878195620437,1.8357602116033604
104,1.1439999999999992,4513.9818654386,5289.979420929448,761.0132218886567,615.3468675334169,332.9145123243601,461.05597321488057,4.436295435373159,1.835278008680088
105,1.1549999999999991,4512.703155255047,5339.619155637253,760.6917957487416,615.0636492707503,332.82832927457525,460.8414621942935,4.435712519248348,1.834795740140848
106,1.165999999999999,4511.424262588601,5389.244822525728,760.3705239069706,614.780590865365,332.742133905075,460.6270804648378,4.435129447760324,1.834313406461913
107,1.176999999999999,4510.145188696162,5438.856419601386,760.0494059870749,614.4976919019925,332.6559263006868,460.4128276948909,4.434546221420312,1.8338310081167888
108,1.1879999999999988,4508.865934827302,5488.453944884486,759.7284416141123,614.2149519669125,332.56970654574985,460.1987035540756,4.433962840736431,1.8333485455762
109,1.1989999999999987,4507.586502224307,5538.037396408954,759.4076304144521,613.9323706479497,332.48347472409034,459.9847077132573,4.43337930621372,1.8328660193081123
110,1.2099999999999986,4506.306892122238,5587.606772222299,759.086972015774,613.6499475344602,332.39723091906416,459.7708398445324,4.432795618354143,1.8323834297777488
111,1.2209999999999983,4505.027105748989,5637.162070385538,758.7664660470555,613.3676822173263,332.3109752135373,459.5570996212255,4.432211777656617,1.831900777447608
112,1.2319999999999984,4503.747144325249,5686.703288973115,758.44611213856,613.0855742889445,332.2247076898972,459.3434867178782,4.431627784617007,1.8314180627774588
113,1.2429999999999983,4502.467009064602,5736.230426072826,758.125909921835,612.8036233432131,332.1384284300348,459.13000081024114,4.431043639728163,1.8309352862243784
114,1.2539999999999982,4501.186701173536,5785.743479785735,757.8058590297032,612.5218289755292,332.05213751537616,458.91664157527,4.430459343479916,1.830452448242746
115,1.264999999999998,4499.906221851503,5835.242448226101,757.4859590962484,612.2401907827758,331.96583502688514,458.7034086911156,4.429874896359101,1.829969549284262
116,1.275999999999998,4498.625572290878,5884.727329521301,757.1662097568131,611.9587083633116,331.87952104502426,458.49030183711625,4.4292902988495575,1.829486589797959
117,1.286999999999998,4497.344753677077,5934.198121811749,756.8466106479908,611.6773813169646,331.79319564978897,458.2773206937924,4.428705551432168,1.8290035702302248
118,1.2979999999999978,4496.063767188539,5983.654823250823,756.5271614076123,611.3962092450223,331.7068589207123,458.0644649428384,4.428120654584845,1.8285204910247967
119,1.3089999999999975,4494.782613996798,6033.097432004788,756.2078616747447,611.1151917502204,331.6205109368692,457.8517342671141,4.427535608782556,1.828037352622786
120,1.3199999999999976,4493.501295266465,6082.525946252719,755.8887110896765,610.8343284367388,331.53415177684496,457.6391283506416,4.426950414497341,1.8275541554626933
121,1.3309999999999975,4492.219812155297,6131.940364186427,755.5697092939179,610.5536189101847,331.44778151878086,457.4266468785912,4.426365072198314,1.827070899980406
122,1.3419999999999974,4490.938165814257,6181.340684010384,755.250855930186,610.2730627775948,331.36140024036206,457.2142895372837,4.425779582351697,1.8265875866092347
123,1.352999999999997,4489.656357387447,6230.726903941646,754.9321506424029,609.9926596474169,331.27500801879216,457.0020560141755,4.425193945420804,1.8261042157798963
124,1.3639999999999972,4488.374388012269,6280.099022209781,754.6135930756814,609.7124091295077,331.1886049308448,456.789945997857,4.4246081618660815,1.8256207879205533
125,1.3749999999999971,4487.092258819322,6329.4570370567935,754.2951828763232,609.4323108351191,331.1021910528069,456.5779591780413,4.424022232145095,1.8251373034568024
126,1.385999999999997,4485.809970932558,6378.800946737052,753.9769196918095,609.1523643768933,331.01576646054923,456.36609524556087,4.423436156712567,1.824653762811704
127,1.396999999999997,4484.527525469231,6428.130749517213,753.6588031707927,608.8725693688536,330.9293312294688,456.15435389235984,4.422849936020373,1.824170166405785
128,1.4079999999999968,4483.244923539944,6477.446443676153,753.3408329630919,608.5929254263951,330.8428854345171,455.9427348114865,4.422263570517558,1.8236865146570524
129,1.4189999999999967,4481.962166248734,6526.748027504889,753.0230087196809,608.3134321662786,330.7564291502209,455.7312376970887,4.421677060650356,1.8232028079810088
130,1.4299999999999966,4480.679254693016,6576.035499306512,752.7053300926848,608.0340892066193,330.66996245063257,455.5198622444044,4.421090406862193,1.8227190467906595
131,1.4409999999999965,4479.396189963647,6625.308857396112,752.3877967353736,607.7548961668799,330.5834854093671,455.3086081497569,4.4205036095937,1.822235231496523
132,1.4519999999999964,4478.112973145021,6674.568100100708,752.0704083021477,607.475852667866,330.496998099629,455.0974751105504,4.419916669282738,1.8217513625066488
133,1.4629999999999963,4476.829605314985,6723.813225759172,751.753164448541,607.1969583317086,330.4105005941532,454.886462825257,4.419329586364387,1.82126744022662
134,1.4739999999999962,4475.546087544959,6773.044232722167,751.4360648312085,606.918212781868,330.3239929652576,454.6755709934183,4.418742361270977,1.820783465059573
135,1.484999999999996,4474.262420899905,6822.261119352066,751.1191091079166,606.6396156431184,330.2374752848025,454.4647993156344,4.418154994432099,1.8202994374062045
136,1.495999999999996,4472.978606438411,6871.463884022889,750.8022969375429,606.36116654154,330.15094762424565,454.25414749355735,4.417567486274602,1.819815357664781
137,1.506999999999996,4471.694645212702,6920.652525120228,750.4856279800651,606.0828651045155,330.0644100546038,454.04361522988825,4.416979837222627,1.8193312262311596
138,1.5179999999999958,4470.410538268627,6969.827041041183,750.1691018965518,605.8047109607195,329.97786264645714,453.8332022283682,4.416392047697599,1.8188470434987845
139,1.5289999999999957,4469.126286645742,7018.987430194286,749.8527183491627,605.5267037401078,329.8913054699747,453.62290819377085,4.415804118118242,1.8183628098587044
140,1.5399999999999956,4467.841891377321,7068.133690999437,749.5364770011364,605.2488430739178,329.8047385948938,453.4127328319021,4.415216048900608,1.817878525699591
141,1.5509999999999955,4466.55735349036,7117.265821887831,749.2203775167862,604.9711285946528,329.71816209051866,453.20267584958754,4.414627840458064,1.817394191407738
142,1.5619999999999954,4465.27267400564,7166.3838213018935,748.9044195614891,604.6935599360805,329.6315760257483,452.9927369546714,4.414039493201317,1.816909807367076
143,1.5729999999999953,4463.987853937758,7215.487687695208,748.5886028016886,604.416136733219,329.5449804690675,452.7829158560052,4.413451007538427,1.816425373959189
144,1.5839999999999952,4462.702894295121,7264.577419532455,748.2729269048758,604.1388586223385,329.4583754885337,452.5732122634495,4.4128623838748124,1.8159408915633168
145,1.594999999999995,4461.417796079976,7313.653015289335,747.9573915395952,603.8617252409429,329.37176115178147,452.36362588785886,4.412273622613258,1.8154563605563676
146,1.605999999999995,4460.132560288482,7362.714473452508,747.6419963754275,603.5847362277732,329.28513752605267,452.1541564410848,4.4116847241539405,1.814971781312932
147,1.6169999999999949,4458.847187910709,7411.761792519526,747.3267410829942,603.3078912227923,329.1985046781757,451.94480363596296,4.41109568889442,1.8144871542052907
148,1.6279999999999948,4457.561679930642,7460.794970998763,747.0116253339359,603.0311898671838,329.11186267455884,451.7355671863136,4.410506517229673,1.8140024796034249
149,1.638999999999995,4456.276037326216,7509.814007409352,746.6966488009259,602.7546318033355,329.0252115811955,451.52644680692697,4.409917209552074,1.8135177578750223
150,1.6499999999999946,4454.99026106942,7558.818900281115,746.3818111576466,602.4782166748477,328.93855146370623,451.3174422135705,4.409327766251447,1.8130329893855024
151,1.6609999999999945,4453.704352126209,7607.809648154503,746.0671120787905,602.2019441265104,328.85188238727665,451.1085531229708,4.408738187715036,1.8125481744980096
152,1.6719999999999944,4452.418311456574,7656.786249580526,745.7525512400587,601.9258138043035,328.76520441669686,450.8997792528137,4.408148474327532,1.8120633135734256
153,1.6829999999999945,4451.132140014644,7705.7487031206865,745.4381283181417,601.6498253553948,328.6785176163837,450.6911203217424,4.407558626471097,1.811578406970395
154,1.6939999999999942,4449.845838748546,7754.69700734692,745.1238429907282,601.3739784281187,328.5918220503143,450.4825760493407,4.406968644525343,1.8110934550453064
155,1.704999999999994,4448.559408600604,7803.631160841527,744.8096949364908,601.098272671986,328.50511778208795,450.2741461561409,4.406378528867381,1.8106084581523387
156,1.715999999999994,4447.272850507284,7852.551162197107,744.495683835079,600.8227077376677,328.4184048749199,450.0658303636105,4.405788279871803,1.810123416643446
157,1.726999999999994,4445.986165399188,7901.457010016498,744.1818093671177,600.547283276987,328.3316833916187,449.8576283941466,4.405197897910694,1.809638330868363
158,1.7379999999999938,4444.699354201158,7950.348702912711,743.8680712141996,600.2719989429182,328.2449533946106,449.6495399710739,4.404607383353663,1.809153201174639
159,1.7489999999999937,4443.412417832233,7999.226239508866,743.5544690588778,599.9968543895773,328.15821494592063,449.4415648186379,4.404016736567826,1.8086680279076244
160,1.7599999999999936,4442.125357205715,8048.089618438128,743.2410025846604,599.7218492722142,328.07146810720053,449.23370266199896,4.403425957917836,1.808182811410493
161,1.7709999999999937,4440.838173229173,8096.938838343649,742.9276714760103,599.4469832472065,327.98471293969783,449.0259532272266,4.402835047765884,1.807697552024246
162,1.7819999999999934,4439.550866804484,8145.773897878498,742.6144754183288,599.1722559720583,327.89794950428774,448.818316241299,4.40224400647172,1.8072122500877292
163,1.7929999999999933,4438.263438827835,8194.594795705605,742.3014140979619,598.8976671053839,327.81117786146103,448.6107914320897,4.401652834392634,1.8067269059376243
164,1.8039999999999927,4436.975890189804,8243.401530497693,741.9884872021825,598.623216306912,327.72439807133304,448.4033785283717,4.401061531883515,1.8062415199084885
165,1.814999999999993,4435.688221775282,8292.19410093722,741.6756944191964,598.3489032374689,327.637610193627,448.1960772598028,4.400470099296802,1.8057560923327265
166,1.825999999999993,4434.4004344636005,8340.97250571632,741.363035438128,598.0747275589819,327.55081428769495,447.98888735692935,4.399878536982549,1.8052706235406333
167,1.8369999999999929,4433.112529128489,8389.736743536732,741.0505099490208,597.8006889344659,327.4640104125055,447.7818085511754,4.3992868452883895,1.804785113860381
168,1.8479999999999928,4431.82450663814,8438.486813109752,740.7381176428252,597.5267870280214,327.3771986266664,447.5748405748405,4.398695024559576,1.8042995636180408
169,1.8589999999999929,4430.536367855219,8487.22271315616,740.4258582114013,597.253021504824,327.2903789884117,447.36798316109207,4.398103075138978,1.803813973137582
170,1.8699999999999928,4429.248113636858,8535.944442406166,740.1137313475069,596.979392031124,327.2035515555831,447.16123604396427,4.3975109973670925,1.803328342740893
171,1.8809999999999925,4427.95974483473,8584.651999599348,739.8017367447952,596.7058982742358,327.1167163856762,446.95459895835097,4.396918791582055,1.802842672747777
172,1.8919999999999924,4426.671262295026,8633.345383484593,739.4898740978095,596.4325399025324,327.0298735357977,446.74807163999935,4.39632645811964,1.8023569634759693
173,1.9029999999999925,4425.382666858523,8682.024592820037,739.1781431019742,596.1593165854424,326.9430230627039,446.5416538255092,4.39573399731329,1.801871215241148
174,1.913999999999992,4424.093959360566,8730.689626373003,738.8665434535981,595.8862279934385,326.8561650227821,446.335345252323,4.395141409494099,1.801385428356929
175,1.924999999999992,4422.805140631132,8779.340482919946,738.5550748498567,595.6132737980392,326.76929947205554,446.1291456587271,4.394548694990847,1.8008996031348974
176,1.935999999999992,4421.51621149478,8827.977161246388,738.2437369887999,595.3404536717935,326.6824264661722,445.92305478384,4.393955854129988,1.8004137398845903
177,1.946999999999992,4420.227172770788,8876.599660146867,737.9325295693377,595.0677672882848,326.59554606043935,445.71707236761534,4.393362887235676,1.7999278389135311
178,1.957999999999992,4418.938025273067,8925.20797842487,737.6214522912388,594.7952143221175,326.5086583097979,445.5111981508312,4.392769794629761,1.7994419005272153
179,1.968999999999992,4417.648769810232,8973.802114892784,737.3105048551272,594.522794448914,326.42176326882446,445.3054318750872,4.392176576631801,1.7989559250291318
180,1.9799999999999915,4416.359407185627,9022.382068371826,736.9996869624713,594.2505073453121,326.33486099174,445.0997732828029,4.391583233559082,1.7984699127207733
181,1.9909999999999917,4415.069938197344,9070.947837691996,736.6889983155843,593.9783526889524,326.2479515324254,444.8942221172082,4.39098976572661,1.797983863901634
