,"Time      (s) at_1,100e-03","P comb (psia) at_1,100e-03","P crit (psia) at_1,100e-03"
64,0.064,434.3613502780958,482.8050215098559
65,0.065,434.3515771853587,482.78420440836345
66,0.066,434.34180384581146,482.7633887091834
67,0.067,434.3320302596233,482.7425744119355
68,0.068,434.3222564269579,482.7217615162377
69,0.069,434.3124823479788,482.7009500217116
70,0.07,434.30270802283707,482.6801399279748
71,0.071,434.2929334516864,482.6593312346465
72,0.072,434.28315863468254,482.6385239413478
73,0.073,434.27338357196845,482.61771804769865
74,0.074,434.2636082636871,482.5969135533188
75,0.075,434.2538327099885,482.57611045782863
76,0.076,434.24405691101504,482.5553087608503
77,0.077,434.2342808669166,482.53450846200224
78,0.078,434.2245045778287,482.5137095609054
79,0.079,434.2147280438965,482.4929120571831
80,0.08,434.2049512652591,482.4721159504539
81,0.081,434.195174242064,482.4513212403409
82,0.082,434.18539697445794,482.4305279264658
83,0.083,434.1756194625753,482.409736008448
84,0.084,434.16584170655614,482.3889454859123
85,0.085,434.1560637065489,482.3681563584788
86,0.086,434.146285462688,482.34736862577074
87,0.087,434.1365069751221,482.3265822874104
88,0.088,434.126728243985,482.3057973430189
89,0.089,434.1169492694252,482.2850137922212
90,0.09,434.1071700515768,482.26423163463807
91,0.091,434.0973905905859,482.24345086989536
92,0.092,434.0876108865863,482.222671497612
93,0.093,434.0778309397248,482.2018935174148
94,0.094,434.06805075014057,482.1811169289272
95,0.095,434.0582703179738,482.1603417317712
96,0.096,434.04848964336577,482.139567925572
97,0.097,434.0387087264578,482.118795509952
98,0.098,434.0289275673858,482.0980244845371
99,0.099,434.01914616628846,482.0772548489514
100,0.1,434.0093645233161,482.0564866028189
101,0.101,433.9995826385984,482.0357197457636
102,0.102,433.9898005122837,482.0149542774124
103,0.103,433.980018144511,481.99419019738895
104,0.104,433.9702355354144,481.9734275053172
105,0.105,433.9604526851373,481.95266620082447
106,0.106,433.9506695938186,481.9319062835371
107,0.107,433.9408862615993,481.9111477530779
108,0.108,433.9311026886232,481.8903906090747
109,0.109,433.92131887502194,481.8696348511534
110,0.11,433.9115348209331,481.8488804789391
111,0.111,433.9017505265036,481.82812749205925
112,0.112,433.8919659918689,481.80737589013927
113,0.113,433.8821812171692,481.7866256728072
114,0.114,433.8723962025413,481.7658768396886
115,0.115,433.8626109481268,481.7451293904102
116,0.116,433.8528254540647,481.7243833246013
117,0.117,433.84303972049366,481.7036386418868
118,0.118,433.8332537475511,481.682895341895
119,0.119,433.8234675353843,481.6621534242543
120,0.12,433.81368108411925,481.6414128885917
121,0.1210000000000001,433.8038943939054,481.620673734536
122,0.1220000000000001,433.7941074648749,481.5999359617135
123,0.1230000000000001,433.7843202971631,481.5791995697538
124,0.1240000000000001,433.7745328909142,481.5584645582855
125,0.125,433.76474524626514,481.537730926936
126,0.126,433.7549573633563,481.5169986753368
127,0.127,433.7451692423264,481.496267803114
128,0.128,433.7353808833113,481.4755383098972
129,0.1290000000000001,433.7255922864469,481.4548101953167
130,0.1300000000000001,433.7158034518728,481.4340834590012
131,0.1310000000000001,433.706014379731,481.4133581005801
132,0.1320000000000001,433.6962250701527,481.392634119684
133,0.1330000000000001,433.68643552328143,481.3719115159421
134,0.1340000000000001,433.6766457392502,481.3511902889837
135,0.1350000000000001,433.66685571819806,481.3304704384408
136,0.1360000000000001,433.6570654602678,481.3097519639424
137,0.1370000000000001,433.6472749655931,481.28903486512047
138,0.1380000000000001,433.6374842343112,481.2683191416032
139,0.1390000000000001,433.6276932665591,481.2476047930241
140,0.1400000000000001,433.6179020624718,481.22689181901256
141,0.1410000000000001,433.6081106221893,481.20618021920046
142,0.1420000000000001,433.59831894584977,481.1854699932195
143,0.1430000000000001,433.5885270335904,481.1647611407002
144,0.1440000000000001,433.5787348855451,481.1440536612743
145,0.1450000000000001,433.5689425018512,481.1233475545745
146,0.1460000000000001,433.55914988264624,481.1026428202327
147,0.1470000000000001,433.54935702807023,481.08193945788025
148,0.1480000000000001,433.5395639382601,481.0612374671492
149,0.1490000000000001,433.5297706133472,481.0405368476732
150,0.1500000000000001,433.5199770534752,481.019837599084
151,0.1510000000000001,433.5101832587719,480.9991397210151
152,0.1520000000000001,433.5003892293857,480.9784432130992
153,0.1530000000000001,433.4905949654356,480.9577480749679
154,0.1540000000000001,433.4808004670715,480.9370543062578
155,0.1550000000000001,433.4710057344293,480.91636190659807
156,0.1560000000000001,433.4612107676389,480.89567087562574
157,0.1570000000000001,433.4514155668386,480.874981212973
158,0.1580000000000001,433.4416201321648,480.8542929182744
159,0.1590000000000001,433.43182446375846,480.8336059911635
160,0.1600000000000001,433.4220285617503,480.8129204312744
161,0.1610000000000001,433.4122324262767,480.7922362382412
162,0.1620000000000001,433.4024360574739,480.7715534116996
163,0.1630000000000001,433.3926394554755,480.7508719512824
164,0.1640000000000001,433.3828426204195,480.73019185662736
165,0.1650000000000001,433.37304555244106,480.7095131273664
166,0.1660000000000001,433.36324825168026,480.6888357631368
167,0.1670000000000001,433.35345071826896,480.6681597635717
168,0.1680000000000001,433.34365295234113,480.6474851283094
169,0.1690000000000001,433.33385495402814,480.6268118569833
170,0.1700000000000001,433.3240567234677,480.60613994922994
171,0.1710000000000001,433.31425826079953,480.58546940468494
172,0.1720000000000001,433.3044595661567,480.5648002229849
173,0.1730000000000001,433.2946606396737,480.5441324037658
174,0.1740000000000001,433.2848614814849,480.5234659466643
175,0.1750000000000001,433.2750620917256,480.5028008513167
176,0.1760000000000001,433.2652624705291,480.4821371173596
177,0.1770000000000001,433.2554626180345,480.4614747444302
178,0.1780000000000001,433.2456625343718,480.4408137321651
179,0.1790000000000001,433.235862219681,480.42015408020274
180,0.1800000000000001,433.2260616740911,480.399495788178
181,0.1810000000000001,433.2162608977365,480.3788388557305
182,0.1820000000000001,433.20645989075547,480.3581832824975
183,0.1830000000000001,433.19665865327954,480.3375290681157
184,0.1840000000000001,433.1868571854452,480.3168762122249
185,0.1850000000000001,433.1770554873875,480.2962247144616
186,0.1860000000000001,433.1672535592404,480.2755745744653
187,0.1870000000000001,433.1574514011338,480.2549257918735
188,0.1880000000000001,433.14764901319927,480.2342783663247
189,0.1890000000000001,433.1378463955776,480.2136322974593
190,0.1900000000000001,433.1280435484,480.1929875849131
191,0.1910000000000001,433.1182404718021,480.1723442283288
192,0.1920000000000001,433.1084371659167,480.1517022273432
193,0.1930000000000001,433.0986336308815,480.1310615815957
194,0.1940000000000001,433.0888298668159,480.110422290728
195,0.1950000000000001,433.07902587386735,480.0897843543761
196,0.1960000000000001,433.069221652169,480.069147772183
197,0.1970000000000001,433.05941720184734,480.0485125437872
198,0.1980000000000001,433.0496125230366,480.02787866882994
199,0.1990000000000001,433.0398076158738,480.0072461469502
200,0.2000000000000001,433.0300024804917,479.9866149777896
201,0.2010000000000001,433.0201971170201,479.9659851609871
202,0.2020000000000001,433.01039152559446,479.9453566961856
203,0.2030000000000001,433.000585706344,479.924729583024
204,0.2040000000000001,432.9907796594052,479.9041038211443
205,0.2050000000000001,432.9809733849164,479.8834794101887
206,0.2060000000000001,432.9711668830019,479.86285634979566
207,0.2070000000000001,432.9613601537935,479.84223463961047
208,0.2080000000000001,432.9515531974293,479.8216142792718
209,0.2090000000000001,432.9417460140388,479.8009952684228
210,0.2100000000000001,432.9319386037515,479.78037760670566
211,0.2110000000000001,432.92213096670696,479.7597612937615
212,0.2120000000000001,432.9123231030349,479.7391463292328
213,0.2130000000000001,432.9025150128693,479.7185327127629
214,0.2140000000000001,432.8927066963334,479.6979204439932
215,0.2150000000000001,432.88289815357285,479.677309522568
216,0.2160000000000001,432.8730893847119,479.65669994812856
217,0.2170000000000001,432.86328038988654,479.6360917203184
218,0.2180000000000001,432.8534711692196,479.6154848387813
219,0.2190000000000001,432.84366172285166,479.5948793031613
220,0.2200000000000001,432.8338520509078,479.5742751130977
221,0.2210000000000001,432.82404215352506,479.55367226824086
222,0.2220000000000001,432.8142320308349,479.5330707682286
223,0.2230000000000001,432.8044216829699,479.5124706127087
224,0.2240000000000001,432.79461111005605,479.4918718013224
225,0.2250000000000001,432.7848003122313,479.4712743337165
226,0.2260000000000001,432.7749892896223,479.4506782095338
227,0.2270000000000001,432.7651780423647,479.43008342842
228,0.2280000000000001,432.7553665705881,479.40948999001824
229,0.2290000000000001,432.74555487441904,479.388897893975
230,0.2300000000000001,432.7357429539954,479.3683071399344
231,0.2310000000000001,432.7259308094434,479.3477177275415
232,0.2320000000000001,432.7161184408992,479.3271296564426
233,0.2330000000000001,432.7063058484906,479.3065429262817
234,0.2340000000000001,432.6964930323461,479.2859575367061
235,0.2350000000000001,432.6866799925981,479.26537348735945
236,0.2360000000000001,432.6768667293791,479.2447907778891
237,0.2370000000000001,432.6670532428196,479.2242094079412
238,0.2380000000000001,432.6572395330469,479.2036293771623
239,0.2390000000000001,432.64742560019687,479.1830506851969
240,0.2400000000000001,432.6376114443951,479.1624733316936
241,0.2410000000000002,432.6277970657779,479.141897316298
242,0.2420000000000002,432.6179824644694,479.12132263865686
243,0.2430000000000002,432.60816764059854,479.1007492984171
244,0.2440000000000002,432.5983525942993,479.08017729522624
245,0.2450000000000002,432.58853732570793,479.059606628732
246,0.2460000000000002,432.5787218349441,479.0390372985808
247,0.2470000000000002,432.5689061221421,479.0184693044204
248,0.2480000000000002,432.5590901874246,478.9979026458989
249,0.2490000000000002,432.549274030936,478.9773373226645
250,0.2500000000000001,432.5394576528012,478.9567733343633
251,0.2510000000000001,432.5296410531428,478.9362106806464
252,0.2520000000000001,432.519824232092,478.9156493611597
253,0.2530000000000001,432.51000718978713,478.8950893755524
254,0.2540000000000001,432.500189926347,478.8745307234732
255,0.2550000000000001,432.4903724419107,478.8539734045714
256,0.2560000000000001,432.48055473659736,478.8334174184951
257,0.2570000000000002,432.4707368105436,478.81286276489374
258,0.2580000000000002,432.460918663881,478.7923094434161
259,0.2590000000000002,432.4511002967326,478.771757453712
260,0.2600000000000002,432.44128170923074,478.7512067954303
261,0.2610000000000002,432.4314629015026,478.7306574682216
262,0.2620000000000002,432.4216438736787,478.7101094717348
263,0.2630000000000002,432.4118246258852,478.6895628056202
264,0.2640000000000002,432.4020051582537,478.6690174695276
265,0.2650000000000002,432.3921854709173,478.64847346310825
266,0.2660000000000002,432.3823655639993,478.6279307860111
267,0.2670000000000002,432.3725454376255,478.60738943788687
268,0.2680000000000002,432.3627250919256,478.5868494183882
269,0.2690000000000002,432.35290452703504,478.5663107271626
270,0.2700000000000002,432.3430837430767,478.5457733638646
271,0.2710000000000002,432.333262740175,478.52523732814194
272,0.2720000000000002,432.3234415184625,478.5047026196492
273,0.2730000000000002,432.3136200780752,478.48416923803495
274,0.2740000000000002,432.3037984191304,478.4636371829512
275,0.2750000000000002,432.29397654176313,478.4431064540512
276,0.2760000000000002,432.2841544460973,478.4225770509868
277,0.2770000000000002,432.27433213226,478.40204897340783
278,0.2780000000000002,432.264509600383,478.3815222209681
279,0.2790000000000002,432.2546868505926,478.3609967933194
280,0.2800000000000002,432.24486388301983,478.3404726901141
281,0.2810000000000002,432.2350406977842,478.3199499110056
282,0.2820000000000002,432.22521729501926,478.2994284556452
283,0.2830000000000002,432.21539367484826,478.27890832368666
284,0.2840000000000002,432.20556983740727,478.25838951478335
285,0.2850000000000002,432.19574578281527,478.2378720285876
286,0.2860000000000002,432.1859215112036,478.21735586475216
287,0.2870000000000002,432.1760970227008,478.1968410229322
288,0.2880000000000002,432.1662723174289,478.1763275027806
289,0.2890000000000002,432.156447395524,478.15581530395184
290,0.2900000000000002,432.1466222571057,478.1353044260969
291,0.2910000000000002,432.1367969023029,478.114794868873
292,0.2920000000000002,432.1269713312426,478.0942866319325
293,0.2930000000000002,432.1171455440565,478.0737797149308
294,0.2940000000000002,432.1073195408657,478.0532741175227
295,0.2950000000000002,432.0974933217973,478.0327698393605
296,0.2960000000000002,432.0876668869801,478.0122668801015
297,0.2970000000000002,432.0778402365419,477.99176523939934
298,0.2980000000000002,432.06801337060654,477.9712649169092
299,0.2990000000000002,432.05818628930206,477.95076591228576
300,0.3000000000000002,432.0483589927493,477.9302682251856
301,0.3010000000000002,432.038531481088,477.9097718552644
302,0.3020000000000002,432.0287037544299,477.88927680217546
303,0.3030000000000002,432.0188758129101,477.8687830655768
304,0.3040000000000002,432.0090476566545,477.84829064512337
305,0.3050000000000002,431.999219285788,477.8277995404712
306,0.3060000000000002,431.9893907004315,477.8073097512768
307,0.3070000000000002,431.97956190071415,477.786821277196
308,0.3080000000000002,431.96973288676594,477.7663341178859
309,0.3090000000000002,431.9599036587119,477.7458482730018
310,0.3100000000000002,431.9500742166791,477.7253637422032
311,0.3110000000000002,431.9402445607861,477.7048805251449
312,0.3120000000000002,431.9304146911616,477.6843986214839
313,0.3130000000000002,431.9205846079401,477.66391803087816
314,0.3140000000000002,431.9107543112366,477.6434387529838
315,0.3150000000000002,431.9009238011821,477.6229607874609
316,0.3160000000000002,431.89109307790346,477.602484133964
317,0.3170000000000002,431.88126214151816,477.5820087921529
318,0.3180000000000002,431.8714309921554,477.56153476168487
319,0.3190000000000002,431.8615996299416,477.54106204221824
320,0.3200000000000002,431.8517680550009,477.52059063340937
321,0.3210000000000002,431.8419362674628,477.50012053491946
322,0.3220000000000002,431.8321042674488,477.4796517464051
323,0.3230000000000002,431.8222720550796,477.45918426752615
324,0.3240000000000002,431.8124396304831,477.43871809793984
325,0.3250000000000002,431.8026069937873,477.4182532373061
326,0.3260000000000002,431.792774145115,477.3977896852846
327,0.3270000000000002,431.7829410845951,477.3773274415328
328,0.3280000000000002,431.77310781234274,477.3568665057111
329,0.3290000000000002,431.7632743284934,477.33640687747817
330,0.3300000000000002,431.7534406331693,477.31594855649575
331,0.3310000000000002,431.7436067264891,477.2954915424201
332,0.3320000000000002,431.7337726085742,477.2750358349143
333,0.3330000000000002,431.72393827956034,477.2545814336369
334,0.3340000000000002,431.7141037395612,477.2341283382492
335,0.3350000000000002,431.7042689887099,477.2136765484099
336,0.3360000000000002,431.69443402713074,477.1932260637799
337,0.3370000000000002,431.6845988549462,477.1727768840206
338,0.3380000000000002,431.6747634722733,477.1523290087919
339,0.3390000000000002,431.6649278792446,477.1318824377547
340,0.3400000000000002,431.6550920759783,477.1114371705702
341,0.3410000000000002,431.6452560626024,477.0909932069007
342,0.3420000000000002,431.6354198392365,477.0705505464056
343,0.3430000000000002,431.6255834060114,477.0501091887469
344,0.3440000000000002,431.6157467630455,477.0296691335867
345,0.3450000000000002,431.6059099104585,477.00923038058704
346,0.3460000000000002,431.59607284838506,476.9887929294081
347,0.3470000000000002,431.5862355769375,476.9683567797138
348,0.3480000000000002,431.5763980962501,476.9479219311661
349,0.3490000000000002,431.5665604064385,476.9274883834256
350,0.3500000000000002,431.55672250762257,476.90705613615546
351,0.3510000000000002,431.54688439993146,476.88662518901896
352,0.3520000000000002,431.5370460834912,476.866195541679
353,0.3530000000000002,431.5272075584224,476.8457671937972
354,0.3540000000000002,431.517368824848,476.82534014503744
355,0.3550000000000002,431.50752988288593,476.8049143950614
356,0.3560000000000002,431.49769073266793,476.7844899435341
357,0.3570000000000002,431.4878513743102,476.7640667901184
358,0.3580000000000002,431.47801180793664,476.7436449344768
359,0.3590000000000002,431.4681720336693,476.7232243762744
360,0.3600000000000002,431.4583320516338,476.70280511517416
361,0.3610000000000002,431.44849186195466,476.6823871508413
362,0.3620000000000002,431.4386514647555,476.6619704829382
363,0.3630000000000002,431.4288108601527,476.6415551111286
364,0.3640000000000002,431.4189700482704,476.6211410350799
365,0.3650000000000002,431.409129029228,476.600728254453
366,0.3660000000000002,431.39928780315086,476.5803167689152
367,0.3670000000000002,431.3894463701648,476.5599065781293
368,0.3680000000000002,431.3796047303904,476.5394976817629
369,0.3690000000000002,431.3697628839473,476.5190900794779
370,0.3700000000000003,431.35992083095664,476.4986837709416
371,0.3710000000000003,431.3500785715384,476.4782787558184
372,0.3720000000000003,431.3402361058173,476.4578750337732
373,0.3730000000000003,431.33039343391954,476.4374726044734
374,0.3740000000000003,431.3205505559615,476.4170714675835
375,0.3750000000000003,431.3107074720713,476.3966716227701
376,0.3760000000000003,431.3008641823665,476.3762730696981
377,0.3770000000000003,431.2910206869672,476.3558758080336
378,0.3780000000000003,431.2811769859944,476.3354798374448
379,0.3790000000000003,431.2713330795765,476.31508515759685
380,0.3800000000000003,431.2614889678246,476.2946917681545
381,0.3810000000000003,431.2516446508668,476.27429966878873
382,0.3820000000000003,431.241800128821,476.25390885916175
383,0.3830000000000003,431.2319554018142,476.2335193389445
384,0.3840000000000003,431.2221104699586,476.2131311078005
385,0.3850000000000003,431.2122653333825,476.1927441653994
386,0.3860000000000003,431.2024199922088,476.1723585114077
387,0.3870000000000003,431.19257444655454,476.1519741454933
388,0.3880000000000003,431.1827286965424,476.1315910673245
389,0.3890000000000003,431.17288274228827,476.11120927656685
390,0.3900000000000003,431.1630365839159,476.09082877289046
391,0.3910000000000003,431.1531902215481,476.0704495559619
392,0.3920000000000003,431.1433436553052,476.0500716254509
393,0.3930000000000003,431.1334968853029,476.029694981024
394,0.3940000000000003,431.1236499116669,476.0093196223506
395,0.3950000000000003,431.1138027345172,475.98894554909975
396,0.3960000000000003,431.1039553539763,475.9685727609398
397,0.3970000000000003,431.09410777016245,475.9482012575393
398,0.3980000000000003,431.08425998319694,475.92783103856704
399,0.3990000000000003,431.0744119931889,475.90746210369247
400,0.4000000000000003,431.0645638002749,475.88709445258576
401,0.4010000000000003,431.0547154045651,475.8667280849144
402,0.4020000000000003,431.044866806186,475.8463630003495
403,0.4030000000000003,431.0350180052532,475.8259991985606
404,0.4040000000000003,431.02516900188994,475.8056366792165
405,0.4050000000000003,431.0153197962135,475.7852754419879
406,0.4060000000000003,431.0054703883386,475.7649154865454
407,0.4070000000000003,430.995620778395,475.7445568125588
408,0.4080000000000003,430.9857709665013,475.72419941969775
409,0.4090000000000003,430.9759209527703,475.7038433076341
410,0.4100000000000003,430.9660707373232,475.6834884760361
411,0.4110000000000003,430.95622032028575,475.6631349245776
412,0.4120000000000003,430.94636970177066,475.6427826529271
413,0.4130000000000003,430.9365188819008,475.62243166075706
414,0.4140000000000003,430.9266678607966,475.6020819477368
415,0.4150000000000003,430.9168166385713,475.5817335135389
416,0.4160000000000003,430.90696521535193,475.5613863578352
417,0.4170000000000003,430.8971135912519,475.5410404802966
418,0.4180000000000003,430.887261766392,475.5206958805952
419,0.4190000000000003,430.8774097408925,475.5003525584029
420,0.4200000000000003,430.8675575148679,475.48001051338906
421,0.4210000000000003,430.8577050884461,475.4596697452309
422,0.4220000000000003,430.84785246173846,475.4393302535958
423,0.4230000000000003,430.8379996348665,475.4189920381589
424,0.4240000000000003,430.8281466079456,475.398655098591
425,0.4250000000000003,430.8182933811015,475.37831943456615
426,0.4260000000000003,430.808439954444,475.3579850457561
427,0.4270000000000003,430.7985863280938,475.3376519318348
428,0.4280000000000003,430.7887325021819,475.3173200924738
429,0.4290000000000003,430.7788784768098,475.29698952734776
430,0.4300000000000003,430.7690242521024,475.2766602361282
431,0.4310000000000003,430.75916982818205,475.2563322184904
432,0.4320000000000003,430.7493152051622,475.2360054741072
433,0.4330000000000003,430.7394603831585,475.2156800026514
434,0.4340000000000003,430.7296053622942,475.195355803798
435,0.4350000000000003,430.7197501426801,475.1750328772208
436,0.4360000000000003,430.7098947244489,475.1547112225927
437,0.4370000000000003,430.7000391077049,475.1343908395895
438,0.4380000000000003,430.6901832925725,475.1140717278848
439,0.4390000000000003,430.6803272791676,475.0937538871533
440,0.4400000000000003,430.67047106760623,475.0734373170681
441,0.4410000000000003,430.66061465801226,475.05312201730726
442,0.4420000000000003,430.65075805049634,475.03280798754287
443,0.4430000000000003,430.6409012451732,475.0124952274491
444,0.4440000000000003,430.6310442421734,474.9921837367045
445,0.4450000000000003,430.6211870416053,474.9718735149816
446,0.4460000000000003,430.6113296435894,474.9515645619566
447,0.4470000000000003,430.601472048236,474.931256877305
448,0.4480000000000003,430.5916142556728,474.9109504607032
449,0.4490000000000003,430.5817562660115,474.8906453118248
450,0.4500000000000003,430.5718980793678,474.87034143034856
451,0.4510000000000003,430.56203969586034,474.8500388159485
452,0.4520000000000003,430.55218111560976,474.8297374683021
453,0.4530000000000003,430.5423223387269,474.8094373870844
454,0.4540000000000003,430.5324633653313,474.789138571972
455,0.4550000000000003,430.5226041955423,474.7688410226429
456,0.4560000000000003,430.5127448294783,474.7485447387723
457,0.4570000000000003,430.50288526725086,474.72824972003775
458,0.4580000000000003,430.4930255089751,474.7079559661156
459,0.4590000000000003,430.4831655547723,474.6876634766839
460,0.4600000000000003,430.47330540476014,474.6673722514203
461,0.4610000000000003,430.4634450590456,474.64708228999865
462,0.4620000000000003,430.4535845177581,474.6267935921008
463,0.4630000000000003,430.4437237810053,474.6065061574009
464,0.4640000000000003,430.43386284891074,474.5862199855799
465,0.4650000000000003,430.4240017215806,474.5659350763128
466,0.4660000000000003,430.4141403991416,474.54565142927953
467,0.4670000000000003,430.4042788817064,474.5253690441571
468,0.4680000000000003,430.3944171693852,474.5050879206241
469,0.4690000000000003,430.3845552622969,474.4848080583592
470,0.4700000000000003,430.3746931605616,474.4645294570413
471,0.4710000000000003,430.3648308642925,474.44425211634655
472,0.4720000000000003,430.3549683736036,474.423976035957
473,0.4730000000000003,430.34510568861066,474.4037012155499
474,0.4740000000000003,430.3352428094389,474.3834276548036
475,0.4750000000000003,430.3253797361919,474.3631553533992
476,0.4760000000000003,430.3155164689919,474.3428843110148
477,0.4770000000000003,430.3056530079502,474.3226145273296
478,0.4780000000000003,430.2957893531898,474.302346002024
479,0.4790000000000003,430.28592550481744,474.282078734777
480,0.4800000000000003,430.276061462948,474.26181272526713
481,0.4810000000000003,430.266197227706,474.24154797317766
482,0.4820000000000004,430.2563327992023,474.2212844781852
483,0.4830000000000004,430.24646817755263,474.2010222399721
484,0.4840000000000004,430.23660336286906,474.1807612582187
485,0.4850000000000004,430.2267383552672,474.1605015326029
486,0.4860000000000004,430.2168731548649,474.140243062809
487,0.4870000000000004,430.207007761771,474.11998584851415
488,0.4880000000000004,430.1971421761107,474.0997298894024
489,0.4890000000000004,430.1872763979875,474.0794751851522
490,0.4900000000000004,430.1774104275253,474.0592217354455
491,0.4910000000000004,430.1675442648358,474.038969539964
492,0.4920000000000004,430.157677910032,474.01871859838735
493,0.4930000000000004,430.1478113632327,473.9984689104003
494,0.4940000000000004,430.1379446245461,473.9782204756799
495,0.4950000000000004,430.12807769408937,473.9579732939124
496,0.4960000000000004,430.11821057197886,473.9377273647764
497,0.4970000000000004,430.10834325832616,473.917482687955
498,0.4980000000000004,430.0984757532506,473.8972392631303
499,0.4990000000000004,430.088608056861,473.8769970899848
500,0.5000000000000003,430.0787401692774,473.8567561682014
501,0.5010000000000003,430.068872090608,473.8365164974597
502,0.5020000000000003,430.0590038209707,473.8162780774458
503,0.5030000000000003,430.0491353604728,473.7960409078408
504,0.5040000000000003,430.0392667092336,473.7758049883278
505,0.5050000000000003,430.0293978673718,473.755570318589
506,0.5060000000000003,430.01952883499297,473.7353368983086
507,0.5070000000000003,430.0096596122132,473.7151047271697
508,0.5080000000000003,429.9997901991493,473.6948738048545
509,0.5090000000000003,429.98992059591257,473.6746441310476
510,0.5100000000000003,429.9800508026185,473.6544157054332
511,0.5110000000000003,429.97018081937273,473.63418852769365
512,0.5120000000000003,429.96031064629824,473.6139625975138
513,0.5130000000000003,429.9504402835061,473.5937379145757
514,0.5140000000000003,429.94056973110656,473.5735144785664
515,0.5150000000000003,429.9306989892205,473.5532922891679
516,0.5160000000000003,429.920828057951,473.5330713460663
517,0.5170000000000003,429.9109569374222,473.51285164894455
518,0.5180000000000003,429.90108562773713,473.49263319748695
519,0.5190000000000003,429.89121412901534,473.47241599138073
520,0.5200000000000004,429.881342441369,473.4522000303086
521,0.5210000000000004,429.8714705649053,473.4319853139547
522,0.5220000000000004,429.86159849974274,473.4117718420074
523,0.5230000000000004,429.85172624599056,473.39155961414775
524,0.5240000000000004,429.8418538037664,473.3713486300663
525,0.5250000000000004,429.8319811731797,473.3511388894434
526,0.5260000000000004,429.8221083543469,473.3309303919679
527,0.5270000000000004,429.812235347378,473.3107231373239
528,0.5280000000000004,429.80236215238415,473.2905171251997
529,0.5290000000000004,429.7924887694783,473.2703123552773
530,0.5300000000000004,429.7826151987732,473.2501088272457
531,0.5310000000000004,429.7727414403864,473.2299065407906
532,0.5320000000000004,429.7628674944217,473.2097054955971
533,0.5330000000000004,429.75299336100016,473.1895056913555
534,0.5340000000000004,429.7431190402265,473.1693071277468
535,0.5350000000000004,429.7332445322114,473.1491098044621
536,0.5360000000000004,429.7233698370736,473.1289137211865
537,0.5370000000000004,429.71349495492353,473.1087188776077
538,0.5380000000000004,429.7036198858706,473.0885252734112
539,0.5390000000000004,429.69374463002976,473.0683329082861
540,0.5400000000000004,429.683869187507,473.0481417819185
