,"Time      (s) at_1,280e-03","Thrust    (N) at_1,280e-03","P comb (psia) at_1,280e-03","P crit (psia) at_1,280e-03"
106,0.106,4670.023088121492,372.9417661462329,481.9319062835371
107,0.107,4669.909103591887,372.9333642207356,481.9111477530779
108,0.108,4669.795116244366,372.9249620872101,481.8903906090747
109,0.109,4669.681126080546,372.9165597457762,481.8696348511534
110,0.11,4669.56713310203,372.90815719654506,481.8488804789391
111,0.111,4669.453137310469,372.8997544396477,481.82812749205925
112,0.112,4669.339138707467,372.89135147519886,481.80737589013927
113,0.113,4669.225137294647,372.8829483033181,481.7866256728072
114,0.114,4669.111133073621,372.8745449241236,481.7658768396886
115,0.115,4668.997126046011,372.866141337735,481.7451293904102
116,0.116,4668.883116213448,372.8577375442744,481.7243833246013
117,0.117,4668.769103577527,372.84933354385896,481.7036386418868
118,0.118,4668.65508813987,372.84092933660673,481.682895341895
119,0.119,4668.541069902101,372.8325249226433,481.6621534242543
120,0.12,4668.427048865825,372.8241203020793,481.6414128885917
121,0.1210000000000001,4668.313025032659,372.8157154750403,481.620673734536
122,0.1220000000000001,4668.198998404207,372.8073104416405,481.5999359617135
123,0.1230000000000001,4668.084968982081,372.7989052019994,481.5791995697538
124,0.1240000000000001,4667.970936767902,372.79049975623815,481.5584645582855
125,0.125,4667.856901763264,372.7820941044729,481.537730926936
126,0.126,4667.742863969801,372.77368824682776,481.5169986753368
127,0.127,4667.628823389103,372.7652821834185,481.496267803114
128,0.128,4667.514780022768,372.7568759143588,481.4755383098972
129,0.1290000000000001,4667.4007338724205,372.7484694397728,481.4548101953167
130,0.1300000000000001,4667.286684939653,372.7400627597768,481.4340834590012
131,0.1310000000000001,4667.172633226086,372.7316558744912,481.4133581005801
132,0.1320000000000001,4667.058578733309,372.72324878403424,481.392634119684
133,0.1330000000000001,4666.944521462927,372.7148414885216,481.3719115159421
134,0.1340000000000001,4666.830461416537,372.7064339880704,481.3511902889837
135,0.1350000000000001,4666.716398595756,372.6980262828007,481.3304704384408
136,0.1360000000000001,4666.60233300218,372.6896183728359,481.3097519639424
137,0.1370000000000001,4666.488264637399,372.6812102582871,481.28903486512047
138,0.1380000000000001,4666.374193503015,372.6728019392759,481.2683191416032
139,0.1390000000000001,4666.260119600633,372.6643934159185,481.2476047930241
140,0.1400000000000001,4666.146042931841,372.6559846883312,481.22689181901256
141,0.1410000000000001,4666.031963498243,372.6475757566328,481.20618021920046
142,0.1420000000000001,4665.91788130143,372.6391666209428,481.1854699932195
143,0.1430000000000001,4665.803796343001,372.6307572813784,481.1647611407002
144,0.1440000000000001,4665.68970862454,372.6223477380564,481.1440536612743
145,0.1450000000000001,4665.575618147654,372.6139379910963,481.1233475545745
146,0.1460000000000001,4665.461524913931,372.605528040612,481.1026428202327
147,0.1470000000000001,4665.347428924956,372.5971178867247,481.08193945788025
148,0.1480000000000001,4665.233330182326,372.5887075295506,481.0612374671492
149,0.1490000000000001,4665.119228687627,372.5802969692061,481.0405368476732
150,0.1500000000000001,4665.005124442454,372.5718862058122,481.019837599084
151,0.1510000000000001,4664.891017448388,372.56347523947767,480.9991397210151
152,0.1520000000000001,4664.776907707028,372.55506407033073,480.9784432130992
153,0.1530000000000001,4664.662795219929,372.5466526984764,480.9577480749679
154,0.1540000000000001,4664.548679988723,372.5382411240395,480.9370543062578
155,0.1550000000000001,4664.434562014963,372.5298293471393,480.91636190659807
156,0.1560000000000001,4664.320441300246,372.5214173678862,480.89567087562574
157,0.1570000000000001,4664.206317846146,372.5130051863973,480.874981212973
158,0.1580000000000001,4664.092191654252,372.5045928027922,480.8542929182744
159,0.1590000000000001,4663.978062726151,372.49618021718953,480.8336059911635
160,0.1600000000000001,4663.863931063416,372.4877674297048,480.8129204312744
161,0.1610000000000001,4663.749796667623,372.4793544404512,480.7922362382412
162,0.1620000000000001,4663.635659540365,372.4709412495492,480.7715534116996
163,0.1630000000000001,4663.5215196832,372.4625278571119,480.7508719512824
164,0.1640000000000001,4663.407377097733,372.4541142632573,480.73019185662736
165,0.1650000000000001,4663.293231785517,372.4457004681012,480.7095131273664
166,0.1660000000000001,4663.179083748148,372.4372864717644,480.6888357631368
167,0.1670000000000001,4663.064932987183,372.4288722743594,480.6681597635717
168,0.1680000000000001,4662.950779504208,372.42045787600216,480.6474851283094
169,0.1690000000000001,4662.836623300791,372.4120432768061,480.6268118569833
170,0.1700000000000001,4662.722464378498,372.4036284768885,480.60613994922994
171,0.1710000000000001,4662.60830273892,372.39521347636986,480.58546940468494
172,0.1720000000000001,4662.494138383613,372.3867982753624,480.5648002229849
173,0.1730000000000001,4662.379971314155,372.3783828739841,480.5441324037658
174,0.1740000000000001,4662.265801532116,372.369967272349,480.5234659466643
175,0.1750000000000001,4662.151629039057,372.36155147057445,480.5028008513167
176,0.1760000000000001,4662.037453836549,372.3531354687736,480.4821371173596
177,0.1770000000000001,4661.9232759261695,372.3447192670654,480.4614747444302
178,0.1780000000000001,4661.809095309471,372.3363028655636,480.4408137321651
179,0.1790000000000001,4661.694911988032,372.3278862643856,480.42015408020274
180,0.1800000000000001,4661.580725963401,372.3194694636427,480.399495788178
181,0.1810000000000001,4661.466537237151,372.3110524634527,480.3788388557305
182,0.1820000000000001,4661.352345810852,372.3026352639325,480.3581832824975
183,0.1830000000000001,4661.238151686059,372.29421786519526,480.3375290681157
184,0.1840000000000001,4661.123954864329,372.2858002673577,480.3168762122249
185,0.1850000000000001,4661.009755347234,372.2773824705362,480.2962247144616
186,0.1860000000000001,4660.89555313633,372.2689644748432,480.2755745744653
187,0.1870000000000001,4660.781348233171,372.2605462803938,480.2549257918735
188,0.1880000000000001,4660.6671406393125,372.2521278873016,480.2342783663247
189,0.1890000000000001,4660.552930356327,372.2437092956845,480.2136322974593
190,0.1900000000000001,4660.438717385757,372.2352905056581,480.1929875849131
191,0.1910000000000001,4660.324501729172,372.22687151733385,480.1723442283288
192,0.1920000000000001,4660.210283388118,372.2184523308304,480.1517022273432
193,0.1930000000000001,4660.096062364151,372.21003294626416,480.1310615815957
194,0.1940000000000001,4659.981838658824,372.20161336374,480.110422290728
195,0.1950000000000001,4659.867612273683,372.1931935833799,480.0897843543761
196,0.1960000000000001,4659.753383210301,372.1847736052989,480.069147772183
197,0.1970000000000001,4659.639151470205,372.176353429609,480.0485125437872
198,0.1980000000000001,4659.524917054964,372.167933056424,480.02787866882994
199,0.1990000000000001,4659.410679966119,372.1595124858608,480.0072461469502
200,0.2000000000000001,4659.296440205219,372.1510917180338,479.9866149777896
201,0.2010000000000001,4659.182197773814,372.1426707530552,479.9659851609871
202,0.2020000000000001,4659.067952673448,372.1342495910398,479.9453566961856
203,0.2030000000000001,4658.95370490567,372.1258282321008,479.924729583024
204,0.2040000000000001,4658.839454472027,372.11740667635416,479.9041038211443
205,0.2050000000000001,4658.725201374072,372.1089849239136,479.8834794101887
206,0.2060000000000001,4658.610945613325,372.1005629748935,479.86285634979566
207,0.2070000000000001,4658.496687191353,372.0921408294027,479.84223463961047
208,0.2080000000000001,4658.3824261096825,372.0837184875617,479.8216142792718
209,0.2090000000000001,4658.268162369867,372.0752959494815,479.8009952684228
210,0.2100000000000001,4658.153895973439,372.0668732152725,479.78037760670566
211,0.2110000000000001,4658.039626921951,372.0584502850545,479.7597612937615
212,0.2120000000000001,4657.925355216928,372.05002715894017,479.7391463292328
213,0.2130000000000001,4657.81108085992,372.0416038370429,479.7185327127629
214,0.2140000000000001,4657.696803852446,372.0331803194682,479.6979204439932
215,0.2150000000000001,4657.582524196075,372.0247566063412,479.677309522568
216,0.2160000000000001,4657.468241892315,372.0163326977683,479.65669994812856
217,0.2170000000000001,4657.353956942716,372.0079085938702,479.6360917203184
218,0.2180000000000001,4657.2396693488,371.999484294748,479.6154848387813
219,0.2190000000000001,4657.125379112125,371.991059800524,479.5948793031613
220,0.2200000000000001,4657.011086234179,371.9826351113036,479.5742751130977
221,0.2210000000000001,4656.8967907165525,371.97421022720886,479.55367226824086
222,0.2220000000000001,4656.782492560729,371.9657851483476,479.5330707682286
223,0.2230000000000001,4656.668191768268,371.9573598748347,479.5124706127087
224,0.2240000000000001,4656.55388834068,371.94893440678254,479.4918718013224
225,0.2250000000000001,4656.439582279517,371.94050874430445,479.4712743337165
226,0.2260000000000001,4656.325273586287,371.9320828875121,479.4506782095338
227,0.2270000000000001,4656.210962262529,371.92365683652,479.43008342842
228,0.2280000000000001,4656.096648309764,371.9152305914404,479.40948999001824
229,0.2290000000000001,4655.982331729519,371.906804152383,479.388897893975
230,0.2300000000000001,4655.86801252332,371.89837751946175,479.3683071399344
231,0.2310000000000001,4655.753690692689,371.8899506927912,479.3477177275415
232,0.2320000000000001,4655.639366239163,371.8815236724856,479.3271296564426
233,0.2330000000000001,4655.525039164244,371.8730964586522,479.3065429262817
234,0.2340000000000001,4655.410709469473,371.86466905140543,479.2859575367061
235,0.2350000000000001,4655.296377156356,371.856241450857,479.26537348735945
236,0.2360000000000001,4655.18204222642,371.8478136571196,479.2447907778891
237,0.2370000000000001,4655.06770468119,371.8393856703073,479.2242094079412
238,0.2380000000000001,4654.953364522181,371.8309574905278,479.2036293771623
239,0.2390000000000001,4654.839021750913,371.8225291179001,479.1830506851969
240,0.2400000000000001,4654.724676368895,371.8141005525286,479.1624733316936
241,0.2410000000000002,4654.610328377656,371.8056717945305,479.141897316298
242,0.2420000000000002,4654.495977778706,371.797242844016,479.12132263865686
243,0.2430000000000002,4654.381624573551,371.7888137010908,479.1007492984171
244,0.2440000000000002,4654.267268763713,371.7803843658735,479.08017729522624
245,0.2450000000000002,4654.152910350725,371.77195483848,479.059606628732
246,0.2460000000000002,4654.038549336072,371.7635251190138,479.0390372985808
247,0.2470000000000002,4653.924185721279,371.75509520759255,479.0184693044204
248,0.2480000000000002,4653.809819507841,371.74666510431547,478.9979026458989
249,0.2490000000000002,4653.695450697303,371.7382348093105,478.9773373226645
250,0.2500000000000001,4653.581079291137,371.7298043226814,478.9567733343633
251,0.2510000000000001,4653.466705290881,371.721373644538,478.9362106806464
252,0.2520000000000001,4653.352328698017,371.7129427749902,478.9156493611597
253,0.2530000000000001,4653.237949514081,371.7045117141578,478.8950893755524
254,0.2540000000000001,4653.123567740555,371.6960804621429,478.8745307234732
255,0.2550000000000001,4653.009183378966,371.68764901906377,478.8539734045714
256,0.2560000000000001,4652.894796430798,371.6792173850268,478.8334174184951
257,0.2570000000000002,4652.780406897575,371.6707855601448,478.81286276489374
258,0.2580000000000002,4652.666014780788,371.6623535445305,478.7923094434161
259,0.2590000000000002,4652.551620081948,371.6539213382912,478.771757453712
260,0.2600000000000002,4652.437222802541,371.64548894154046,478.7512067954303
261,0.2610000000000002,4652.32282294409,371.6370563543861,478.7306574682216
262,0.2620000000000002,4652.208420508084,371.62862357693984,478.7101094717348
263,0.2630000000000002,4652.094015496012,371.62019060931055,478.6895628056202
264,0.2640000000000002,4651.979607909391,371.6117574516127,478.6690174695276
265,0.2650000000000002,4651.865197749725,371.60332410396046,478.64847346310825
266,0.2660000000000002,4651.750785018492,371.5948905664584,478.6279307860111
267,0.2670000000000002,4651.63636971719,371.586456839216,478.60738943788687
268,0.2680000000000002,4651.5219518473305,371.5780229223445,478.5868494183882
269,0.2690000000000002,4651.407531410393,371.5695888159569,478.5663107271626
270,0.2700000000000002,4651.293108407884,371.5611545201614,478.5457733638646
271,0.2710000000000002,4651.178682841275,371.5527200350652,478.52523732814194
272,0.2720000000000002,4651.064254712092,371.5442853607824,478.5047026196492
273,0.2730000000000002,4650.94982402181,371.5358504974274,478.48416923803495
274,0.2740000000000002,4650.835390771908,371.5274154451023,478.4636371829512
275,0.2750000000000002,4650.720954963903,371.5189802039251,478.4431064540512
276,0.2760000000000002,4650.606516599275,371.5105447739992,478.4225770509868
277,0.2770000000000002,4650.492075679495,371.5021091554336,478.40204897340783
278,0.2780000000000002,4650.37763220607,371.4936733483416,478.3815222209681
279,0.2790000000000002,4650.263186180489,371.4852373528341,478.3609967933194
280,0.2800000000000002,4650.148737604233,371.476801169021,478.3404726901141
281,0.2810000000000002,4650.034286478781,371.4683647970043,478.3199499110056
282,0.2820000000000002,4649.9198328056245,371.4599282369005,478.2994284556452
283,0.2830000000000002,4649.805376586251,371.4514914888152,478.27890832368666
284,0.2840000000000002,4649.690917822146,371.443054552866,478.25838951478335
285,0.2850000000000002,4649.576456514786,371.434617429153,478.2378720285876
286,0.2860000000000002,4649.461992665646,371.42618011779,478.21735586475216
287,0.2870000000000002,4649.347526276227,371.4177426188873,478.1968410229322
288,0.2880000000000002,4649.233057347998,371.4093049325487,478.1763275027806
289,0.2890000000000002,4649.118585882453,371.4008670588921,478.15581530395184
290,0.2900000000000002,4649.004111881035,371.392428998021,478.1353044260969
291,0.2910000000000002,4648.889635345267,371.3839907500458,478.114794868873
292,0.2920000000000002,4648.7751562765925,371.375552315074,478.0942866319325
293,0.2930000000000002,4648.660674676516,371.3671136932193,478.0737797149308
294,0.2940000000000002,4648.5461905465,371.3586748845872,478.0532741175227
295,0.2950000000000002,4648.431703888008,371.35023588928544,478.0327698393605
296,0.2960000000000002,4648.317214702533,371.34179670742327,478.0122668801015
297,0.2970000000000002,4648.202722991543,371.33335733911065,477.99176523939934
298,0.2980000000000002,4648.08822875651,371.3249177844567,477.9712649169092
299,0.2990000000000002,4647.973731998904,371.3164780435682,477.95076591228576
300,0.3000000000000002,4647.859232720194,371.3080381165524,477.9302682251856
301,0.3010000000000002,4647.744730921879,371.2995980035246,477.9097718552644
302,0.3020000000000002,4647.63022660538,371.2911577045833,477.88927680217546
303,0.3030000000000002,4647.515719772206,371.282717219845,477.8687830655768
304,0.3040000000000002,4647.401210423814,371.2742765494186,477.84829064512337
305,0.3050000000000002,4647.286698561672,371.26583569340926,477.8277995404712
306,0.3060000000000002,4647.172184187237,371.2573946519228,477.8073097512768
307,0.3070000000000002,4647.0576673019805,371.2489534250655,477.786821277196
308,0.3080000000000002,4646.943147907385,371.240512012953,477.7663341178859
309,0.3090000000000002,4646.828626004884,371.23207041569054,477.7458482730018
310,0.3100000000000002,4646.714101595982,371.2236286333901,477.7253637422032
311,0.3110000000000002,4646.59957468211,371.2151866661522,477.7048805251449
312,0.3120000000000002,4646.485045264736,371.2067445140862,477.6843986214839
313,0.3130000000000002,4646.370513345341,371.1983021773096,477.66391803087816
314,0.3140000000000002,4646.255978925363,371.189859655919,477.6434387529838
315,0.3150000000000002,4646.1414420062765,371.1814169500267,477.6229607874609
316,0.3160000000000002,4646.026902589536,371.17297405974233,477.602484133964
317,0.3170000000000002,4645.912360676599,371.1645309851688,477.5820087921529
318,0.3180000000000002,4645.797816268919,371.1560877264124,477.56153476168487
319,0.3190000000000002,4645.683269367966,371.1476442835836,477.54106204221824
320,0.3200000000000002,4645.568719975186,371.1392006567934,477.52059063340937
321,0.3210000000000002,4645.454168092047,371.1307568461485,477.50012053491946
322,0.3220000000000002,4645.339613719993,371.1223128517533,477.4796517464051
323,0.3230000000000002,4645.22505686048,371.1138686737124,477.45918426752615
324,0.3240000000000002,4645.110497514959,371.10542431213526,477.43871809793984
325,0.3250000000000002,4644.99593568489,371.0969797671312,477.4182532373061
326,0.3260000000000002,4644.881371371735,371.0885350388076,477.3977896852846
327,0.3270000000000002,4644.766804576925,371.0800901272743,477.3773274415328
328,0.3280000000000002,4644.6522353019145,371.0716450326304,477.3568665057111
329,0.3290000000000002,4644.537663548165,371.0631997549911,477.33640687747817
330,0.3300000000000002,4644.423089317122,371.05475429445846,477.31594855649575
331,0.3310000000000002,4644.308512610221,371.0463086511383,477.2954915424201
332,0.3320000000000002,4644.1939334289145,371.0378628251351,477.2750358349143
333,0.3330000000000002,4644.079351774667,371.0294168165639,477.2545814336369
334,0.3340000000000002,4643.964767648908,371.0209706255251,477.2341283382492
335,0.3350000000000002,4643.850181053087,371.0125242521286,477.2136765484099
336,0.3360000000000002,4643.735591988655,371.00407769648336,477.1932260637799
337,0.3370000000000002,4643.621000457051,370.9956309586945,477.1727768840206
338,0.3380000000000002,4643.50640645971,370.9871840388623,477.1523290087919
339,0.3390000000000002,4643.391809998087,370.9787369370996,477.1318824377547
340,0.3400000000000002,4643.277211073611,370.9702896535093,477.1114371705702
341,0.3410000000000002,4643.162609687745,370.961842188199,477.0909932069007
342,0.3420000000000002,4643.048005841904,370.9533945412748,477.0705505464056
343,0.3430000000000002,4642.933399537548,370.9449467128477,477.0501091887469
344,0.3440000000000002,4642.8187907761,370.9364987030183,477.0296691335867
345,0.3450000000000002,4642.704179559017,370.928050511894,477.00923038058704
346,0.3460000000000002,4642.589565887715,370.91960213958254,476.9887929294081
347,0.3470000000000002,4642.474949763643,370.9111535861862,476.9683567797138
348,0.3480000000000002,4642.360331188242,370.90270485181526,476.9479219311661
349,0.3490000000000002,4642.2457101629325,370.8942559365723,476.9274883834256
350,0.3500000000000002,4642.131086689152,370.8858068405609,476.90705613615546
351,0.3510000000000002,4642.016460768342,370.8773575638924,476.88662518901896
352,0.3520000000000002,4641.90183240194,370.86890810667177,476.866195541679
353,0.3530000000000002,4641.7872015913645,370.8604584690039,476.8457671937972
354,0.3540000000000002,4641.672568338058,370.8520086509948,476.82534014503744
355,0.3550000000000002,4641.557932643434,370.8435586527457,476.8049143950614
356,0.3560000000000002,4641.443294508954,370.8351084743701,476.7844899435341
357,0.3570000000000002,4641.328653936015,370.8266581159681,476.7640667901184
358,0.3580000000000002,4641.214010926061,370.8182075776454,476.7436449344768
359,0.3590000000000002,4641.099365480518,370.8097568595085,476.7232243762744
360,0.3600000000000002,4640.984717600816,370.8013059616613,476.70280511517416
361,0.3610000000000002,4640.870067288384,370.79285488421175,476.6823871508413
362,0.3620000000000002,4640.75541454465,370.7844036272693,476.6619704829382
363,0.3630000000000002,4640.640759371014,370.7759521909285,476.6415551111286
364,0.3640000000000002,4640.526101768929,370.7675005752985,476.6211410350799
365,0.3650000000000002,4640.411441739793,370.7590487804838,476.600728254453
366,0.3660000000000002,4640.296779285057,370.7505968065918,476.5803167689152
367,0.3670000000000002,4640.182114406128,370.74214465373007,476.5599065781293
368,0.3680000000000002,4640.067447104431,370.7336923219969,476.5394976817629
369,0.3690000000000002,4639.952777381378,370.7252398115006,476.5190900794779
370,0.3700000000000003,4639.838105238402,370.7167871223461,476.4986837709416
371,0.3710000000000003,4639.723430676904,370.7083342546342,476.4782787558184
372,0.3720000000000003,4639.608753698314,370.6998812084706,476.4578750337732
373,0.3730000000000003,4639.494074304057,370.6914279839642,476.4374726044734
374,0.3740000000000003,4639.379392495543,370.68297458122095,476.4170714675835
375,0.3750000000000003,4639.264708274193,370.67452100034063,476.3966716227701
376,0.3760000000000003,4639.150021641415,370.6660672414314,476.3762730696981
377,0.3770000000000003,4639.035332598621,370.6576133045925,476.3558758080336
378,0.3780000000000003,4638.920641147231,370.6491591899297,476.3354798374448
379,0.3790000000000003,4638.8059472886725,370.6407048975541,476.31508515759685
380,0.3800000000000003,4638.691251024323,370.6322504275582,476.2946917681545
381,0.3810000000000003,4638.576552355633,370.6237957800549,476.27429966878873
382,0.3820000000000003,4638.461851283981,370.61534095514605,476.25390885916175
383,0.3830000000000003,4638.3471478108095,370.60688595293664,476.2335193389445
384,0.3840000000000003,4638.232441937488,370.5984307735257,476.2131311078005
385,0.3850000000000003,4638.117733665464,370.5899754170249,476.1927441653994
386,0.3860000000000003,4638.003022996129,370.5815198835341,476.1723585114077
387,0.3870000000000003,4637.888309930897,370.57306417315874,476.1519741454933
388,0.3880000000000003,4637.773594471171,370.5646082860029,476.1315910673245
389,0.3890000000000003,4637.658876618348,370.5561522221669,476.11120927656685
390,0.3900000000000003,4637.544156373846,370.5476959817551,476.09082877289046
391,0.3910000000000003,4637.429433739061,370.5392395648717,476.0704495559619
392,0.3920000000000003,4637.314708715414,370.53078297162455,476.0500716254509
393,0.3930000000000003,4637.199981304282,370.5223262021109,476.029694981024
394,0.3940000000000003,4637.085251507087,370.51386925643857,476.0093196223506
395,0.3950000000000003,4636.970519325229,370.5054121347106,475.98894554909975
396,0.3960000000000003,4636.855784760108,370.4969548370306,475.9685727609398
397,0.3970000000000003,4636.74104781312,370.4884973635003,475.9482012575393
398,0.3980000000000003,4636.626308485668,370.4800397142265,475.92783103856704
399,0.3990000000000003,4636.51156677914,370.47158188930166,475.90746210369247
400,0.4000000000000003,4636.396822694955,370.4631238888412,475.88709445258576
401,0.4010000000000003,4636.282076234492,370.4546657129416,475.8667280849144
402,0.4020000000000003,4636.16732739916,370.4462073617117,475.8463630003495
403,0.4030000000000003,4636.052576190353,370.4377488352495,475.8259991985606
404,0.4040000000000003,4635.937822609464,370.4292901336616,475.8056366792165
405,0.4050000000000003,4635.823066657887,370.4208312570483,475.7852754419879
406,0.4060000000000003,4635.7083083370135,370.4123722055089,475.7649154865454
407,0.4070000000000003,4635.593547648247,370.40391297915374,475.7445568125588
408,0.4080000000000003,4635.478784592979,370.3954535780839,475.72419941969775
409,0.4090000000000003,4635.364019172589,370.3869940023971,475.7038433076341
410,0.4100000000000003,4635.249251388469,370.3785342521989,475.6834884760361
411,0.4110000000000003,4635.134481242029,370.3700743275962,475.6631349245776
412,0.4120000000000003,4635.019708734638,370.36161422868526,475.6427826529271
413,0.4130000000000003,4634.904933867697,370.3531539555728,475.62243166075706
414,0.4140000000000003,4634.790156642587,370.3446935083605,475.6020819477368
