,"Time      (s) at_1,800e-03","P comb (psia) at_1,800e-03","P crit (psia) at_1,800e-03"
78,0.078,265.32617827773544,482.5137095609054
79,0.079,265.3202084450835,482.4929120571831
80,0.08,265.3142384612366,482.4721159504539
81,0.081,265.30826832628406,482.4513212403409
82,0.082,265.30229804031626,482.4305279264658
83,0.083,265.2963276034123,482.409736008448
84,0.084,265.290357015658,482.3889454859123
85,0.085,265.28438627714496,482.3681563584788
86,0.086,265.2784153879554,482.34736862577074
87,0.087,265.2724443481797,482.3265822874104
88,0.088,265.2664731578974,482.3057973430189
89,0.089,265.26050181720126,482.2850137922212
90,0.09,265.25453032617247,482.26423163463807
91,0.091,265.2485586848995,482.24345086989536
92,0.092,265.24258689346505,482.222671497612
93,0.093,265.2366149519579,482.2018935174148
94,0.094,265.23064286046434,482.1811169289272
95,0.095,265.2246706190677,482.1603417317712
96,0.096,265.21869822785413,482.139567925572
97,0.097,265.2127256869127,482.118795509952
98,0.098,265.20675299632416,482.0980244845371
99,0.099,265.2007801561751,482.0772548489514
100,0.1,265.1948071665555,482.0564866028189
101,0.101,265.1888340275435,482.0357197457636
102,0.102,265.1828607392314,482.0149542774124
103,0.103,265.17688730170363,481.99419019738895
104,0.104,265.170913715041,481.9734275053172
105,0.105,265.1649399793317,481.95266620082447
106,0.106,265.1589660946621,481.9319062835371
107,0.107,265.15299206111496,481.9111477530779
108,0.108,265.14701787877914,481.8903906090747
109,0.109,265.1410435477368,481.8696348511534
110,0.11,265.13506906807,481.8488804789391
111,0.111,265.1290944398708,481.82812749205925
112,0.112,265.1231196632195,481.80737589013927
113,0.113,265.117144738203,481.7866256728072
114,0.114,265.1111696649035,481.7658768396886
115,0.115,265.10519444340747,481.7451293904102
116,0.116,265.0992190738012,481.7243833246013
117,0.117,265.09324355616866,481.7036386418868
118,0.118,265.087267890593,481.682895341895
119,0.119,265.081292077164,481.6621534242543
120,0.12,265.0753161159594,481.6414128885917
121,0.1210000000000001,265.06934000707,481.620673734536
122,0.1220000000000001,265.06336375057566,481.5999359617135
123,0.1230000000000001,265.0573873465602,481.5791995697538
124,0.1240000000000001,265.05141079511293,481.5584645582855
125,0.125,265.0454340963142,481.537730926936
126,0.126,265.0394572502523,481.5169986753368
127,0.127,265.03348025700984,481.496267803114
128,0.128,265.0275031166689,481.4755383098972
129,0.1290000000000001,265.0215258293163,481.4548101953167
130,0.1300000000000001,265.0155483950341,481.4340834590012
131,0.1310000000000001,265.0095708139098,481.4133581005801
132,0.1320000000000001,265.0035930860241,481.392634119684
133,0.1330000000000001,264.997615211464,481.3719115159421
134,0.1340000000000001,264.99163719031094,481.3511902889837
135,0.1350000000000001,264.9856590226495,481.3304704384408
136,0.1360000000000001,264.9796807085665,481.3097519639424
137,0.1370000000000001,264.97370224814244,481.28903486512047
138,0.1380000000000001,264.9677236414637,481.2683191416032
139,0.1390000000000001,264.9617448886133,481.2476047930241
140,0.1400000000000001,264.9557659896727,481.22689181901256
141,0.1410000000000001,264.9497869447269,481.20618021920046
142,0.1420000000000001,264.9438077538608,481.1854699932195
143,0.1430000000000001,264.937828417158,481.1647611407002
144,0.1440000000000001,264.9318489347015,481.1440536612743
145,0.1450000000000001,264.92586930657467,481.1233475545745
146,0.1460000000000001,264.9198895328598,481.1026428202327
147,0.1470000000000001,264.913909613644,481.08193945788025
148,0.1480000000000001,264.9079295490081,481.0612374671492
149,0.1490000000000001,264.90194933903695,481.0405368476732
150,0.1500000000000001,264.8959689838151,481.019837599084
151,0.1510000000000001,264.8899884834205,480.9991397210151
152,0.1520000000000001,264.884007837943,480.9784432130992
153,0.1530000000000001,264.87802704745707,480.9577480749679
154,0.1540000000000001,264.8720461120538,480.9370543062578
155,0.1550000000000001,264.8660650318185,480.91636190659807
156,0.1560000000000001,264.86008380682523,480.89567087562574
157,0.1570000000000001,264.8541024371604,480.874981212973
158,0.1580000000000001,264.8481209229094,480.8542929182744
159,0.1590000000000001,264.8421392641561,480.8336059911635
160,0.1600000000000001,264.8361574609808,480.8129204312744
161,0.1610000000000001,264.83017551346603,480.7922362382412
162,0.1620000000000001,264.82419342169675,480.7715534116996
163,0.1630000000000001,264.8182111857531,480.7508719512824
164,0.1640000000000001,264.8122288057202,480.73019185662736
165,0.1650000000000001,264.8062462816797,480.7095131273664
166,0.1660000000000001,264.8002636137178,480.6888357631368
167,0.1670000000000001,264.79428080191246,480.6681597635717
168,0.1680000000000001,264.78829784634723,480.6474851283094
169,0.1690000000000001,264.78231474710327,480.6268118569833
170,0.1700000000000001,264.7763315042652,480.60613994922994
171,0.1710000000000001,264.7703481179161,480.58546940468494
172,0.1720000000000001,264.7643645881373,480.5648002229849
173,0.1730000000000001,264.758380915012,480.5441324037658
174,0.1740000000000001,264.7523970986216,480.5234659466643
175,0.1750000000000001,264.74641313904795,480.5028008513167
176,0.1760000000000001,264.74042903637627,480.4821371173596
177,0.1770000000000001,264.7344447906869,480.4614747444302
178,0.1780000000000001,264.7284604020603,480.4408137321651
179,0.1790000000000001,264.722475870582,480.42015408020274
180,0.1800000000000001,264.71649119633224,480.399495788178
181,0.1810000000000001,264.710506379391,480.3788388557305
182,0.1820000000000001,264.7045214198443,480.3581832824975
183,0.1830000000000001,264.6985363177711,480.3375290681157
184,0.1840000000000001,264.69255107325483,480.3168762122249
185,0.1850000000000001,264.68656568637914,480.2962247144616
186,0.1860000000000001,264.68058015722386,480.2755745744653
187,0.1870000000000001,264.6745944858679,480.2549257918735
188,0.1880000000000001,264.6686086723957,480.2342783663247
189,0.1890000000000001,264.6626227168897,480.2136322974593
190,0.1900000000000001,264.6566366194319,480.1929875849131
191,0.1910000000000001,264.6506503801019,480.1723442283288
192,0.1920000000000001,264.64466399898464,480.1517022273432
193,0.1930000000000001,264.6386774761598,480.1310615815957
194,0.1940000000000001,264.6326908117053,480.110422290728
195,0.1950000000000001,264.62670400570755,480.0897843543761
196,0.1960000000000001,264.620717058247,480.069147772183
197,0.1970000000000001,264.6147299694042,480.0485125437872
198,0.1980000000000001,264.6087427392602,480.02787866882994
199,0.1990000000000001,264.6027553678967,480.0072461469502
200,0.2000000000000001,264.5967678553956,479.9866149777896
201,0.2010000000000001,264.59078020183745,479.9659851609871
202,0.2020000000000001,264.58479240730213,479.9453566961856
203,0.2030000000000001,264.57880447187193,479.924729583024
204,0.2040000000000001,264.5728163956294,479.9041038211443
205,0.2050000000000001,264.5668281786548,479.8834794101887
206,0.2060000000000001,264.56083982103,479.86285634979566
207,0.2070000000000001,264.5548513228314,479.84223463961047
208,0.2080000000000001,264.5488626841446,479.8216142792718
209,0.2090000000000001,264.5428739050487,479.8009952684228
210,0.2100000000000001,264.5368849856241,479.78037760670566
211,0.2110000000000001,264.5308959259528,479.7597612937615
212,0.2120000000000001,264.5249067261174,479.7391463292328
213,0.2130000000000001,264.51891738619776,479.7185327127629
214,0.2140000000000001,264.5129279062677,479.6979204439932
215,0.2150000000000001,264.50693828641766,479.677309522568
216,0.2160000000000001,264.5009485267236,479.65669994812856
217,0.2170000000000001,264.49495862726786,479.6360917203184
218,0.2180000000000001,264.4889685881273,479.6154848387813
219,0.2190000000000001,264.4829784093861,479.5948793031613
220,0.2200000000000001,264.47698809112114,479.5742751130977
221,0.2210000000000001,264.47099763341566,479.55367226824086
222,0.2220000000000001,264.4650070363492,479.5330707682286
223,0.2230000000000001,264.45901630000253,479.5124706127087
224,0.2240000000000001,264.4530254244541,479.4918718013224
225,0.2250000000000001,264.4470344097882,479.4712743337165
226,0.2260000000000001,264.4410432560814,479.4506782095338
227,0.2270000000000001,264.43505196341545,479.43008342842
228,0.2280000000000001,264.42906053187147,479.40948999001824
229,0.2290000000000001,264.42306896152496,479.388897893975
230,0.2300000000000001,264.4170772524604,479.3683071399344
231,0.2310000000000001,264.4110854047561,479.3477177275415
232,0.2320000000000001,264.40509341849474,479.3271296564426
233,0.2330000000000001,264.3991012937527,479.3065429262817
234,0.2340000000000001,264.3931090306091,479.2859575367061
235,0.2350000000000001,264.3871166291457,479.26537348735945
236,0.2360000000000001,264.3811240894431,479.2447907778891
237,0.2370000000000001,264.3751314115797,479.2242094079412
238,0.2380000000000001,264.369138595635,479.2036293771623
239,0.2390000000000001,264.3631456416919,479.1830506851969
240,0.2400000000000001,264.3571525498242,479.1624733316936
241,0.2410000000000002,264.35115932011735,479.141897316298
242,0.2420000000000002,264.3451659526474,479.12132263865686
243,0.2430000000000002,264.33917244749347,479.1007492984171
244,0.2440000000000002,264.3331788047355,479.08017729522624
245,0.2450000000000002,264.3271850244578,479.059606628732
246,0.2460000000000002,264.3211911067321,479.0390372985808
247,0.2470000000000002,264.31519705164493,479.0184693044204
248,0.2480000000000002,264.3092028592645,478.9979026458989
249,0.2490000000000002,264.3032085296837,478.9773373226645
250,0.2500000000000001,264.29721406297523,478.9567733343633
251,0.2510000000000001,264.2912194592152,478.9362106806464
252,0.2520000000000001,264.28522471848635,478.9156493611597
253,0.2530000000000001,264.2792298408695,478.8950893755524
254,0.2540000000000001,264.27323482643976,478.8745307234732
255,0.2550000000000001,264.2672396752808,478.8539734045714
256,0.2560000000000001,264.26124438746695,478.8334174184951
257,0.2570000000000002,264.2552489630804,478.81286276489374
258,0.2580000000000002,264.24925340219966,478.7923094434161
259,0.2590000000000002,264.2432577049008,478.771757453712
260,0.2600000000000002,264.23726187126573,478.7512067954303
261,0.2610000000000002,264.23126590137105,478.7306574682216
262,0.2620000000000002,264.2252697952969,478.7101094717348
263,0.2630000000000002,264.21927355311936,478.6895628056202
264,0.2640000000000002,264.2132771749203,478.6690174695276
265,0.2650000000000002,264.20728066078124,478.64847346310825
266,0.2660000000000002,264.2012840107746,478.6279307860111
267,0.2670000000000002,264.19528722497955,478.60738943788687
268,0.2680000000000002,264.18929030347573,478.5868494183882
269,0.2690000000000002,264.18329324634374,478.5663107271626
270,0.2700000000000002,264.1772960536598,478.5457733638646
271,0.2710000000000002,264.17129872549884,478.52523732814194
272,0.2720000000000002,264.1653012619442,478.5047026196492
273,0.2730000000000002,264.1593036630769,478.48416923803495
274,0.2740000000000002,264.1533059289681,478.4636371829512
275,0.2750000000000002,264.14730805970225,478.4431064540512
276,0.2760000000000002,264.14131005535364,478.4225770509868
277,0.2770000000000002,264.1353119159997,478.40204897340783
278,0.2780000000000002,264.1293136417202,478.3815222209681
279,0.2790000000000002,264.12331523259326,478.3609967933194
280,0.2800000000000002,264.11731668869885,478.3404726901141
281,0.2810000000000002,264.11131801010924,478.3199499110056
282,0.2820000000000002,264.1053191969065,478.2994284556452
283,0.2830000000000002,264.0993202491674,478.27890832368666
284,0.2840000000000002,264.09332116697385,478.25838951478335
285,0.2850000000000002,264.08732195039704,478.2378720285876
286,0.2860000000000002,264.081322599518,478.21735586475216
287,0.2870000000000002,264.07532311441594,478.1968410229322
288,0.2880000000000002,264.06932349516444,478.1763275027806
289,0.2890000000000002,264.0633237418469,478.15581530395184
290,0.2900000000000002,264.05732385453524,478.1353044260969
291,0.2910000000000002,264.0513238333094,478.114794868873
292,0.2920000000000002,264.0453236782473,478.0942866319325
293,0.2930000000000002,264.0393233894292,478.0737797149308
294,0.2940000000000002,264.0333229669271,478.0532741175227
295,0.2950000000000002,264.02732241082214,478.0327698393605
296,0.2960000000000002,264.0213217211873,478.0122668801015
297,0.2970000000000002,264.0153208981065,477.99176523939934
298,0.2980000000000002,264.00931994165234,477.9712649169092
299,0.2990000000000002,264.0033188519023,477.95076591228576
300,0.3000000000000002,263.997317628933,477.9302682251856
301,0.3010000000000002,263.9913162728266,477.9097718552644
302,0.3020000000000002,263.9853147836537,477.88927680217546
303,0.3030000000000002,263.9793131614961,477.8687830655768
304,0.3040000000000002,263.973311406431,477.84829064512337
305,0.3050000000000002,263.9673095185338,477.8277995404712
306,0.3060000000000002,263.96130749787864,477.8073097512768
307,0.3070000000000002,263.9553053445428,477.786821277196
308,0.3080000000000002,263.94930305860754,477.7663341178859
309,0.3090000000000002,263.943300640148,477.7458482730018
310,0.3100000000000002,263.9372980892434,477.7253637422032
311,0.3110000000000002,263.9312954059651,477.7048805251449
312,0.3120000000000002,263.92529259039225,477.6843986214839
313,0.3130000000000002,263.91928964260603,477.66391803087816
314,0.3140000000000002,263.91328656267723,477.6434387529838
315,0.3150000000000002,263.90728335068457,477.6229607874609
316,0.3160000000000002,263.9012800067058,477.602484133964
317,0.3170000000000002,263.8952765308135,477.5820087921529
318,0.3180000000000002,263.88927292308523,477.56153476168487
319,0.3190000000000002,263.8832691835999,477.54106204221824
320,0.3200000000000002,263.8772653124337,477.52059063340937
321,0.3210000000000002,263.871261309664,477.50012053491946
322,0.3220000000000002,263.8652571753661,477.4796517464051
323,0.3230000000000002,263.8592529096114,477.45918426752615
324,0.3240000000000002,263.8532485124818,477.43871809793984
325,0.3250000000000002,263.8472439840529,477.4182532373061
326,0.3260000000000002,263.841239324401,477.3977896852846
327,0.3270000000000002,263.8352345336031,477.3773274415328
328,0.3280000000000002,263.8292296117304,477.3568665057111
329,0.3290000000000002,263.8232245588654,477.33640687747817
330,0.3300000000000002,263.81721937508064,477.31594855649575
331,0.3310000000000002,263.8112140604511,477.2954915424201
332,0.3320000000000002,263.80520861505033,477.2750358349143
333,0.3330000000000002,263.7992030389624,477.2545814336369
334,0.3340000000000002,263.7931973322563,477.2341283382492
335,0.3350000000000002,263.7871914950111,477.2136765484099
336,0.3360000000000002,263.7811855273054,477.1932260637799
337,0.3370000000000002,263.7751794292129,477.1727768840206
338,0.3380000000000002,263.76917320080446,477.1523290087919
339,0.3390000000000002,263.7631668421601,477.1318824377547
340,0.3400000000000002,263.7571603533538,477.1114371705702
341,0.3410000000000002,263.75115373446346,477.0909932069007
342,0.3420000000000002,263.7451469855615,477.0705505464056
343,0.3430000000000002,263.73914010672826,477.0501091887469
344,0.3440000000000002,263.73313309803376,477.0296691335867
345,0.3450000000000002,263.72712595955653,477.00923038058704
346,0.3460000000000002,263.7211186913736,476.9887929294081
347,0.3470000000000002,263.71511129355565,476.9683567797138
348,0.3480000000000002,263.7091037661808,476.9479219311661
349,0.3490000000000002,263.7030961093252,476.9274883834256
350,0.3500000000000002,263.6970883230615,476.90705613615546
351,0.3510000000000002,263.69108040746653,476.88662518901896
352,0.3520000000000002,263.68507236261644,476.866195541679
353,0.3530000000000002,263.67906418858666,476.8457671937972
354,0.3540000000000002,263.67305588544934,476.82534014503744
355,0.3550000000000002,263.6670474532802,476.8049143950614
356,0.3560000000000002,263.6610388921593,476.7844899435341
357,0.3570000000000002,263.65503020215635,476.7640667901184
358,0.3580000000000002,263.6490213833467,476.7436449344768
359,0.3590000000000002,263.6430124358057,476.7232243762744
360,0.3600000000000002,263.63700335960806,476.70280511517416
361,0.3610000000000002,263.6309941548316,476.6823871508413
362,0.3620000000000002,263.6249848215519,476.6619704829382
363,0.3630000000000002,263.6189753598377,476.6415551111286
364,0.3640000000000002,263.61296576976724,476.6211410350799
365,0.3650000000000002,263.6069560514121,476.600728254453
366,0.3660000000000002,263.6009462048515,476.5803167689152
367,0.3670000000000002,263.59493623015925,476.5599065781293
368,0.3680000000000002,263.58892612740914,476.5394976817629
369,0.3690000000000002,263.5829158966752,476.5190900794779
370,0.3700000000000003,263.57690553803224,476.4986837709416
371,0.3710000000000003,263.5708950515524,476.4782787558184
372,0.3720000000000003,263.5648844373118,476.4578750337732
373,0.3730000000000003,263.5588736953865,476.4374726044734
374,0.3740000000000003,263.5528628258507,476.4170714675835
375,0.3750000000000003,263.5468518287792,476.3966716227701
376,0.3760000000000003,263.5408407042438,476.3762730696981
377,0.3770000000000003,263.5348294523195,476.3558758080336
378,0.3780000000000003,263.5288180730798,476.3354798374448
379,0.3790000000000003,263.5228065666037,476.31508515759685
380,0.3800000000000003,263.51679493295694,476.2946917681545
381,0.3810000000000003,263.5107831722195,476.27429966878873
382,0.3820000000000003,263.504771284464,476.25390885916175
383,0.3830000000000003,263.4987592697667,476.2335193389445
384,0.3840000000000003,263.49274712819494,476.2131311078005
385,0.3850000000000003,263.4867348598312,476.1927441653994
386,0.3860000000000003,263.4807224647447,476.1723585114077
387,0.3870000000000003,263.4747099430107,476.1519741454933
388,0.3880000000000003,263.46869729470404,476.1315910673245
389,0.3890000000000003,263.4626845198941,476.11120927656685
390,0.3900000000000003,263.456671618656,476.09082877289046
391,0.3910000000000003,263.4506585910661,476.0704495559619
392,0.3920000000000003,263.4446454371993,476.0500716254509
393,0.3930000000000003,263.43863215712327,476.029694981024
394,0.3940000000000003,263.4326187509166,476.0093196223506
395,0.3950000000000003,263.4266052186515,475.98894554909975
396,0.3960000000000003,263.4205915604017,475.9685727609398
397,0.3970000000000003,263.41457777624083,475.9482012575393
398,0.3980000000000003,263.4085638662429,475.92783103856704
399,0.3990000000000003,263.4025498304743,475.90746210369247
400,0.4000000000000003,263.39653566901774,475.88709445258576
401,0.4010000000000003,263.3905213819432,475.8667280849144
402,0.4020000000000003,263.38450696932534,475.8463630003495
403,0.4030000000000003,263.378492431236,475.8259991985606
404,0.4040000000000003,263.3724777677491,475.8056366792165
405,0.4050000000000003,263.36646297893634,475.7852754419879
406,0.4060000000000003,263.36044806486933,475.7649154865454
407,0.4070000000000003,263.35443302562675,475.7445568125588
408,0.4080000000000003,263.3484178612789,475.72419941969775
409,0.4090000000000003,263.3424025718948,475.7038433076341
410,0.4100000000000003,263.3363871575537,475.6834884760361
411,0.4110000000000003,263.33037161832766,475.6631349245776
412,0.4120000000000003,263.32435595428404,475.6427826529271
413,0.4130000000000003,263.3183401655017,475.62243166075706
414,0.4140000000000003,263.31232425205263,475.6020819477368
415,0.4150000000000003,263.3063082140069,475.5817335135389
416,0.4160000000000003,263.3002920514392,475.5613863578352
417,0.4170000000000003,263.2942757644215,475.5410404802966
418,0.4180000000000003,263.2882593530264,475.5206958805952
419,0.4190000000000003,263.2822428173289,475.5003525584029
420,0.4200000000000003,263.27622615739693,475.48001051338906
421,0.4210000000000003,263.2702093733089,475.4596697452309
422,0.4220000000000003,263.26419246513353,475.4393302535958
423,0.4230000000000003,263.258175432945,475.4189920381589
424,0.4240000000000003,263.2521582768126,475.398655098591
425,0.4250000000000003,263.24614099681474,475.37831943456615
426,0.4260000000000003,263.24012359301724,475.3579850457561
427,0.4270000000000003,263.2341060654942,475.3376519318348
428,0.4280000000000003,263.22808841432504,475.3173200924738
429,0.4290000000000003,263.222070639573,475.29698952734776
430,0.4300000000000003,263.21605274131343,475.2766602361282
431,0.4310000000000003,263.21003471962104,475.2563322184904
432,0.4320000000000003,263.20401657456455,475.2360054741072
433,0.4330000000000003,263.19799830621605,475.2156800026514
434,0.4340000000000003,263.1919799146502,475.195355803798
435,0.4350000000000003,263.1859613999335,475.1750328772208
436,0.4360000000000003,263.1799427621491,475.1547112225927
437,0.4370000000000003,263.1739240013585,475.1343908395895
438,0.4380000000000003,263.1679051176386,475.1140717278848
439,0.4390000000000003,263.1618861110597,475.0937538871533
440,0.4400000000000003,263.15586698169426,475.0734373170681
441,0.4410000000000003,263.14984772961634,475.05312201730726
442,0.4420000000000003,263.14382835489334,475.03280798754287
443,0.4430000000000003,263.13780885759587,475.0124952274491
444,0.4440000000000003,263.13178923780305,474.9921837367045
445,0.4450000000000003,263.12576949558195,474.9718735149816
446,0.4460000000000003,263.1197496310066,474.9515645619566
447,0.4470000000000003,263.11372964414323,474.931256877305
448,0.4480000000000003,263.10770953506886,474.9109504607032
449,0.4490000000000003,263.1016893038546,474.8906453118248
450,0.4500000000000003,263.09566895056884,474.87034143034856
451,0.4510000000000003,263.0896484752852,474.8500388159485
452,0.4520000000000003,263.08362787807613,474.8297374683021
453,0.4530000000000003,263.0776071590081,474.8094373870844
454,0.4540000000000003,263.0715863181573,474.789138571972
455,0.4550000000000003,263.0655653555946,474.7688410226429
456,0.4560000000000003,263.0595442713924,474.7485447387723
457,0.4570000000000003,263.05352306561946,474.72824972003775
458,0.4580000000000003,263.0475017383459,474.7079559661156
459,0.4590000000000003,263.0414802896462,474.6876634766839
460,0.4600000000000003,263.03545871959096,474.6673722514203
461,0.4610000000000003,263.02943702824604,474.64708228999865
462,0.4620000000000003,263.0234152156908,474.6267935921008
463,0.4630000000000003,263.01739328199176,474.6065061574009
464,0.4640000000000003,263.01137122722145,474.5862199855799
465,0.4650000000000003,263.0053490514473,474.5659350763128
466,0.4660000000000003,262.9993267547469,474.54565142927953
467,0.4670000000000003,262.9933043371873,474.5253690441571
468,0.4680000000000003,262.98728179883693,474.5050879206241
469,0.4690000000000003,262.98125913976696,474.4848080583592
470,0.4700000000000003,262.9752363600531,474.4645294570413
471,0.4710000000000003,262.9692134597635,474.44425211634655
472,0.4720000000000003,262.963190438966,474.423976035957
473,0.4730000000000003,262.9571672977348,474.4037012155499
474,0.4740000000000003,262.9511440361435,474.3834276548036
475,0.4750000000000003,262.9451206542548,474.3631553533992
476,0.4760000000000003,262.93909715214426,474.3428843110148
477,0.4770000000000003,262.9330735298818,474.3226145273296
478,0.4780000000000003,262.92704978753903,474.302346002024
479,0.4790000000000003,262.92102592518444,474.282078734777
480,0.4800000000000003,262.91500194288665,474.26181272526713
481,0.4810000000000003,262.90897784072206,474.24154797317766
482,0.4820000000000004,262.90295361875707,474.2212844781852
483,0.4830000000000004,262.8969292770635,474.2010222399721
484,0.4840000000000004,262.89090481570935,474.1807612582187
485,0.4850000000000004,262.8848802347659,474.1605015326029
486,0.4860000000000004,262.8788555343041,474.140243062809
487,0.4870000000000004,262.87283071439134,474.11998584851415
488,0.4880000000000004,262.8668057751029,474.0997298894024
489,0.4890000000000004,262.8607807165043,474.0794751851522
490,0.4900000000000004,262.85475553866854,474.0592217354455
491,0.4910000000000004,262.8487302416642,474.038969539964
492,0.4920000000000004,262.84270482556184,474.01871859838735
493,0.4930000000000004,262.8366792904327,473.9984689104003
494,0.4940000000000004,262.8306536363432,473.9782204756799
495,0.4950000000000004,262.82462786336544,473.9579732939124
496,0.4960000000000004,262.8186019715702,473.9377273647764
497,0.4970000000000004,262.81257596102506,473.917482687955
498,0.4980000000000004,262.8065498318029,473.8972392631303
499,0.4990000000000004,262.8005235839688,473.8769970899848
500,0.5000000000000003,262.7944972175995,473.8567561682014
501,0.5010000000000003,262.78847073275966,473.8365164974597
502,0.5020000000000003,262.78244412951807,473.8162780774458
503,0.5030000000000003,262.77641740794473,473.7960409078408
504,0.5040000000000003,262.7703905681114,473.7758049883278
505,0.5050000000000003,262.76436361008973,473.755570318589
506,0.5060000000000003,262.7583365339438,473.7353368983086
507,0.5070000000000003,262.7523093397449,473.7151047271697
508,0.5080000000000003,262.7462820275654,473.6948738048545
509,0.5090000000000003,262.74025459747185,473.6746441310476
510,0.5100000000000003,262.73422704953504,473.6544157054332
511,0.5110000000000003,262.7281993838219,473.63418852769365
512,0.5120000000000003,262.7221716004031,473.6139625975138
513,0.5130000000000003,262.7161436993489,473.5937379145757
514,0.5140000000000003,262.7101156807258,473.5735144785664
515,0.5150000000000003,262.70408754460857,473.5532922891679
516,0.5160000000000003,262.69805929105985,473.5330713460663
517,0.5170000000000003,262.6920309201553,473.51285164894455
518,0.5180000000000003,262.686002431956,473.49263319748695
519,0.5190000000000003,262.67997382653914,473.47241599138073
520,0.5200000000000004,262.67394510397,473.4522000303086
521,0.5210000000000004,262.6679162643138,473.4319853139547
522,0.5220000000000004,262.6618873076452,473.4117718420074
523,0.5230000000000004,262.6558582340303,473.39155961414775
524,0.5240000000000004,262.64982904354,473.3713486300663
525,0.5250000000000004,262.6437997362418,473.3511388894434
526,0.5260000000000004,262.6377703122057,473.3309303919679
527,0.5270000000000004,262.6317407714987,473.3107231373239
528,0.5280000000000004,262.6257111141912,473.2905171251997
529,0.5290000000000004,262.619681340351,473.2703123552773
530,0.5300000000000004,262.61365145004464,473.2501088272457
531,0.5310000000000004,262.6076214433474,473.2299065407906
532,0.5320000000000004,262.60159132031924,473.2097054955971
533,0.5330000000000004,262.59556108103646,473.1895056913555
534,0.5340000000000004,262.5895307255608,473.1693071277468
535,0.5350000000000004,262.5835002539632,473.1491098044621
536,0.5360000000000004,262.5774696663138,473.1289137211865
537,0.5370000000000004,262.57143896268127,473.1087188776077
538,0.5380000000000004,262.56540814313144,473.0885252734112
539,0.5390000000000004,262.5593772077352,473.0683329082861
