,"Time      (s) at_1,260e-03","Thrust    (N) at_1,260e-03","P comb (psia) at_1,260e-03","P crit (psia) at_1,260e-03"
36,0.036,4684.05321041389,379.4570857926646,483.38847124260303
37,0.037,4683.939422785956,379.4485654224815,483.3676147209986
38,0.038,4683.825632183966,379.4400447907728,483.3467596124416
39,0.039,4683.711838620664,379.4315239086561,483.32590591654736
40,0.04,4683.598042105868,379.4230027843463,483.3050536329301
41,0.041,4683.484242647241,379.4144814239193,483.2842027612057
42,0.042,4683.370440250866,379.4059598318828,483.2633533009872
43,0.043,4683.256634921667,379.39743801158704,483.24250525189103
44,0.044,4683.142826663701,379.3889159655279,483.2216586135309
45,0.045,4683.029015480423,379.3803936955828,483.2008133855233
46,0.046,4682.915201374777,379.3718712031589,483.1799695674836
47,0.047,4682.801384349405,379.363348489326,483.15912715902687
48,0.048,4682.687564406659,379.35482555490574,483.13828615976735
49,0.049,4682.573741548755,379.34630240053696,483.1174465693246
50,0.05,4682.459915777743,379.33777902672745,483.0966083873122
51,0.051,4682.346087095565,379.3292554338775,483.0757716133479
52,0.052,4682.232255504089,379.3207316223132,483.05493624704656
53,0.053,4682.118421005161,379.31220759231326,483.0341022880269
54,0.054,4682.004583600533,379.3036833441078,483.0132697359034
55,0.055,4681.890743291969,379.2951588779033,482.9924385902952
56,0.056,4681.776900081199,379.2866341938926,482.971608850818
57,0.057,4681.663053969928,379.27810929223824,482.9507805170898
58,0.058,4681.549204959865,379.2695841731019,482.92995358872855
59,0.059,4681.435353052686,379.2610588366276,482.9091280653508
60,0.06,4681.321498250081,379.2525332829583,482.8883039465749
61,0.061,4681.207640553732,379.2440075122413,482.86748123202
62,0.062,4681.093779965302,379.2354815246015,482.8466599213028
63,0.063,4680.9799164864535,379.2269553201677,482.8258400140416
64,0.064,4680.866050118861,379.2184288990744,482.8050215098559
65,0.065,4680.75218086419,379.20990226145005,482.78420440836345
66,0.066,4680.638308724094,379.2013754074201,482.7633887091834
67,0.067,4680.524433700249,379.1928483371125,482.7425744119355
68,0.068,4680.410555794293,379.1843210506527,482.7217615162377
69,0.069,4680.296675007909,379.1757935481649,482.7009500217116
70,0.07,4680.182791342726,379.1672658297739,482.6801399279748
71,0.071,4680.068904800415,379.1587378956037,482.6593312346465
72,0.072,4679.955015382637,379.15020974578704,482.6385239413478
73,0.073,4679.841123091032,379.14168138043874,482.61771804769865
74,0.074,4679.72722792725,379.1331527996839,482.5969135533188
75,0.075,4679.613329892951,379.124624003646,482.57611045782863
76,0.076,4679.499428989789,379.1160949924516,482.5553087608503
77,0.077,4679.385525219415,379.10756576622987,482.53450846200224
78,0.078,4679.271618583458,379.0990363250951,482.5137095609054
79,0.079,4679.157709083592,379.0905066691748,482.4929120571831
80,0.08,4679.043796721438,379.0819767985875,482.4721159504539
81,0.081,4678.929881498663,379.0734467134616,482.4513212403409
82,0.082,4678.81596341692,379.06491641392654,482.4305279264658
83,0.083,4678.702042477828,379.0563859000988,482.409736008448
84,0.084,4678.588118683038,379.0478551720953,482.3889454859123
85,0.085,4678.474192034204,379.039324230051,482.3681563584788
86,0.086,4678.360262532963,379.0307930740831,482.34736862577074
87,0.087,4678.246330180961,379.022261704317,482.3265822874104
88,0.088,4678.132394979814,379.0137301208693,482.3057973430189
89,0.089,4678.0184569312,379.005198323872,482.2850137922212
90,0.09,4677.904516036724,378.996666313444,482.26423163463807
91,0.091,4677.790572298056,378.9881340897094,482.24345086989536
92,0.092,4677.676625716791,378.9796016527859,482.222671497612
93,0.093,4677.562676294599,378.97106900279954,482.2018935174148
94,0.094,4677.448724033114,378.962536139873,482.1811169289272
95,0.095,4677.334768933957,378.9540030641293,482.1603417317712
96,0.096,4677.220810998765,378.9454697756901,482.139567925572
97,0.097,4677.106850229179,378.9369362746816,482.118795509952
98,0.098,4676.9928866268165,378.9284025612209,482.0980244845371
99,0.099,4676.87892019332,378.9198686354292,482.0772548489514
100,0.1,4676.764950930321,378.9113344974349,482.0564866028189
101,0.101,4676.650978839433,378.9028001473524,482.0357197457636
102,0.102,4676.53700392231,378.89426558531306,482.0149542774124
103,0.103,4676.42302618057,378.8857308114361,481.99419019738895
104,0.104,4676.309045615823,378.8771958258382,481.9734275053172
105,0.105,4676.19506222971,378.86866062864334,481.95266620082447
106,0.106,4676.081076023867,378.86012521997753,481.9319062835371
107,0.107,4675.967086999897,378.85158959995874,481.9111477530779
108,0.108,4675.853095159442,378.8430537687137,481.8903906090747
109,0.109,4675.739100504118,378.8345177263593,481.8696348511534
110,0.11,4675.625103035531,378.8259814730121,481.8488804789391
111,0.111,4675.511102755328,378.8174450088033,481.82812749205925
112,0.112,4675.39709966512,378.8089083338519,481.80737589013927
113,0.113,4675.283093766518,378.800371448275,481.7866256728072
114,0.114,4675.169085061148,378.7918343521972,481.7658768396886
115,0.115,4675.055073550623,378.7832970457388,481.7451293904102
116,0.116,4674.9410592365775,378.7747595290228,481.7243833246013
117,0.117,4674.827042120603,378.76622180216856,481.7036386418868
118,0.118,4674.713022204327,378.7576838652981,481.682895341895
119,0.119,4674.598999489371,378.74914571853486,481.6621534242543
120,0.12,4674.48497397734,378.7406073619956,481.6414128885917
121,0.1210000000000001,4674.3709456698525,378.7320687958056,481.620673734536
122,0.1220000000000001,4674.256914568509,378.7235300200816,481.5999359617135
123,0.1230000000000001,4674.1428806749245,378.7149910349431,481.5791995697538
124,0.1240000000000001,4674.02884399072,378.70645184051534,481.5584645582855
125,0.125,4673.914804517488,378.69791243691367,481.537730926936
126,0.126,4673.800762256862,378.6893728242665,481.5169986753368
127,0.127,4673.686717210435,378.6808330026929,481.496267803114
128,0.128,4673.572669379807,378.6722929723065,481.4755383098972
129,0.1290000000000001,4673.458618766597,378.6637527332335,481.4548101953167
130,0.1300000000000001,4673.344565372397,378.6552122855888,481.4340834590012
131,0.1310000000000001,4673.230509198829,378.64667162950025,481.4133581005801
132,0.1320000000000001,4673.1164502474885,378.6381307650838,481.392634119684
133,0.1330000000000001,4673.002388519973,378.6295896924598,481.3719115159421
134,0.1340000000000001,4672.888324017888,378.6210484117492,481.3511902889837
135,0.1350000000000001,4672.774256742845,378.6125069230706,481.3304704384408
136,0.1360000000000001,4672.660186696432,378.6039652265462,481.3097519639424
137,0.1370000000000001,4672.546113880255,378.595423322294,481.28903486512047
138,0.1380000000000001,4672.432038295908,378.5868812104359,481.2683191416032
139,0.1390000000000001,4672.317959944994,378.5783388910907,481.2476047930241
140,0.1400000000000001,4672.203878829105,378.5697963643764,481.22689181901256
141,0.1410000000000001,4672.089794949844,378.561253630413,481.20618021920046
142,0.1420000000000001,4671.975708308803,378.55271068932217,481.1854699932195
143,0.1430000000000001,4671.861618907581,378.5441675412239,481.1647611407002
144,0.1440000000000001,4671.747526747759,378.5356241862351,481.1440536612743
145,0.1450000000000001,4671.633431830946,378.5270806244764,481.1233475545745
146,0.1460000000000001,4671.519334158731,378.5185368560676,481.1026428202327
147,0.1470000000000001,4671.4052337326975,378.5099928811268,481.08193945788025
148,0.1480000000000001,4671.291130554441,378.5014486997757,481.0612374671492
149,0.1490000000000001,4671.177024625556,378.4929043121314,481.0405368476732
150,0.1500000000000001,4671.062915947625,378.4843597183158,481.019837599084
151,0.1510000000000001,4670.948804522238,378.4758149184409,480.9991397210151
152,0.1520000000000001,4670.834690350994,378.4672699126368,480.9784432130992
153,0.1530000000000001,4670.720573435445,378.45872470100977,480.9577480749679
154,0.1540000000000001,4670.60645377722,378.4501792836862,480.9370543062578
155,0.1550000000000001,4670.492331377881,378.4416336607896,480.91636190659807
156,0.1560000000000001,4670.378206239016,378.4330878324289,480.89567087562574
157,0.1570000000000001,4670.264078362207,378.424541798726,480.874981212973
158,0.1580000000000001,4670.149947749037,378.4159955597997,480.8542929182744
159,0.1590000000000001,4670.035814401096,378.40744911577167,480.8336059911635
160,0.1600000000000001,4669.921678319955,378.3989024667592,480.8129204312744
161,0.1610000000000001,4669.807539507194,378.3903556128786,480.7922362382412
162,0.1620000000000001,4669.693397964401,378.38180855425065,480.7715534116996
163,0.1630000000000001,4669.579253693137,378.3732612909898,480.7508719512824
164,0.1640000000000001,4669.465106695011,378.364713823218,480.73019185662736
165,0.1650000000000001,4669.350956971567,378.3561661510531,480.7095131273664
166,0.1660000000000001,4669.236804524408,378.3476182746149,480.6888357631368
167,0.1670000000000001,4669.1226493550885,378.3390701940183,480.6681597635717
168,0.1680000000000001,4669.008491465193,378.330521909382,480.6474851283094
169,0.1690000000000001,4668.894330856291,378.3219734208208,480.6268118569833
170,0.1700000000000001,4668.780167529954,378.3134247284558,480.60613994922994
171,0.1710000000000001,4668.666001487764,378.3048758324084,480.58546940468494
172,0.1720000000000001,4668.551832731285,378.2963267327909,480.5648002229849
173,0.1730000000000001,4668.43766126209,378.2877774297252,480.5441324037658
174,0.1740000000000001,4668.323487081746,378.27922792332566,480.5234659466643
175,0.1750000000000001,4668.209310191822,378.2706782137109,480.5028008513167
176,0.1760000000000001,4668.095130593885,378.262128300998,480.4821371173596
177,0.1770000000000001,4667.98094828951,378.2535781853071,480.4614747444302
178,0.1780000000000001,4667.866763280256,378.245027866752,480.4408137321651
179,0.1790000000000001,4667.752575567699,378.2364773454556,480.42015408020274
180,0.1800000000000001,4667.638385153389,378.22792662152966,480.399495788178
181,0.1810000000000001,4667.524192038896,378.21937569509424,480.3788388557305
182,0.1820000000000001,4667.409996225791,378.21082456626544,480.3581832824975
183,0.1830000000000001,4667.295797715626,378.2022732351597,480.3375290681157
184,0.1840000000000001,4667.181596509964,378.1937217018953,480.3168762122249
185,0.1850000000000001,4667.067392610372,378.1851699665914,480.2962247144616
186,0.1860000000000001,4666.953186018412,378.1766180293635,480.2755745744653
187,0.1870000000000001,4666.838976735632,378.1680658903239,480.2549257918735
188,0.1880000000000001,4666.724764763592,378.1595135495941,480.2342783663247
189,0.1890000000000001,4666.610550103863,378.15096100728977,480.2136322974593
190,0.1900000000000001,4666.496332757984,378.1424082635275,480.1929875849131
191,0.1910000000000001,4666.382112727531,378.1338553184247,480.1723442283288
192,0.1920000000000001,4666.267890014046,378.12530217209866,480.1517022273432
193,0.1930000000000001,4666.1536646190825,378.11674882466593,480.1310615815957
194,0.1940000000000001,4666.039436544201,378.1081952762379,480.110422290728
195,0.1950000000000001,4665.925205790943,378.0996415269362,480.0897843543761
196,0.1960000000000001,4665.810972360881,378.0910875768778,480.069147772183
197,0.1970000000000001,4665.696736255546,378.08253342617553,480.0485125437872
198,0.1980000000000001,4665.5824974765,378.073979074946,480.02787866882994
199,0.1990000000000001,4665.4682560252895,378.0654245233082,480.0072461469502
200,0.2000000000000001,4665.354011903464,378.05686977137736,479.9866149777896
201,0.2010000000000001,4665.23976511257,378.04831481926846,479.9659851609871
202,0.2020000000000001,4665.1255156541565,378.0397596670984,479.9453566961856
203,0.2030000000000001,4665.01126352977,378.0312043149804,479.924729583024
204,0.2040000000000001,4664.8970087409525,378.0226487630334,479.9041038211443
205,0.2050000000000001,4664.782751289264,378.0140930113732,479.8834794101887
206,0.2060000000000001,4664.668491176221,378.0055370601147,479.86285634979566
207,0.2070000000000001,4664.554228403393,377.9969809093704,479.84223463961047
208,0.2080000000000001,4664.43996297231,377.9884245592632,479.8216142792718
209,0.2090000000000001,4664.325694884515,377.979868009902,479.8009952684228
210,0.2100000000000001,4664.211424141552,377.9713112614037,479.78037760670566
211,0.2110000000000001,4664.097150744964,377.9627543138876,479.7597612937615
212,0.2120000000000001,4663.982874696285,377.9541971674694,479.7391463292328
213,0.2130000000000001,4663.868595997058,377.945639822262,479.7185327127629
214,0.2140000000000001,4663.754314648803,377.9370822783741,479.6979204439932
215,0.2150000000000001,4663.640030653094,377.9285245359335,479.677309522568
216,0.2160000000000001,4663.525744011435,377.9199665950469,479.65669994812856
217,0.2170000000000001,4663.411454725371,377.9114084558346,479.6360917203184
218,0.2180000000000001,4663.297162796436,377.9028501184038,479.6154848387813
219,0.2190000000000001,4663.1828682261785,377.8942915828756,479.5948793031613
220,0.2200000000000001,4663.068571016091,377.8857328493613,479.5742751130977
221,0.2210000000000001,4662.95427116776,377.8771739179795,479.55367226824086
222,0.2220000000000001,4662.839968682677,377.8686147888446,479.5330707682286
223,0.2230000000000001,4662.725663562397,377.8600554620705,479.5124706127087
224,0.2240000000000001,4662.611355808428,377.8514959377723,479.4918718013224
225,0.2250000000000001,4662.497045422324,377.842936216065,479.4712743337165
226,0.2260000000000001,4662.382732405594,377.8343762970608,479.4506782095338
227,0.2270000000000001,4662.268416759777,377.825816180878,479.43008342842
228,0.2280000000000001,4662.154098486391,377.817255867628,479.40948999001824
229,0.2290000000000001,4662.039777586968,377.80869535742494,479.388897893975
230,0.2300000000000001,4661.925454063033,377.8001346503844,479.3683071399344
231,0.2310000000000001,4661.811127916104,377.7915737466211,479.3477177275415
232,0.2320000000000001,4661.696799147719,377.7830126462512,479.3271296564426
233,0.2330000000000001,4661.582467759385,377.7744513493862,479.3065429262817
234,0.2340000000000001,4661.468133752641,377.76588985613927,479.2859575367061
235,0.2350000000000001,4661.353797128989,377.7573281666259,479.26537348735945
236,0.2360000000000001,4661.239457889959,377.7487662809608,479.2447907778891
237,0.2370000000000001,4661.125116037079,377.7402041992561,479.2242094079412
238,0.2380000000000001,4661.01077157186,377.7316419216261,479.2036293771623
239,0.2390000000000001,4660.896424495822,377.7230794481905,479.1830506851969
240,0.2400000000000001,4660.782074810477,377.7145167790522,479.1624733316936
241,0.2410000000000002,4660.667722517352,377.70595391433466,479.141897316298
242,0.2420000000000002,4660.5533676179575,377.6973908541464,479.12132263865686
243,0.2430000000000002,4660.439010113797,377.68882759859787,479.1007492984171
244,0.2440000000000002,4660.324650006402,377.6802641478071,479.08017729522624
245,0.2450000000000002,4660.210287297293,377.6717005018919,479.059606628732
246,0.2460000000000002,4660.095921987961,377.663136660958,479.0390372985808
247,0.2470000000000002,4659.98155407993,377.65457262512416,479.0184693044204
248,0.2480000000000002,4659.867183574702,377.646008394496,478.9979026458989
249,0.2490000000000002,4659.75281047381,377.6374439691963,478.9773373226645
250,0.2500000000000001,4659.638434778737,377.6288793493357,478.9567733343633
251,0.2510000000000001,4659.524056491015,377.62031453502266,478.9362106806464
252,0.2520000000000001,4659.409675612125,377.6117495263708,478.9156493611597
253,0.2530000000000001,4659.295292143603,377.6031843234997,478.8950893755524
254,0.2540000000000001,4659.180906086936,377.5946189265153,478.8745307234732
255,0.2550000000000001,4659.066517443649,377.5860533355379,478.8539734045714
256,0.2560000000000001,4658.952126215223,377.5774875506716,478.8334174184951
257,0.2570000000000002,4658.837732403184,377.5689215720346,478.81286276489374
258,0.2580000000000002,4658.723336009029,377.5603553997415,478.7923094434161
259,0.2590000000000002,4658.608937034258,377.5517890339009,478.771757453712
260,0.2600000000000002,4658.494535480368,377.54322247462807,478.7512067954303
261,0.2610000000000002,4658.38013134887,377.53465572203095,478.7306574682216
262,0.2620000000000002,4658.2657246412655,377.5260887762269,478.7101094717348
263,0.2630000000000002,4658.151315359038,377.5175216373237,478.6895628056202
264,0.2640000000000002,4658.036903503705,377.5089543054389,478.6690174695276
265,0.2650000000000002,4657.922489076767,377.5003867806868,478.64847346310825
266,0.2660000000000002,4657.808072079704,377.4918190631719,478.6279307860111
267,0.2670000000000002,4657.693652514014,377.48325115300713,478.60738943788687
268,0.2680000000000002,4657.579230381214,377.4746830503085,478.5868494183882
269,0.2690000000000002,4657.464805682778,377.4661147551901,478.5663107271626
270,0.2700000000000002,4657.350378420218,377.4575462677601,478.5457733638646
271,0.2710000000000002,4657.235948594997,377.4489775881257,478.52523732814194
272,0.2720000000000002,4657.121516208645,377.4404087164074,478.5047026196492
273,0.2730000000000002,4657.007081262642,377.43183965271845,478.48416923803495
274,0.2740000000000002,4656.892643758458,377.4232703971616,478.4636371829512
275,0.2750000000000002,4656.778203697616,377.414700949858,478.4431064540512
276,0.2760000000000002,4656.663761081594,377.4061313109125,478.4225770509868
277,0.2770000000000002,4656.549315911866,377.3975614804368,478.40204897340783
278,0.2780000000000002,4656.434868189936,377.3889914585457,478.3815222209681
279,0.2790000000000002,4656.320417917291,377.38042124534905,478.3609967933194
280,0.2800000000000002,4656.205965095415,377.3718508409612,478.3404726901141
281,0.2810000000000002,4656.09150972579,377.3632802454877,478.3199499110056
282,0.2820000000000002,4655.977051809908,377.35470945904586,478.2994284556452
283,0.2830000000000002,4655.862591349252,377.346138481743,478.27890832368666
284,0.2840000000000002,4655.748128345305,377.3375673136951,478.25838951478335
285,0.2850000000000002,4655.633662799549,377.32899595500623,478.2378720285876
286,0.2860000000000002,4655.519194713458,377.3204244057914,478.21735586475216
287,0.2870000000000002,4655.404724088534,377.3118526661643,478.1968410229322
288,0.2880000000000002,4655.290250926244,377.3032807362322,478.1763275027806
289,0.2890000000000002,4655.175775228081,377.2947086161085,478.15581530395184
290,0.2900000000000002,4655.061296995491,377.2861363059016,478.1353044260969
291,0.2910000000000002,4654.946816229994,377.2775638057231,478.114794868873
292,0.2920000000000002,4654.832332933039,377.2689911156857,478.0942866319325
293,0.2930000000000002,4654.717847106121,377.2604182358995,478.0737797149308
294,0.2940000000000002,4654.60335875071,377.2518451664743,478.0532741175227
295,0.2950000000000002,4654.48886786827,377.24327190752064,478.0327698393605
296,0.2960000000000002,4654.37437446029,377.2346984591487,478.0122668801015
297,0.2970000000000002,4654.259878528244,377.2261248214712,477.99176523939934
298,0.2980000000000002,4654.145380073594,377.2175509945964,477.9712649169092
299,0.2990000000000002,4654.0308790978215,377.2089769786356,477.95076591228576
300,0.3000000000000002,4653.916375602391,377.20040277369566,477.9302682251856
301,0.3010000000000002,4653.801869588798,377.191828379894,477.9097718552644
302,0.3020000000000002,4653.687361058469,377.183253797332,477.88927680217546
303,0.3030000000000002,4653.572850012906,377.1746790261267,477.8687830655768
304,0.3040000000000002,4653.458336453573,377.1661040663887,477.84829064512337
305,0.3050000000000002,4653.343820381938,377.1575289182258,477.8277995404712
306,0.3060000000000002,4653.229301799456,377.1489535817453,477.8073097512768
307,0.3070000000000002,4653.114780707594,377.1403780570553,477.786821277196
308,0.3080000000000002,4653.00025710784,377.1318023442732,477.7663341178859
309,0.3090000000000002,4652.885731001632,377.12322644350655,477.7458482730018
310,0.3100000000000002,4652.771202390465,377.1146503548661,477.7253637422032
311,0.3110000000000002,4652.656671275772,377.10607407845606,477.7048805251449
312,0.3120000000000002,4652.542137659028,377.0974976143896,477.6843986214839
313,0.3130000000000002,4652.427601541704,377.0889209627803,477.66391803087816
314,0.3140000000000002,4652.313062925242,377.0803441237319,477.6434387529838
315,0.3150000000000002,4652.198521811123,377.0717670973572,477.6229607874609
316,0.3160000000000002,4652.083978200792,377.063189883766,477.602484133964
317,0.3170000000000002,4651.969432095711,377.0546124830629,477.5820087921529
318,0.3180000000000002,4651.854883497336,377.0460348953577,477.56153476168487
319,0.3190000000000002,4651.740332407133,377.0374571207626,477.54106204221824
320,0.3200000000000002,4651.625778826548,377.02887915938686,477.52059063340937
321,0.3210000000000002,4651.511222757053,377.0203010113431,477.50012053491946
322,0.3220000000000002,4651.39666420009,377.01172267673553,477.4796517464051
323,0.3230000000000002,4651.282103157114,377.0031441556713,477.45918426752615
324,0.3240000000000002,4651.167539629576,376.99456544826165,477.43871809793984
325,0.3250000000000002,4651.05297361894,376.9859865546172,477.4182532373061
326,0.3260000000000002,4650.938405126662,376.977407474847,477.3977896852846
327,0.3270000000000002,4650.823834154178,376.96882820906177,477.3773274415328
328,0.3280000000000002,4650.709260702938,376.9602487573619,477.3568665057111
329,0.3290000000000002,4650.594684774404,376.9516691198645,477.33640687747817
330,0.3300000000000002,4650.480106370028,376.9430892966768,477.31594855649575
331,0.3310000000000002,4650.365525491244,376.93450928790384,477.2954915424201
332,0.3320000000000002,4650.250942139495,376.9259290936496,477.2750358349143
333,0.3330000000000002,4650.136356316255,376.91734871403537,477.2545814336369
334,0.3340000000000002,4650.021768022951,376.90876814915714,477.2341283382492
335,0.3350000000000002,4649.907177261031,376.9001873991309,477.2136765484099
336,0.3360000000000002,4649.79258403195,376.891606464069,477.1932260637799
337,0.3370000000000002,4649.677988337145,376.88302534407455,477.1727768840206
338,0.3380000000000002,4649.563390178048,376.8744440392516,477.1523290087919
339,0.3390000000000002,4649.448789556117,376.8658625497131,477.1318824377547
340,0.3400000000000002,4649.3341864727845,376.85728087556384,477.1114371705702
341,0.3410000000000002,4649.219580929504,376.84869901691593,477.0909932069007
342,0.3420000000000002,4649.104972927702,376.8401169738731,477.0705505464056
343,0.3430000000000002,4648.99036246883,376.83153474655154,477.0501091887469
344,0.3440000000000002,4648.875749554314,376.8229523350498,477.0296691335867
345,0.3450000000000002,4648.761134185611,376.8143697394795,477.00923038058704
346,0.3460000000000002,4648.646516364138,376.805786959951,476.9887929294081
347,0.3470000000000002,4648.531896091344,376.797203996567,476.9683567797138
348,0.3480000000000002,4648.417273368667,376.7886208494381,476.9479219311661
349,0.3490000000000002,4648.302648197532,376.7800375186706,476.9274883834256
350,0.3500000000000002,4648.188020579371,376.7714540043692,476.90705613615546
351,0.3510000000000002,4648.073390515631,376.7628703066445,476.88662518901896
352,0.3520000000000002,4647.958758007748,376.7542864256086,476.866195541679
353,0.3530000000000002,4647.84412305714,376.7457023613632,476.8457671937972
354,0.3540000000000002,4647.72948566525,376.7371181140182,476.82534014503744
355,0.3550000000000002,4647.614845833491,376.7285336836756,476.8049143950614
356,0.3560000000000002,4647.500203563321,376.7199490704495,476.7844899435341
357,0.3570000000000002,4647.385558856143,376.711364274445,476.7640667901184
358,0.3580000000000002,4647.270911713397,376.7027792957665,476.7436449344768
359,0.3590000000000002,4647.156262136512,376.6941941345226,476.7232243762744
360,0.3600000000000002,4647.041610126916,376.6856087908183,476.70280511517416
361,0.3610000000000002,4646.9269556860445,376.6770232647687,476.6823871508413
362,0.3620000000000002,4646.812298815314,376.66843755647886,476.6619704829382
363,0.3630000000000002,4646.697639516132,376.659851666047,476.6415551111286
364,0.3640000000000002,4646.582977789952,376.6512655935845,476.6211410350799
365,0.3650000000000002,4646.468313638168,376.6426793391957,476.600728254453
366,0.3660000000000002,4646.353647062231,376.6340929029895,476.5803167689152
367,0.3670000000000002,4646.238978063551,376.6255062850765,476.5599065781293
368,0.3680000000000002,4646.124306643558,376.6169194855602,476.5394976817629
369,0.3690000000000002,4646.009632803655,376.6083325045451,476.5190900794779
370,0.3700000000000003,4645.894956545279,376.5997453421397,476.4986837709416
371,0.3710000000000003,4645.780277869829,376.5911579984461,476.4782787558184
372,0.3720000000000003,4645.6655967787365,376.58257047357273,476.4578750337732
373,0.3730000000000003,4645.550913273429,376.5739827676304,476.4374726044734
374,0.3740000000000003,4645.43622735531,376.5653948807224,476.4170714675835
375,0.3750000000000003,4645.321539025809,376.5568068129565,476.3966716227701
376,0.3760000000000003,4645.206848286329,376.5482185644384,476.3762730696981
377,0.3770000000000003,4645.092155138281,376.53963013526914,476.3558758080336
378,0.3780000000000003,4644.977459583086,376.5310415255593,476.3354798374448
379,0.3790000000000003,4644.862761622176,376.52245273541865,476.31508515759685
380,0.3800000000000003,4644.748061256918,376.5138637649416,476.2946917681545
381,0.3810000000000003,4644.633358488773,376.50527461424326,476.27429966878873
382,0.3820000000000003,4644.518653319118,376.496685283427,476.25390885916175
383,0.3830000000000003,4644.403945749395,376.4880957726017,476.2335193389445
384,0.3840000000000003,4644.289235780971,376.4795060818651,476.2131311078005
385,0.3850000000000003,4644.1745234152895,376.4709162113298,476.1927441653994
386,0.3860000000000003,4644.059808653755,376.4623261610998,476.1723585114077
387,0.3870000000000003,4643.945091497769,376.4537359312841,476.1519741454933
388,0.3880000000000003,4643.830371948739,376.4451455219831,476.1315910673245
389,0.3890000000000003,4643.715650008065,376.4365549333009,476.11120927656685
390,0.3900000000000003,4643.600925677162,376.4279641653452,476.09082877289046
391,0.3910000000000003,4643.486198957429,376.4193732182226,476.0704495559619
392,0.3920000000000003,4643.371469850278,376.4107820920368,476.0500716254509
393,0.3930000000000003,4643.256738357099,376.4021907868927,476.029694981024
394,0.3940000000000003,4643.142004479303,376.3935993028972,476.0093196223506
395,0.3950000000000003,4643.027268218297,376.3850076401554,475.98894554909975
396,0.3960000000000003,4642.912529575479,376.3764157987728,475.9685727609398
397,0.3970000000000003,4642.797788552244,376.36782377885214,475.9482012575393
398,0.3980000000000003,4642.683045149998,376.3592315805048,475.92783103856704
399,0.3990000000000003,4642.568299370125,376.35063920381833,475.90746210369247
400,0.4000000000000003,4642.453551214045,376.3420466489148,475.88709445258576
401,0.4010000000000003,4642.338800683138,376.3334539158919,475.8667280849144
402,0.4020000000000003,4642.224047778816,376.3248610048594,475.8463630003495
403,0.4030000000000003,4642.109292502468,376.3162679159184,475.8259991985606
404,0.4040000000000003,4641.994534855491,376.3076746491745,475.8056366792165
405,0.4050000000000003,4641.879774839274,376.2990812047312,475.7852754419879
406,0.4060000000000003,4641.765012455213,376.29048758268993,475.7649154865454
407,0.4070000000000003,4641.650247704713,376.2818937831604,475.7445568125588
408,0.4080000000000003,4641.535480589158,376.2732998062484,475.72419941969775
409,0.4090000000000003,4641.420711109936,376.26470565205096,475.7038433076341
410,0.4100000000000003,4641.305939268436,376.2561113206772,475.6834884760361
411,0.4110000000000003,4641.191165066066,376.24751681223256,475.6631349245776
412,0.4120000000000003,4641.076388504194,376.238922126817,475.6427826529271
413,0.4130000000000003,4640.961609584228,376.23032726453977,475.62243166075706
414,0.4140000000000003,4640.846828307543,376.2217322255038,475.6020819477368
