,"Time      (s) efficiency_9,650e-01","Thrust    (N) efficiency_9,650e-01"
316,0.3160000000000002,3675.484941447231
317,0.3170000000000002,3675.398480003008
318,0.3180000000000002,3675.3120176776456
319,0.3190000000000002,3675.225554471373
320,0.3200000000000002,3675.139090384456
321,0.3210000000000002,3675.052625417118
322,0.3220000000000002,3674.966159569604
323,0.3230000000000002,3674.879692842164
324,0.3240000000000002,3674.793225235024
325,0.3250000000000002,3674.7067567484446
326,0.3260000000000002,3674.6202873826583
327,0.3270000000000002,3674.533817137906
328,0.3280000000000002,3674.447346014435
329,0.3290000000000002,3674.360874012479
330,0.3300000000000002,3674.2744011322848
331,0.3310000000000002,3674.187927374083
332,0.3320000000000002,3674.101452738127
333,0.3330000000000002,3674.014977224644
334,0.3340000000000002,3673.92850083389
335,0.3350000000000002,3673.842023566092
336,0.3360000000000002,3673.7555454214894
337,0.3370000000000002,3673.6690664003418
338,0.3380000000000002,3673.5825865028687
339,0.3390000000000002,3673.496105729315
340,0.3400000000000002,3673.40962407992
341,0.3410000000000002,3673.323141554928
342,0.3420000000000002,3673.236658154582
343,0.3430000000000002,3673.1501738791153
344,0.3440000000000002,3673.063688728762
345,0.3450000000000002,3672.977202703767
346,0.3460000000000002,3672.890715804367
347,0.3470000000000002,3672.804228030796
348,0.3480000000000002,3672.717739383304
349,0.3490000000000002,3672.6312498621146
350,0.3500000000000002,3672.5447594675006
351,0.3510000000000002,3672.458268199649
352,0.3520000000000002,3672.371776058832
353,0.3530000000000002,3672.285283045278
354,0.3540000000000002,3672.198789159224
355,0.3550000000000002,3672.112294400915
356,0.3560000000000002,3672.025798770583
357,0.3570000000000002,3671.939302268468
358,0.3580000000000002,3671.852804894794
359,0.3590000000000002,3671.766306649823
360,0.3600000000000002,3671.679807533764
361,0.3610000000000002,3671.593307546878
362,0.3620000000000002,3671.506806689382
363,0.3630000000000002,3671.4203049615294
364,0.3640000000000002,3671.333802363552
365,0.3650000000000002,3671.247298895683
366,0.3660000000000002,3671.1607945581527
367,0.3670000000000002,3671.074289351211
368,0.3680000000000002,3670.987783275087
369,0.3690000000000002,3670.901276330019
370,0.3700000000000003,3670.814768516233
371,0.3710000000000003,3670.7282598339775
372,0.3720000000000003,3670.641750283486
373,0.3730000000000003,3670.5552398649834
374,0.3740000000000003,3670.4687285787054
375,0.3750000000000003,3670.382216424913
376,0.3760000000000003,3670.295703403806
377,0.3770000000000003,3670.209189515644
378,0.3780000000000003,3670.122674760648
379,0.3790000000000003,3670.036159139053
380,0.3800000000000003,3669.949642651103
381,0.3810000000000003,3669.8631252970263
382,0.3820000000000003,3669.7766070770535
383,0.3830000000000003,3669.6900879914288
384,0.3840000000000003,3669.603568040367
385,0.3850000000000003,3669.517047224129
386,0.3860000000000003,3669.4305255429294
387,0.3870000000000003,3669.344002997006
388,0.3880000000000003,3669.257479586607
389,0.3890000000000003,3669.170955311934
390,0.3900000000000003,3669.084430173242
391,0.3910000000000003,3668.9979041707606
392,0.3920000000000003,3668.9113773047216
393,0.3930000000000003,3668.824849575357
394,0.3940000000000003,3668.738320982906
395,0.3950000000000003,3668.6517915275863
396,0.3960000000000003,3668.565261209651
397,0.3970000000000003,3668.478730029312
398,0.3980000000000003,3668.3921979868182
399,0.3990000000000003,3668.305665082397
400,0.4000000000000003,3668.219131316264
401,0.4010000000000003,3668.132596688668
402,0.4020000000000003,3668.0460611998383
403,0.4030000000000003,3667.95952485
404,0.4040000000000003,3667.872987639389
405,0.4050000000000003,3667.7864495682434
406,0.4060000000000003,3667.699910636783
407,0.4070000000000003,3667.613370845245
408,0.4080000000000003,3667.526830193857
409,0.4090000000000003,3667.440288682856
410,0.4100000000000003,3667.3537463124617
411,0.4110000000000003,3667.2672030829126
412,0.4120000000000003,3667.180658994439
413,0.4130000000000003,3667.094114047255
414,0.4140000000000003,3667.007568241616
415,0.4150000000000003,3666.9210215777352
416,0.4160000000000003,3666.8344740558496
417,0.4170000000000003,3666.747925676196
418,0.4180000000000003,3666.661376438978
419,0.4190000000000003,3666.574826344458
420,0.4200000000000003,3666.4882753928414
421,0.4210000000000003,3666.401723584367
422,0.4220000000000003,3666.3151709192616
423,0.4230000000000003,3666.228617397757
424,0.4240000000000003,3666.142063020073
425,0.4250000000000003,3666.055507786446
426,0.4260000000000003,3665.968951697104
427,0.4270000000000003,3665.882394752273
428,0.4280000000000003,3665.795836952189
429,0.4290000000000003,3665.7092782970735
430,0.4300000000000003,3665.622718787144
431,0.4310000000000003,3665.536158422648
432,0.4320000000000003,3665.4495972037953
433,0.4330000000000003,3665.363035130837
434,0.4340000000000003,3665.276472203977
435,0.4350000000000003,3665.1899084234574
436,0.4360000000000003,3665.103343789496
437,0.4370000000000003,3665.01677830232
438,0.4380000000000003,3664.930211962168
439,0.4390000000000003,3664.843644769253
440,0.4400000000000003,3664.7570767238135
441,0.4410000000000003,3664.6705078260647
442,0.4420000000000003,3664.583938076242
443,0.4430000000000003,3664.497367474564
444,0.4440000000000003,3664.410796021271
445,0.4450000000000003,3664.3242237165705
446,0.4460000000000003,3664.2376505607
447,0.4470000000000003,3664.1510765538833
448,0.4480000000000003,3664.0645016963463
449,0.4490000000000003,3663.9779259883057
450,0.4500000000000003,3663.8913494300086
451,0.4510000000000003,3663.8047720216528
452,0.4520000000000003,3663.718193763488
453,0.4530000000000003,3663.631614655721
454,0.4540000000000003,3663.545034698591
455,0.4550000000000003,3663.458453892319
456,0.4560000000000003,3663.371872237116
457,0.4570000000000003,3663.2852897332255
458,0.4580000000000003,3663.1987063808506
459,0.4590000000000003,3663.1121221802487
460,0.4600000000000003,3663.02553713161
461,0.4610000000000003,3662.938951235168
462,0.4620000000000003,3662.8523644911593
463,0.4630000000000003,3662.765776899798
464,0.4640000000000003,3662.679188461318
465,0.4650000000000003,3662.5925991759264
466,0.4660000000000003,3662.5060090438665
467,0.4670000000000003,3662.419418065335
468,0.4680000000000003,3662.332826240568
469,0.4690000000000003,3662.246233569794
470,0.4700000000000003,3662.1596400532335
471,0.4710000000000003,3662.073045691114
472,0.4720000000000003,3661.986450483644
473,0.4730000000000003,3661.899854431049
474,0.4740000000000003,3661.813257533565
475,0.4750000000000003,3661.726659791407
476,0.4760000000000003,3661.6400612047873
477,0.4770000000000003,3661.553461773944
478,0.4780000000000003,3661.466861499086
479,0.4790000000000003,3661.380260380445
480,0.4800000000000003,3661.293658418237
481,0.4810000000000003,3661.20705561268
482,0.4820000000000004,3661.1204519640023
483,0.4830000000000004,3661.033847472419
484,0.4840000000000004,3660.947242138156
485,0.4850000000000004,3660.860635961445
486,0.4860000000000004,3660.774028942485
487,0.4870000000000004,3660.687421081505
488,0.4880000000000004,3660.600812378719
489,0.4890000000000004,3660.514202834372
490,0.4900000000000004,3660.4275924486624
491,0.4910000000000004,3660.340981221821
492,0.4920000000000004,3660.254369154054
493,0.4930000000000004,3660.1677562455966
494,0.4940000000000004,3660.081142496664
495,0.4950000000000004,3659.9945279074655
496,0.4960000000000004,3659.907912478237
497,0.4970000000000004,3659.8212962091934
498,0.4980000000000004,3659.734679100551
499,0.4990000000000004,3659.648061152525
500,0.5000000000000003,3659.561442365334
501,0.5010000000000003,3659.474822739213
502,0.5020000000000003,3659.38820227436
503,0.5030000000000003,3659.301580971013
504,0.5040000000000003,3659.214958829377
505,0.5050000000000003,3659.128335849672
506,0.5060000000000003,3659.041712032124
507,0.5070000000000003,3658.955087376941
508,0.5080000000000003,3658.868461884347
509,0.5090000000000003,3658.781835554564
510,0.5100000000000003,3658.6952083878
511,0.5110000000000003,3658.6085803842816
512,0.5120000000000003,3658.521951544219
513,0.5130000000000003,3658.43532186784
514,0.5140000000000003,3658.348691355349
515,0.5150000000000003,3658.262060006966
516,0.5160000000000003,3658.175427822917
517,0.5170000000000003,3658.0887948034097
518,0.5180000000000003,3658.002160948666
519,0.5190000000000003,3657.915526258904
520,0.5200000000000004,3657.828890734334
521,0.5210000000000004,3657.74225437518
522,0.5220000000000004,3657.65561718165
523,0.5230000000000004,3657.568979153967
524,0.5240000000000004,3657.4823402923416
525,0.5250000000000004,3657.395700596992
526,0.5260000000000004,3657.309060068141
527,0.5270000000000004,3657.222418705994
528,0.5280000000000004,3657.13577651078
529,0.5290000000000004,3657.049133482688
530,0.5300000000000004,3656.9624896219616
531,0.5310000000000004,3656.8758449288034
532,0.5320000000000004,3656.789199403427
533,0.5330000000000004,3656.702553046057
534,0.5340000000000004,3656.615905856895
535,0.5350000000000004,3656.529257836167
536,0.5360000000000004,3656.4426089840817
537,0.5370000000000004,3656.3559593008513
538,0.5380000000000004,3656.2693087867
539,0.5390000000000004,3656.1826574418433
540,0.5400000000000004,3656.096005266472
541,0.5410000000000004,3656.009352260817
542,0.5420000000000004,3655.922698425093
543,0.5430000000000004,3655.83604375951
544,0.5440000000000004,3655.749388264293
545,0.5450000000000004,3655.662731939637
546,0.5460000000000004,3655.5760747857616
547,0.5470000000000004,3655.489416802882
548,0.5480000000000004,3655.4027579912113
549,0.5490000000000004,3655.316098350975
550,0.5500000000000004,3655.229437882361
551,0.5510000000000004,3655.142776585598
552,0.5520000000000004,3655.056114460901
553,0.5530000000000004,3654.969451508469
554,0.5540000000000004,3654.882787728525
555,0.5550000000000004,3654.796123121285
556,0.5560000000000004,3654.709457686946
557,0.5570000000000004,3654.622791425732
558,0.5580000000000004,3654.5361243378425
559,0.5590000000000004,3654.4494564235088
560,0.5600000000000004,3654.362787682924
561,0.5610000000000004,3654.2761181163146
562,0.5620000000000004,3654.1894477238766
563,0.5630000000000004,3654.1027765058434
564,0.5640000000000004,3654.016104462388
565,0.5650000000000004,3653.929431593768
566,0.5660000000000004,3653.842757900155
567,0.5670000000000004,3653.756083381777
568,0.5680000000000004,3653.6694080388497
569,0.5690000000000004,3653.582731871582
570,0.5700000000000004,3653.4960548801737
571,0.5710000000000004,3653.409377064849
572,0.5720000000000004,3653.322698425799
573,0.5730000000000004,3653.236018963247
574,0.5740000000000004,3653.1493386774073
575,0.5750000000000004,3653.062657568475
576,0.5760000000000004,3652.9759756366834
577,0.5770000000000004,3652.8892928822056
578,0.5780000000000004,3652.802609305285
579,0.5790000000000004,3652.71592490611
580,0.5800000000000004,3652.629239684905
581,0.5810000000000004,3652.542553641859
582,0.5820000000000004,3652.455866777209
583,0.5830000000000004,3652.369179091136
584,0.5840000000000004,3652.282490583866
585,0.5850000000000004,3652.195801255597
586,0.5860000000000004,3652.109111106548
587,0.5870000000000004,3652.022420136917
588,0.5880000000000004,3651.93572834692
589,0.5890000000000004,3651.849035736768
590,0.5900000000000004,3651.762342306652
591,0.5910000000000004,3651.675648056788
592,0.5920000000000004,3651.5889529873953
593,0.5930000000000004,3651.5022570986703
594,0.5940000000000004,3651.415560390815
595,0.5950000000000004,3651.32886286405
596,0.5960000000000004,3651.2421645185823
597,0.5970000000000004,3651.155465354599
598,0.5980000000000004,3651.068765372327
599,0.5990000000000004,3650.982064571964
600,0.6000000000000004,3650.895362953727
601,0.6010000000000004,3650.8086605178114
602,0.6020000000000004,3650.7219572644194
603,0.6030000000000004,3650.6352531937687
604,0.6040000000000004,3650.548548306066
605,0.6050000000000004,3650.461842601508
606,0.6060000000000004,3650.3751360803058
607,0.6070000000000004,3650.2884287426814
608,0.6080000000000004,3650.201720588819
609,0.6090000000000004,3650.115011618912
610,0.6100000000000004,3650.0283018331934
611,0.6110000000000004,3649.9415912318577
612,0.6120000000000004,3649.854879815114
613,0.6130000000000004,3649.76816758316
614,0.6140000000000004,3649.681454536202
615,0.6150000000000004,3649.594740674446
616,0.6160000000000004,3649.508025998106
617,0.6170000000000004,3649.421310507383
618,0.6180000000000004,3649.334594202453
619,0.6190000000000004,3649.2478770835664
620,0.6200000000000004,3649.161159150902
621,0.6210000000000004,3649.074440404661
622,0.6220000000000004,3648.987720845059
623,0.6230000000000004,3648.901000472287
624,0.6240000000000004,3648.8142792865606
625,0.6250000000000004,3648.727557288083
626,0.6260000000000004,3648.640834477049
627,0.6270000000000004,3648.5541108536618
628,0.6280000000000004,3648.46738641814
629,0.6290000000000004,3648.380661170675
630,0.6300000000000004,3648.293935111458
631,0.6310000000000004,3648.207208240712
632,0.6320000000000005,3648.1204805586376
633,0.6330000000000005,3648.0337520654175
634,0.6340000000000005,3647.947022761274
635,0.6350000000000005,3647.8602926464114
636,0.6360000000000005,3647.773561721016
637,0.6370000000000005,3647.686829985299
638,0.6380000000000005,3647.600097439473
639,0.6390000000000005,3647.513364083712
640,0.6400000000000005,3647.426629918246
641,0.6410000000000005,3647.339894943261
642,0.6420000000000005,3647.2531591589664
643,0.6430000000000005,3647.166422565551
644,0.6440000000000005,3647.0796851632335
645,0.6450000000000005,3646.9929469522
646,0.6460000000000005,3646.906207932657
647,0.6470000000000005,3646.8194681048094
648,0.6480000000000005,3646.732727468858
649,0.6490000000000005,3646.645986024996
650,0.6500000000000005,3646.559243773428
651,0.6510000000000005,3646.472500714365
652,0.6520000000000005,3646.385756847973
653,0.6530000000000005,3646.299012174502
654,0.6540000000000005,3646.212266694107
655,0.6550000000000005,3646.1255204070144
656,0.6560000000000005,3646.038773313407
657,0.6570000000000005,3645.952025413504
658,0.6580000000000005,3645.8652767074977
659,0.6590000000000005,3645.778527195575
660,0.6600000000000005,3645.691776877948
661,0.6610000000000005,3645.605025754812
662,0.6620000000000005,3645.51827382637
663,0.6630000000000005,3645.431521092805
664,0.6640000000000005,3645.3447675543457
665,0.6650000000000005,3645.2580132111607
666,0.6660000000000005,3645.171258063477
667,0.6670000000000005,3645.084502111457
668,0.6680000000000005,3644.997745355332
669,0.6690000000000005,3644.910987795283
670,0.6700000000000005,3644.824229431512
671,0.6710000000000005,3644.737470264228
672,0.6720000000000005,3644.650710293599
673,0.6730000000000005,3644.563949519859
674,0.6740000000000005,3644.4771879431846
675,0.6750000000000005,3644.390425563777
676,0.6760000000000005,3644.30366238183
677,0.6770000000000005,3644.216898397549
678,0.6780000000000005,3644.1301336111296
679,0.6790000000000005,3644.043368022757
680,0.6800000000000005,3643.956601632647
681,0.6810000000000005,3643.869834440982
682,0.6820000000000005,3643.783066447964
683,0.6830000000000005,3643.696297653791
684,0.6840000000000005,3643.609528058652
685,0.6850000000000005,3643.522757662744
686,0.6860000000000005,3643.435986466271
687,0.6870000000000005,3643.3492144694274
688,0.6880000000000005,3643.262441672412
689,0.6890000000000005,3643.175668075406
690,0.6900000000000005,3643.088893678624
691,0.6910000000000005,3643.002118482249
692,0.6920000000000005,3642.91534248648
693,0.6930000000000005,3642.828565691517
694,0.6940000000000005,3642.7417880975368
695,0.6950000000000005,3642.655009704756
696,0.6960000000000005,3642.5682305133614
697,0.6970000000000005,3642.481450523551
698,0.6980000000000005,3642.394669735516
699,0.6990000000000005,3642.307888149445
700,0.7000000000000005,3642.221105765543
701,0.7010000000000005,3642.134322584
702,0.7020000000000005,3642.047538605016
703,0.7030000000000005,3641.9607538287737
704,0.7040000000000005,3641.8739682554633
705,0.7050000000000005,3641.787181885297
706,0.7060000000000005,3641.700394718454
707,0.7070000000000005,3641.613606755147
708,0.7080000000000005,3641.5268179955415
709,0.7090000000000005,3641.4400284398607
710,0.7100000000000005,3641.353238088268
711,0.7110000000000005,3641.266446940986
712,0.7120000000000005,3641.179654998176
713,0.7130000000000005,3641.092862260061
714,0.7140000000000005,3641.0060687268096
715,0.7150000000000005,3640.919274398633
716,0.7160000000000005,3640.832479275705
717,0.7170000000000005,3640.7456833582382
718,0.7180000000000005,3640.658886646421
719,0.7190000000000005,3640.572089140427
720,0.7200000000000005,3640.485290840479
721,0.7210000000000005,3640.398491746736
722,0.7220000000000005,3640.3116918594105
723,0.7230000000000005,3640.224891178689
724,0.7240000000000005,3640.13808970476
725,0.7250000000000005,3640.0512874378255
726,0.7260000000000005,3639.964484378064
727,0.7270000000000005,3639.8776805256703
728,0.7280000000000005,3639.790875880839
729,0.7290000000000005,3639.704070443756
730,0.7300000000000005,3639.61726421463
731,0.7310000000000005,3639.5304571936176
732,0.7320000000000005,3639.4436493809385
733,0.7330000000000005,3639.356840776768
734,0.7340000000000005,3639.270031381315
735,0.7350000000000005,3639.183221194744
736,0.7360000000000005,3639.096410217259
737,0.7370000000000005,3639.0095984490495
738,0.7380000000000005,3638.922785890312
739,0.7390000000000005,3638.8359725412265
740,0.7400000000000005,3638.749158401985
741,0.7410000000000005,3638.662343472781
742,0.7420000000000005,3638.575527753794
743,0.7430000000000005,3638.48871124522
744,0.7440000000000005,3638.401893947245
745,0.7450000000000006,3638.3150758600655
746,0.7460000000000006,3638.228256983868
747,0.7470000000000006,3638.1414373188272
748,0.7480000000000006,3638.0546168651504
749,0.7490000000000006,3637.967795623023
750,0.7500000000000006,3637.8809735926216
751,0.7510000000000006,3637.7941507741534
752,0.7520000000000006,3637.707327167789
753,0.7530000000000006,3637.620502773728
