,"Time      (s) efficiency_9,900e-01","Thrust    (N) efficiency_9,900e-01"
201,0.2010000000000001,3794.412186962966
202,0.2020000000000001,3794.323595805904
203,0.2030000000000001,3794.235003715399
204,0.2040000000000001,3794.146410691736
205,0.2050000000000001,3794.0578167351664
206,0.2060000000000001,3793.969221845965
207,0.2070000000000001,3793.8806260243855
208,0.2080000000000001,3793.792029270706
209,0.2090000000000001,3793.70343158516
210,0.2100000000000001,3793.6148329680514
211,0.2110000000000001,3793.5262334196113
212,0.2120000000000001,3793.4376329401134
213,0.2130000000000001,3793.349031529827
214,0.2140000000000001,3793.260429189008
215,0.2150000000000001,3793.17182591792
216,0.2160000000000001,3793.0832217168286
217,0.2170000000000001,3792.994616585992
218,0.2180000000000001,3792.906010525677
219,0.2190000000000001,3792.817403536144
220,0.2200000000000001,3792.7287956176624
221,0.2210000000000001,3792.640186770489
222,0.2220000000000001,3792.551576994878
223,0.2230000000000001,3792.462966291095
224,0.2240000000000001,3792.374354659399
225,0.2250000000000001,3792.285742100066
226,0.2260000000000001,3792.197128613344
227,0.2270000000000001,3792.108514199492
228,0.2280000000000001,3792.019898858781
229,0.2290000000000001,3791.931282591466
230,0.2300000000000001,3791.8426653978063
231,0.2310000000000001,3791.754047278067
232,0.2320000000000001,3791.665428232511
233,0.2330000000000001,3791.57680826139
234,0.2340000000000001,3791.4881873649706
235,0.2350000000000001,3791.399565543514
236,0.2360000000000001,3791.310942797272
237,0.2370000000000001,3791.222319126513
238,0.2380000000000001,3791.133694531491
239,0.2390000000000001,3791.04506901248
240,0.2400000000000001,3790.956442569703
241,0.2410000000000002,3790.86781520346
242,0.2420000000000002,3790.779186913977
243,0.2430000000000002,3790.690557701552
244,0.2440000000000002,3790.601927566407
245,0.2450000000000002,3790.5132965088183
246,0.2460000000000002,3790.424664529044
247,0.2470000000000002,3790.336031627333
248,0.2480000000000002,3790.247397803952
249,0.2490000000000002,3790.15876305916
250,0.2500000000000001,3790.070127393211
251,0.2510000000000001,3789.981490806365
252,0.2520000000000001,3789.892853298881
253,0.2530000000000001,3789.804214871005
254,0.2540000000000001,3789.715575523014
255,0.2550000000000001,3789.626935255147
256,0.2560000000000001,3789.5382940676777
257,0.2570000000000002,3789.4496519608474
258,0.2580000000000002,3789.36100893492
259,0.2590000000000002,3789.272364990165
260,0.2600000000000002,3789.1837201268186
261,0.2610000000000002,3789.095074345148
262,0.2620000000000002,3789.006427645405
263,0.2630000000000002,3788.91778002784
264,0.2640000000000002,3788.829131492731
265,0.2650000000000002,3788.740482040309
266,0.2660000000000002,3788.651831670852
267,0.2670000000000002,3788.5631803845927
268,0.2680000000000002,3788.4745281818
269,0.2690000000000002,3788.3858750627287
270,0.2700000000000002,3788.29722102764
271,0.2710000000000002,3788.2085660767775
272,0.2720000000000002,3788.119910210399
273,0.2730000000000002,3788.031253428765
274,0.2740000000000002,3787.942595732117
275,0.2750000000000002,3787.853937120732
276,0.2760000000000002,3787.76527759484
277,0.2770000000000002,3787.676617154712
278,0.2780000000000002,3787.5879558005927
279,0.2790000000000002,3787.4992935327455
280,0.2800000000000002,3787.410630351409
281,0.2810000000000002,3787.321966256858
282,0.2820000000000002,3787.233301249332
283,0.2830000000000002,3787.144635329085
284,0.2840000000000002,3787.055968496377
285,0.2850000000000002,3786.967300751461
286,0.2860000000000002,3786.8786320945846
287,0.2870000000000002,3786.7899625259943
288,0.2880000000000002,3786.7012920459542
289,0.2890000000000002,3786.612620654716
290,0.2900000000000002,3786.523948352528
291,0.2910000000000002,3786.4352751396464
292,0.2920000000000002,3786.3466010163215
293,0.2930000000000002,3786.257925982809
294,0.2940000000000002,3786.169250039357
295,0.2950000000000002,3786.080573186208
296,0.2960000000000002,3785.991895423633
297,0.2970000000000002,3785.903216751881
298,0.2980000000000002,3785.8145371711807
299,0.2990000000000002,3785.725856681812
300,0.3000000000000002,3785.637175284005
301,0.3010000000000002,3785.5484929780296
302,0.3020000000000002,3785.459809764117
303,0.3030000000000002,3785.3711256425313
304,0.3040000000000002,3785.282440613515
305,0.3050000000000002,3785.193754677328
306,0.3060000000000002,3785.105067834212
307,0.3070000000000002,3785.016380084432
308,0.3080000000000002,3784.927691428213
309,0.3090000000000002,3784.839001865828
310,0.3100000000000002,3784.750311397504
311,0.3110000000000002,3784.661620023523
312,0.3120000000000002,3784.5729277441023
313,0.3130000000000002,3784.484234559515
314,0.3140000000000002,3784.395540469991
315,0.3150000000000002,3784.3068454757954
316,0.3160000000000002,3784.218149577169
317,0.3170000000000002,3784.129452774364
318,0.3180000000000002,3784.040755067629
319,0.3190000000000002,3783.952056457205
320,0.3200000000000002,3783.8633569433546
321,0.3210000000000002,3783.774656526313
322,0.3220000000000002,3783.6859552063343
323,0.3230000000000002,3783.5972529836704
324,0.3240000000000002,3783.50854985856
325,0.3250000000000002,3783.419845831254
326,0.3260000000000002,3783.3311409019975
327,0.3270000000000002,3783.242435071049
328,0.3280000000000002,3783.153728338654
329,0.3290000000000002,3783.065020705049
330,0.3300000000000002,3782.976312170495
331,0.3310000000000002,3782.887602735223
332,0.3320000000000002,3782.7988923994953
333,0.3330000000000002,3782.710181163548
334,0.3340000000000002,3782.6214690276247
335,0.3350000000000002,3782.5327559919792
336,0.3360000000000002,3782.4440420568553
337,0.3370000000000002,3782.355327222512
338,0.3380000000000002,3782.266611489181
339,0.3390000000000002,3782.177894857106
340,0.3400000000000002,3782.0891773265375
341,0.3410000000000002,3782.0004588977263
342,0.3420000000000002,3781.9117395709145
343,0.3430000000000002,3781.823019346352
344,0.3440000000000002,3781.734298224271
345,0.3450000000000002,3781.645576204927
346,0.3460000000000002,3781.556853288561
347,0.3470000000000002,3781.468129475415
348,0.3480000000000002,3781.379404765744
349,0.3490000000000002,3781.290679159773
350,0.3500000000000002,3781.2019526577897
351,0.3510000000000002,3781.113225259979
352,0.3520000000000002,3781.024496966625
353,0.3530000000000002,3780.93576777796
354,0.3540000000000002,3780.847037694228
355,0.3550000000000002,3780.7583067156793
356,0.3560000000000002,3780.669574842553
357,0.3570000000000002,3780.5808420750936
358,0.3580000000000002,3780.4921084135312
359,0.3590000000000002,3780.403373858131
360,0.3600000000000002,3780.3146384091215
361,0.3610000000000002,3780.225902066753
362,0.3620000000000002,3780.137164831256
363,0.3630000000000002,3780.048426702898
364,0.3640000000000002,3779.959687681893
365,0.3650000000000002,3779.8709477684974
366,0.3660000000000002,3779.782206962957
367,0.3670000000000002,3779.69346526552
368,0.3680000000000002,3779.604722676401
369,0.3690000000000002,3779.515979195872
370,0.3700000000000003,3779.427234824153
371,0.3710000000000003,3779.3384895615
372,0.3720000000000003,3779.249743408152
373,0.3730000000000003,3779.160996364336
374,0.3740000000000003,3779.072248430308
375,0.3750000000000003,3778.983499606317
376,0.3760000000000003,3778.8947498925927
377,0.3770000000000003,3778.805999289372
378,0.3780000000000003,3778.717247796894
379,0.3790000000000003,3778.628495415404
380,0.3800000000000003,3778.539742145149
381,0.3810000000000003,3778.450987986365
382,0.3820000000000003,3778.362232939286
383,0.3830000000000003,3778.273477004162
384,0.3840000000000003,3778.184720181215
385,0.3850000000000003,3778.095962470712
386,0.3860000000000003,3778.0072038728713
387,0.3870000000000003,3777.9184443879417
388,0.3880000000000003,3777.82968401617
389,0.3890000000000003,3777.7409227577687
390,0.3900000000000003,3777.652160613005
391,0.3910000000000003,3777.5633975821065
392,0.3920000000000003,3777.4746336653097
393,0.3930000000000003,3777.3858688628543
394,0.3940000000000003,3777.297103174989
395,0.3950000000000003,3777.208336601934
396,0.3960000000000003,3777.119569143948
397,0.3970000000000003,3777.0308008012585
398,0.3980000000000003,3776.9420315740967
399,0.3990000000000003,3776.853261462718
400,0.4000000000000003,3776.764490467337
401,0.4010000000000003,3776.6757185882143
402,0.4020000000000003,3776.586945825568
403,0.4030000000000003,3776.49817217965
404,0.4040000000000003,3776.4093976506906
405,0.4050000000000003,3776.320622238936
406,0.4060000000000003,3776.231845944612
407,0.4070000000000003,3776.143068767962
408,0.4080000000000003,3776.054290709222
409,0.4090000000000003,3775.965511768621
410,0.4100000000000003,3775.876731946405
411,0.4110000000000003,3775.787951242806
412,0.4120000000000003,3775.699169658064
413,0.4130000000000003,3775.6103871924074
414,0.4140000000000003,3775.521603846076
415,0.4150000000000003,3775.432819619308
416,0.4160000000000003,3775.3440345123354
417,0.4170000000000003,3775.255248525403
418,0.4180000000000003,3775.1664616587286
419,0.4190000000000003,3775.0776739125713
420,0.4200000000000003,3774.9888852871486
421,0.4210000000000003,3774.900095782701
422,0.4220000000000003,3774.81130539946
423,0.4230000000000003,3774.722514137663
424,0.4240000000000003,3774.6337219975417
425,0.4250000000000003,3774.544928979341
426,0.4260000000000003,3774.4561350832696
427,0.4270000000000003,3774.3673403096
428,0.4280000000000003,3774.2785446585463
429,0.4290000000000003,3774.189748130332
430,0.4300000000000003,3774.100950725205
431,0.4310000000000003,3774.012152443394
432,0.4320000000000003,3773.923353285125
433,0.4330000000000003,3773.834553250655
434,0.4340000000000003,3773.7457523401968
435,0.4350000000000003,3773.6569505539937
436,0.4360000000000003,3773.568147892268
437,0.4370000000000003,3773.4793443552576
438,0.4380000000000003,3773.3905399432047
439,0.4390000000000003,3773.301734656331
440,0.4400000000000003,3773.212928494871
441,0.4410000000000003,3773.12412145906
442,0.4420000000000003,3773.035313549128
443,0.4430000000000003,3772.946504765302
444,0.4440000000000003,3772.857695107831
445,0.4450000000000003,3772.768884576928
446,0.4460000000000003,3772.6800731728295
447,0.4470000000000003,3772.5912608957774
448,0.4480000000000003,3772.502447745997
449,0.4490000000000003,3772.413633723708
450,0.4500000000000003,3772.324818829164
451,0.4510000000000003,3772.236003062572
452,0.4520000000000003,3772.1471864241785
453,0.4530000000000003,3772.0583689142154
454,0.4540000000000003,3771.969550532905
455,0.4550000000000003,3771.880731280488
456,0.4560000000000003,3771.79191115718
457,0.4570000000000003,3771.703090163229
458,0.4580000000000003,3771.614268298835
459,0.4590000000000003,3771.525445564274
460,0.4600000000000003,3771.436621959738
461,0.4610000000000003,3771.347797485473
462,0.4620000000000003,3771.258972141704
463,0.4630000000000003,3771.170145928659
464,0.4640000000000003,3771.0813188465786
465,0.4650000000000003,3770.992490895679
466,0.4660000000000003,3770.903662076206
467,0.4670000000000003,3770.814832388365
468,0.4680000000000003,3770.7260018323927
469,0.4690000000000003,3770.637170408527
470,0.4700000000000003,3770.548338116992
471,0.4710000000000003,3770.459504958021
472,0.4720000000000003,3770.37067093183
473,0.4730000000000003,3770.28183603865
474,0.4740000000000003,3770.1930002787262
475,0.4750000000000003,3770.1041636522696
476,0.4760000000000003,3770.0153261595046
477,0.4770000000000003,3769.926487800671
478,0.4780000000000003,3769.837648576
479,0.4790000000000003,3769.748808485697
480,0.4800000000000003,3769.65996753001
481,0.4810000000000003,3769.5711257091552
482,0.4820000000000004,3769.482283023374
483,0.4830000000000004,3769.393439472869
484,0.4840000000000004,3769.304595057885
485,0.4850000000000004,3769.215749778652
486,0.4860000000000004,3769.126903635391
487,0.4870000000000004,3769.038056628318
488,0.4880000000000004,3768.9492087576687
489,0.4890000000000004,3768.860360023668
490,0.4900000000000004,3768.771510426548
491,0.4910000000000004,3768.6826599665233
492,0.4920000000000004,3768.5938086438255
493,0.4930000000000004,3768.504956458684
494,0.4940000000000004,3768.41610341132
495,0.4950000000000004,3768.327249501953
496,0.4960000000000004,3768.2383947308167
497,0.4970000000000004,3768.149539098142
498,0.4980000000000004,3768.060682604151
499,0.4990000000000004,3767.971825249048
500,0.5000000000000003,3767.882967033082
501,0.5010000000000003,3767.7941079564616
502,0.5020000000000003,3767.7052480194175
503,0.5030000000000003,3767.6163872221855
504,0.5040000000000003,3767.527525564976
505,0.5050000000000003,3767.4386630480176
506,0.5060000000000003,3767.3497996715296
507,0.5070000000000003,3767.260935435735
508,0.5080000000000003,3767.172070340869
509,0.5090000000000003,3767.083204387145
510,0.5100000000000003,3766.994337574789
511,0.5110000000000003,3766.905469904029
512,0.5120000000000003,3766.8166013750815
513,0.5130000000000003,3766.727731988176
514,0.5140000000000003,3766.638861743525
515,0.5150000000000003,3766.549990641354
516,0.5160000000000003,3766.461118681896
517,0.5170000000000003,3766.372245865364
518,0.5180000000000003,3766.2833721919856
519,0.5190000000000003,3766.1944976619793
520,0.5200000000000004,3766.105622275566
521,0.5210000000000004,3766.016746032977
522,0.5220000000000004,3765.9278689344233
523,0.5230000000000004,3765.83899098013
524,0.5240000000000004,3765.750112170319
525,0.5250000000000004,3765.6612325052206
526,0.5260000000000004,3765.5723519850335
527,0.5270000000000004,3765.483470610011
528,0.5280000000000004,3765.394588380348
529,0.5290000000000004,3765.30570529627
530,0.5300000000000004,3765.2168213580057
531,0.5310000000000004,3765.12793656577
532,0.5320000000000004,3765.0390509197855
533,0.5330000000000004,3764.95016442028
534,0.5340000000000004,3764.861277067458
535,0.5350000000000004,3764.7723888615615
536,0.5360000000000004,3764.6834998027857
537,0.5370000000000004,3764.594609891364
538,0.5380000000000004,3764.50571912752
539,0.5390000000000004,3764.416827511472
540,0.5400000000000004,3764.327935043424
541,0.5410000000000004,3764.2390417236033
542,0.5420000000000004,3764.150147552243
543,0.5430000000000004,3764.061252529554
544,0.5440000000000004,3763.972356655744
545,0.5450000000000004,3763.883459931048
546,0.5460000000000004,3763.7945623556734
547,0.5470000000000004,3763.705663929847
548,0.5480000000000004,3763.616764653781
549,0.5490000000000004,3763.527864527711
550,0.5500000000000004,3763.438963551827
551,0.5510000000000004,3763.350061726365
552,0.5520000000000004,3763.261159051544
553,0.5530000000000004,3763.172255527572
554,0.5540000000000004,3763.083351154676
555,0.5550000000000004,3762.994445933072
556,0.5560000000000004,3762.905539862968
557,0.5570000000000004,3762.816632944597
558,0.5580000000000004,3762.727725178161
559,0.5590000000000004,3762.638816563885
560,0.5600000000000004,3762.549907101982
561,0.5610000000000004,3762.460996792681
562,0.5620000000000004,3762.3720856361897
563,0.5630000000000004,3762.28317363273
564,0.5640000000000004,3762.194260782492
565,0.5650000000000004,3762.105347085736
566,0.5660000000000004,3762.016432542636
567,0.5670000000000004,3761.927517153441
568,0.5680000000000004,3761.838600918348
569,0.5690000000000004,3761.749683837581
570,0.5700000000000004,3761.660765911352
571,0.5710000000000004,3761.571847139882
572,0.5720000000000004,3761.482927523381
573,0.5730000000000004,3761.394007062066
574,0.5740000000000004,3761.305085756156
575,0.5750000000000004,3761.216163605857
576,0.5760000000000004,3761.127240611396
577,0.5770000000000004,3761.038316772966
578,0.5780000000000004,3760.949392090809
579,0.5790000000000004,3760.860466565124
580,0.5800000000000004,3760.7715401961327
581,0.5810000000000004,3760.682612984034
582,0.5820000000000004,3760.5936849290742
583,0.5830000000000004,3760.5047560314288
584,0.5840000000000004,3760.4158262913375
585,0.5850000000000004,3760.326895709007
586,0.5860000000000004,3760.2379642846527
587,0.5870000000000004,3760.1490320184766
588,0.5880000000000004,3760.060098910711
589,0.5890000000000004,3759.9711649615583
590,0.5900000000000004,3759.882230171228
591,0.5910000000000004,3759.7932945399393
592,0.5920000000000004,3759.704358067911
593,0.5930000000000004,3759.615420755352
594,0.5940000000000004,3759.5264826024622
595,0.5950000000000004,3759.437543609471
596,0.5960000000000004,3759.348603776578
597,0.5970000000000004,3759.259663104013
598,0.5980000000000004,3759.170721591961
599,0.5990000000000004,3759.0817792406665
600,0.6000000000000004,3758.9928360503127
601,0.6010000000000004,3758.903892021128
602,0.6020000000000004,3758.814947153315
603,0.6030000000000004,3758.72600144709
604,0.6040000000000004,3758.637054902668
605,0.6050000000000004,3758.5481075202542
606,0.6060000000000004,3758.459159300067
607,0.6070000000000004,3758.370210242311
608,0.6080000000000004,3758.281260347205
609,0.6090000000000004,3758.1923096149417
610,0.6100000000000004,3758.10335804575
611,0.6110000000000004,3758.014405639831
612,0.6120000000000004,3757.9254523974014
613,0.6130000000000004,3757.836498318665
614,0.6140000000000004,3757.747543403837
615,0.6150000000000004,3757.6585876531294
616,0.6160000000000004,3757.5696310667495
617,0.6170000000000004,3757.4806736449073
618,0.6180000000000004,3757.391715387791
619,0.6190000000000004,3757.302756295656
620,0.6200000000000004,3757.2137963686737
621,0.6210000000000004,3757.1248356070673
622,0.6220000000000004,3757.0358740110487
623,0.6230000000000004,3756.946911580812
624,0.6240000000000004,3756.857948316585
625,0.6250000000000004,3756.7689842185728
626,0.6260000000000004,3756.680019286976
627,0.6270000000000004,3756.591053522012
628,0.6280000000000004,3756.502086923874
629,0.6290000000000004,3756.4131194927854
630,0.6300000000000004,3756.324151228942
631,0.6310000000000004,3756.235182132564
632,0.6320000000000005,3756.146212203852
633,0.6330000000000005,3756.0572414430194
634,0.6340000000000005,3755.968269850272
635,0.6350000000000005,3755.879297425816
636,0.6360000000000005,3755.7903241698527
637,0.6370000000000005,3755.7013500826015
638,0.6380000000000005,3755.612375164261
639,0.6390000000000005,3755.5233994150494
640,0.6400000000000005,3755.434422835149
641,0.6410000000000005,3755.3454454247967
642,0.6420000000000005,3755.2564671841783
643,0.6430000000000005,3755.167488113501
644,0.6440000000000005,3755.07850821299
645,0.6450000000000005,3754.98952748283
646,0.6460000000000005,3754.900545923241
647,0.6470000000000005,3754.811563534422
648,0.6480000000000005,3754.72258031658
649,0.6490000000000005,3754.633596269928
650,0.6500000000000005,3754.5446113946487
651,0.6510000000000005,3754.4556256909887
652,0.6520000000000005,3754.366639159101
653,0.6530000000000005,3754.2776517992415
654,0.6540000000000005,3754.1886636115855
655,0.6550000000000005,3754.099674596344
656,0.6560000000000005,3754.0106847537177
657,0.6570000000000005,3753.921694083928
658,0.6580000000000005,3753.832702587169
659,0.6590000000000005,3753.743710263637
660,0.6600000000000005,3753.654717113545
661,0.6610000000000005,3753.5657231370974
662,0.6620000000000005,3753.4767283344986
663,0.6630000000000005,3753.38773270594
664,0.6640000000000005,3753.298736251652
665,0.6650000000000005,3753.2097389718174
666,0.6660000000000005,3753.1207408666446
667,0.6670000000000005,3753.031741936336
668,0.6680000000000005,3752.9427421811047
669,0.6690000000000005,3752.853741601139
670,0.6700000000000005,3752.76474019665
671,0.6710000000000005,3752.675737967853
672,0.6720000000000005,3752.586734914919
673,0.6730000000000005,3752.4977310380896
674,0.6740000000000005,3752.408726337537
675,0.6750000000000005,3752.319720813472
676,0.6760000000000005,3752.230714466103
677,0.6770000000000005,3752.1417072956287
678,0.6780000000000005,3752.052699302256
679,0.6790000000000005,3751.963690486174
680,0.6800000000000005,3751.8746808476008
681,0.6810000000000005,3751.7856703867246
682,0.6820000000000005,3751.696659103759
683,0.6830000000000005,3751.607646998894
684,0.6840000000000005,3751.51863407234
685,0.6850000000000005,3751.429620324288
686,0.6860000000000005,3751.340605754946
687,0.6870000000000005,3751.25159036452
688,0.6880000000000005,3751.162574153209
689,0.6890000000000005,3751.073557121204
690,0.6900000000000005,3750.984539268717
691,0.6910000000000005,3750.895520595941
692,0.6920000000000005,3750.80650110308
693,0.6930000000000005,3750.717480790341
694,0.6940000000000005,3750.6284596579
695,0.6950000000000005,3750.539437705984
696,0.6960000000000005,3750.4504149347863
697,0.6970000000000005,3750.3613913445047
698,0.6980000000000005,3750.272366935336
699,0.6990000000000005,3750.183341707473
700,0.7000000000000005,3750.094315661128
701,0.7010000000000005,3750.005288796493
702,0.7020000000000005,3749.9162611137776
703,0.7030000000000005,3749.8272326131714
704,0.7040000000000005,3749.738203294864
705,0.7050000000000005,3749.649173159075
706,0.7060000000000005,3749.560142205985
707,0.7070000000000005,3749.471110435813
708,0.7080000000000005,3749.382077848734
709,0.7090000000000005,3749.2930444449694
710,0.7100000000000005,3749.204010224697
711,0.7110000000000005,3749.114975188132
712,0.7120000000000005,3749.025939335452
713,0.7130000000000005,3748.936902666878
714,0.7140000000000005,3748.8478651825862
715,0.7150000000000005,3748.758826882788
716,0.7160000000000005,3748.669787767676
717,0.7170000000000005,3748.580747837451
718,0.7180000000000005,3748.491707092314
719,0.7190000000000005,3748.4026655324474
720,0.7200000000000005,3748.313623158071
721,0.7210000000000005,3748.224579969353
722,0.7220000000000005,3748.135535966506
723,0.7230000000000005,3748.0464911497297
724,0.7240000000000005,3747.957445519217
725,0.7250000000000005,3747.86839907516
726,0.7260000000000005,3747.77935181776
727,0.7270000000000005,3747.6903037472034
728,0.7280000000000005,3747.601254863704
729,0.7290000000000005,3747.5122051674407
730,0.7300000000000005,3747.423154658636
731,0.7310000000000005,3747.334103337442
732,0.7320000000000005,3747.24505120409
733,0.7330000000000005,3747.155998258756
734,0.7340000000000005,3747.0669445016574
735,0.7350000000000005,3746.9778899329626
736,0.7360000000000005,3746.888834552879
737,0.7370000000000005,3746.7997783616015
738,0.7380000000000005,3746.7107213593313
739,0.7390000000000005,3746.621663546248
740,0.7400000000000005,3746.5326049225614
741,0.7410000000000005,3746.44354548846
742,0.7420000000000005,3746.354485244134
743,0.7430000000000005,3746.265424189778
744,0.7440000000000005,3746.176362325589
745,0.7450000000000006,3746.0872996517614
746,0.7460000000000006,3745.998236168493
747,0.7470000000000006,3745.909171875964
748,0.7480000000000006,3745.8201067743776
749,0.7490000000000006,3745.7310408639296
750,0.7500000000000006,3745.641974144808
751,0.7510000000000006,3745.552906617212
752,0.7520000000000006,3745.4638382813214
753,0.7530000000000006,3745.3747691373474
