,"Time      (s) dt_1,000e-03","Thrust    (N) dt_1,000e-03","Impulse  (Ns) dt_1,000e-03","P tank (psia) dt_1,000e-03","P inj. (psia) dt_1,000e-03","P comb (psia) dt_1,000e-03","P crit (psia) dt_1,000e-03","O/F       (-) dt_1,000e-03","m. ox. (kg/s) dt_1,000e-03"
48,0.048,4640.207610446267,227.50383477761184,794.1924196593494,644.4436621497385,341.4230110196289,483.13828615976735,4.49348618560703,1.8829021953748264
49,0.049,4640.0938073666575,232.1439285849785,794.1616008464146,644.4162584399355,341.4153414746785,483.1174465693246,4.493434930275882,1.882859240652751
50,0.05,4639.980001366372,236.7839085863449,794.1307836941091,644.3888564764763,341.40767173248537,483.0966083873122,4.4933836730814365,1.882816284859129
51,0.051,4639.866192447139,241.423774778792,794.0999682020017,644.361456258883,341.4000017932097,483.0757716133479,4.493332414024383,1.882773327994592
52,0.052,4639.752380610651,246.06352715940267,794.0691543696656,644.334057786674,341.3923316569879,483.05493624704656,4.493281153105413,1.882730370059769
53,0.053,4639.638565858635,250.7031657252613,794.0383421966693,644.3066610593725,341.38466132396286,483.0341022880269,4.493229890325218,1.882687411055298
54,0.054,4639.524748192756,255.34269047345407,794.0075316825867,644.2792660764965,341.3769907942564,483.0132697359034,4.493178625684482,1.8826444509818037
55,0.055,4639.410927614697,259.98210140106875,793.9767228269873,644.25187283757,341.3693200679894,482.9924385902952,4.493127359183899,1.8826014898399188
56,0.056,4639.297104126146,264.6213985051949,793.9459156294437,644.2244813421123,341.3616491452904,482.971608850818,4.493076090824156,1.8825585276302743
57,0.057,4639.18327772877,269.2605817829237,793.9151100895284,644.1970915896457,341.35397802627307,482.9507805170898,4.493024820605938,1.8825155643534983
58,0.058,4639.069448424248,273.89965123134795,793.884306206812,644.1697035796927,341.34630671105646,482.92995358872855,4.492973548529938,1.882472600010224
59,0.059,4638.955616214236,278.53860684756216,793.8535039808671,644.1423173117737,341.33863519975324,482.9091280653508,4.492922274596836,1.882429634601076
60,0.06,4638.841781100405,283.17744862866255,793.8227034112678,644.1149327854115,341.33096349247654,482.8883039465749,4.492870998807327,1.8823866681266856
61,0.061,4638.727943084433,287.8161765717469,793.791904497585,644.08755000013,341.3232915893492,482.86748123202,4.4928197211620935,1.8823437005876835
62,0.062,4638.6141021679705,292.45479067391494,793.761107239391,644.06016895545,341.3156194904767,482.8466599213028,4.492768441661823,1.882300731984695
63,0.063,4638.500258352669,297.0932909322676,793.7303116362601,644.032789650894,341.30794719596867,482.8258400140416,4.492717160307196,1.8822577623183456
64,0.064,4638.386411640207,301.73167734390785,793.6995176877646,644.0054120859864,341.3002747059418,482.8050215098559,4.492665877098908,1.8822147915892689
65,0.065,4638.272562032234,306.3699499059401,793.6687253934776,643.9780362602493,341.2926020205071,482.78420440836345,4.492614592037635,1.882171819798088
66,0.066,4638.158709530415,311.00810861547046,793.6379347529742,643.9506621732064,341.2849291397791,482.7633887091834,4.492563305124065,1.8821288469454307
67,0.067,4638.044854136412,315.6461534696069,793.6071457658262,643.9232898243822,341.2772560638688,482.7425744119355,4.492512016358888,1.8820858730319268
68,0.068,4637.930995851865,320.2840844654588,793.5763584316101,643.8959192132992,341.26958279288544,482.7217615162377,4.492460725742776,1.882042898058196
69,0.069,4637.81713467846,324.92190160013723,793.5455727498979,643.868550339484,341.2619093269448,482.7009500217116,4.492409433276429,1.881999922024873
70,0.07,4637.7032706178215,329.55960487075504,793.5147887202631,643.8411832024586,341.2542356661551,482.6801399279748,4.492358138960517,1.881956944932577
71,0.071,4637.589403671617,334.19719427442664,793.4840063422819,643.8138178017471,341.2465618106294,482.6593312346465,4.492306842795726,1.8819139667819345
72,0.072,4637.47553384151,338.83466980826813,793.4532256155285,643.7864541368754,341.23888776048324,482.6385239413478,4.492255544782744,1.8818709875735729
73,0.073,4637.361661129138,343.4720314693973,793.4224465395774,643.7590922073683,341.2312135158229,482.61771804769865,4.492204244922247,1.8818280073081144
74,0.074,4637.247785536148,348.1092792549334,793.391669114003,643.7317320127506,341.2235390767595,482.5969135533188,4.492152943214918,1.881785025986182
75,0.075,4637.133907064208,352.7464131619976,793.3608933383831,643.7043735525474,341.2158644434061,482.57611045782863,4.492101639661442,1.8817420436084036
76,0.076,4637.020025714965,357.38343318771257,793.3301192122906,643.6770168262863,341.2081896158734,482.5553087608503,4.4920503342625,1.881699060175404
77,0.077,4636.906141490071,362.0203393292026,793.2993467353004,643.6496618334905,341.200514594279,482.53450846200224,4.491999027018771,1.8816560756878031
78,0.078,4636.792254391153,366.65713158359375,793.2685759069909,643.6223085736857,341.1928393787249,482.5137095609054,4.491947717930932,1.881613090146222
79,0.079,4636.678364419888,371.2938099480136,793.2378067269357,643.594957046401,341.1851639693269,482.4929120571831,4.491896406999672,1.8815701035512904
80,0.08,4636.564471577891,375.93037441959154,793.2070391947119,643.5676072511595,341.1774883661921,482.4721159504539,4.491845094225662,1.8815271159036224
81,0.081,4636.450575866837,380.5668249954584,793.1762733098969,643.5402591874898,341.1698125694345,482.4513212403409,4.491793779609588,1.881484127203848
82,0.082,4636.336677288373,385.2031616727468,793.1455090720642,643.5129128549193,341.16213657917217,482.4305279264658,4.491742463152129,1.8814411374525877
83,0.083,4636.222775844116,389.83938444859086,793.1147464807934,643.4855682529717,341.1544603955074,482.409736008448,4.491691144853957,1.8813981466504563
84,0.084,4636.10887153572,394.4754933201266,793.0839855356595,643.4582253811778,341.1467840185473,482.3889454859123,4.491639824715756,1.881355154798081
85,0.085,4635.994964364842,399.1114882844914,793.0532262362404,643.4308842390631,341.1391074484123,482.3681563584788,4.491588502738205,1.8813121618960824
86,0.086,4635.881054333108,403.7473693388245,793.0224685821138,643.4035448261559,341.1314306852082,482.34736862577074,4.491537178921977,1.8812691679450797
87,0.087,4635.767141442172,408.3831364802666,792.9917125728548,643.3762071419844,341.1237537290484,482.3265822874104,4.491485853267756,1.881226172945696
88,0.088,4635.6532256936525,413.01878970596033,792.9609582080435,643.3488711860746,341.1160765800385,482.3057973430189,4.491434525776211,1.8811831768985436
89,0.089,4635.539307089216,417.6543290130496,792.9302054872559,643.3215369579575,341.10839923829485,482.2850137922212,4.491383196448026,1.8811401798042515
90,0.09,4635.425385630479,422.28975439868,792.8994544100726,643.2942044571593,341.10072170392505,482.26423163463807,4.49133186528387,1.8810971816634317
91,0.091,4635.311461319102,426.9250658599991,792.868704976067,643.2668736832118,341.0930439770415,482.24345086989536,4.491280532284432,1.8810541824767109
92,0.092,4635.197534156686,431.5602633941558,792.8379571848208,643.2395446356386,341.08536605775043,482.222671497612,4.491229197450368,1.881011182244696
93,0.093,4635.083604144896,436.1953469983007,792.8072110359133,643.212217313973,341.0776879461645,482.2018935174148,4.491177860782368,1.880968180968015
94,0.094,4634.969671285369,440.83031666958607,792.7764665289207,643.1848917177447,341.0700096423945,482.1811169289272,4.491126522281107,1.880925178647287
95,0.095,4634.855735579722,445.4651724051658,792.7457236634233,643.1575678464802,341.0623311465511,482.1603417317712,4.491075181947253,1.880882175283123
96,0.096,4634.7417970295965,450.0999142021954,792.7149824389982,643.1302456997116,341.0546524587439,482.139567925572,4.491023839781483,1.880839170876144
97,0.097,4634.627855636628,454.734542057832,792.6842428552268,643.1029252769663,341.04697357908515,482.118795509952,4.490972495784471,1.8807961654269656
98,0.098,4634.513911402437,459.36905596923447,792.6535049116878,643.0756065777767,341.03929450768226,482.0980244845371,4.490921149956887,1.880753158936204
99,0.099,4634.399964328668,464.0034559335632,792.6227686079606,643.0482896016729,341.03161524464275,482.0772548489514,4.490869802299409,1.8807101514044784
100,0.1,4634.286014416945,468.6377419479801,792.5920339436237,643.0209743481845,341.023935790083,482.0564866028189,4.490818452812711,1.8806671428324049
101,0.101,4634.172061668888,473.271914009649,792.5613009182596,642.9936608168415,341.0162561441052,482.0357197457636,4.4907671014974575,1.880624133220593
102,0.102,4634.058106086147,477.9059721157352,792.5305695314468,642.9663490071774,341.00857630682725,482.0149542774124,4.49071574835433,1.880581122569668
103,0.103,4633.944147670342,482.5399162634055,792.4998397827643,642.9390389187216,341.0008962783573,481.99419019738895,4.490664393383997,1.8805381108802397
104,0.104,4633.830186423076,487.17374644982857,792.469111671794,642.911730551004,340.9932160588013,481.9734275053172,4.490613036587123,1.880495098152918
105,0.105,4633.716222346001,491.80746267217455,792.4383851981187,642.8844239035584,340.98553564827006,481.95266620082447,4.490561677964388,1.8804520843883248
106,0.106,4633.6022554407455,496.4410649276153,792.4076603613154,642.8571189759176,340.97785504687414,481.9319062835371,4.490510317516463,1.880409069587076
107,0.107,4633.488285708912,501.0745532133242,792.3769371609668,642.8298157676103,340.97017425472325,481.9111477530779,4.49045895524401,1.880366053749777
108,0.108,4633.374313152143,505.70792752647634,792.3462155966553,642.8025142781707,340.9624932719279,481.8903906090747,4.490407591147708,1.8803230368770487
109,0.109,4633.260337772052,510.3411878642484,792.3154956679597,642.7752145071316,340.9548120985956,481.8696348511534,4.490356225228222,1.8802800189695024
110,0.11,4633.14635957025,514.9743342238187,792.2847773744634,642.7479164540237,340.94713073483285,481.8488804789391,4.490304857486221,1.8802370000277464
111,0.111,4633.0323785483815,519.607366602367,792.2540607157467,642.7206201183814,340.93944918075704,481.82812749205925,4.490253487922376,1.8801939800524
112,0.112,4632.918394708056,524.2402849970752,792.2233456913933,642.693325499736,340.9317674364732,481.80737589013927,4.490202116537354,1.880150959044072
113,0.113,4632.804408050888,528.873089405126,792.1926323009834,642.6660325976229,340.92408550208927,481.7866256728072,4.490150743331824,1.8801079370033755
114,0.114,4632.690418578497,533.5057798237045,792.1619205440995,642.6387414115736,340.9164033777143,481.7658768396886,4.490099368306455,1.880064913930921
115,0.115,4632.576426292499,538.1383562499971,792.1312104203262,642.6114519411217,340.90872106345785,481.7451293904102,4.490047991461911,1.880021889827319
116,0.116,4632.462431194524,542.7708186811916,792.1005019292434,642.5841641858034,340.9010385594299,481.7243833246013,4.489996612798866,1.8799788646931868
117,0.117,4632.348433286173,547.4031671144778,792.0697950704347,642.5568781451495,340.89335586573964,481.7036386418868,4.489945232317979,1.8799358385291267
118,0.118,4632.234432569063,552.0354015470468,792.0390898434837,642.5295938186958,340.8856729824963,481.682895341895,4.48989385001992,1.8798928113357527
119,0.119,4632.12042904482,556.6675219760916,792.0083862479735,642.502311205977,340.8779899098103,481.6621534242543,4.489842465905357,1.879849783113677
120,0.12,4632.006422715046,561.2995283988066,791.9776842834874,642.4750303065274,340.8703066477848,481.6414128885917,4.489791079974957,1.8798067538635077
121,0.1210000000000001,4631.892413581365,565.931420812388,791.9469839496078,642.4477511198821,340.86262319653576,481.620673734536,4.489739692229381,1.8797637235858544
122,0.1220000000000001,4631.778401645371,570.5631992140334,791.9162852459186,642.4204736455747,340.8549395561671,481.5999359617135,4.489688302669293,1.8797206922813243
123,0.1230000000000001,4631.66438690868,575.1948636009421,791.8855881720046,642.3931978831412,340.84725572678565,481.5791995697538,4.489636911295362,1.8796776599505265
124,0.1240000000000001,4631.550369372914,579.826413970315,791.8548927274486,642.3659238321176,340.8395717085055,481.5584645582855,4.489585518108252,1.879634626594073
125,0.125,4631.436349039668,584.4578503193546,791.8241989118375,642.338651492038,340.83188750143023,481.537730926936,4.489534123108624,1.879591592212568
126,0.126,4631.32232591057,589.0891726452652,791.7935067247529,642.3113808624416,340.8242031056744,481.5169986753368,4.489482726297149,1.8795485568066248
127,0.127,4631.208299987215,593.7203809452524,791.7628161657797,642.2841119428612,340.81651852134536,481.496267803114,4.489431327674485,1.8795055203768471
128,0.128,4631.094271271201,598.3514752165236,791.7321272345032,642.2568447328332,340.8088337485454,481.4755383098972,4.489379927241292,1.8794624829238404
129,0.1290000000000001,4630.980239764148,602.9824554562878,791.7014399305084,642.2295792318953,340.8011487873873,481.4548101953167,4.489328524998239,1.8794194444482155
130,0.1300000000000001,4630.86620546765,607.6133216617554,791.6707542533799,642.2023154395835,340.79346363797754,481.4340834590012,4.489277120945983,1.8793764049505757
131,0.1310000000000001,4630.752168383327,612.2440738301387,791.640070202704,642.1750533554346,340.7857783004278,481.4133581005801,4.48922571508519,1.8793333644315309
132,0.1320000000000001,4630.638128512768,616.8747119586515,791.609387778065,642.1477929789862,340.7780927748424,481.392634119684,4.489174307416524,1.8792903228916853
133,0.1330000000000001,4630.524085857583,621.505236044509,791.5787069790478,642.1205343097748,340.770407061333,481.3719115159421,4.48912289794064,1.8792472803316431
134,0.1340000000000001,4630.410040419366,626.1356460849285,791.5480278052404,642.0932773473371,340.76272116000445,481.3511902889837,4.4890714866582,1.8792042367520112
135,0.1350000000000001,4630.295992199728,630.7659420771282,791.5173502562269,642.0660220912129,340.75503507096374,481.3304704384408,4.489020073569869,1.8791611921533968
136,0.1360000000000001,4630.181941200268,635.3961240183285,791.4866743315957,642.0387685409379,340.74734879432407,481.3097519639424,4.488968658676306,1.8791181465364013
137,0.1370000000000001,4630.0678874225805,640.026191905751,791.4560000309294,642.0115166960527,340.7396623301898,481.28903486512047,4.48891724197817,1.879075099901632
138,0.1380000000000001,4629.953830868262,644.6561457366194,791.4253273538177,641.9842665560916,340.731975678671,481.2683191416032,4.488865823476117,1.8790320522496884
139,0.1390000000000001,4629.839771538922,649.2859855081583,791.3946562998461,641.9570181205967,340.7242888398736,481.2476047930241,4.48881440317081,1.87898900358118
140,0.1400000000000001,4629.725709436143,653.9157112175944,791.3639868686013,641.9297713891048,340.71660181390484,481.22689181901256,4.4887629810629095,1.8789459538967064
141,0.1410000000000001,4629.611644561535,658.545322862156,791.3333190596713,641.9025263611551,340.7089146008728,481.20618021920046,4.488711557153074,1.878902903196874
142,0.1420000000000001,4629.49757691668,663.1748204390727,791.3026528726424,641.8752830362874,340.7012272008853,481.1854699932195,4.488660131441958,1.8788598514822832
143,0.1430000000000001,4629.383506503183,667.8042039455759,791.271988307101,641.8480414140398,340.69353961404926,481.1647611407002,4.488608703930222,1.8788167987535385
144,0.1440000000000001,4629.269433322626,672.4334733788985,791.2413253626368,641.8208014939513,340.6858518404738,481.1440536612743,4.488557274618523,1.8787737450112385
145,0.1450000000000001,4629.155357376618,677.0626287362751,791.2106640388369,641.7935632755634,340.6781638802665,481.1233475545745,4.488505843507518,1.878730690255989
146,0.1460000000000001,4629.041278666743,681.6916700149418,791.1800043352885,641.7663267584154,340.6704757335325,481.1026428202327,4.488454410597867,1.8786876344883927
147,0.1470000000000001,4628.927197194586,686.3205972121364,791.149346251579,641.7390919420463,340.6627874003805,481.08193945788025,4.488402975890221,1.8786445777090468
148,0.1480000000000001,4628.813112961748,690.9494103250981,791.118689787298,641.7118588259962,340.6550988809201,481.0612374671492,4.488351539385239,1.8786015199185544
149,0.1490000000000001,4628.699025969813,695.578109351068,791.0880349420332,641.6846274098066,340.6474101752545,481.0405368476732,4.48830010108358,1.878558461117517
150,0.1500000000000001,4628.5849362203735,700.2066942872883,791.0573817153744,641.6573976930174,340.6397212834947,481.019837599084,4.488248660985893,1.8785154013065333
151,0.1510000000000001,4628.47084371501,704.8351651310034,791.0267301069092,641.6301696751707,340.63203220574246,480.9991397210151,4.488197219092839,1.8784723404862056
152,0.1520000000000001,4628.35674845533,709.4635218794587,790.9960801162257,641.6029433558064,340.62434294211533,480.9784432130992,4.488145775405074,1.8784292786571344
153,0.1530000000000001,4628.242650442876,714.0917645299015,790.9654317429156,641.5757187344644,340.61665349270453,480.9577480749679,4.488094329923239,1.8783862158199105
154,0.1540000000000001,4628.128549679285,718.7198930795809,790.9347849865648,641.5484958106899,340.6089638576294,480.9370543062578,4.488042882648009,1.878343151975148
155,0.1550000000000001,4628.014446166112,723.347907525747,790.9041398467657,641.5212745840197,340.6012740369955,480.91636190659807,4.48799143358002,1.878300087123432
156,0.1560000000000001,4627.900339904946,727.975807865652,790.8734963231068,641.4940550539997,340.5935840309037,480.89567087562574,4.487939982719936,1.87825702126537
157,0.1570000000000001,4627.786230897374,732.6035940965494,790.8428544151782,641.46683722017,340.58589383946344,480.874981212973,4.487888530068407,1.8782139544015568
158,0.1580000000000001,4627.672119144972,737.2312662156944,790.8122141225695,641.4396210820734,340.5782034627836,480.8542929182744,4.487837075626086,1.8781708865325903
159,0.1590000000000001,4627.558004649335,741.8588242203438,790.7815754448707,641.412406639252,340.5705129009719,480.8336059911635,4.487785619393623,1.87812781765907
160,0.1600000000000001,4627.443887412031,746.4862681077558,790.750938381672,641.3851938912484,340.56282215413177,480.8129204312744,4.487734161371674,1.878084747781591
161,0.1610000000000001,4627.329767434641,751.1135978751904,790.7203029325649,641.3579828376049,340.55513122237176,480.7922362382412,4.487682701560887,1.8780416769007504
162,0.1620000000000001,4627.215644718752,755.7408135199091,790.689669097138,641.3307734778658,340.547440105798,480.7715534116996,4.4876312399619165,1.8779986050171475
163,0.1630000000000001,4627.101519265922,760.367915039175,790.6590368749854,641.3035658115721,340.53974880451403,480.7508719512824,4.4875797765754095,1.8779555321313728
164,0.1640000000000001,4626.987391077763,764.9949024302529,790.6284062656953,641.2763598382708,340.53205731863045,480.73019185662736,4.487528311402027,1.8779124582440327
165,0.1650000000000001,4626.87326015582,769.6217756904086,790.5977772688606,641.2491555575018,340.5243656482507,480.7095131273664,4.487476844442405,1.877869383355713
166,0.1660000000000001,4626.759126501694,774.2485348169104,790.5671498840702,641.2219529688116,340.51667379348663,480.6888357631368,4.487425375697208,1.8778263074670172
167,0.1670000000000001,4626.644990116936,778.8751798070273,790.5365241109192,641.194752071741,340.5089817544374,480.6681597635717,4.487373905167074,1.8777832305785327
168,0.1680000000000001,4626.530851003136,783.5017106580304,790.5058999489964,641.1675528658385,340.5012895312127,480.6474851283094,4.487322432852659,1.877740152690861
169,0.1690000000000001,4626.416709161858,788.1281273671923,790.475277397895,641.1403553506448,340.49359712391504,480.6268118569833,4.487270958754608,1.877697073804592
170,0.1700000000000001,4626.302564594677,792.754429931787,790.4446564572062,641.113159525706,340.4859045326542,480.60613994922994,4.487219482873573,1.8776539939203227
171,0.1710000000000001,4626.18841730317,797.3806183490901,790.4140371265229,641.0859653905665,340.47821175753654,480.58546940468494,4.4871680052102,1.8776109130386456
172,0.1720000000000001,4626.074267288908,802.006692616379,790.3834194054375,641.0587729447715,340.47051879866683,480.5648002229849,4.487116525765141,1.877567831160157
173,0.1730000000000001,4625.960114553456,806.6326527309325,790.3528032935426,641.0315821878662,340.46282565615127,480.5441324037658,4.487065044539039,1.877524748285447
174,0.1740000000000001,4625.845959098388,811.2584986900308,790.3221887904307,641.0043931193961,340.45513233009484,480.5234659466643,4.487013561532546,1.877481664415112
175,0.1750000000000001,4625.731800925268,815.884230490956,790.2915758956945,640.9772057389065,340.44743882060453,480.5028008513167,4.4869620767463045,1.8774385795497408
176,0.1760000000000001,4625.617640035664,820.5098481309917,790.2609646089272,640.950020045943,340.43974512778505,480.4821371173596,4.486910590180964,1.8773954936899289
177,0.1770000000000001,4625.503476431153,825.1353516074229,790.2303549297222,640.9228360400517,340.43205125174444,480.4614747444302,4.486859101837172,1.8773524068362688
178,0.1780000000000001,4625.389310113287,829.7607409175362,790.1997468576739,640.8956537207787,340.42435719258617,480.4408137321651,4.486807611715569,1.8773093189893493
179,0.1790000000000001,4625.27514108365,834.3860160586198,790.1691403923729,640.8684730876714,340.4166629504191,480.42015408020274,4.48675611981681,1.877266230149767
180,0.1800000000000001,4625.160969343784,839.0111770279636,790.1385355334156,640.8412941402735,340.40896852534433,480.399495788178,4.48670462614153,1.8772231403181063
181,0.1810000000000001,4625.0467948952655,843.6362238228589,790.1079322803956,640.8141168781342,340.40127391746967,480.3788388557305,4.48665313069038,1.8771800494949629
182,0.1820000000000001,4624.932617739661,848.2611564405986,790.0773306329055,640.7869413008002,340.3935791268991,480.3581832824975,4.486601633464006,1.877136957680928
183,0.1830000000000001,4624.818437878517,852.8859748784771,790.0467305905416,640.759767407817,340.38588415373806,480.3375290681157,4.486550134463048,1.8770938648765887
184,0.1840000000000001,4624.704255313411,857.5106791337905,790.0161321528968,640.7325951987341,340.3781889980942,480.3168762122249,4.486498633688151,1.8770507710825364
185,0.1850000000000001,4624.590070045898,862.1352692038364,789.9855353195668,640.7054246730974,340.37049366007244,480.2962247144616,4.486447131139961,1.8770076762993613
186,0.1860000000000001,4624.475882077542,866.7597450859139,789.9549400901458,640.6782558304556,340.3627981397772,480.2755745744653,4.486395626819123,1.8769645805276545
187,0.1870000000000001,4624.361691409894,871.3841067773238,789.9243464642278,640.6510886703559,340.3551024373119,480.2549257918735,4.486344120726275,1.8769214837680028
188,0.1880000000000001,4624.247498044509,876.0083542753683,789.8937544414106,640.6239231923457,340.34740655278154,480.2342783663247,4.48629261286206,1.8768783860209928
