time,Thrust,P_tank_r,P_inj_r,P_comb_r,Ox_w_r,Thrust_m_avg,Thrust_m_avg_integral
4.137500000000003,716.44562,576.85084,373.34559,78.38299,67.8901314,653.8179074999999,2761.428437401893
4.140000000000001,770.5645,577.10348,378.27216,78.44616,67.8770846,657.70020375,2763.0819013598457
4.142499999999998,686.58693,577.48245,385.09357,77.43558,67.88152319999999,658.9443158333333,2764.734315093177
4.144999999999996,639.93273,575.46129,390.65175,78.6988,67.8795057,658.261165,2766.3877689526453
4.147499999999994,557.28814,575.65078,392.73607,80.59364,67.87345309999999,657.7946231249999,2768.042394216659
4.150000000000006,491.97225,574.51387,381.17758,78.06719,67.8722425,653.45133875,2769.692798385985
4.152500000000003,615.67254,575.65078,376.62997,79.01461,67.86538279999999,650.4132614583333,2771.3423341003777
4.155000000000001,613.53978,575.96658,372.01921,78.38299,67.87062850000001,648.9692027083333,2772.997363296967
4.157499999999999,655.39526,576.59819,382.69344,77.11977,67.8679384,647.5251439583334,2774.6563510318138
4.159999999999997,567.15217,575.58761,382.63028,79.89886,67.85489159999999,646.2643695833333,2776.314096673858
4.162499999999994,728.97561,575.96658,391.47284,75.79339,67.8336401,649.05251375,2777.969701473477
4.165000000000006,841.2123,575.46129,388.88324,77.30925,67.8372717,656.5005243749999,2779.623973295834
4.167500000000004,763.36642,574.956,384.84092,77.87771,67.84641789999999,662.3156377083334,2781.275104542802
4.170000000000002,837.21336,575.39813,374.35617,78.63564,67.8460144,668.7639152083333,2782.9315374034068
4.172499999999999,663.12653,574.956,374.92462,76.93029,67.8364646,668.0641020833333,2784.599209685602
4.174999999999997,588.4798,574.19807,384.52512,79.33041,67.832564,663.56530375,2786.275344353404
4.177499999999995,623.6704,575.20865,386.60944,78.38299,67.82704939999999,660.299509375,2787.954498416281
4.180000000000007,644.46485,575.65078,394.25194,76.61448,67.81198499999999,659.0498431249999,2789.628229685228
4.1825000000000045,756.96813,574.6402,384.33563,78.88828,67.8160201,662.4322729166666,2791.2984265446967
4.185000000000002,755.63515,574.82968,381.87235,77.30925,67.8203242,666.2645825,2792.97594468068
4.1875,602.34277,575.96658,372.90347,77.24609,67.8187102,666.5422860416667,2794.664298306057
4.189999999999998,489.30629,575.84026,378.65113,79.70938,67.8107745,665.4536879166667,2796.355126017798
4.192499999999996,483.97439,575.14549,383.89351,76.67764,67.8064704,664.2317920833333,2798.03422958863
4.194999999999993,569.28493,575.46129,391.40968,77.24609,67.80835350000001,663.1376397916666,2799.6935909583253
4.197500000000005,727.90923,573.94542,393.93613,78.25667,67.8115816,665.10378125,2801.337481712879
4.200000000000003,895.06458,574.57704,383.07241,77.43558,67.82086240000001,668.76946875,2802.979857720832
4.202500000000001,1031.29486,575.65078,379.91435,78.82512,67.8230145,671.7908839583333,2804.6438441185574
4.204999999999998,738.03985,574.82968,370.2507,78.38299,67.7984003,670.47456875,2806.335126255677
4.207499999999996,509.03436,575.52445,381.6197,77.62506,67.79772779999999,667.3420720833334,2808.036971227645
4.209999999999994,484.24098,575.20865,385.8515,78.00403,67.8117162,666.0924058333334,2809.7361401465832
4.212500000000006,549.02368,574.26123,393.30452,78.13035,67.80983309999999,667.447599375,2811.423938365531
4.215000000000003,736.44028,575.08233,389.70433,77.37242,67.803915,669.280443125,2813.1015069939385
4.217500000000001,781.76151,573.06117,384.84092,78.31983,67.7887161,669.6747822916667,2814.776763108709
4.219999999999999,722.31072,574.82968,374.22985,80.21467,67.785757,669.474835625,2816.4523928609806
4.222499999999997,550.88985,574.19807,374.54566,76.36184,67.7873711,668.7139279166666,2818.119923766661
4.224999999999994,483.97439,572.87168,384.08299,78.88828,67.7861605,668.7028197916667,2819.771458945447
4.227500000000006,705.7818,575.08233,386.04099,78.19351,67.7802423,672.1185739583333,2821.417813689773
4.230000000000004,860.14057,574.82968,393.99929,76.80397,67.7778212,674.6012441666667,2823.0781343999997
4.232500000000002,786.82682,574.6402,383.83035,77.87771,67.7749966,673.6292814583334,2824.761095526892
4.234999999999999,613.80637,575.01916,379.78803,77.24609,67.7630258,668.247385625,2826.455154699239
4.237499999999997,483.70779,574.07175,369.30328,80.27783,67.7642363,661.8490947916666,2828.144225304919
4.239999999999995,483.44119,574.38755,375.17727,78.6988,67.75509,660.14954875,2829.821864620448
4.242500000000007,485.30736,573.62962,380.23016,75.91971,67.7522654,660.1828731249999,2831.4898903420467
4.2450000000000045,655.39526,572.99801,386.16731,76.36184,67.7514584,663.743033125,2833.1520287469693
4.247500000000002,758.03451,572.80852,388.1253,78.31983,67.74554020000001,667.46426125,2834.8082293435587
4.25,998.77021,573.5033,376.25101,76.86713,67.7460782,672.562899375,2836.4701960765115
4.252499999999998,850.27654,573.5033,377.00894,77.30925,67.7402945,673.5792945833333,2838.141574437116
4.254999999999996,615.13935,574.07175,371.82973,77.68822,67.739622,670.191310625,2839.811629918933
4.257499999999993,483.44119,573.94542,381.3039,76.36184,67.74944070000001,665.3370516666666,2841.4758889693103
4.260000000000005,483.70779,574.6402,381.68287,76.99345,67.74486759999999,659.3608702083333,2843.130867670455
4.262500000000003,579.41556,573.31381,390.58859,79.07777,67.7363939,657.1281333333333,2844.7780807693166
4.265000000000001,686.58693,574.07175,386.10415,76.48816,67.73128270000001,658.1000958333333,2846.420163925376
4.267499999999998,796.95745,572.6822,381.6197,77.81454,67.7334347,663.0932064583334,2848.061146365526
4.269999999999996,672.45737,573.18749,372.71398,78.44616,67.72173289999999,666.853313125,2849.7063499003725
4.272499999999994,575.94982,572.3664,370.37702,77.30925,67.7214639,666.0257564583334,2851.357491243174
4.275000000000006,709.78074,571.86111,380.35648,78.13035,67.7228089,668.0307764583333,2853.0204678087125
4.277500000000003,761.76685,572.11375,383.32506,78.76196,67.7086861,670.24685125,2854.6992886268927
4.280000000000001,788.4264,570.97685,389.32537,76.17235,67.6949667,674.8567310416666,2856.3876927439364
4.282499999999999,662.85994,572.24007,379.66171,78.44616,67.704651,673.47932125,2858.069593547723
4.284999999999997,548.75708,571.41898,375.55623,76.86713,67.7014229,667.3865041666667,2859.724420774994
4.287499999999994,534.62752,573.5033,369.55592,76.67764,67.6887795,662.6211104166666,2861.353265043553
4.290000000000006,605.00872,571.98743,371.7034,78.63564,67.6916041,657.78351375,2862.978039692046
4.292500000000004,828.68231,572.3664,378.77745,78.00403,67.6835339,661.2325925,2864.619496753029
4.295000000000002,822.01742,571.5453,383.13557,75.79339,67.6913352,666.0979595833334,2866.284341506058
4.297499999999999,826.28295,573.06117,386.6726,76.7408,67.69510129999999,670.3190543750001,2867.962930062496
4.299999999999997,660.46058,573.12433,375.49307,76.61448,67.6842065,670.65229875,2869.6403270181763
4.302499999999995,484.50758,571.5453,374.04037,77.24609,67.6952358,664.9760372916667,2871.304121546963
4.305000000000007,483.44119,572.99801,370.18754,76.80397,67.6941598,659.3053297916666,2872.9563535075768
4.3075000000000045,486.37374,571.04001,374.86146,75.73023,67.699809,656.8893083333334,2874.606121479166
4.310000000000002,693.25182,571.67162,380.4828,76.80397,67.70021249999999,661.1381735416667,2876.2555057147706
4.3125,769.23152,570.78737,386.86208,78.31983,67.6985984,667.0810304166667,2877.9009718052994
4.314999999999998,772.16407,572.11375,382.12499,76.17235,67.69308380000001,671.3076791666666,2879.54243896401
4.317499999999996,859.60738,570.47156,379.28274,76.17235,67.6839376,674.0513906250001,2881.1926613598416
4.319999999999993,742.57198,571.92427,369.4296,77.37242,67.6829961,670.8744614583333,2882.861999861734
4.322500000000005,704.44883,570.78737,370.44018,75.91971,67.67815390000001,664.0651691666667,2884.549515326893
4.325000000000003,635.6672,571.48214,380.4828,77.87771,67.67250480000001,661.932405625,2886.2510977420434
4.327500000000001,570.61791,569.77679,379.97751,78.88828,67.6742533,663.21539625,2887.955164342421
4.329999999999998,603.14255,570.34524,387.17789,76.99345,67.6574403,665.6925122916667,2889.6501525598437
4.332499999999996,607.40808,569.52414,376.62997,76.67764,67.649101,666.9088539583335,2891.3244493344628
