,time,Thrust_expérimental,P_TANK_X,P_INJ_X,P_COMB_X,OX_W_X,THRUST MAIN,Time      (s)
137,0.3424999999999727,4352.00785,649.48617,458.48683,102.88952,64.879,4550.89471975,0.1370000000000001
138,0.3450000000000273,4748.96848,649.1072,460.3185,102.57372,64.48894,4568.829929,0.1380000000000001
139,0.3474999999999681,5444.78262,649.17036,459.75005,103.01585,64.63689,4615.7307345,0.1390000000000001
140,0.3500000000000227,5129.93338,649.23352,459.87638,101.75262,64.9328,4636.1719410000005,0.1400000000000001
141,0.3524999999999636,4695.1162,649.86513,459.81322,105.47913,64.9866,4648.688597750001,0.1410000000000001
142,0.3550000000000182,4212.31183,648.66507,458.99212,102.88952,64.51584,4648.508646,0.1420000000000001
143,0.3575000000000727,4750.56805,648.15978,455.89722,105.16332,64.65034,4670.16286175,0.1430000000000001
144,0.3600000000000136,3979.0408,649.23352,457.66574,103.83694,64.12578,4672.6888535,0.1440000000000001
145,0.3625000000000682,4074.48198,650.81255,459.1816,103.9001,63.89712,4664.817622750001,0.1450000000000001
146,0.3650000000000091,4349.60849,649.9283,460.57115,104.91068,64.21993,4647.28897175,0.1460000000000001
147,0.3675000000000636,4334.94574,651.19152,460.63431,103.77378,65.08076,4628.1274235,0.1470000000000001
148,0.3700000000000045,5189.11757,648.34927,460.0027,103.33165,64.23338,4663.151401249999,0.1480000000000001
149,0.3725000000000591,4107.00662,650.62307,459.87638,104.59487,64.21993,4656.22658425,0.1490000000000001
150,0.375,3899.32876,656.62338,458.8658,106.23706,64.60999,4627.07437125,0.1500000000000001
151,0.3775000000000545,4103.54088,649.35984,461.01328,105.92126,63.95093,4602.747536,0.1510000000000001
152,0.3799999999999954,4130.46702,650.43358,461.26592,102.88952,64.66379,4594.14316775,0.1520000000000001
153,0.38250000000005,3804.15418,650.30726,461.01328,104.21591,65.13456,4572.07572875,0.1530000000000001
154,0.3849999999999909,3447.18287,649.04404,459.05528,105.54229,64.50239,4560.1855715,0.1540000000000001
155,0.3875000000000455,4504.23385,649.80197,458.48683,104.40539,64.30064,4567.71022825,0.1550000000000001
156,0.3899999999999863,4506.36661,650.30726,458.42367,105.54229,65.09421,4575.254879499999,0.1560000000000001
157,0.3925000000000409,4782.29291,650.49675,459.49741,104.21591,64.62344,4584.205822,0.1570000000000001
158,0.3949999999999818,4044.09009,651.12836,460.82379,104.46855,64.65034,4571.669170499999,0.1580000000000001
159,0.3975000000000364,3930.25384,651.00203,460.44483,104.02642,64.9328,4542.5769415,0.1590000000000001
160,0.3999999999999772,5052.8873,651.19152,460.06586,104.27907,64.7176,4559.39245,0.1600000000000001
161,0.4025000000000318,5370.93568,650.74939,460.3185,105.037,64.55619,4572.535606,0.1610000000000001
162,0.4049999999999727,4851.07454,651.63365,459.81322,104.53171,64.27373,4574.35512,0.1620000000000001
163,0.4075000000000273,4267.49709,651.50732,460.38167,105.66861,64.19303,4564.25115225,0.1630000000000001
164,0.4099999999999681,3963.04508,652.39158,461.32908,104.91068,64.30064,4549.8083435,0.1640000000000001
165,0.4125000000000227,3902.26131,650.68623,462.21334,105.28965,64.35444,4523.66199425,0.1650000000000001
166,0.4149999999999636,4897.46215,650.55991,462.59231,105.35281,64.23338,4524.34847775,0.1660000000000001
167,0.4175000000000182,5085.67854,650.30726,463.4134,104.53171,64.15268,4503.96059025,0.1670000000000001
168,0.4200000000000727,4138.46489,651.25468,462.46598,104.34223,64.27373,4466.05071675,0.1680000000000001
169,0.4225000000000136,4051.02158,651.00203,463.35024,105.35281,64.13923,4450.6414995000005,0.1690000000000001
170,0.4250000000000682,4159.79252,649.61249,462.21334,104.46855,64.9597,4442.23707775,0.1700000000000001
171,0.4275000000000091,4681.51983,651.69681,460.95012,106.11074,63.95093,4442.2570725,0.1710000000000001
172,0.4300000000000636,5327.21402,651.94945,464.42398,105.28965,63.85677,4474.32184075,0.1720000000000001
