Time      (s),ISP     (m/s),C*      (m/s),Pe/Pb     (-),Thrust    (N),Impulse  (Ns),P tank (psia),P inj. (psia),P comb (psia),P crit (psia),O/F       (-),m. ox. (kg/s),Gox (kg/s-m2),r.     (mm/s),Ullage       
1.3839999999999584,955.1560663569481,785.8419623878214,0.5184053819206527,1952.288495532752,2761.387556149921,648.54550363759,517.1957830498118,137.0411673465599,387.1891561708169,4.208332332893537,1.6515092014294257,384.81139416205895,3.923738573702586,0.592650139704934
1.3849999999999583,955.1479731703488,785.8403557147789,0.5183927912211752,1952.2285288605065,2763.339784678781,648.522073575943,517.1755848939357,137.0378389780391,387.17404997858137,4.208280559124914,1.651468565698908,384.72024779572604,3.923273764584582,0.5927274560149854
1.3859999999999582,955.1398796364132,785.8387489830101,0.5183802005159834,1952.1685621610768,2765.2919532409423,648.4986439931113,517.1553872167112,137.03451060800808,387.1589441821974,4.208228784723566,1.6514279299717243,384.6291411205787,3.922809102880942,0.5928047668438458
1.386999999999958,955.1317857551098,785.8371421925099,0.5183676098050658,1952.108595434396,2767.2440618363767,648.4752148889887,517.1351900180367,137.03118223646308,387.1438387815858,4.208177009689413,1.6513872942478278,384.5380741106404,3.9223445885114874,0.592882072192144
1.387999999999958,955.1236915264093,785.8355353432752,0.5183550190884069,1952.0486286804025,2769.1961104650572,648.4517862634727,517.1149932978099,137.02785386340065,387.128733776667,4.208125234022371,1.6513466585271737,384.44704673995756,3.9218802213961053,0.5929593720605078
1.3889999999999578,955.1155969502831,785.8339284353015,0.518342428366,1951.9886618990415,2771.1480991269564,648.4283581164575,517.0947970559318,137.02452548881845,387.11362916736385,4.208073457722369,1.6513060228097218,384.3560589826001,3.9214160014547472,0.5930366664495654
1.3899999999999577,955.107502026697,785.8323214685845,0.5183298376378225,1951.9286950902363,2773.1000278220467,648.4049304478388,517.0746012922996,137.0211971127111,387.09852495359604,4.208021680789317,1.651265387095422,384.26511081265835,3.9209519286074155,0.593113955359945
1.3909999999999576,955.0994067556243,785.8307144431211,0.5183172469038677,1951.8687282539363,2775.0518965503006,648.3815032575134,517.0544060068133,137.01786873507623,387.083421135286,4.207969903223139,1.6512247513842337,384.1742022042478,3.920488002774184,0.5931912387922736
1.3919999999999575,955.0913111370353,785.8291073589066,0.5183046561641248,1951.808761390084,2777.0037053116907,648.3580765453763,517.0342111993727,137.01454035591155,387.06831771235534,4.207918125023767,1.6511841156761173,384.08333313150627,3.92002422387519,0.5932685167471791
1.3929999999999574,955.0832151709003,785.8275002159373,0.5182920654185809,1951.748794498612,2778.9554541061893,648.334650311322,517.0140168698762,137.01121197521306,387.0532146847251,4.207866346191105,1.651143479971022,383.99250356859164,3.919560591830615,0.5933457892252891
1.3939999999999573,955.0751188571878,785.8258930142093,0.5182794746672199,1951.688827579458,2780.9071429337687,648.3112245552484,516.9938230182221,137.0078835929771,387.0381120523158,4.207814566725082,1.6511028442689064,383.9017134896865,3.9190971065607143,0.5934230562272306
1.3949999999999572,955.0670221958671,785.8242857537184,0.518266883910029,1951.628860632562,2782.858771794401,648.287799277049,516.9736296443117,137.0045552091997,387.0230098150507,4.20776278662562,1.6510622085697295,383.81096286899594,3.9186337679858045,0.5935003177536303
1.395999999999957,955.0589251869085,785.8226784344606,0.5182542931469941,1951.5688936578567,2784.810340688059,648.2643744766207,516.9534367480416,137.00122682387774,387.0079079728493,4.207711005892636,1.6510215728734416,383.72025168074583,3.9181705760262524,0.5935775738051159
1.396999999999957,955.0508278302829,785.8210710564318,0.5182417023781066,1951.5089266552875,2786.7618496147143,648.2409501538597,516.933244329313,136.99789843700836,386.9928065256345,4.2076592245260525,1.6509809371800028,383.6295798991861,3.917707530602497,0.5936548243823131
1.3979999999999568,955.042730125956,785.8194636196286,0.518229111603343,1951.4489596247831,2788.713298574339,648.2175263086591,516.9130523880249,136.9945700485859,386.9777054733276,4.207607442525788,1.6509403014893684,383.53894749858864,3.917244631635031,0.5937320694858497
1.3989999999999567,955.034632073905,785.817856124046,0.5182165208227073,1951.388992566292,2790.6646875669053,648.1941029409174,516.8928609240743,136.99124165861087,386.96260481584847,4.207555659891762,1.6508996658014907,383.4483544532465,3.916781879044406,0.5938093091163512
1.3999999999999566,955.0265336740947,785.8162485696809,0.518203930036174,1951.3290254797478,2792.616016592385,648.1706800505297,516.8726699373632,136.9879132670771,386.9475045531206,4.207503876623897,1.6508590301163304,383.3578007374774,3.9163192727512413,0.5938865432744438
