,time,ain1,ain2,ain4,ain5,ain8,ain9,ain11,ain12,ain13,LCM101_LOADCELL_ain1,PX309_OMEGA_ain2,PX309_OMEGA_ain4,PX309_OMEGA_ain5,thermocouple_AD8495_ain8,thermocouple_AD8495_ain9,LC101_200_ain11,thermocouple_AD8495_ain12,thermocouple_AD8495_ain13
668,1.6700000000000728,4.64866,3.23543,2.28896,0.46013,-1.24554,-2.63982,1.88789,-0.8811,-1.81557,3834.01288,647.08604,457.79206,92.0258,-499.10762,-777.96414,63.37256,-426.21964,-613.11351
669,1.6725000000000136,4.6035,3.24206,2.28801,0.45823,-1.2528,-2.64582,1.88694,-0.88457,-1.81841,3795.88973,648.41243,457.60258,91.64684,-500.56032,-779.1642,63.33221,-426.91441,-613.68196
670,1.6750000000000682,5.57808,3.24048,2.27885,0.45918,-1.26007,-2.65214,1.90273,-0.87478,-1.82315,4618.6033,648.09662,455.7709,91.83632,-502.01303,-780.42742,64.00473,-424.95641,-614.62938
671,1.677500000000009,5.88567,3.23354,2.2858,0.46139,-1.24459,-2.63572,1.88631,-0.87447,-1.80294,4878.26727,646.70708,457.16045,92.27845,-498.91813,-777.14304,63.30531,-424.89325,-610.58706
672,1.6800000000000637,4.58518,3.23701,2.29812,0.46139,-1.2288,-2.62371,1.89389,-0.8672,-1.79346,3780.42719,647.40185,459.62373,92.27845,-495.76007,-774.74292,63.62812,-423.44055,-608.69223
673,1.6825000000000045,4.26559,3.24143,2.29875,0.46013,-1.2348,-2.62466,1.89894,-0.86278,-1.79093,3510.63259,648.28611,459.75005,92.0258,-496.96014,-774.9324,63.84332,-422.55629,-608.18694
674,1.6850000000000591,4.27885,3.24048,2.29686,0.45792,-1.24017,-2.63572,1.89831,-0.8751,-1.80357,3521.8296,648.09662,459.37109,91.58368,-498.03388,-777.14304,63.81642,-425.01957,-610.71338
675,1.6875,4.44623,3.23733,2.28675,0.46044,-1.2427,-2.63098,1.87525,-0.88489,-1.8162,3663.12519,647.46501,457.34993,92.08897,-498.53916,-776.19562,62.83455,-426.97757,-613.23983
676,1.6900000000000546,5.49692,3.23448,2.28328,0.44908,-1.25154,-2.64708,1.87841,-0.89057,-1.82504,4550.08827,646.89656,456.65516,89.81516,-500.30768,-779.41684,62.96905,-428.11447,-615.00834
677,1.6924999999999955,4.18474,3.23796,2.28328,0.45981,-1.24491,-2.63698,1.89326,-0.87699,-1.80294,3442.38415,647.59133,456.65516,91.96264,-498.98129,-777.39569,63.60122,-425.39854,-610.58706
678,1.69500000000005,4.54887,3.23638,2.29433,0.45792,-1.23543,-2.62845,1.88568,-0.8732,-1.80357,3749.76871,647.27553,458.8658,91.58368,-497.08646,-775.69033,63.27841,-424.64061,-610.71338
679,1.697499999999991,4.8713,3.24143,2.29464,0.45887,-1.24238,-2.63382,1.89136,-0.87415,-1.80388,4021.96267,648.28611,458.92896,91.77316,-498.476,-776.76407,63.52051,-424.83009,-610.77655
680,1.7000000000000455,4.65687,3.24206,2.29843,0.45823,-1.23448,-2.62308,1.88378,-0.87257,-1.7982,3840.94436,648.41243,459.68689,91.64684,-496.89697,-774.61659,63.19771,-424.51429,-609.63965
681,1.7024999999999864,4.20811,3.22122,2.28612,0.46108,-1.24112,-2.63161,1.90083,-0.86878,-1.79788,3462.11222,644.24379,457.22361,92.21529,-498.22336,-776.32195,63.92403,-423.75635,-609.57648
682,1.705000000000041,4.30601,3.23448,2.28549,0.46802,-1.23891,-2.62498,1.87652,-0.87352,-1.79472,3544.75681,646.89656,457.09729,93.60483,-497.78123,-774.99556,62.88835,-424.70377,-608.94487
683,1.7074999999999818,5.61345,3.22438,2.27917,0.45666,-1.24017,-2.63477,1.88378,-0.8732,-1.80262,4648.46199,644.8754,455.83406,91.33103,-498.03388,-776.95356,63.19771,-424.64061,-610.5239
684,1.7100000000000364,5.18079,3.23038,2.28707,0.45129,-1.23701,-2.62529,1.87241,-0.88173,-1.81115,4283.22622,646.07546,457.41309,90.25729,-497.40226,-775.05872,62.71349,-426.34596,-612.22925
685,1.7124999999999773,4.8473,3.24554,2.28991,0.46013,-1.2288,-2.61677,1.89326,-0.86499,-1.78651,4001.70142,649.1072,457.98154,92.0258,-495.76007,-773.35337,63.60122,-422.99842,-607.30268
686,1.7150000000000318,4.77625,3.23354,2.29496,0.45539,-1.2408,-2.63193,1.88631,-0.87162,-1.79757,3941.71744,646.70708,458.99212,91.07839,-498.1602,-776.38511,63.30531,-424.3248,-609.51332
687,1.7174999999999727,4.76014,3.23322,2.29717,0.46518,-1.22912,-2.61582,1.87683,-0.87383,-1.79567,3928.12107,646.64392,459.43425,93.03638,-495.82323,-773.16389,62.9018,-424.76693,-609.13436
688,1.7200000000000273,4.47623,3.23827,2.29464,0.45508,-1.23764,-2.6294,1.87178,-0.88205,-1.81146,3688.45176,647.65449,458.92896,91.01523,-497.52859,-775.87982,62.68659,-426.40912,-612.29241
689,1.7224999999999682,4.83751,3.24301,2.28328,0.45981,-1.25091,-2.64866,1.8901,-0.88078,-1.81083,3993.43696,648.60191,456.65516,91.96264,-500.18135,-779.73265,63.46671,-426.15648,-612.16609
690,1.7250000000000227,4.46486,3.23417,2.28201,0.46171,-1.24901,-2.64582,1.87525,-0.88836,-1.81873,3678.85432,646.8334,456.40251,92.34161,-499.80239,-779.1642,62.83455,-427.67234,-613.74512
691,1.7274999999999636,4.54287,3.21838,2.29243,0.44908,-1.23891,-2.62656,1.88378,-0.87478,-1.79946,3744.7034,643.67534,458.48683,89.81516,-497.78123,-775.31137,63.19771,-424.95641,-609.89229
692,1.7300000000000182,4.65182,3.23511,2.29086,0.45729,-1.23164,-2.61898,1.88126,-0.86815,-1.79283,3836.67883,647.02288,458.17103,91.45735,-496.32852,-773.7955,63.0901,-423.63003,-608.56591
693,1.7325000000000728,4.81004,3.23259,2.2937,0.45539,-1.23891,-2.62908,1.87999,-0.88205,-1.80451,3970.24315,646.51759,458.73948,91.07839,-497.78123,-775.81666,63.0363,-426.40912,-610.90287
694,1.7350000000000136,4.45381,3.23417,2.29275,0.45287,-1.23322,-2.61708,1.87683,-0.87636,-1.79567,3669.52348,646.8334,458.54999,90.5731,-496.64433,-773.41653,62.9018,-425.27222,-609.13436
695,1.7375000000000682,5.04942,3.2329,2.28296,0.46297,-1.24459,-2.6354,1.89894,-0.86752,-1.79599,4172.32251,646.58075,456.592,92.59425,-498.91813,-777.07988,63.84332,-423.50371,-609.19752
696,1.740000000000009,4.00663,3.23575,2.28675,0.45318,-1.24364,-2.64077,1.87747,-0.88268,-1.8083,3292.02432,647.1492,457.34993,90.63626,-498.72865,-778.15362,62.9287,-426.53544,-611.6608
697,1.7425000000000637,4.19959,3.22564,2.27885,0.45823,-1.24238,-2.62971,1.88947,-0.87131,-1.79883,3454.91414,645.12805,455.7709,91.64684,-498.476,-775.94298,63.43981,-424.26164,-609.76597
698,1.7450000000000045,4.23117,3.23101,2.25612,0.45034,-1.24996,-2.63572,1.90147,-0.86499,-1.79346,3481.57368,646.20179,451.2233,90.06781,-499.99187,-777.14304,63.95093,-422.99842,-608.69223
699,1.7475000000000591,3.85536,3.22722,2.27033,0.45002,-1.24712,-2.62719,1.89736,-0.86215,-1.7843,3164.32509,645.44385,454.06555,90.00465,-499.42342,-775.43769,63.77607,-422.42997,-606.86055
700,1.75,5.22248,3.23448,2.28107,0.45508,-1.24775,-2.63982,1.87747,-0.87605,-1.80325,4318.41682,646.89656,456.21303,91.01523,-499.54974,-777.96414,62.9287,-425.20906,-610.65022
701,1.7525000000000546,4.7074,3.22627,2.27949,0.44402,-1.23891,-2.62561,1.88915,-0.87131,-1.79378,3883.59963,645.25437,455.89722,88.80459,-497.78123,-775.12188,63.42636,-424.26164,-608.75539
702,1.7549999999999955,4.72066,3.23354,2.27443,0.45508,-1.24712,-2.63603,1.89262,-0.87004,-1.80041,3894.79664,646.70708,454.88665,91.01523,-499.42342,-777.2062,63.57432,-424.009,-610.08177
703,1.75750000000005,4.49171,3.23227,2.27696,0.4456,-1.2528,-2.64803,1.88378,-0.88047,-1.81146,3701.51493,646.45443,455.39193,89.12039,-500.56032,-779.60633,63.19771,-426.09331,-612.29241
704,1.759999999999991,4.35875,3.23101,2.27601,0.45034,-1.24238,-2.63035,1.88883,-0.87099,-1.79567,3589.27825,646.20179,455.20245,90.06781,-498.476,-776.0693,63.41291,-424.19848,-609.13436
705,1.7625000000000455,4.45634,3.22817,2.28391,0.4535,-1.23764,-2.62371,1.90178,-0.86499,-1.78904,3671.65624,645.63334,456.78148,90.69942,-497.52859,-774.74292,63.96438,-422.99842,-607.80797
706,1.7649999999999864,4.49423,3.23354,2.28959,0.43992,-1.23701,-2.62214,1.89136,-0.86247,-1.78114,3703.6477,646.70708,457.91838,87.98349,-497.40226,-774.42711,63.52051,-422.49313,-606.22894
707,1.767500000000041,5.55755,3.22596,2.28801,0.4535,-1.24238,-2.63066,1.87999,-0.87194,-1.80136,4601.2746,645.19121,457.60258,90.69942,-498.476,-776.13246,63.0363,-424.38796,-610.27126
708,1.7699999999999818,4.46581,3.23417,2.28612,0.44813,-1.2427,-2.63729,1.88947,-0.87289,-1.80167,3679.65411,646.8334,457.22361,89.62568,-498.53916,-777.45885,63.43981,-424.57745,-610.33442
709,1.7725000000000364,4.63003,3.23132,2.28012,0.45823,-1.24649,-2.63477,1.88126,-0.87826,-1.8042,3818.28374,646.26495,456.02355,91.64684,-499.2971,-776.95356,63.0901,-425.65119,-610.83971
710,1.7749999999999773,4.44055,3.2269,2.28296,0.44718,-1.25754,-2.65245,1.88504,-0.8792,-1.80988,3658.32647,645.38069,456.592,89.4362,-501.50774,-780.49058,63.25151,-425.84067,-611.97661
711,1.7775000000000318,4.5356,3.22754,2.28454,0.4475,-1.24649,-2.6354,1.88568,-0.87099,-1.79788,3738.5717,645.50701,456.9078,89.49936,-499.2971,-777.07988,63.27841,-424.19848,-609.57648
712,1.7799999999999727,5.32385,3.2269,2.28801,0.45034,-1.24649,-2.63319,1.8901,-0.87257,-1.8023,4403.99396,645.38069,457.60258,90.06781,-499.2971,-776.63775,63.46671,-424.51429,-610.46074
713,1.7825000000000273,4.48728,3.22311,2.2937,0.44781,-1.23606,-2.63003,1.88126,-0.87415,-1.79978,3697.7826,644.62276,458.73948,89.56252,-497.21278,-776.00614,63.0901,-424.83009,-609.95545
714,1.7849999999999682,4.30696,3.22659,2.28833,0.45129,-1.2427,-2.63572,1.88504,-0.87762,-1.80704,3545.55659,645.31753,457.66574,90.25729,-498.53916,-777.14304,63.25151,-425.52486,-611.40816
715,1.7875000000000227,4.45918,3.22564,2.27285,0.44813,-1.26543,-2.66193,1.8901,-0.88362,-1.82062,3674.0556,645.12805,454.57084,89.62568,-503.08677,-782.38542,63.46671,-426.72493,-614.12409
716,1.7899999999999636,4.49486,3.22501,2.27001,0.44623,-1.25785,-2.64898,1.8702,-0.89026,-1.81904,3704.18089,645.00173,454.00239,89.24671,-501.5709,-779.79581,62.61934,-428.05131,-613.80828
717,1.7925000000000182,4.52518,3.22596,2.26401,0.43897,-1.26291,-2.65498,1.89389,-0.88268,-1.81462,3729.77405,645.19121,452.80233,87.79401,-502.58148,-780.99587,63.62812,-426.53544,-612.92403
718,1.7950000000000728,4.67361,3.22911,2.27633,0.44623,-1.24964,-2.63793,1.87494,-0.88078,-1.80641,3855.07392,645.82282,455.26561,89.24671,-499.92871,-777.58517,62.8211,-426.15648,-611.28184
719,1.7975000000000136,5.20258,3.2269,2.28454,0.4475,-1.25154,-2.63919,1.88441,-0.87668,-1.80894,4301.6213,645.38069,456.9078,89.49936,-500.30768,-777.83781,63.22461,-425.33538,-611.78712
720,1.8000000000000682,4.48381,3.22501,2.29307,0.44876,-1.24712,-2.6414,1.87841,-0.88236,-1.81462,3694.85005,645.00173,458.61315,89.752,-499.42342,-778.27994,62.96905,-426.47228,-612.92403
721,1.802500000000009,4.27885,3.21743,2.27601,0.44592,-1.22817,-2.61645,1.88978,-0.88015,-1.80988,3521.8296,643.48586,455.20245,89.18355,-495.63375,-773.29021,63.45326,-426.03015,-611.97661
722,1.8050000000000637,4.35496,3.2269,2.26243,0.45318,-1.26007,-2.65308,1.88283,-0.88899,-1.82473,3586.0791,645.38069,452.48652,90.63626,-502.01303,-780.61691,63.15735,-427.79867,-614.94518
723,1.8075000000000045,4.31012,3.22027,2.26906,0.44971,-1.26259,-2.64708,1.87936,-0.88457,-1.81367,3548.22255,644.05431,453.81291,89.94149,-502.51832,-779.41684,63.0094,-426.91441,-612.73454
724,1.8100000000000591,5.32133,3.22343,2.2738,0.44781,-1.26575,-2.65751,1.8942,-0.87952,-1.80799,4401.8612,644.68592,454.76032,89.56252,-503.14993,-781.50116,63.64157,-425.90383,-611.59764
725,1.8125,4.54255,3.22627,2.27475,0.45729,-1.2487,-2.64014,1.87273,-0.87762,-1.80357,3744.4368,645.25437,454.94981,91.45735,-499.73923,-778.0273,62.72694,-425.52486,-610.71338
726,1.8150000000000546,4.39033,3.22248,2.28391,0.4475,-1.24743,-2.63445,1.88441,-0.87447,-1.80515,3615.93779,644.49644,456.78148,89.49936,-499.48658,-776.8904,63.22461,-424.89325,-611.02919
727,1.8174999999999955,4.23211,3.22596,2.28391,0.44687,-1.26133,-2.6534,1.8882,-0.88268,-1.81494,3482.37347,645.19121,456.78148,89.37304,-502.26567,-780.68007,63.38601,-426.53544,-612.98719
728,1.82000000000005,4.3038,3.21964,2.27349,0.44118,-1.2727,-2.66951,1.88883,-0.88836,-1.82252,3542.89064,643.92799,454.69716,88.23613,-504.53947,-783.90129,63.41291,-427.67234,-614.50305
729,1.822499999999991,4.57697,3.22596,2.26654,0.43865,-1.25438,-2.64708,1.88883,-0.8852,-1.81588,3773.49571,645.19121,453.30762,87.73085,-500.87613,-779.41684,63.41291,-427.04073,-613.17667
730,1.8250000000000455,4.63761,3.22185,2.26906,0.44687,-1.25091,-2.63414,1.88536,-0.87226,-1.79441,3824.68203,644.37011,453.81291,89.37304,-500.18135,-776.82724,63.26496,-424.45112,-608.88171
731,1.8274999999999864,4.16706,3.22785,2.27633,0.44908,-1.25501,-2.64329,1.89452,-0.86941,-1.79946,3427.45481,645.57018,455.26561,89.81516,-501.00245,-778.65891,63.65502,-423.88267,-609.89229
732,1.830000000000041,4.12821,3.22343,2.28075,0.43423,-1.2588,-2.65024,1.88189,-0.88362,-1.81367,3394.66357,644.68592,456.14987,86.84659,-501.76038,-780.04845,63.117,-426.72493,-612.73454
733,1.8324999999999818,4.5934,3.22659,2.27633,0.43992,-1.26733,-2.65593,1.89673,-0.87762,-1.81051,3787.35867,645.31753,455.26561,87.98349,-503.46574,-781.18536,63.74917,-425.52486,-612.10293
734,1.8350000000000364,4.72667,3.21648,2.27349,0.44086,-1.25975,-2.64993,1.88315,-0.87983,-1.80736,3899.86195,643.29637,454.69716,88.17297,-501.94987,-779.98529,63.17081,-425.96699,-611.47132
735,1.8374999999999773,4.18064,3.21396,2.27191,0.45002,-1.26164,-2.65403,1.88947,-0.88331,-1.8162,3438.91841,642.79108,454.38136,90.00465,-502.32883,-780.80639,63.43981,-426.66176,-613.23983
736,1.8400000000000318,4.23843,3.21775,2.2558,0.45255,-1.2667,-2.65372,1.88441,-0.8792,-1.80325,3487.70538,643.54902,451.16014,90.50994,-503.33941,-780.74323,63.22461,-425.84067,-610.65022
737,1.8424999999999727,4.54823,3.22122,2.2618,0.44118,-1.26922,-2.66098,1.89389,-0.87573,-1.80641,3749.23552,644.24379,452.3602,88.23613,-503.8447,-782.19593,63.62812,-425.1459,-611.28184
738,1.8450000000000273,4.66129,3.21585,2.26812,0.44276,-1.26164,-2.65214,1.88568,-0.88078,-1.81367,3844.67669,643.17005,453.62342,88.55194,-502.32883,-780.42742,63.27841,-426.15648,-612.73454
739,1.8474999999999682,4.18379,3.21932,2.27412,0.44023,-1.26859,-2.6613,1.87873,-0.88615,-1.81999,3441.58437,643.86482,454.82348,88.04665,-503.71838,-782.2591,62.9825,-427.23021,-613.99777
740,1.8500000000000227,4.19169,3.22027,2.27222,0.44529,-1.25691,-2.64614,1.88504,-0.87762,-1.80483,3448.24925,644.05431,454.44452,89.05723,-501.38142,-779.22736,63.25151,-425.52486,-610.96603
741,1.8524999999999636,4.2558,3.24522,2.26843,0.44434,-1.26038,-2.65498,1.87241,-0.89026,-1.82252,3502.36813,649.04404,453.68658,88.86775,-502.07619,-780.99587,62.71349,-428.05131,-614.50305
742,1.8550000000000182,4.25675,3.21711,2.2577,0.4475,-1.26038,-2.65151,1.89736,-0.87636,-1.79915,3503.16792,643.4227,451.5391,89.49936,-502.07619,-780.3011,63.77607,-425.27222,-609.82913
743,1.8575000000000728,5.22595,3.21301,2.25991,0.44371,-1.26354,-2.65561,1.88378,-0.88426,-1.81336,4321.34937,642.6016,451.98123,88.74142,-502.7078,-781.12219,63.19771,-426.85125,-612.67138
744,1.8600000000000136,4.27822,3.21522,2.27064,0.43676,-1.26291,-2.65593,1.88283,-0.87889,-1.80925,3521.29641,643.04373,454.12871,87.35188,-502.58148,-781.18536,63.15735,-425.77751,-611.85029
745,1.8625000000000682,4.29212,3.21901,2.2697,0.43865,-1.2607,-2.64393,1.88126,-0.87447,-1.79978,3533.02661,643.80166,453.93923,87.73085,-502.13935,-778.78523,63.0901,-424.89325,-609.95545
746,1.865000000000009,4.21917,3.22343,2.27885,0.43771,-1.25817,-2.64898,1.90715,-0.86247,-1.7903,3471.44306,644.68592,455.7709,87.54136,-501.63406,-779.79581,64.19303,-422.49313,-608.06062
747,1.8675000000000637,4.15506,3.21553,2.27159,0.44623,-1.24838,-2.63572,1.88252,-0.87226,-1.79283,3417.32418,643.10689,454.3182,89.24671,-499.67607,-777.14304,63.1439,-424.45112,-608.56591
748,1.8700000000000045,4.40107,3.21869,2.26875,0.43044,-1.25628,-2.64582,1.88504,-0.87857,-1.80294,3625.00204,643.7385,453.74974,86.08866,-501.25509,-779.1642,63.25151,-425.71435,-610.58706
749,1.8725000000000591,4.17495,3.21869,2.25991,0.43992,-1.2667,-2.66161,1.89641,-0.8751,-1.80578,3434.11969,643.7385,451.98123,87.98349,-503.33941,-782.32226,63.73572,-425.01957,-611.15551
750,1.875,4.06663,3.21838,2.26243,0.43929,-1.26891,-2.65782,1.88631,-0.88015,-1.80925,3342.67745,643.67534,452.48652,87.85717,-503.78154,-781.56432,63.30531,-426.03015,-611.85029
751,1.8775000000000546,4.01263,3.21111,2.26117,0.43171,-1.26164,-2.64677,1.87999,-0.87447,-1.79978,3297.08963,642.22263,452.23388,86.3413,-502.32883,-779.35368,63.0363,-424.89325,-609.95545
752,1.8799999999999955,4.25769,3.21522,2.2678,0.43992,-1.24206,-2.62719,1.8781,-0.86941,-1.79315,3503.9677,643.04373,453.56026,87.98349,-498.41284,-775.43769,62.9556,-423.88267,-608.62907
753,1.88250000000005,4.43044,3.20543,2.26527,0.43771,-1.24617,-2.63698,1.88978,-0.87194,-1.79472,3649.79542,641.08573,453.05497,87.54136,-499.23394,-777.39569,63.45326,-424.38796,-608.94487
754,1.884999999999991,4.65119,3.21964,2.31644,0.42223,-1.23985,-2.62719,1.8841,-0.86815,-1.78651,3836.14564,643.92799,463.28708,84.44647,-497.97071,-775.43769,63.21116,-423.63003,-607.30268
755,1.8875000000000455,5.15806,3.21901,2.28359,0.44181,-1.25154,-2.64519,1.88441,-0.87352,-1.80578,4264.03135,643.80166,456.71832,88.36246,-500.30768,-779.03788,63.22461,-424.70377,-611.15551
756,1.8899999999999864,4.3758,3.22406,2.2817,0.43265,-1.26575,-2.66224,1.89073,-0.87983,-1.8083,3603.6744,644.81224,456.33935,86.53078,-503.14993,-782.44858,63.49361,-425.96699,-611.6608
757,1.892500000000041,4.48665,3.21585,2.27317,0.43676,-1.25722,-2.64677,1.87936,-0.87699,-1.80167,3697.24941,643.17005,454.634,87.35188,-501.44458,-779.35368,63.0094,-425.39854,-610.33442
758,1.8949999999999818,4.44244,3.21901,2.27191,0.43929,-1.25533,-2.64519,1.88126,-0.87068,-1.79978,3659.92604,643.80166,454.38136,87.85717,-501.06561,-779.03788,63.0901,-424.13532,-609.95545
759,1.8975000000000364,4.51981,3.20922,2.27696,0.4355,-1.24649,-2.63414,1.8781,-0.87068,-1.79093,3725.24193,641.84367,455.39193,87.09923,-499.2971,-776.82724,62.9556,-424.13532,-608.18694
760,1.8999999999999773,5.22848,3.21364,2.2798,0.44244,-1.24996,-2.64235,1.88378,-0.87226,-1.79978,4323.48213,642.72792,455.96039,88.48878,-499.99187,-778.46943,63.19771,-424.45112,-609.95545
761,1.9025000000000318,4.31801,3.20669,2.26906,0.42855,-1.24996,-2.64045,1.87999,-0.87289,-1.79851,3554.88743,641.33838,453.81291,85.70969,-499.99187,-778.09046,63.0363,-424.57745,-609.70281
762,1.9049999999999727,4.4096,3.21206,2.26875,0.4456,-1.25501,-2.64551,1.88726,-0.88236,-1.81494,3632.20012,642.41212,453.74974,89.12039,-501.00245,-779.10104,63.34566,-426.47228,-612.98719
763,1.9075000000000273,4.23148,3.21775,2.25927,0.43518,-1.26385,-2.6534,1.88189,-0.88426,-1.81494,3481.84028,643.54902,451.85491,87.03607,-502.77096,-780.68007,63.117,-426.85125,-612.98719
764,1.9099999999999682,4.08432,3.21143,2.26054,0.43423,-1.25691,-2.64708,1.87778,-0.87857,-1.80357,3357.6068,642.2858,452.10755,86.84659,-501.38142,-779.41684,62.94215,-425.71435,-610.71338
765,1.9125000000000227,4.32338,3.20195,2.2738,0.43297,-1.25722,-2.64298,1.89389,-0.87004,-1.7982,3559.41956,640.39096,454.76032,86.59394,-501.44458,-778.59575,63.62812,-424.009,-609.63965
766,1.9149999999999636,4.11242,3.20859,2.27064,0.43107,-1.25628,-2.64108,1.87968,-0.87068,-1.79346,3381.33379,641.71734,454.12871,86.21498,-501.25509,-778.21678,63.02285,-424.13532,-608.69223
767,1.9175000000000182,4.03126,3.2089,2.2697,0.43486,-1.25533,-2.64614,1.8901,-0.87068,-1.79757,3312.81876,641.78051,453.93923,86.97291,-501.06561,-779.22736,63.46671,-424.13532,-609.51332
768,1.9200000000000728,4.4156,3.20385,2.26054,0.43234,-1.26828,-2.66098,1.88631,-0.88205,-1.81178,3637.26543,640.76993,452.10755,86.46762,-503.65522,-782.19593,63.30531,-426.40912,-612.35557
769,1.9225000000000136,4.48002,3.2089,2.25927,0.42255,-1.27333,-2.66477,1.88568,-0.88299,-1.81715,3691.6509,641.78051,451.85491,84.50963,-504.6658,-782.95387,63.27841,-426.5986,-613.42931
770,1.9250000000000682,4.34738,3.20638,2.26559,0.43423,-1.24806,-2.63445,1.89041,-0.87162,-1.7963,3579.68081,641.27522,453.11813,86.84659,-499.6129,-776.8904,63.48016,-424.3248,-609.26068
771,1.927500000000009,4.49865,3.20796,2.2438,0.43076,-1.26796,-2.65308,1.89389,-0.86941,-1.79536,3707.38003,641.59102,448.76001,86.15182,-503.59206,-780.61691,63.62812,-423.88267,-609.07119
772,1.9300000000000637,5.53481,3.20164,2.25517,0.42539,-1.25785,-2.63635,1.8901,-0.86152,-1.77799,4582.07972,640.3278,451.03381,85.07808,-501.5709,-777.26936,63.46671,-422.30364,-605.59733
773,1.9325000000000045,4.04326,3.2029,2.26559,0.4355,-1.23985,-2.62845,1.88441,-0.85868,-1.7783,3322.94939,640.58044,453.11813,87.09923,-497.97071,-775.69033,63.22461,-421.73519,-605.66049
774,1.9350000000000591,4.4396,3.20606,2.26117,0.4355,-1.25501,-2.64172,1.88504,-0.86594,-1.79346,3657.52668,641.21206,452.23388,87.09923,-501.00245,-778.3431,63.25151,-423.1879,-608.69223
775,1.9375,4.63508,3.20417,2.25833,0.43708,-1.27143,-2.6613,1.87999,-0.88236,-1.81146,3822.54927,640.83309,451.66543,87.41504,-504.28683,-782.2591,63.0363,-426.47228,-612.29241
776,1.9400000000000546,4.67993,3.20638,2.25138,0.4336,-1.26891,-2.65561,1.88662,-0.87794,-1.79978,3860.40583,641.27522,450.27588,86.72027,-503.78154,-781.12219,63.31876,-425.58802,-609.95545
777,1.9424999999999955,4.47465,3.20796,2.25359,0.43044,-1.27301,-2.66572,1.88378,-0.88268,-1.8143,3687.11878,641.59102,450.71801,86.08866,-504.60264,-783.14335,63.19771,-426.53544,-612.86086
778,1.94500000000005,4.45855,3.21301,2.2577,0.43297,-1.27649,-2.66193,1.87873,-0.87826,-1.80294,3673.52241,642.6016,451.5391,86.59394,-505.29741,-782.38542,62.9825,-425.65119,-610.58706
779,1.947499999999991,5.31312,3.20859,2.26401,0.43455,-1.27175,-2.66224,1.87873,-0.88078,-1.81146,4394.92971,641.71734,452.80233,86.90975,-504.34999,-782.44858,62.9825,-426.15648,-612.29241
780,1.9500000000000455,4.06821,3.20985,2.25801,0.43265,-1.27238,-2.66635,1.8901,-0.87826,-1.80988,3344.01043,641.96999,451.60227,86.53078,-504.47631,-783.26967,63.46671,-425.65119,-611.97661
781,1.9524999999999864,4.18348,3.20385,2.25864,0.43044,-1.27175,-2.66761,1.8762,-0.88647,-1.82188,3441.31777,640.76993,451.72859,86.08866,-504.34999,-783.52232,62.8749,-427.29338,-614.37673
782,1.955000000000041,4.07579,3.20417,2.25138,0.43107,-1.2787,-2.67235,1.87368,-0.89878,-1.83231,3350.40872,640.83309,450.27588,86.21498,-505.73954,-784.46974,62.76729,-429.75666,-616.46105
783,1.9574999999999818,4.23906,3.20764,2.24759,0.43107,-1.27743,-2.66919,1.87747,-0.88868,-1.81873,3488.23857,641.52786,449.51795,86.21498,-505.48689,-783.83812,62.9287,-427.7355,-613.74512
784,1.9600000000000364,5.13248,3.20606,2.24696,0.42855,-1.27965,-2.67045,1.89199,-0.88015,-1.81494,4242.43711,641.21206,449.39162,85.70969,-505.92902,-784.09077,63.54742,-426.03015,-612.98719
785,1.9624999999999773,4.11653,3.1969,2.25801,0.43171,-1.26575,-2.6534,1.87304,-0.8811,-1.80957,3384.79953,639.38038,451.60227,86.3413,-503.14993,-780.68007,62.74039,-426.21964,-611.91345
786,1.9650000000000318,4.10863,3.21396,2.2618,0.42697,-1.26607,-2.65908,1.89041,-0.87478,-1.80578,3378.13465,642.79108,452.3602,85.39388,-503.21309,-781.81697,63.48016,-424.95641,-611.15551
787,1.9674999999999727,4.61898,3.20417,2.25959,0.43265,-1.27428,-2.66445,1.89262,-0.87762,-1.80988,3808.9529,640.83309,451.91807,86.53078,-504.85528,-782.89071,63.57432,-425.52486,-611.97661
788,1.9700000000000273,4.4377,3.20069,2.25201,0.43234,-1.27712,-2.66635,1.87999,-0.88615,-1.81715,3655.92711,640.13832,450.4022,86.46762,-505.42373,-783.26967,63.0363,-427.23021,-613.42931
789,1.9724999999999682,4.49928,3.20069,2.24696,0.42634,-1.2907,-2.68624,1.88757,-0.88868,-1.82062,3707.91323,640.13832,449.39162,85.26756,-508.13966,-787.24883,63.35911,-427.7355,-614.12409
790,1.9750000000000227,4.5116,3.20922,2.24001,0.42981,-1.2787,-2.66666,1.88283,-0.88047,-1.80799,3718.31045,641.84367,448.00208,85.96233,-505.73954,-783.33284,63.15735,-426.09331,-611.59764
791,1.9774999999999636,5.40438,3.21869,2.24696,0.42476,-1.27491,-2.66635,1.8822,-0.8811,-1.81209,4471.9758,643.7385,449.39162,84.95175,-504.9816,-783.26967,63.13045,-426.21964,-612.41874
792,1.9800000000000182,4.1159,3.20953,2.25548,0.41623,-1.27017,-2.65877,1.89389,-0.87605,-1.80546,3384.26634,641.90683,451.09698,83.2464,-504.03419,-781.75381,63.62812,-425.20906,-611.09235
793,1.9825000000000728,4.11463,3.20574,2.25927,0.43329,-1.26038,-2.64866,1.87904,-0.8811,-1.81115,3383.19996,641.14889,451.85491,86.65711,-502.07619,-779.73265,62.99595,-426.21964,-612.22925
