,Time      (s),Ullage       
2649,2.6489999999998197,0.4814371016478456
2650,2.649999999999819,0.4815297839796334
2651,2.650999999999819,0.481622457888276
2652,2.651999999999819,0.4817151233752999
2653,2.652999999999819,0.4818077804422304
2654,2.6539999999998187,0.4819004290905953
2655,2.6549999999998186,0.4819930693219184
2656,2.6559999999998185,0.4820857011377249
2657,2.6569999999998184,0.4821783245395386
2658,2.6579999999998183,0.4822709395288838
2659,2.658999999999818,0.4823635461072836
2660,2.659999999999818,0.4824561442762601
2661,2.660999999999818,0.482548734037336
2662,2.661999999999818,0.4826413153920313
2663,2.6629999999998177,0.4827338883418692
2664,2.6639999999998176,0.4828264528883685
2665,2.664999999999817,0.4829190090330504
2666,2.6659999999998174,0.4830115567774328
2667,2.6669999999998173,0.4831040961230358
2668,2.667999999999817,0.4831966270713773
2669,2.668999999999817,0.4832891496239746
2670,2.669999999999817,0.483381663782345
2671,2.670999999999817,0.4834741695480059
2672,2.6719999999998167,0.4835666669224734
2673,2.6729999999998166,0.4836591559072623
2674,2.6739999999998165,0.483751636503888
2675,2.6749999999998164,0.4838441087138657
2676,2.6759999999998163,0.4839365725387084
2677,2.676999999999816,0.4840290279799303
2678,2.677999999999816,0.4841214750390447
2679,2.678999999999816,0.4842139137175633
2680,2.679999999999816,0.4843063440169973
2681,2.680999999999816,0.4843987659388595
2682,2.681999999999816,0.4844911794846605
2683,2.6829999999998155,0.4845835846559104
2684,2.6839999999998154,0.4846759814541187
2685,2.6849999999998158,0.4847683698807943
2686,2.685999999999815,0.4848607499374465
2687,2.686999999999815,0.4849531216255835
2688,2.687999999999815,0.4850454849467128
2689,2.688999999999815,0.4851378399023406
2690,2.6899999999998148,0.4852301864939747
2691,2.6909999999998147,0.4853225247231216
2692,2.6919999999998145,0.4854148545912854
2693,2.6929999999998144,0.4855071760999716
2694,2.6939999999998143,0.4855994892506852
2695,2.694999999999814,0.4856917940449288
2696,2.695999999999814,0.4857840904842072
2697,2.696999999999814,0.4858763785700229
2698,2.697999999999814,0.4859686583038774
2699,2.6989999999998138,0.486060929687274
2700,2.6999999999998137,0.4861531927217118
2701,2.7009999999998136,0.4862454474086945
2702,2.701999999999813,0.4863376937497197
2703,2.7029999999998133,0.4864299317462882
2704,2.703999999999813,0.4865221613998998
2705,2.704999999999813,0.4866143827120515
2706,2.705999999999813,0.486706595684243
2707,2.706999999999813,0.4867988003179709
2708,2.707999999999813,0.4868909966147329
2709,2.7089999999998127,0.4869831845760253
2710,2.709999999999813,0.4870753642033438
2711,2.7109999999998124,0.4871675354981847
2712,2.7119999999998123,0.4872596984620415
2713,2.712999999999812,0.4873518530964106
2714,2.713999999999812,0.4874439994027842
2715,2.714999999999812,0.4875361373826567
2716,2.715999999999812,0.4876282670375208
2717,2.716999999999812,0.487720388368869
2718,2.717999999999812,0.4878125013781922
2719,2.718999999999812,0.4879046060669821
2720,2.7199999999998115,0.4879967024367304
2721,2.720999999999812,0.4880887904889267
2722,2.7219999999998112,0.4881808702250607
2723,2.722999999999811,0.4882729416466214
2724,2.723999999999811,0.4883650047550977
2725,2.724999999999811,0.488457059551978
2726,2.725999999999811,0.4885491060387495
2727,2.7269999999998107,0.4886411442168997
2728,2.7279999999998106,0.4887331740879151
2729,2.7289999999998105,0.4888251956532813
2730,2.7299999999998104,0.4889172089144844
2731,2.7309999999998102,0.4890092138730097
2732,2.73199999999981,0.4891012105303411
2733,2.73299999999981,0.4891931988879627
2734,2.73399999999981,0.4892851789473585
2735,2.73499999999981,0.4893771507100103
2736,2.7359999999998097,0.4894691141774027
2737,2.7369999999998096,0.4895610693510152
2738,2.737999999999809,0.4896530162323305
2739,2.7389999999998094,0.4897449548228298
2740,2.7399999999998093,0.4898368851239921
2741,2.740999999999809,0.4899288071372983
2742,2.741999999999809,0.4900207208642276
2743,2.742999999999809,0.4901126263062587
2744,2.743999999999809,0.4902045234648705
2745,2.7449999999998087,0.4902964123415395
2746,2.7459999999998086,0.490388292937744
2747,2.7469999999998085,0.4904801652549602
2748,2.7479999999998084,0.4905720292946649
2749,2.7489999999998083,0.4906638850583332
2750,2.749999999999808,0.4907557325474403
2751,2.750999999999808,0.490847571763462
2752,2.751999999999808,0.4909394027078709
2753,2.752999999999808,0.4910312253821416
2754,2.753999999999808,0.4911230397877473
2755,2.754999999999808,0.4912148459261603
2756,2.7559999999998075,0.4913066437988521
2757,2.7569999999998074,0.4913984334072961
2758,2.7579999999998077,0.4914902147529615
2759,2.758999999999807,0.4915819878373205
2760,2.759999999999807,0.4916737526618411
2761,2.760999999999807,0.4917655092279952
2762,2.761999999999807,0.4918572575372497
2763,2.7629999999998067,0.4919489975910747
2764,2.7639999999998066,0.4920407293909374
2765,2.7649999999998065,0.4921324529383054
2766,2.7659999999998064,0.4922241682346459
2767,2.7669999999998063,0.4923158752814257
2768,2.767999999999806,0.4924075740801103
2769,2.768999999999806,0.4924992646321649
2770,2.769999999999806,0.4925909469390546
2771,2.770999999999806,0.4926826210022437
2772,2.7719999999998057,0.4927742868231972
2773,2.7729999999998056,0.4928659444033766
2774,2.773999999999805,0.4929575937442474
2775,2.7749999999998054,0.4930492348472696
2776,2.7759999999998053,0.4931408677139057
2777,2.776999999999805,0.4932324923456173
2778,2.777999999999805,0.4933241087438658
2779,2.778999999999805,0.4934157169101113
2780,2.779999999999805,0.4935073168458128
2781,2.7809999999998047,0.4935989085524302
2782,2.7819999999998046,0.4936904920314227
2783,2.7829999999998045,0.4937820672842485
2784,2.7839999999998044,0.4938736343123647
2785,2.7849999999998043,0.4939651931172296
2786,2.785999999999804,0.4940567437002994
2787,2.786999999999804,0.4941482860630296
2788,2.787999999999804,0.4942398202068777
2789,2.788999999999804,0.4943313461332983
2790,2.789999999999804,0.4944228638437459
2791,2.790999999999804,0.4945143733396743
2792,2.7919999999998035,0.4946058746225392
2793,2.7929999999998034,0.4946973676937922
2794,2.7939999999998038,0.4947888525548859
2795,2.794999999999803,0.4948803292072727
2796,2.795999999999803,0.4949717976524055
2797,2.796999999999803,0.4950632578917344
2798,2.797999999999803,0.4951547099267103
2799,2.7989999999998028,0.4952461537587837
2800,2.799999999999802,0.4953375893894041
2801,2.8009999999998025,0.495429016820021
2802,2.8019999999998024,0.4955204360520832
2803,2.8029999999998023,0.4956118470870387
2804,2.803999999999802,0.4957032499263349
2805,2.804999999999802,0.495794644571419
2806,2.805999999999802,0.4958860310237389
2807,2.806999999999802,0.495977409284739
2808,2.8079999999998018,0.4960687793558666
2809,2.8089999999998017,0.4961601412385655
2810,2.809999999999801,0.496251494934282
2811,2.810999999999801,0.4963428404444593
2812,2.8119999999998013,0.4964341777705415
2813,2.812999999999801,0.49652550691397
2814,2.813999999999801,0.4966168278761909
2815,2.814999999999801,0.4967081406586434
2816,2.815999999999801,0.4967994452627708
2817,2.8169999999998008,0.4968907416900143
2818,2.8179999999998007,0.4969820299418132
2819,2.818999999999801,0.4970733100196093
2820,2.8199999999998004,0.4971645819248416
2821,2.8209999999998003,0.4972558456589492
2822,2.8219999999998,0.4973471012233708
2823,2.8229999999998,0.4974383486195449
2824,2.8239999999998,0.4975295878489099
2825,2.8249999999998,0.4976208189129009
2826,2.8259999999998,0.4977120418129565
2827,2.8269999999998,0.497803256550512
2828,2.8279999999998,0.4978944631270037
2829,2.8289999999997995,0.4979856615438671
2830,2.8299999999998,0.4980768518025358
2831,2.8309999999997992,0.4981680339044447
2832,2.831999999999799,0.4982592078510277
2833,2.832999999999799,0.4983503736437169
2834,2.833999999999799,0.4984415312839471
2835,2.834999999999799,0.4985326807731487
2836,2.8359999999997987,0.4986238221127548
2837,2.8369999999997986,0.4987149553041951
2838,2.8379999999997985,0.4988060803489014
2839,2.8389999999997984,0.4988971972483041
2840,2.8399999999997982,0.4989883060038323
2841,2.840999999999798,0.4990794066169163
2842,2.841999999999798,0.4991704990889843
2843,2.842999999999798,0.4992615834214634
2844,2.843999999999798,0.4993526596157831
2845,2.8449999999997977,0.4994437276733705
2846,2.8459999999997976,0.4995347875956522
2847,2.846999999999797,0.4996258393840536
2848,2.8479999999997974,0.4997168830400016
2849,2.8489999999997973,0.4998079185649209
2850,2.849999999999797,0.4998989459602375
2851,2.850999999999797,0.4999899652273742
2852,2.851999999999797,0.5000809763677554
2853,2.852999999999797,0.5001719793828051
2854,2.8539999999997967,0.5002629742739457
2855,2.8549999999997966,0.5003539610425992
2856,2.8559999999997965,0.5004449396901883
2857,2.8569999999997964,0.5005359102181338
2858,2.8579999999997963,0.5006268726278564
2859,2.858999999999796,0.5007178269207768
2860,2.859999999999796,0.5008087730983155
2861,2.860999999999796,0.500899711161892
2862,2.861999999999796,0.5009906411129237
2863,2.862999999999796,0.5010815629528298
2864,2.863999999999796,0.5011724766830297
2865,2.8649999999997955,0.5012633823049388
2866,2.865999999999796,0.501354279819975
2867,2.8669999999997957,0.5014451692295557
2868,2.867999999999795,0.5015360505350954
2869,2.868999999999795,0.5016269237380107
2870,2.869999999999795,0.5017177888397161
2871,2.870999999999795,0.5018086458416265
2872,2.8719999999997947,0.5018994947451553
2873,2.8729999999997946,0.5019903355517166
2874,2.8739999999997945,0.5020811682627239
2875,2.8749999999997944,0.5021719928795885
2876,2.8759999999997943,0.502262809403724
2877,2.876999999999794,0.5023536178365414
2878,2.877999999999794,0.5024444181794517
2879,2.878999999999794,0.5025352104338658
2880,2.879999999999794,0.502625994601194
2881,2.8809999999997937,0.5027167706828455
2882,2.8819999999997936,0.5028075386802301
2883,2.882999999999793,0.5028982985947558
2884,2.8839999999997934,0.5029890504278314
2885,2.8849999999997933,0.5030797941808649
2886,2.885999999999793,0.503170529855263
2887,2.886999999999793,0.5032612574524329
2888,2.887999999999793,0.503351976973781
2889,2.888999999999793,0.5034426884207117
2890,2.8899999999997927,0.5035333917946325
2891,2.8909999999997926,0.503624087096947
2892,2.8919999999997925,0.5037147743290591
2893,2.8929999999997924,0.5038054534923743
2894,2.8939999999997923,0.5038961245882947
2895,2.894999999999792,0.5039867876182234
2896,2.895999999999792,0.504077442583564
2897,2.896999999999792,0.5041680894857167
2898,2.897999999999792,0.5042587283260846
2899,2.898999999999792,0.5043493591060673
2900,2.899999999999792,0.504439981827066
2901,2.9009999999997915,0.5045305964904803
2902,2.9019999999997914,0.504621203097711
2903,2.9029999999997917,0.5047118016501556
2904,2.903999999999791,0.5048023921492139
2905,2.904999999999791,0.5048929745962834
2906,2.905999999999791,0.504983548992762
2907,2.906999999999791,0.505074115340047
2908,2.9079999999997908,0.505164673639534
2909,2.90899999999979,0.5052552238926208
2910,2.9099999999997905,0.5053457661007018
2911,2.9109999999997904,0.5054363002651733
2912,2.9119999999997903,0.5055268263874295
2913,2.91299999999979,0.5056173444688646
2914,2.91399999999979,0.5057078545108723
2915,2.91499999999979,0.5057983565148462
2916,2.91599999999979,0.5058888504821806
2917,2.9169999999997898,0.5059793364142644
2918,2.9179999999997897,0.5060698143124928
2919,2.918999999999789,0.5061602841782556
2920,2.919999999999789,0.5062507460129436
2921,2.9209999999997893,0.5063411998179489
2922,2.921999999999789,0.5064316455946596
2923,2.922999999999789,0.5065220833444661
2924,2.923999999999789,0.5066125130687577
2925,2.924999999999789,0.5067029347689219
2926,2.9259999999997888,0.5067933484463479
2927,2.9269999999997887,0.5068837541024227
2928,2.9279999999997885,0.5069741517385346
2929,2.9289999999997884,0.5070645413560685
2930,2.9299999999997883,0.5071549229564115
2931,2.930999999999788,0.5072452965409497
2932,2.931999999999788,0.5073356621110675
2933,2.932999999999788,0.5074260196681502
2934,2.933999999999788,0.5075163692135815
2935,2.934999999999788,0.5076067107487462
2936,2.935999999999788,0.5076970442750269
2937,2.936999999999788,0.5077873697938077
2938,2.9379999999997874,0.507877687306469
2939,2.938999999999788,0.5079679968143943
2940,2.9399999999997872,0.5080582983189642
2941,2.940999999999787,0.5081485918215608
2942,2.941999999999787,0.5082388773235628
2943,2.942999999999787,0.508329154826352
2944,2.943999999999787,0.5084194243313076
2945,2.9449999999997867,0.5085096858398075
2946,2.9459999999997866,0.508599939353232
2947,2.9469999999997865,0.508690184872958
2948,2.9479999999997863,0.5087804224003638
2949,2.9489999999997862,0.5088706519368269
2950,2.949999999999786,0.5089608734837231
2951,2.950999999999786,0.5090510870424303
2952,2.951999999999786,0.5091412926143222
2953,2.952999999999786,0.5092314902007752
2954,2.9539999999997857,0.5093216798031653
2955,2.9549999999997856,0.5094118614228647
2956,2.955999999999785,0.5095020350612491
2957,2.9569999999997854,0.5095922007196914
2958,2.957999999999785,0.509682358399564
2959,2.958999999999785,0.5097725081022403
2960,2.959999999999785,0.5098626498290919
2961,2.960999999999785,0.5099527835814907
2962,2.961999999999785,0.5100429093608078
2963,2.9629999999997847,0.5101330271684136
2964,2.9639999999997846,0.5102231370056782
2965,2.9649999999997845,0.5103132388739713
2966,2.9659999999997844,0.5104033327746627
2967,2.9669999999997843,0.5104934187091206
2968,2.967999999999784,0.5105834966787138
2969,2.968999999999784,0.5106735666848102
2970,2.969999999999784,0.510763628728777
2971,2.970999999999784,0.5108536828119811
2972,2.971999999999784,0.5109437289357889
2973,2.972999999999784,0.5110337671015666
2974,2.9739999999997835,0.5111237973106797
2975,2.974999999999784,0.5112138195644935
2976,2.9759999999997837,0.5113038338643714
2977,2.976999999999783,0.5113938402116787
2978,2.977999999999783,0.5114838386077797
2979,2.978999999999783,0.5115738290540363
2980,2.979999999999783,0.5116638115518115
2981,2.9809999999997827,0.5117537861024682
2982,2.9819999999997826,0.5118437527073675
2983,2.9829999999997825,0.5119337113678706
2984,2.9839999999997824,0.5120236620853402
2985,2.9849999999997823,0.5121136048611344
2986,2.985999999999782,0.5122035396966144
2987,2.986999999999782,0.5122934665931395
2988,2.987999999999782,0.512383385552069
2989,2.988999999999782,0.5124732965747616
2990,2.9899999999997817,0.5125631996625746
2991,2.9909999999997816,0.5126530948168665
2992,2.991999999999781,0.5127429820389936
2993,2.9929999999997814,0.5128328613303139
2994,2.9939999999997813,0.5129227326921829
2995,2.994999999999781,0.5130125961259564
2996,2.995999999999781,0.5131024516329892
2997,2.996999999999781,0.5131922992146379
2998,2.997999999999781,0.5132821388722556
2999,2.9989999999997807,0.5133719706071966
3000,2.9999999999997806,0.5134617944208143
3001,3.0009999999997805,0.5135516103144621
3002,3.0019999999997804,0.5136414182894922
3003,3.0029999999997803,0.5137312183472571
3004,3.00399999999978,0.5138210104891087
3005,3.00499999999978,0.5139107947163973
3006,3.00599999999978,0.5140005710304749
3007,3.00699999999978,0.5140903394326907
3008,3.00799999999978,0.514180099924395
3009,3.00899999999978,0.514269852506937
3010,3.0099999999997795,0.5143595971816665
3011,3.0109999999997794,0.514449333949931
3012,3.0119999999997797,0.5145390628130789
3013,3.012999999999779,0.5146287837724576
3014,3.013999999999779,0.5147184968294152
3015,3.014999999999779,0.514808201985297
3016,3.015999999999779,0.5148978992414491
3017,3.0169999999997787,0.514987588599218
3018,3.017999999999778,0.5150772700599495
3019,3.0189999999997785,0.5151669436249876
3020,3.0199999999997784,0.5152566092956771
3021,3.0209999999997783,0.515346267073361
3022,3.021999999999778,0.5154359169593843
3023,3.022999999999778,0.5155255589550884
3024,3.023999999999778,0.515615193061817
3025,3.024999999999778,0.5157048192809119
3026,3.0259999999997778,0.5157944376137147
3027,3.0269999999997776,0.5158840480615666
3028,3.027999999999777,0.5159736506258084
3029,3.028999999999777,0.5160632453077805
3030,3.0299999999997773,0.5161528321088219
3031,3.030999999999777,0.5162424110302737
3032,3.031999999999777,0.5163319820734723
3033,3.032999999999777,0.5164215452397588
3034,3.033999999999777,0.5165111005304697
3035,3.0349999999997768,0.5166006479469432
3036,3.0359999999997767,0.5166901874905161
3037,3.0369999999997765,0.5167797191625246
3038,3.0379999999997764,0.5168692429643067
3039,3.0389999999997763,0.516958758897196
3040,3.039999999999776,0.5170482669625291
3041,3.040999999999776,0.5171377671616402
3042,3.041999999999776,0.5172272594958647
3043,3.042999999999776,0.5173167439665353
3044,3.043999999999776,0.5174062205749865
3045,3.044999999999776,0.5174956893225507
3046,3.045999999999776,0.5175851502105608
3047,3.0469999999997754,0.5176746032403495
3048,3.0479999999997758,0.5177640484132469
3049,3.0489999999997752,0.5178534857305861
3050,3.049999999999775,0.5179429151936972
3051,3.050999999999775,0.5180323368039103
3052,3.051999999999775,0.5181217505625553
3053,3.052999999999775,0.5182111564709623
3054,3.0539999999997747,0.5183005545304595
3055,3.0549999999997746,0.5183899447423767
3056,3.0559999999997745,0.5184793271080406
3057,3.0569999999997743,0.5185687016287798
3058,3.0579999999997742,0.5186580683059211
3059,3.058999999999774,0.5187474271407913
3060,3.059999999999774,0.518836778134717
3061,3.060999999999774,0.5189261212890235
3062,3.061999999999774,0.519015456605037
3063,3.0629999999997737,0.5191047840840822
3064,3.0639999999997736,0.5191941037274839
3065,3.064999999999773,0.5192834155365657
3066,3.0659999999997734,0.5193727195126511
3067,3.066999999999773,0.5194620156570637
3068,3.067999999999773,0.5195513039711264
3069,3.068999999999773,0.5196405844561617
3070,3.069999999999773,0.5197298571134912
3071,3.070999999999773,0.5198191219444357
3072,3.0719999999997727,0.5199083789503167
3073,3.0729999999997726,0.5199976281324559
3074,3.0739999999997725,0.5200868694921708
3075,3.0749999999997724,0.5201761030307835
3076,3.075999999999772,0.5202653287496116
3077,3.076999999999772,0.5203545466499753
3078,3.077999999999772,0.5204437567331918
3079,3.078999999999772,0.5205329590005788
3080,3.079999999999772,0.5206221534534546
3081,3.080999999999772,0.5207113400931364
3082,3.081999999999772,0.5208005189209393
3083,3.0829999999997715,0.5208896899381807
3084,3.083999999999772,0.5209788531461758
3085,3.0849999999997717,0.5210680085462396
3086,3.085999999999771,0.5211571561396876
3087,3.086999999999771,0.5212462959278334
3088,3.087999999999771,0.5213354279119911
3089,3.088999999999771,0.5214245520934744
3090,3.0899999999997707,0.5215136684735957
3091,3.0909999999997706,0.5216027770536684
3092,3.0919999999997705,0.5216918778350045
3093,3.0929999999997704,0.5217809708189155
3094,3.0939999999997703,0.521870056006712
3095,3.09499999999977,0.5219591333997057
3096,3.09599999999977,0.5220482029992061
3097,3.09699999999977,0.5221372648065244
3098,3.09799999999977,0.522226318822969
3099,3.0989999999997697,0.5223153650498492
3100,3.0999999999997696,0.5224044034884744
3101,3.100999999999769,0.522493434140151
3102,3.1019999999997694,0.5225824570061885
3103,3.1029999999997693,0.5226714720878941
3104,3.103999999999769,0.5227604793865734
3105,3.104999999999769,0.5228494789035335
3106,3.105999999999769,0.5229384706400804
3107,3.106999999999769,0.5230274545975199
3108,3.1079999999997687,0.5231164307771565
3109,3.1089999999997686,0.5232053991802954
3110,3.1099999999997685,0.5232943598082401
3111,3.1109999999997684,0.5233833126622962
3112,3.1119999999997683,0.5234722577437652
3113,3.112999999999768,0.5235611950539498
3114,3.113999999999768,0.5236501245941536
3115,3.114999999999768,0.5237390463656788
3116,3.115999999999768,0.5238279603698266
3117,3.116999999999768,0.523916866607898
3118,3.117999999999768,0.5240057650811931
3119,3.1189999999997675,0.5240946557910137
3120,3.1199999999997674,0.5241835387386589
3121,3.1209999999997677,0.5242724139254282
3122,3.121999999999767,0.5243612813526203
3123,3.122999999999767,0.5244501410215343
3124,3.123999999999767,0.5245389929334672
3125,3.124999999999767,0.5246278370897187
3126,3.1259999999997667,0.5247166734915839
3127,3.126999999999766,0.5248055021403607
3128,3.1279999999997665,0.5248943230373463
3129,3.1289999999997664,0.524983136183835
3130,3.1299999999997663,0.5250719415811236
3131,3.130999999999766,0.525160739230506
3132,3.131999999999766,0.525249529133278
3133,3.132999999999766,0.5253383112907333
3134,3.133999999999766,0.525427085704166
3135,3.1349999999997658,0.5255158523748688
3136,3.1359999999997656,0.5256046113041357
3137,3.136999999999765,0.5256933624932576
3138,3.1379999999997654,0.5257821059435284
3139,3.1389999999997653,0.525870841656238
3140,3.139999999999765,0.5259595696326794
3141,3.140999999999765,0.5260482898741421
3142,3.141999999999765,0.5261370023819169
3143,3.142999999999765,0.5262257071572932
3144,3.1439999999997648,0.5263144042015607
3145,3.1449999999997647,0.5264030935160086
3146,3.1459999999997645,0.526491775101926
3147,3.1469999999997644,0.5265804489606001
3148,3.1479999999997643,0.5266691150933193
3149,3.148999999999764,0.526757773501371
3150,3.149999999999764,0.5268464241860418
3151,3.150999999999764,0.526935067148618
3152,3.151999999999764,0.5270237023903864
3153,3.152999999999764,0.5271123299126318
3154,3.153999999999764,0.5272009497166394
3155,3.1549999999997635,0.5272895618036945
3156,3.1559999999997634,0.5273781661750815
3157,3.1569999999997638,0.5274667628320835
3158,3.157999999999763,0.5275553517759846
3159,3.158999999999763,0.527643933008068
3160,3.159999999999763,0.5277325065296151
3161,3.160999999999763,0.5278210723419093
3162,3.161999999999763,0.5279096304462317
3163,3.1629999999997627,0.5279981808438649
3164,3.1639999999997626,0.5280867235360881
3165,3.1649999999997624,0.5281752585241827
3166,3.1659999999997623,0.5282637858094291
3167,3.1669999999997622,0.5283523053931056
3168,3.167999999999762,0.5284408172764926
3169,3.168999999999762,0.5285293214608682
3170,3.169999999999762,0.5286178179475113
3171,3.170999999999762,0.528706306737699
3172,3.1719999999997617,0.5287947878327098
3173,3.1729999999997616,0.5288832612338202
3174,3.173999999999761,0.5289717269423073
3175,3.1749999999997613,0.5290601849594463
3176,3.175999999999761,0.5291486352865142
3177,3.176999999999761,0.529237077924785
3178,3.177999999999761,0.529325512875536
3179,3.178999999999761,0.5294139401400392
3180,3.179999999999761,0.52950235971957
3181,3.1809999999997607,0.5295907716154018
3182,3.181999999999761,0.5296791758288077
3183,3.1829999999997605,0.5297675723610604
3184,3.1839999999997604,0.5298559612134328
3185,3.18499999999976,0.5299443423871968
3186,3.18599999999976,0.5300327158836236
3187,3.18699999999976,0.5301210817039845
3188,3.18799999999976,0.5302094398495506
3189,3.18899999999976,0.5302977903215914
3190,3.18999999999976,0.5303861331213773
3191,3.19099999999976,0.5304744682501779
3192,3.1919999999997595,0.5305627957092619
3193,3.19299999999976,0.5306511154998979
3194,3.1939999999997597,0.5307394276233542
3195,3.194999999999759,0.5308277320808985
3196,3.195999999999759,0.5309160288737983
3197,3.196999999999759,0.5310043180033204
3198,3.197999999999759,0.5310925994707313
3199,3.1989999999997587,0.531180873277297
3200,3.1999999999997586,0.5312691394242838
3201,3.2009999999997585,0.5313573979129558
3202,3.2019999999997584,0.5314456487445789
3203,3.2029999999997583,0.5315338919204164
3204,3.203999999999758,0.531622127441733
3205,3.204999999999758,0.5317103553097922
3206,3.205999999999758,0.5317985755258579
3207,3.206999999999758,0.5318867880911913
3208,3.2079999999997577,0.5319749930070551
3209,3.2089999999997576,0.5320631902747119
3210,3.209999999999757,0.5321513798954232
3211,3.2109999999997574,0.532239561870449
3212,3.2119999999997573,0.5323277362010513
3213,3.212999999999757,0.5324159028884891
3214,3.213999999999757,0.5325040619340228
3215,3.214999999999757,0.5325922133389116
3216,3.215999999999757,0.5326803571044147
3217,3.2169999999997567,0.53276849323179
3218,3.2179999999997566,0.5328566217222968
3219,3.2189999999997565,0.5329447425771916
3220,3.2199999999997564,0.5330328557977317
3221,3.2209999999997563,0.5331209613851756
3222,3.221999999999756,0.533209059340778
3223,3.222999999999756,0.5332971496657964
3224,3.223999999999756,0.5333852323614847
3225,3.224999999999756,0.5334733074290995
3226,3.225999999999756,0.5335613748698954
3227,3.226999999999756,0.5336494346851263
3228,3.2279999999997555,0.5337374868760462
3229,3.2289999999997554,0.533825531443909
3230,3.2299999999997557,0.533913568389968
3231,3.230999999999755,0.5340015977154752
3232,3.231999999999755,0.5340896194216832
3233,3.232999999999755,0.5341776335098445
3234,3.233999999999755,0.53426563998121
3235,3.2349999999997547,0.5343536388370311
3236,3.235999999999754,0.5344416300785577
3237,3.2369999999997545,0.5345296137070408
3238,3.2379999999997544,0.5346175897237304
3239,3.2389999999997543,0.5347055581298753
3240,3.239999999999754,0.5347935189267247
3241,3.240999999999754,0.5348814721155278
3242,3.241999999999754,0.534969417697532
3243,3.242999999999754,0.5350573556739846
3244,3.2439999999997537,0.5351452860461348
3245,3.2449999999997536,0.5352332088152277
3246,3.245999999999753,0.5353211239825102
3247,3.2469999999997534,0.5354090315492291
3248,3.2479999999997533,0.53549693151663
3249,3.248999999999753,0.5355848238859579
3250,3.249999999999753,0.5356727086584571
3251,3.250999999999753,0.5357605858353734
3252,3.251999999999753,0.5358484554179498
3253,3.2529999999997528,0.5359363174074299
3254,3.2539999999997526,0.5360241718050585
3255,3.2549999999997525,0.5361120186120768
3256,3.2559999999997524,0.5361998578297275
3257,3.2569999999997523,0.5362876894592534
3258,3.257999999999752,0.5363755135018952
3259,3.258999999999752,0.5364633299588942
3260,3.259999999999752,0.5365511388314917
3261,3.260999999999752,0.5366389401209279
3262,3.261999999999752,0.5367267338284426
3263,3.262999999999752,0.5368145199552756
3264,3.2639999999997515,0.5369022985026655
3265,3.2649999999997514,0.5369900694718519
3266,3.2659999999997518,0.537077832864072
3267,3.266999999999751,0.5371655886805651
3268,3.267999999999751,0.5372533369225672
3269,3.268999999999751,0.537341077591317
3270,3.269999999999751,0.5374288106880504
3271,3.2709999999997508,0.537516536214003
3272,3.2719999999997507,0.5376042541704118
3273,3.2729999999997506,0.5376919645585121
3274,3.2739999999997504,0.5377796673795388
3275,3.2749999999997503,0.5378673626347262
3276,3.2759999999997502,0.5379550503253089
3277,3.27699999999975,0.5380427304525209
3278,3.27799999999975,0.5381304030175957
3279,3.27899999999975,0.5382180680217657
3280,3.27999999999975,0.5383057254662642
3281,3.2809999999997497,0.5383933753523233
3282,3.2819999999997496,0.5384810176811752
3283,3.282999999999749,0.53856865245405
3284,3.2839999999997493,0.53865627967218
3285,3.284999999999749,0.5387438993367957
3286,3.285999999999749,0.5388315114491262
3287,3.286999999999749,0.5389191160104027
3288,3.287999999999749,0.539006713021854
3289,3.288999999999749,0.5390943024847088
3290,3.2899999999997487,0.5391818844001957
3291,3.290999999999749,0.539269458769544
3292,3.2919999999997485,0.5393570255939805
3293,3.2929999999997484,0.5394445848747326
3294,3.293999999999748,0.5395321366130273
3295,3.294999999999748,0.5396196808100908
3296,3.295999999999748,0.5397072174671512
3297,3.296999999999748,0.5397947465854317
3298,3.297999999999748,0.5398822681661589
3299,3.298999999999748,0.539969782210558
3300,3.299999999999748,0.5400572887198529
3301,3.3009999999997475,0.5401447876952685
3302,3.301999999999748,0.540232279138028
3303,3.3029999999997472,0.5403197630493549
3304,3.303999999999747,0.5404072394304713
3305,3.304999999999747,0.5404947082826022
3306,3.305999999999747,0.5405821696069673
3307,3.306999999999747,0.5406696234047893
3308,3.3079999999997467,0.5407570696772893
3309,3.3089999999997466,0.5408445084256887
3310,3.3099999999997465,0.5409319396512074
3311,3.3109999999997464,0.5410193633550662
3312,3.3119999999997463,0.5411067795384849
3313,3.312999999999746,0.5411941882026818
3314,3.313999999999746,0.541281589348877
3315,3.314999999999746,0.5413689829782885
3316,3.315999999999746,0.5414563690921346
3317,3.3169999999997457,0.5415437476916327
3318,3.3179999999997456,0.5416311187780011
3319,3.318999999999745,0.5417184823524555
3320,3.3199999999997454,0.5418058384162134
3321,3.3209999999997453,0.5418931869704905
3322,3.321999999999745,0.5419805280165028
3323,3.322999999999745,0.5420678615554654
3324,3.323999999999745,0.5421551875885944
3325,3.324999999999745,0.542242506117102
3326,3.3259999999997447,0.5423298171422041
3327,3.3269999999997446,0.5424171206651144
3328,3.3279999999997445,0.5425044166870457
3329,3.3289999999997444,0.5425917052092114
3330,3.3299999999997443,0.542678986232824
3331,3.330999999999744,0.542766259759095
3332,3.331999999999744,0.5428535257892375
3333,3.332999999999744,0.5429407843244621
3334,3.333999999999744,0.5430280353659803
3335,3.334999999999744,0.5431152789150017
3336,3.335999999999744,0.5432025149727367
