,time,Thrust,Tank Pressure,Pinj,Combustion Chamber Pressure,Ox_w,Exp. Impulse,Time      (s),Thrust (sim),Impulse (sim),Tank Pressure (sim),Inj Pressure (sim),Combustion chamber pressure (sim)
30,0.07500000000000284,3660.2041,664.26588,478.06679,74.02487,71.65798,285.95942812502386,0.03,4360.880168798413,135.2469268687491,746.079249426231,601.9610223737395,270.72897546593947
31,0.07750000000000057,3598.56784,663.00265,485.51981,71.30895,71.81938,295.0328930500156,0.031,4360.751663122603,139.60767853187173,746.0478156641268,601.9334407501437,270.72184312805973
32,0.0799999999999983,3977.67538,664.3922,483.11968,72.95114,71.80593,304.503197075007,0.032,4360.623155663116,143.96830168753485,746.0163831690229,601.9058604439495,270.7147106874495
33,0.08249999999999602,4230.88036,663.12898,476.55092,73.58275,71.65798,314.76389174999764,0.033,4360.494646423781,148.32879633395862,745.9849519406198,601.878281454834,270.7075781456337
34,0.08500000000000796,4263.03472,663.00265,468.97158,73.39326,71.95389,325.38128560004833,0.034,4360.366135407365,152.68916246936598,745.9535219786242,601.8507037824683,270.7004455036023
35,0.08750000000000568,4039.31164,661.10782,465.24508,73.58275,71.38897,335.7592185500389,0.035,4360.237622616019,157.049400091982,745.9220932827369,601.82312742653,270.6933127620072
36,0.09000000000000341,3760.65466,660.72885,475.98247,74.84597,71.80593,345.50917642503003,0.036,4360.10910805143,161.40950920003343,745.8906658526646,601.7955523866906,270.6861799212812
37,0.09250000000000114,3582.49066,661.61311,473.77183,74.78281,71.88664,354.68810807502166,0.037,4359.98059171507,165.7694897917485,745.8592396881106,601.7679786626273,270.6790469817224
38,0.09499999999999886,4028.57938,660.53937,483.87762,74.71965,70.71646,364.201945625013,0.038,4359.852073608203,170.1293418653567,745.827814788779,601.7404062540141,270.67191394353785
39,0.09749999999999659,4217.47564,660.9815,474.78241,75.66706,71.37552,374.50951440000364,0.039,4359.723553732002,174.48906541908872,745.7963911543741,601.7128351605256,270.66478080688063
40,0.10000000000000853,3968.30056,661.42363,474.21396,75.41442,72.10184,384.74173465005254,0.04,4359.595032087556,178.84866045117627,745.7649687846006,601.6852653818371,270.65764757186497
41,0.10250000000000625,3828.99328,661.54995,461.01328,76.7408,71.41587,394.4883519500437,0.041,4359.466508675943,183.20812695985225,745.7335476791627,601.6576969176238,270.65051423859165
42,0.10500000000000398,3360.0826,659.0235,464.36082,76.10919,71.57728,403.47469680003553,0.042,4359.337983498176,187.5674649433504,745.7021278377649,601.6301297675607,270.643380807135
43,0.1075000000000017,3073.40824,659.8446,471.49803,75.6039,71.16032,411.5165603500282,0.043,4359.209456555255,191.92667439990564,745.6707092601129,601.602563931323,270.6362472775654
44,0.10999999999999943,3577.14574,659.21299,474.08764,77.05661,72.18254,419.82975282502065,0.044,4359.080927848184,196.28575532775383,745.6392919459107,601.5749994085871,270.6291136499464
45,0.11249999999999716,4229.522919999999,660.03408,479.39317,78.06719,71.80593,429.5880886500118,0.045,4358.952397377961,200.64470772513175,745.6078758948621,601.5474361990281,270.6219799243416
46,0.11499999999999488,4541.6917,656.7497,468.02417,76.10919,71.13342,440.55210692500185,0.046,4358.82386514554,205.00353159027733,745.5764611066738,601.5198743023202,270.6148461008036
47,0.11750000000000682,4173.274,659.46563,465.75036,78.88828,72.66676,451.44581405005385,0.047,4358.6953311519455,209.36222692142928,745.5450475810494,601.4923137181414,270.6077121793969
48,0.12000000000000455,3709.75066,658.26557,459.62373,78.38299,70.3802,461.2995948750448,0.048,4358.566795398117,213.7207937168274,745.513635317694,601.4647544461654,270.6005781601735
49,0.12250000000000227,3348.03532,658.89718,468.65578,79.5199,72.23635,470.12182735003677,0.049,4358.438257885055,218.07923197471243,745.4822243163142,601.437196486069,270.59344404319063
50,0.125,3819.61846,655.23383,471.30855,79.64622,71.71178,479.08139457502864,0.05,4358.309718613728,222.43754169332612,745.4508145766142,601.4096398375292,270.58630982850144
51,0.12749999999999773,4632.7674400000005,654.66538,478.19311,79.45673,70.63575,489.646876950019,0.051,4358.181177585101,226.79572287091125,745.4194060982991,601.3820845002209,270.5791755161598
52,0.12999999999999545,5007.887500000001,657.38131,474.71925,79.96202,72.11529,501.69769562500807,0.052,4358.052634800158,231.1537755057114,745.3879988810747,601.3545304738208,270.5720411062225
53,0.1325000000000074,4722.52816,655.99177,468.27681,81.09892,71.69833,513.8607152000661,0.053,4357.924090259865,235.5116995959713,745.356592924646,601.326977758005,270.5649065987409
54,0.13500000000000512,4129.07236,656.18125,460.0027,81.54105,71.05271,524.925215850056,0.054,4357.79554396519,239.86949513993645,745.3251882287199,601.2994263524496,270.55777199376985
55,0.13750000000000284,3510.12214,655.29699,456.46567,80.78312,70.6492,534.4742089750473,0.055,4357.666995917117,244.2271621358536,745.2937847930007,601.2718762568326,270.55063729136555
56,0.14000000000000057,3791.45158,654.98119,467.89784,81.54105,71.17377,543.6011761250392,0.056,4357.538446116592,248.58470058197017,745.2623826171948,601.2443274708291,270.54350249157613
57,0.1424999999999983,4455.91846,653.27584,468.52946,82.1095,71.29482,553.9103886750298,0.057,4357.409894564607,252.9421104765348,745.2309817010074,601.216779994117,270.53636759446067
58,0.14499999999999602,4588.5658,655.86544,475.79299,82.29899,71.88664,565.2159940000196,0.058,4357.281341262128,257.2993918177969,745.199582044144,601.1892338263717,270.5292326000732
59,0.14750000000000796,4351.438,652.5179,467.58204,83.30956,72.10184,576.390998750073,0.059,4357.152786210105,261.656544604007,745.168183646313,601.1616889672703,270.5220975084641
60,0.15000000000000568,3962.95564,653.40216,464.48714,81.54105,70.77026,586.7839908000635,0.06,4357.024229409541,266.01356883341657,745.1367865072168,601.1341454164923,270.51496231969173
61,0.1525000000000034,3503.4622,653.6548,453.37078,83.12008,71.56383,596.117013100055,0.061,4356.895670861357,270.37046450427795,745.1053906265656,601.1066031737106,270.507827033804
62,0.15500000000000114,3206.05558,654.03377,456.02355,84.57279,72.34395,604.5039103250474,0.062,4356.767110566557,274.7272316148445,745.0739960040619,601.0790622386073,270.5006916508592
63,0.15749999999999886,3648.1144,652.01261,463.85553,83.30956,71.05271,613.0716228000396,0.063,4356.638548526088,279.0838701633706,745.0426026394146,601.0515226108552,270.49355617091044
64,0.1599999999999966,4170.60154,652.83371,468.27681,84.57279,72.07494,622.8450177250306,0.064,4356.509984740928,283.4403801481115,745.0112105323283,601.0239842901349,270.48642059401067
65,0.16250000000000853,4254.97492,651.63365,472.44545,84.76227,71.85974,633.3769883000809,0.065,4356.381419212032,287.7967615673236,744.9798196825111,600.9964472761218,270.47928492021487
66,0.16500000000000625,4067.4361,651.44416,461.39224,84.32014,71.22757,643.7800020750715,0.066,4356.252851940363,292.1530144192639,744.9484300896688,600.9689115684955,270.47214914957294
67,0.16750000000000398,3459.21814,651.63365,459.05528,84.44647,71.38897,653.1883198750629,0.067,4356.124282926888,296.5091387021908,744.9170417535087,600.9413771669325,270.4650132821401
68,0.1700000000000017,3483.35512,651.75997,448.9495,86.02549,72.07494,661.866536450055,0.068,4355.995712172568,300.8651344143633,744.8856546737353,600.9138440711117,270.45787731796844
69,0.17249999999999943,3838.3681,651.94945,460.12902,84.25698,71.91354,671.0186904750467,0.069,4355.867139678373,305.2210015540417,744.8542688500579,600.8863122807086,270.4507412571172
70,0.17499999999999716,4187.99374,650.30726,463.66605,85.33072,71.28137,681.0516427750375,0.07,4355.738565445243,309.57674011948694,744.8228842821818,600.8587817954038,270.4436050996312
71,0.17749999999999488,4327.34344,649.86513,472.1928,86.72027,70.74336,691.6958142500279,0.071,4355.609989474169,313.9323501089611,744.7915009698149,600.8312526148742,270.4364688455718
72,0.18000000000000682,4070.10856,651.69681,469.72952,85.33072,71.81938,702.192629250078,0.072,4355.481411766089,318.2878315207272,744.7601189126643,600.8037247387983,270.4293324949867
73,0.18250000000000455,3611.97256,651.63365,464.48714,86.78343,71.56383,711.7952306500692,0.073,4355.352832321979,322.64318435304915,744.7287381104369,600.7761981668549,270.4221960479341
74,0.18500000000000227,3599.88286,648.47559,454.94981,87.73085,71.40242,720.8100499250611,0.074,4355.224251142782,326.9984086041919,744.6973585628378,600.7486728987219,270.41505950446185
75,0.1875,3644.12692,650.18094,454.634,85.83601,71.02581,729.8650621500528,0.075,4355.095668229478,331.3535042724214,744.6659802695784,600.7211489340763,270.4079228646314
76,0.18999999999999773,3819.61846,650.68623,463.47656,87.73085,70.94511,739.1947438750443,0.076,4354.967083583008,335.7084713560044,744.634603230362,600.6936262726002,270.40078612848976
77,0.19249999999999545,3680.26876,647.84398,464.36082,87.35188,71.51003,748.5696029000358,0.077,4354.838497204327,340.0633098532087,744.6032274448997,600.6661049139685,270.3936492960868
78,0.1950000000000074,4039.31164,648.41243,470.7401,86.21498,71.61763,758.2190784000818,0.078,4354.709909094408,344.4180197623031,744.5718529128968,600.6385848578637,270.38651236748336
79,0.19750000000000512,4184.00626,649.67565,463.85553,87.92033,71.44277,768.4982257750725,0.079,4354.581319254195,348.7726010815573,744.5404796340611,600.6110661039625,270.3793753427277
80,0.20000000000000284,3701.73328,648.41243,462.15018,88.42562,71.17377,778.3554002000635,0.08,4354.452727684645,353.12705380924194,744.5091076081014,600.5835486519439,270.3722382218754
81,0.20250000000000057,3384.21958,648.79139,451.41278,86.59394,71.49658,787.2128412750554,0.081,4354.324134386729,357.4813779436287,744.4777368347229,600.5560325014887,270.3651010049804
82,0.2049999999999983,3744.57748,649.17036,457.28677,88.55194,71.45622,796.1238376000473,0.082,4354.195539361369,361.83557348299,744.4463673136366,600.5285176522725,270.3579636920907
83,0.20749999999999602,4096.918,647.71765,461.51857,88.55194,71.75213,805.9257069500384,0.083,4354.066942609549,366.1896404255996,744.4149990445484,600.5010041039792,270.35082628326285
84,0.21000000000000796,4553.73898,646.95972,465.93985,88.55194,71.48313,816.73902817509,0.084,4353.938344132206,370.54357876973177,744.3836320271673,600.4734918562846,270.3436887785496
85,0.21250000000000568,4319.28364,648.47559,470.55061,89.05723,70.5685,827.8303064500799,0.085,4353.809743930316,374.89738851366207,744.3522662612008,600.4459809088706,270.336551178007
86,0.2150000000000034,3669.57892,648.22294,459.1816,89.4362,71.09307,837.8163846500709,0.086,4353.681142004804,379.25106965566687,744.3209017463572,600.4184712614151,270.3294134816853
87,0.21750000000000114,3335.98804,648.28611,455.83406,88.93091,71.61763,846.5733433500629,0.087,4353.552538356629,383.6046221940235,744.289538482346,600.3909629135985,270.3222756896333
88,0.21999999999999886,3700.37584,646.58075,449.58111,89.94149,70.83751,855.368798200055,0.088,4353.423932986754,387.9580461270102,744.2581764688728,600.3634558651019,270.3151378019071
89,0.2224999999999966,3889.2721,646.07546,456.78148,89.94149,71.01236,864.8558581250464,0.089,4353.295325896112,392.31134145290633,744.2268157056477,600.3359501156019,270.307999818561
90,0.22500000000000853,4024.54948,647.08604,461.64489,88.86775,71.37552,874.7481351000937,0.09,4353.166717085656,396.664508169992,744.1954561923811,600.3084456647813,270.3008617396449
91,0.22750000000000625,3847.74292,646.89656,467.51888,90.69942,71.61763,884.5885006000848,0.091,4353.038106556365,401.0175462765484,744.1640979287789,600.2809425123212,270.29372356521577
92,0.23000000000000398,3319.91086,646.51759,464.36082,88.2993,71.72523,893.5480678250766,0.092,4352.909494309157,405.3704557708575,744.1327409145491,600.2534406578986,270.2865852953249
93,0.2325000000000017,3255.60214,645.94914,458.23419,90.19413,71.37552,901.7674590750692,0.093,4352.780880344979,409.7232366512025,744.1013851494027,600.2259401011944,270.2794469300221
94,0.23499999999999943,3582.49066,646.26495,450.0864,91.39419,70.58195,910.3150750750614,0.094,4352.652264664794,414.0758889158673,744.0700306330478,600.1984408418907,270.2723084693621
95,0.23749999999999716,3952.22338,644.18063,447.24415,90.82574,71.29482,919.7334676250528,0.095,4352.523647269554,418.4284125631369,744.0386773651926,600.1709428796672,270.2651699134004
96,0.23999999999999488,4217.47564,645.06489,458.42367,90.76258,71.96734,929.9455914000434,0.096,4352.395028160173,422.78080759129705,744.0073253455478,600.1434462142037,270.258031262182
97,0.24250000000000682,4060.7337400000006,644.30695,459.62373,92.8469,71.80593,940.2933531250928,0.097,4352.266407337632,427.1330739986347,743.97597457382,600.1159508451831,270.25089251576486
98,0.24500000000000455,3914.7241,642.22263,465.87669,90.69942,71.20067,950.2626754250838,0.098,4352.137784802862,431.48521178343753,743.9446250497217,600.088456772283,270.2437536742028
99,0.24750000000000227,3929.44384,644.24379,459.68689,92.0258,70.63575,960.0678853500749,0.099,4352.009160556816,435.8372209439944,743.9132767729583,600.0609639951882,270.2366147375445
100,0.25,3883.88476,643.23321,456.52884,92.08897,71.53693,969.8345461000661,0.1,4351.880534600415,440.1891014785948,743.8819297432408,600.0334725135752,270.2294757058432
101,0.2524999999999977,4138.44718,645.38069,444.59138,92.08897,71.30827,979.862461025057,0.101,4351.751906934636,444.5408533855294,743.8505839602791,600.005982327128,270.222336579155
102,0.25499999999999545,3940.1761,644.05431,450.14956,91.77316,71.92699,989.9607401250478,0.102,4351.6232775603885,448.8924766630898,743.8192394237834,599.978493435527,270.21519735752554
103,0.2575000000000074,3439.15348,642.91741,454.44452,92.0258,70.20534,999.1849021000918,0.103,4351.494646478657,453.2439713095685,743.7878961334604,599.951005838455,270.2080580410151
104,0.2600000000000051,3250.2572200000004,642.15947,458.42367,92.46793,70.78371,1007.5466654750842,0.104,4351.366013690333,457.5953373232588,743.7565540890222,599.9235195355899,270.2009186296698
105,0.26250000000000284,3313.2085,642.66476,461.1396,92.8469,71.37552,1015.7509976250767,0.105,4351.237379196403,461.9465747024552,743.7252132901774,599.8960345266164,270.1937791235471
106,0.26500000000000057,3788.77912,642.15947,452.80233,92.53109,70.5954,1024.6284821500685,0.106,4351.108742997772,466.29768344545295,743.693873736636,599.8685508112143,270.1866395226926
107,0.2674999999999983,4068.79354,641.52786,448.25472,92.46793,72.23635,1034.4504479750597,0.107,4350.980105095412,470.6486635505484,743.6625354281091,599.8410683890659,270.17949982716755
108,0.269999999999996,4067.4361,642.72792,442.25441,93.16271,71.38897,1044.6207350250504,0.108,4350.85146549024,474.9995150160386,743.6311983643044,599.813587259854,270.17236003701487
109,0.27250000000000796,3735.20266,641.08573,449.83375,93.85748,71.40242,1054.374033475097,0.109,4350.722824183205,479.3502378402218,743.5998625449336,599.7861074232579,270.1652201522932
110,0.2750000000000057,3559.71112,640.58044,454.06555,94.17328,70.97201,1063.4926757000885,0.11,4350.594181175236,483.700832021397,743.5685279697062,599.7586288789619,270.1580801730491
111,0.2775000000000034,3494.08738,640.64361,459.75005,94.86806,71.05271,1072.3099238250804,0.111,4350.465536467279,488.05129755786425,743.5371946383316,599.7311516266471,270.15094009933813
112,0.28000000000000114,3806.21374,642.53844,456.71832,92.91006,72.14219,1081.4353002250723,0.112,4350.336890060271,492.4016344479245,743.5058625505213,599.7036756659949,270.14379993121355
113,0.28249999999999886,4130.38738,640.13832,450.97065,94.04696,70.90476,1091.3560516250632,0.113,4350.208241955151,496.75184268987965,743.4745317059858,599.6762009966889,270.13665966872696
114,0.2849999999999966,3981.70528,641.33838,442.7597,95.18386,71.40242,1101.496167450054,0.114,4350.079592152853,501.1019222820325,743.4432021044347,599.648727618411,270.1295193119292
115,0.2875000000000085,4013.85964,640.26464,442.12809,93.92064,71.25447,1111.4906236001016,0.115,4349.950940654313,505.4518732226868,743.4118737455784,599.6212555308437,270.1223788608717
116,0.29000000000000625,3431.09368,640.51728,451.66543,94.8049,71.13342,1120.796815250093,0.116,4349.822287460456,509.8016955101473,743.3805466291282,599.5937847336688,270.1152383156071
117,0.292500000000004,3226.12024,639.5067,453.68658,95.31018,70.98546,1129.1183326500854,0.117,4349.6936325722345,514.1513891427195,743.3492207547945,599.56631522657,270.1080976761863
118,0.2950000000000017,3594.53794,641.08573,460.88696,94.93122,71.42932,1137.6441553750776,0.118,4349.564975990577,518.5009541187101,743.3178961222885,599.5388470092296,270.10095694266585
119,0.29749999999999943,3952.22338,639.63303,452.42336,95.43651,71.45622,1147.077607025069,0.119,4349.436317716413,522.8503904364264,743.2865727313192,599.5113800813308,270.09381611509434
120,0.29999999999999716,4208.10082,640.07515,449.58111,94.42593,71.44277,1157.27801227506,0.12,4349.307657750662,527.199698094177,743.255250581599,599.4839144425549,270.0866751935196
121,0.3024999999999949,4084.87072,639.5067,439.72797,94.29961,73.15097,1167.6442267000507,0.1210000000000001,4349.178996094279,531.5488770902713,743.2239296728401,599.4564500925865,270.07953417799865
122,0.3050000000000068,3629.36476,640.20148,442.31758,94.36277,71.24102,1177.2870210500967,0.1220000000000001,4349.050332748187,535.8979274230195,743.1926100047499,599.4289870311095,270.0723930685805
123,0.30750000000000455,3444.4984000000004,639.1909,450.84433,94.74173,71.87319,1186.1293500000886,0.1230000000000001,4348.92166771331,540.2468490907328,743.161291577043,599.4015252578038,270.06525186532
124,0.3100000000000023,4024.54948,637.61187,454.12871,94.99438,71.76558,1195.46565985008,0.1240000000000001,4348.7930009905895,544.5956420917233,743.129974389429,599.3740647723564,270.058110568265
125,0.3125,4102.26292,638.49613,458.48683,96.63657,71.16032,1205.6241753500708,0.125,4348.664332580954,548.9443064243043,743.0986584416202,599.3466055744484,270.05096917746994
126,0.3149999999999977,4125.04246,637.54871,448.63369,96.38392,71.49658,1215.9083070750614,0.126,4348.535662485325,553.2928420867896,743.0673437333269,599.3191476637647,270.0438276929853
127,0.31749999999999545,4100.9479,638.3698,445.91776,94.48909,71.61763,1226.190795025052,0.127,4348.4069907046405,557.6412490774943,743.0360302642611,599.2916910399881,270.03668611486466
128,0.3200000000000074,3607.94266,640.51728,439.22268,96.2576,71.32172,1235.8269082250984,0.128,4348.278317239816,561.9895273947341,743.0047180341337,599.2642357028022,270.02954444315486
129,0.3225000000000051,3240.8824,638.55929,446.9915,96.69973,71.26792,1244.3879395500906,0.1290000000000001,4348.149642091801,566.3376770368259,742.9734070426574,599.2367816518912,270.02240267791547
130,0.32500000000000284,3650.78686,637.73819,449.2653,95.62599,71.84629,1253.0025261250826,0.1300000000000001,4348.020965261506,570.6856980020874,742.9420972895424,599.2093288869388,270.0152608191918
131,0.32750000000000057,3755.30974,637.99084,457.47625,95.62599,71.17377,1262.2601468750743,0.1310000000000001,4347.892286749848,575.0335902888372,742.9107887745029,599.1818774076281,270.008118867033
132,0.3299999999999983,3861.14764,638.87509,453.81291,97.52082,70.78371,1271.7807186000655,0.1320000000000001,4347.763606557779,579.381353895395,742.879481497248,599.1544272136459,270.0009768214963
133,0.332499999999996,4158.51184,637.54871,449.2653,94.93122,71.76558,1281.8052929500564,0.1330000000000001,4347.634924686205,583.7289888200812,742.8481754574907,599.1269783046731,269.9938346826307
134,0.33500000000000796,3768.71446,636.72761,438.78055,97.64715,70.5416,1291.7143258251037,0.1340000000000001,4347.506241136059,588.0764950612173,742.8168706549434,599.0995306803954,269.9866924504892
135,0.3375000000000057,3680.26876,636.60129,439.47532,97.64715,72.02114,1301.0255548500954,0.1350000000000001,4347.377555908268,592.4238726171255,742.7855670893183,599.0720843404974,269.97955012512347
136,0.3400000000000034,4175.94646,637.80135,448.00208,96.51025,71.26792,1310.8458238750864,0.1360000000000001,4347.248869003744,596.7711214861292,742.7542647603271,599.0446392846637,269.97240770658175
137,0.34250000000000114,3913.36666,636.79077,450.27588,98.27876,70.44745,1320.9574652750773,0.1370000000000001,4347.1201804234215,601.1182416665526,742.7229636676827,599.0171955125786,269.9652651949149
138,0.34499999999999886,3717.76804,637.61187,459.49741,96.88921,71.83283,1330.4963836500688,0.1380000000000001,4346.991490168216,605.4652331567208,742.6916638110959,598.9897530239269,269.95812259017646
139,0.3474999999999966,3740.54758,636.34865,450.46536,96.95237,71.48313,1339.8192781750602,0.1390000000000001,4346.862798239049,609.8120959549599,742.6603651902798,598.9623118183922,269.9509798924181
140,0.3500000000000085,3428.42122,635.7802,447.37047,98.91037,70.5685,1348.780489175103,0.1400000000000001,4346.734104636845,614.1588300595968,742.6290678049473,598.9348718956601,269.94383710169035
141,0.35250000000000625,3605.2702,636.72761,436.2541,96.13128,71.75213,1357.572603450095,0.1410000000000001,4346.605409362528,618.5054354689593,742.5977716548116,598.907433255416,269.93669421804344
142,0.355000000000004,4143.7921,636.79077,440.73855,97.77347,72.20944,1367.2589313250862,0.1420000000000001,4346.476712417015,622.8519121813763,742.5664767395834,598.8799958973452,269.9295512415289
143,0.3575000000000017,3946.87846,635.08542,449.01266,98.84721,70.42055,1377.3722695250772,0.1430000000000001,4346.348013801218,627.1982601951775,742.535183058977,598.8525598211312,269.92240817219744
144,0.35999999999999943,3901.31938,635.96968,451.2233,96.32076,71.32172,1387.182516825068,0.1440000000000001,4346.21931351607,631.5444795086935,742.5038906127047,598.8251250264609,269.9152650101012
145,0.36249999999999716,3853.08784,635.08542,454.38136,98.15244,71.67143,1396.8755258500591,0.1450000000000001,4346.090611562482,635.8905701202559,742.4725994004796,598.7976915130187,269.9081217552929
146,0.3649999999999949,3553.00876,635.14858,445.15983,99.47882,71.46968,1406.1331466000506,0.1460000000000001,4345.961907941371,640.2365320281973,742.4413094220137,598.7702592804908,269.90097840781766
147,0.3675000000000068,3096.18778,636.28549,442.00177,97.14186,72.3574,1414.4446422750905,0.1470000000000001,4345.83320265366,644.582365230851,742.4100206770214,598.7428283285614,269.8938349677334
148,0.37000000000000455,4008.4723,636.34865,434.10663,99.09985,70.5416,1423.3254673750826,0.1480000000000001,4345.704495700257,648.9280697265513,742.3787331652151,598.7153986569176,269.88669143508685
149,0.3725000000000023,4380.9199,634.9591,445.34931,99.6683,71.45622,1433.812207625073,0.1490000000000001,4345.575787082094,653.2736455136334,742.3474468863076,598.6879702652444,269.879547809932
150,0.375,4201.39846,635.02226,448.06524,97.64715,71.90009,1444.540105575063,0.1500000000000001,4345.447076800066,657.6190925904334,742.3161618400128,598.6605431532272,269.8724040923155
151,0.3774999999999977,4035.28174,634.89594,455.01297,98.46824,71.81938,1454.8359558250538,0.1510000000000001,4345.318364855108,661.9644109552885,742.2848780260432,598.6331173205527,269.8652602822917
152,0.37999999999999545,3496.75984,634.45381,450.84433,98.40508,70.68955,1464.251007800045,0.1520000000000001,4345.18965124812,666.3096006065366,742.2535954441132,598.6056927669056,269.85811637991134
